Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Change in Insurance Reserves,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
12/31/1999,-211.0,138.0,30.0,-379.0,,,,-78.0,,,,,,,,,,,,,,
03/31/2000,-188.0,358.0,21.0,-567.0,,,,-15.0,,,,,,,,,,,,,,
06/30/2000,-236.0,212.0,28.0,-476.0,,,,-37.0,,,,,,,,,,,,,,
09/30/2000,-38.0,231.0,27.0,-296.0,,,,-24.0,,,,,,,,,,,,,,
12/31/2000,-101.0,192.0,29.0,-322.0,,-12.0,,-12.0,,,,,,,,,,,,,-113.0,
03/31/2001,-155.0,202.0,26.0,-383.0,,,,-17.0,,,,,,,,,,,,,,
06/30/2001,211.0,104.0,23.0,84.0,,,,-17.0,,,,,,,,,,,,,,
09/30/2001,493.0,-659.0,26.0,1126.0,,,,-18.0,,,,,,,,,,,,,,
12/31/2001,438.0,-735.0,105.0,1068.0,,-18.0,,-18.0,,,,,,,,,,,,,420.0,
03/31/2002,96.0,139.0,21.0,-64.0,-84.0,-137.0,1.0,-16.0,-2448.0,2294.0,32.0,75.0,-60.0,,498.0,-368.0,64.0,-57.0,,-2.0,34.0,
06/30/2002,-14.0,-223.0,22.0,187.0,147.0,118.0,10.0,-21.0,-4018.0,4262.0,-115.0,-169.0,-123.0,,498.0,-526.0,84.0,-105.0,,3.0,-65.0,
09/30/2002,353.0,63.0,24.0,266.0,358.0,-702.0,10.0,-10.0,-6690.0,6117.0,-129.0,582.0,-185.0,,941.0,-534.0,484.0,-134.0,,10.0,233.0,
12/31/2002,-306.0,245.0,29.0,-580.0,,-18.0,,-18.0,,,,,,,,,,,,,-324.0,
03/31/2003,892.7,340.0,10.3,542.4,112.3,-1362.6,0.0,0.0,-3827.5,3111.0,-646.1,527.8,-61.8,474.5,1381.9,-1250.0,8.2,-2.3,0.0,-22.7,57.9,
06/30/2003,938.3,441.0,8.7,488.6,663.0,-1262.0,,,-7470.0,6578.0,-370.0,-452.0,-124.0,,1932.0,-2249.0,18.0,-6.0,,-23.0,-775.7,
09/30/2003,1054.0,426.0,1494.0,-2063.0,1084.7,-381.4,0.0,0.0,-8477.5,10472.0,-2375.9,-1551.8,-143.2,-474.5,550.1,-1453.0,19.8,-50.7,0.0,-0.3,59.1,
12/31/2003,423.0,52.0,30.0,-174.0,515.0,-580.0,0.0,-14.0,-1870.0,1352.0,-48.0,54.0,-68.0,,0.0,0.0,125.0,-13.0,,10.0,-103.0,
03/31/2004,781.0,587.0,551.0,-833.0,476.0,-932.0,0.0,0.0,-3706.0,3455.0,-681.0,-61.0,-81.0,0.0,0.0,0.0,29.0,-9.0,0.0,0.0,-212.0,
06/30/2004,1432.0,-275.0,876.0,-1204.0,2035.0,-843.0,0.0,0.0,-4315.0,3873.0,-401.0,-537.0,-263.0,0.0,0.0,-224.0,39.0,-11.0,0.0,-78.0,52.0,
09/30/2004,1840.0,340.0,1072.0,-767.0,1195.0,-1784.0,0.0,0.0,-5082.0,2546.0,752.0,10.0,-149.0,0.0,128.0,-3.0,12.0,0.0,0.0,22.0,66.0,
12/31/2004,1188.0,303.0,1001.0,-765.0,649.0,-1227.0,0.0,0.0,-5503.0,4976.0,-700.0,43.0,-149.0,0.0,174.0,0.0,31.0,-3.0,0.0,-10.0,4.0,
03/31/2005,1028.0,212.0,960.0,117.0,-261.0,-632.0,0.0,0.0,-4204.0,3377.0,195.0,-117.0,-150.0,0.0,0.0,-2.0,32.0,-8.0,0.0,11.0,279.0,
06/30/2005,703.0,1069.0,1019.0,-1073.0,-312.0,-1745.0,0.0,0.0,-4415.0,2450.0,220.0,1239.0,-157.0,0.0,0.0,-479.0,29.0,-6.0,0.0,1852.0,197.0,
09/30/2005,1381.0,162.0,943.0,-1339.0,1615.0,-2506.0,0.0,0.0,-4640.0,2419.0,-285.0,829.0,-160.0,0.0,0.0,-41.0,510.0,-13.0,0.0,533.0,-296.0,
12/31/2005,501.0,179.0,1021.0,-869.0,170.0,1827.0,0.0,0.0,-2899.0,3432.0,1522.0,-2433.0,-161.0,0.0,400.0,-293.0,35.0,-6.0,0.0,-2408.0,-105.0,
03/31/2006,562.0,1006.0,997.0,-1157.0,-284.0,-380.0,0.0,0.0,-4038.0,3206.0,452.0,-146.0,-161.0,0.0,0.0,-4.0,37.0,-16.0,0.0,-2.0,36.0,
06/30/2006,849.0,970.0,1011.0,-909.0,-223.0,-1354.0,0.0,0.0,-4182.0,2893.0,-65.0,406.0,-182.0,0.0,786.0,0.0,27.0,-231.0,0.0,6.0,-99.0,
09/30/2006,1707.0,1043.0,1071.0,-731.0,324.0,-1297.0,0.0,0.0,-3502.0,2457.0,-252.0,-327.0,-181.0,0.0,0.0,-42.0,33.0,-137.0,0.0,0.0,83.0,
12/31/2006,1656.0,1189.0,1068.0,-466.0,-135.0,-33.0,0.0,0.0,-2366.0,2346.0,-13.0,-1521.0,-178.0,0.0,0.0,-760.0,135.0,-736.0,0.0,18.0,102.0,
03/31/2007,867.0,1086.0,1074.0,-1567.0,274.0,-485.0,0.0,0.0,-3164.0,2577.0,102.0,-463.0,-175.0,0.0,986.0,-611.0,63.0,-724.0,0.0,-2.0,-81.0,
06/30/2007,1057.0,1254.0,1118.0,-1495.0,180.0,-770.0,0.0,0.0,-3328.0,2816.0,-258.0,-103.0,-193.0,0.0,1475.0,-857.0,117.0,-649.0,0.0,4.0,184.0,
09/30/2007,2015.0,1198.0,1153.0,-727.0,391.0,-934.0,0.0,0.0,-3952.0,3485.0,-467.0,-1252.0,-189.0,0.0,0.0,-488.0,35.0,-613.0,0.0,3.0,-171.0,
12/31/2007,1347.0,1063.0,1172.0,-901.0,13.0,-337.0,0.0,0.0,-5786.0,5327.0,122.0,-1130.0,-185.0,0.0,0.0,0.0,28.0,-973.0,0.0,0.0,-120.0,
03/31/2008,927.0,967.0,1167.0,-1082.0,-125.0,694.0,0.0,0.0,-2503.0,3226.0,-29.0,-1584.0,-179.0,0.0,0.0,-400.0,19.0,-1026.0,0.0,2.0,37.0,
06/30/2008,704.0,942.0,1162.0,-1297.0,-103.0,-277.0,0.0,0.0,-2627.0,2410.0,-60.0,-406.0,-180.0,0.0,496.0,0.0,47.0,-767.0,0.0,-2.0,21.0,
09/30/2008,942.0,214.0,1203.0,-671.0,196.0,-356.0,0.0,0.0,-2106.0,2315.0,-565.0,-468.0,-177.0,0.0,0.0,-3.0,14.0,-290.0,0.0,-12.0,118.0,
12/31/2008,565.0,801.0,1169.0,-520.0,-885.0,-223.0,0.0,0.0,-5097.0,4583.0,291.0,-439.0,-179.0,0.0,0.0,-149.0,19.0,-113.0,0.0,-17.0,-97.0,
03/31/2009,813.0,662.0,1150.0,-780.0,-219.0,-583.0,0.0,0.0,-2845.0,1948.0,314.0,-335.0,-178.0,0.0,0.0,-141.0,11.0,-27.0,0.0,0.0,-105.0,
06/30/2009,976.0,740.0,1162.0,-1293.0,367.0,-539.0,0.0,0.0,-2862.0,2476.0,-153.0,-400.0,-172.0,0.0,494.0,0.0,19.0,-751.0,0.0,10.0,37.0,
09/30/2009,1415.0,935.0,1154.0,-869.0,195.0,-323.0,0.0,0.0,-2284.0,1805.0,156.0,-1088.0,-168.0,0.0,0.0,-2.0,50.0,-971.0,0.0,3.0,4.0,
12/31/2009,1027.0,1285.0,1144.0,-1147.0,-255.0,546.0,0.0,0.0,-2044.0,2838.0,-248.0,-1604.0,-175.0,0.0,0.0,0.0,108.0,-1539.0,0.0,2.0,-31.0,
03/31/2010,531.0,647.0,1145.0,-1112.0,-149.0,952.0,0.0,0.0,-2085.0,3017.0,20.0,-1487.0,-168.0,0.0,0.0,0.0,127.0,-1445.0,0.0,-1.0,-4.0,
06/30/2010,520.0,670.0,1145.0,-1168.0,-127.0,1246.0,0.0,0.0,-2109.0,3518.0,-163.0,-1751.0,-175.0,0.0,0.0,-250.0,77.0,-1399.0,0.0,-4.0,15.0,
09/30/2010,1341.0,1005.0,1163.0,-935.0,108.0,-553.0,0.0,0.0,-1390.0,1154.0,-317.0,-756.0,-169.0,0.0,0.0,-25.0,69.0,-637.0,0.0,6.0,32.0,
12/31/2010,662.0,894.0,1161.0,-927.0,-466.0,464.0,0.0,0.0,-2632.0,2984.0,112.0,-1224.0,-161.0,0.0,1234.0,-885.0,143.0,-1557.0,0.0,2.0,-98.0,
03/31/2011,633.0,839.0,1156.0,-1337.0,-25.0,530.0,0.0,0.0,-2012.0,2477.0,65.0,-1124.0,-155.0,0.0,0.0,0.0,175.0,-1148.0,0.0,4.0,39.0,
06/30/2011,268.0,-364.0,1167.0,-1527.0,992.0,125.0,0.0,0.0,-2302.0,2422.0,5.0,-359.0,-174.0,0.0,0.0,-8.0,81.0,-258.0,0.0,0.0,34.0,
09/30/2011,917.0,333.0,1176.0,-784.0,192.0,-418.0,0.0,0.0,-2827.0,2531.0,-122.0,-541.0,-171.0,0.0,0.0,0.0,31.0,-395.0,0.0,-6.0,-42.0,
12/31/2011,351.0,618.0,1179.0,-893.0,-553.0,915.0,0.0,0.0,-2680.0,3914.0,-319.0,-1283.0,-165.0,0.0,0.0,0.0,45.0,-1164.0,0.0,1.0,-17.0,
03/31/2012,814.0,806.0,1187.0,-1136.0,-43.0,-295.0,0.0,0.0,-2733.0,2282.0,156.0,-475.0,-161.0,0.0,0.0,0.0,89.0,-406.0,0.0,3.0,44.0,
06/30/2012,451.0,499.0,1172.0,-1294.0,74.0,214.0,0.0,0.0,-2779.0,3205.0,-212.0,-693.0,-180.0,0.0,0.0,-258.0,100.0,-353.0,0.0,-2.0,-28.0,
09/30/2012,1501.0,864.0,1192.0,-453.0,-102.0,-1077.0,0.0,0.0,-2599.0,1642.0,-120.0,-434.0,-178.0,0.0,0.0,0.0,90.0,-349.0,0.0,3.0,-10.0,
12/31/2012,464.0,304.0,1186.0,-995.0,-31.0,186.0,0.0,0.0,-3054.0,3410.0,-170.0,-540.0,-175.0,0.0,0.0,0.0,54.0,-419.0,0.0,0.0,110.0,
03/31/2013,530.0,896.0,1167.0,-1204.0,-329.0,303.0,0.0,0.0,-2453.0,2676.0,80.0,-920.0,-175.0,0.0,0.0,-500.0,119.0,-358.0,0.0,-6.0,-87.0,
06/30/2013,722.0,925.0,1166.0,-1259.0,-110.0,-211.0,0.0,0.0,-2343.0,2309.0,-177.0,-446.0,-191.0,0.0,0.0,0.0,49.0,-301.0,0.0,-3.0,65.0,
09/30/2013,1637.0,864.0,1160.0,-485.0,98.0,-1199.0,0.0,0.0,-4016.0,2694.0,123.0,-451.0,-183.0,0.0,494.0,0.0,33.0,-801.0,0.0,6.0,-13.0,
12/31/2013,927.0,988.0,1195.0,-905.0,-351.0,197.0,0.0,0.0,-1265.0,2837.0,-1375.0,-1125.0,-180.0,0.0,0.0,0.0,56.0,-1001.0,0.0,0.0,-1.0,
03/31/2014,703.0,1052.0,1177.0,-1328.0,-198.0,75.0,0.0,0.0,-2855.0,2762.0,168.0,-812.0,-176.0,0.0,0.0,0.0,70.0,-704.0,0.0,-2.0,-34.0,
06/30/2014,625.0,683.0,1180.0,-1354.0,116.0,412.0,0.0,0.0,-2896.0,3436.0,-128.0,-986.0,-189.0,0.0,0.0,0.0,76.0,-876.0,0.0,3.0,51.0,
09/30/2014,3168.0,2654.0,3552.0,-3188.0,150.0,-402.0,0.0,0.0,-9894.0,9647.0,-155.0,-2693.0,-549.0,0.0,0.0,0.0,192.0,-2331.0,0.0,-5.0,73.0,
12/31/2014,525.0,1038.0,1194.0,-1119.0,-588.0,608.0,0.0,0.0,-2085.0,2826.0,-133.0,-1126.0,-180.0,,0.0,0.0,60.0,-1001.0,,-5.0,7.0,
03/31/2015,199.0,833.0,1188.0,-1257.0,-565.0,474.0,0.0,0.0,-3507.0,3766.0,215.0,-739.0,-177.0,0.0,0.0,0.0,117.0,-671.0,0.0,-8.0,-66.0,
06/30/2015,676.0,812.0,1167.0,-1181.0,-122.0,291.0,0.0,0.0,-3098.0,3599.0,-210.0,-958.0,-192.0,0.0,0.0,0.0,31.0,-801.0,0.0,4.0,9.0,
09/30/2015,1799.0,928.0,1178.0,-609.0,302.0,-1256.0,0.0,0.0,-3903.0,2771.0,-124.0,-516.0,-188.0,0.0,392.0,0.0,36.0,-751.0,0.0,-5.0,27.0,
12/31/2015,760.0,866.0,1170.0,-921.0,-355.0,808.0,0.0,0.0,-1754.0,3407.0,-845.0,-1532.0,-182.0,0.0,0.0,-400.0,54.0,-1001.0,0.0,-3.0,36.0,
03/31/2016,850.0,691.0,1184.0,-1312.0,287.0,-146.0,0.0,0.0,-2881.0,2523.0,212.0,-723.0,-180.0,0.0,0.0,0.0,64.0,-609.0,0.0,2.0,-19.0,
06/30/2016,443.0,664.0,1189.0,-1016.0,-394.0,55.0,0.0,0.0,-3160.0,3120.0,95.0,-594.0,-195.0,0.0,491.0,-400.0,65.0,-550.0,0.0,-5.0,-96.0,
09/30/2016,1770.0,716.0,1223.0,-770.0,601.0,-1043.0,0.0,0.0,-3451.0,2444.0,-36.0,-723.0,-194.0,0.0,0.0,0.0,35.0,-562.0,0.0,-2.0,4.0,
12/31/2016,1406.0,943.0,1215.0,-697.0,-55.0,-593.0,0.0,0.0,-2796.0,2833.0,-630.0,-775.0,-188.0,0.0,0.0,0.0,168.0,-751.0,0.0,-4.0,38.0,
03/31/2017,848.0,617.0,1214.0,-1600.0,617.0,-515.0,0.0,0.0,-3218.0,2609.0,94.0,-391.0,-190.0,0.0,0.0,0.0,83.0,-286.0,0.0,2.0,-58.0,
06/30/2017,906.0,595.0,1230.0,-1037.0,118.0,-675.0,0.0,0.0,-2906.0,2283.0,-52.0,-152.0,-199.0,0.0,689.0,-207.0,35.0,-475.0,0.0,5.0,79.0,
09/30/2017,1731.0,293.0,1261.0,-965.0,1142.0,-1186.0,0.0,0.0,-2904.0,2263.0,-545.0,-494.0,-200.0,0.0,0.0,0.0,30.0,-328.0,0.0,4.0,51.0,
12/31/2017,924.0,551.0,1274.0,-627.0,-274.0,-87.0,0.0,0.0,-4281.0,4417.0,-223.0,-872.0,-196.0,0.0,100.0,-450.0,25.0,-351.0,0.0,0.0,-35.0,
03/31/2018,554.0,669.0,1273.0,-1694.0,306.0,-381.0,0.0,0.0,-4115.0,3585.0,149.0,-120.0,-197.0,0.0,491.0,-100.0,85.0,-401.0,0.0,2.0,53.0,
06/30/2018,1144.0,524.0,1280.0,-1037.0,377.0,-76.0,0.0,0.0,-4216.0,4162.0,-22.0,-1050.0,-207.0,0.0,0.0,-500.0,13.0,-350.0,0.0,-6.0,18.0,
09/30/2018,1734.0,709.0,1315.0,-1053.0,763.0,-1302.0,0.0,0.0,-3066.0,1954.0,-190.0,-488.0,-207.0,0.0,100.0,0.0,19.0,-400.0,0.0,0.0,-56.0,
12/31/2018,948.0,621.0,1316.0,-1006.0,17.0,-570.0,0.0,0.0,-2857.0,2536.0,-249.0,-364.0,-203.0,0.0,0.0,0.0,15.0,-170.0,0.0,-6.0,14.0,
03/31/2019,639.0,796.0,1328.0,-1698.0,213.0,-586.0,0.0,0.0,-3159.0,2360.0,213.0,-69.0,-205.0,0.0,492.0,0.0,63.0,-421.0,0.0,2.0,-16.0,
06/30/2019,1153.0,557.0,1324.0,-1174.0,446.0,-115.0,0.0,0.0,-2331.0,2375.0,-159.0,-979.0,-214.0,0.0,0.0,-500.0,111.0,-376.0,0.0,0.0,59.0,
09/30/2019,2001.0,396.0,1349.0,-963.0,1219.0,-1346.0,0.0,0.0,-2664.0,1183.0,135.0,-563.0,-214.0,0.0,0.0,0.0,32.0,-375.0,0.0,-6.0,92.0,
12/31/2019,1412.0,873.0,1363.0,-774.0,-50.0,-855.0,0.0,0.0,-2649.0,2150.0,-356.0,-571.0,-211.0,0.0,0.0,0.0,7.0,-376.0,0.0,9.0,-14.0,
03/31/2020,628.0,600.0,1381.0,-1814.0,461.0,84.0,0.0,0.0,-2784.0,2852.0,16.0,-662.0,-210.0,0.0,0.0,0.0,31.0,-471.0,0.0,-12.0,50.0,
06/30/2020,1664.0,-40.0,1361.0,-783.0,1126.0,-1898.0,0.0,0.0,-4370.0,2538.0,-66.0,313.0,-216.0,0.0,490.0,0.0,34.0,0.0,0.0,5.0,79.0,
