Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/31/1989,,389.377103,389.377103,,0.11287,,,0.007901,0.007901,,0.007901,0.007901,0.007901,,,,,,,
03/31/1990,385.504333,390.971827,390.971827,,0.113668,0.023426,0.013968,0.008121,0.008121,,0.008121,0.008121,0.008121,,0.022066,,0.845503,0.227818,,
06/30/1990,386.506678,392.566508,392.566508,,0.11556,0.024184,0.014808,0.00856,0.00856,,0.00856,0.00856,0.00856,,0.016894,,0.935968,0.236588,,
09/30/1990,387.053432,392.839863,392.839863,,0.117928,0.024608,0.015304,0.008999,0.008999,,0.008999,0.008999,0.008999,,0.01901,,1.023727,0.245759,,
12/31/1990,389.702259,388.377848,388.377848,,0.121137,0.02496,0.015748,0.009438,0.009438,0.009438,0.009438,0.009438,0.009438,,0.015318,,1.075193,0.255777,,
03/31/1991,390.880709,398.94523,398.94523,,0.119468,0.025222,0.016531,0.009877,0.009877,,0.009877,0.009877,0.009877,,0.006638,,1.058231,0.266135,,
06/30/1991,451.797767,424.022081,424.022081,,0.168435,0.031885,0.018815,0.010316,0.010316,,0.010316,0.010316,0.010316,,0.022544,,1.019967,0.345318,,
09/30/1991,452.040749,463.006126,463.006126,,0.177941,0.030118,0.0179,0.010535,0.010535,,0.010535,0.010535,0.010535,,0.02303,,1.07887,0.356202,,
12/31/1991,452.557125,464.889375,464.889375,,0.171791,0.031362,0.018908,0.011193,0.011193,0.011193,0.011193,0.011193,0.011193,,0.01851,,1.106651,0.368804,,
03/31/1992,456.080635,465.375378,465.375378,,0.17465,0.032524,0.020229,0.011852,0.011852,,0.011852,0.011852,0.011852,,0.017811,,1.228246,0.381816,,
06/30/1992,456.293269,466.195487,466.195487,,0.176572,0.033126,0.020708,0.012346,0.012346,,0.012346,0.012346,0.012346,,0.022248,,1.147356,0.394214,,
09/30/1992,456.374263,467.0865,467.0865,,0.179104,0.033572,0.021283,0.012346,0.012346,,0.012346,0.012346,0.012346,,0.023214,,1.277348,0.406842,,
12/31/1992,458.0955,466.4385,466.4385,,0.181885,0.019419,0.021928,0.01284,0.01284,0.01284,0.01284,0.01284,0.01284,,0.014034,,1.413103,0.420159,,
03/31/1993,493.998759,493.472239,493.472239,,0.202084,0.033185,0.023286,0.014074,0.014321,,0.014074,0.014321,0.014321,,0.023586,,1.201586,0.503538,,
