Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1982,,,,,,,,,,,,,0.416667,,
12/31/1982,,,,,,,,,,,,,0.546875,,
03/31/1983,,,,,,,,,,,,,0.588542,,
06/30/1983,,,,,,,,,,,,,0.859375,,
09/30/1983,,,,,,,,,,,,,0.822917,,
12/31/1983,,,,,,,,,,,,,0.854167,,
03/31/1984,,,,,,,,,,,,,1.010417,,
06/30/1984,,,,,,,,,,,,,0.864583,,
09/30/1984,,,,,,,,,,,,,1.036458,,
12/31/1984,,,,,,,,,,,,,0.833333,,
03/31/1985,,,,,,,,,,,,,1.15625,,
06/30/1985,,,,,,,,,,,,,1.09375,,
09/30/1985,,,,,,,,,,,,,1.010417,,
12/31/1985,,,,,,,,,,,,,0.880208,,
03/31/1986,,,,,,,,,,,,,0.703125,,
06/30/1986,,,,,,,,,,,,,0.880208,,
09/30/1986,,,,,,,,,,,,,0.84375,,
12/31/1986,,,,,,,,,,,,,0.734375,,
03/31/1987,,,,,,,,,,,,,0.958333,,
06/30/1987,,,,,,,,,,,,,1.057292,,
09/30/1987,,,,,,,,,,,,,1.005208,,
12/31/1987,,,,,,,,,,,,,0.739583,,
03/31/1988,,,,,,,,,,,,,0.802083,,
06/30/1988,,,,,,,,,,,,,0.734375,,
09/30/1988,,,,,,,,,,,,,0.75,,
12/31/1988,,,,,,,,,,,,,0.75,,
03/31/1989,,,,,,,,,,,,,0.880208,,
06/30/1989,,,,,,,,,,,,,1.0625,,
09/30/1989,,,,,,,,,,,,,1.104167,,
12/31/1989,,,,,,,,,,,,,1.34375,,
03/31/1990,,,,,,,,,,,,,1.260417,,
06/30/1990,,,,,,,,,,,,,1.427083,,
09/30/1990,,,,,,,,,,,,,1.401042,,
12/31/1990,,,,,,,,,,,,,1.302083,,
03/31/1991,,,,,,,,,,,,,1.28125,,
06/30/1991,,,,,,,,,,,,,1.458333,,
09/30/1991,,,,,,,,,,,,,1.401042,,
12/31/1991,,,,,,,,,,,,,1.3125,,
03/31/1992,,,,,,,,,,,,,1.28125,,
06/30/1992,,,,,,,,,,,,,1.255208,,
09/30/1992,,,,,,,,,,,,,1.494792,,
12/31/1992,,,,,,,,,,,,,1.619792,,
03/31/1993,,,,,,,,,,,,,1.869792,,
06/30/1993,,,,,,,,,,,,,2.010417,,
09/30/1993,,,,,,,,,,,,,2.546875,,
12/31/1993,,,,,,,,,,,,,2.25,,
03/31/1994,,,,,,,,,,,,,2.015625,,
06/30/1994,,,,,,,,,,,,,2.15625,,
09/30/1994,,,,,,,,,,,,,2.03125,,
12/31/1994,,,,,,,,,,,,,1.859375,,
03/31/1995,,,,,,,,,,,,,1.875,,
06/30/1995,,,,,,,,,,,,,1.734375,,
09/30/1995,,,,,,,,,,,,,1.703125,,
12/31/1995,,,,,,,,,,,,,1.59375,,
03/31/1996,,,,,,,,,,,,,1.5,,
06/30/1996,,,,,,,,,,,,,1.765625,,
09/30/1996,,,,,,,,,,,,,1.859375,,
12/31/1996,,,,,,,,,,,,,1.890625,,
03/31/1997,,,,,,,,,,,,,1.671875,,
06/30/1997,,,,,,,,,,,,,1.625,,
09/30/1997,,,,,,,,,,,,,1.601562,,
12/31/1997,,,,,,,,,,,,,1.609375,,
03/31/1998,,,,,,,,,,,,,1.328125,,
06/30/1998,,,,,,,,,,,,,1.148438,,
09/30/1998,,,,,,,,,,,,,1.0625,,
12/31/1998,,,,,,,,,,,,,0.9375,,
03/31/1999,,,,,,,477.060618,477.060618,477.060618,,,,0.882812,496.860218,
06/30/1999,,,,,,,508.575183,564.331721,452.126018,,,,1.320312,593.943512,
09/30/1999,,,,,,,526.467166,573.682197,487.969506,,,,1.132812,552.336386,
