Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
09/29/1989,346.282013,-298.510986,47.771027,81.886002,150.841003,1.43,281.928032,0.0,281.928032,-245.760994,36.167,0.0,36.167,-14.105,22.062,0.0,0.0,22.062,-1.312,,20.75,,,20.75,,0.116166,0.116166,181.58883,0.116166,0.116166,0.116166,181.58883,
12/31/1989,344.953003,-303.601013,41.35199,85.275002,145.600998,2.217,274.444989,0.0,274.444989,-226.677005,47.768002,0.0,47.768002,-18.634001,29.134001,0.0,0.0,29.134001,-1.127,,28.007001,,,28.007001,,0.156571,0.154046,180.399273,0.156571,0.156571,0.154046,180.399273,
03/30/1990,321.204987,-282.770996,38.43399,135.100998,126.132004,5.18,304.846992,0.0,304.846992,-250.317005,54.529999,0.0,54.529999,-19.878,34.652,0.0,0.0,34.652,-1.016,,33.636,,,33.635998,,0.190916,0.189325,176.704352,0.190916,0.190916,0.189325,176.704352,
06/30/1990,371.303986,-332.32901,38.974976,127.123001,138.231003,3.292,307.62098,0.0,307.62098,-253.553996,54.067001,0.0,54.067001,-20.547001,33.52,0.0,0.0,33.52,-0.965,,32.555,,,32.555,,0.189325,0.187097,177.05029,0.189325,0.189325,0.187097,177.05029,
09/28/1990,342.459015,-304.687988,37.771027,85.489998,124.400002,9.484,257.145026,0.0,257.145026,-228.088003,29.056999,0.0,29.056999,-11.042,18.014999,0.0,0.0,18.014999,-0.978,,17.036999,,,17.036999,,0.099395,0.099395,172.627123,0.099395,0.099395,0.099395,172.627123,
12/31/1990,375.57901,-339.688995,35.890015,113.440002,95.710999,1.935,246.976016,0.0,246.976016,-221.112996,25.863001,0.0,25.863001,-9.004,16.858999,0.0,0.0,16.858999,-1.018,,15.840999,,,15.841001,,0.099395,0.099395,164.140213,0.099395,0.099395,0.099395,164.140213,
03/29/1991,304.645996,-265.281006,39.36499,172.744995,144.214996,5.302,361.626982,0.0,361.626982,-270.805999,90.820999,0.0,90.820999,-33.148998,57.672001,0.0,0.0,57.672001,-0.892,,56.780001,,,56.780001,,0.350808,0.350808,162.405433,0.350808,0.350808,0.350808,162.405433,
06/30/1991,256.609985,-231.371002,25.238983,174.350006,171.218002,2.369,373.175992,0.0,373.175992,-289.416015,83.760002,0.0,83.760002,-33.441002,50.319,0.0,0.0,50.319,-0.932,,49.387,,,49.387,,0.306957,0.306957,162.147617,0.306957,0.306957,0.306957,162.147617,
09/27/1991,277.967987,-243.854004,34.113983,178.093994,139.037994,1.966,353.211972,0.0,353.211972,-274.781013,78.431,0.0,78.431,-31.372,47.058998,0.0,0.0,47.058998,-0.929,,46.129998,,,46.13,,0.2824,0.283628,165.571437,0.2824,0.2824,0.283628,165.571437,
12/31/1991,260.312012,-219.011993,41.300018,237.938995,195.936996,3.848,479.02401,0.0,479.02401,-348.288986,130.735001,0.0,130.735001,-53.313999,77.420998,0.0,0.0,77.420998,-0.861,,76.559998,,,76.560001,,0.477011,0.477011,165.173018,0.477011,0.477011,0.477011,165.173018,
03/27/1992,220.100998,-180.820999,39.279999,310.82901,174.298004,6.912,531.319013,0.0,531.319013,-372.336012,158.983002,0.0,158.983002,-67.639,91.344002,0.0,0.0,91.344002,-0.673,,90.671002,,,90.671002,,0.567256,0.568545,165.02564,0.567256,0.567256,0.568545,165.02564,
06/30/1992,238.462006,-191.171997,47.290009,245.128006,183.906998,2.22,478.545012,0.0,478.545012,-339.069006,139.475998,0.0,139.475998,-60.722,78.753998,0.0,0.0,78.753998,-0.729,,78.024998,,,78.024998,,0.50763,0.50763,160.658502,0.50763,0.50763,0.50763,160.658502,
09/25/1992,204.470001,-165.171005,39.298996,250.675003,147.259995,1.768,439.001994,0.0,439.001994,-330.458012,108.543999,0.0,108.543999,-45.588001,62.956001,0.0,0.0,62.956001,-0.711,,62.245001,,,62.244997,,0.412872,0.412195,164.026805,0.412872,0.412872,0.412195,164.026805,
12/31/1992,225.464005,-177.886993,47.577011,231.557007,168.636002,5.412,453.18202,0.0,453.18202,-342.328985,110.852997,0.0,110.852997,-46.558998,64.293999,0.0,0.0,64.293999,-0.698,,63.595999,,,63.595999,,0.390875,0.390875,161.733103,0.390875,0.390875,0.390875,161.733103,
03/26/1993,207.031006,-163.427994,43.603012,320.263,200.688995,6.088,570.643008,0.0,570.643008,-387.216,183.427002,0.0,183.427002,-73.011002,110.416,0.0,0.0,110.416,-0.835,,109.581,,,109.581,,0.689361,0.689361,159.511299,0.689361,0.689361,0.689361,159.511299,
06/30/1993,265.516998,-203.600006,61.916992,361.64801,254.240997,6.183,683.989,0.0,683.989,-472.415005,211.574005,0.0,211.574005,-86.792999,124.780998,0.0,0.0,124.780998,-4.981,,119.799998,,,119.800006,,0.760429,0.760429,156.580727,0.760429,0.760429,0.760429,156.580727,
09/24/1993,245.270004,-184.005997,61.264008,288.498993,226.768005,11.181,587.712006,0.0,587.712006,-409.719994,177.992004,0.0,177.992004,-73.689003,104.303001,0.0,0.0,104.303001,-5.537,,98.766001,,,98.766001,,0.604434,0.604434,166.299395,0.604434,0.604434,0.604434,166.299395,
12/31/1993,326.460999,-250.451996,76.009003,363.442993,306.471008,6.182,752.105004,0.0,752.105004,-520.19099,231.914001,0.0,231.914001,-97.100998,134.813004,0.0,0.0,134.813004,-4.499,,130.314003,,,130.314003,,0.783526,0.783526,165.638498,0.783526,0.783526,0.783526,165.638498,
03/25/1994,315.269012,-245.324005,69.945007,353.998993,225.112,4.581,653.637,0.0,653.637,-457.138996,196.498001,0.0,196.498001,-81.047997,115.449997,0.0,0.0,115.449997,-6.2,,109.249997,,,109.250005,,0.686518,0.686518,163.414343,0.686518,0.686518,0.686518,163.414343,
06/30/1994,417.391998,-340.27301,77.118988,125.973,218.376007,6.095,427.562995,0.0,427.562995,-391.167997,36.395,0.0,36.395,-3.996,32.398998,0.0,0.0,32.398998,-14.337,,18.061998,,,18.062,0.109694,0.109694,0.109694,159.005537,0.109694,0.109694,0.109694,159.005537,
09/30/1994,447.511993,-376.141998,71.369995,177.065994,178.681,6.508,433.624989,0.0,433.624989,-376.430012,57.195,0.0,57.195,-21.733999,35.460999,0.0,0.0,35.460999,-6.232,,29.228999,,,29.229001,,0.188046,0.188046,164.257433,0.188046,0.188046,0.188046,164.257433,
12/31/1994,472.746002,-400.130005,72.615997,145.091995,201.733994,7.161,426.602986,0.0,426.602986,-373.495005,53.108002,0.0,53.108002,-20.181,32.926998,0.0,0.0,32.926998,-6.329,,26.597998,,,26.598002,,0.172376,0.172376,163.139411,0.172376,0.172376,0.172376,163.139411,
03/31/1995,519.075012,-439.091003,79.984009,253.462997,248.735992,6.148,588.330998,0.0,588.330998,-454.879015,133.451996,0.0,133.451996,-50.712002,82.739998,0.0,0.0,82.739998,-6.308,,76.431998,,,76.431994,,0.501457,0.501457,162.431075,0.501457,0.501457,0.501457,162.431075,
06/30/1995,530.172974,-463.152008,67.020966,284.744995,266.674011,8.058,626.497972,0.0,626.497972,-482.170997,144.326996,0.0,144.326996,-54.844002,89.483002,0.0,0.0,89.483002,-6.268,,83.215002,,,83.214994,0.493621,0.493621,0.493621,167.363058,0.493621,0.493621,0.493621,167.363058,
09/29/1995,553.921021,-456.945007,96.976013,269.915009,242.595001,8.003,617.489023,0.0,617.489023,-461.079008,156.410004,0.0,156.410004,-62.563999,93.846001,0.0,0.0,93.846001,-6.21,,87.636001,,,87.636004,,0.542984,0.542984,166.44414,0.542984,0.542984,0.542984,166.44414,
12/31/1995,607.059998,-502.403015,104.656982,260.839996,313.617004,8.546,687.659983,0.0,687.659983,-506.779005,180.880997,0.0,180.880997,-75.724998,105.155998,0.0,0.0,105.155998,-6.2,,98.955998,,,98.955998,,0.625254,0.625254,165.605438,0.625254,0.625254,0.625254,165.605438,
03/29/1996,604.776978,-503.753998,101.02298,353.072998,327.539001,10.607,792.24198,0.0,792.24198,-570.427002,221.815002,0.0,221.815002,-92.944,128.871002,0.0,0.0,128.871002,-6.047,,122.824002,,,122.824002,,0.777454,0.777454,163.502617,0.777454,0.777454,0.777454,163.502617,
06/30/1996,627.507996,-518.06897,109.439026,355.868988,410.13501,9.858,885.301023,0.0,885.301023,-609.481003,275.820007,0.0,275.820007,-113.055,162.764999,0.0,0.0,162.764999,-6.036,,156.729,,,156.729007,,1.019328,1.019328,160.313699,1.019328,1.019328,1.019328,160.313699,
09/27/1996,660.257019,-547.468994,112.788025,294.891998,270.264008,10.74,688.684031,0.0,688.684031,-510.167013,178.516998,0.0,178.516998,-70.068001,108.448997,0.0,0.0,108.448997,-6.031,,102.417997,0.0,0.0,102.417997,0.656517,0.656517,0.656517,166.390064,0.656517,0.656517,0.656517,166.390064,
12/31/1996,745.609985,-616.395996,129.213989,429.239014,366.721985,14.959,940.133987,0.0,940.133987,-649.579018,290.554993,0.0,290.554993,-114.042999,176.511993,0.0,0.0,176.511993,-5.939,,170.572993,0.0,0.0,170.572993,1.097074,1.097074,1.097074,164.030831,1.097074,1.097074,1.097074,164.030831,
03/27/1997,712.684998,-576.835999,135.848999,407.335999,380.52301,10.757,934.465008,0.0,934.465008,-658.690029,275.774994,0.0,275.774994,-110.293999,165.481003,0.0,0.0,165.481003,-5.929,,159.552003,0.0,0.0,159.551995,1.034014,1.034014,1.034014,161.992538,1.034014,1.034014,1.034014,161.992538,
09/26/1997,964.570984,-816.914978,147.656006,391.514008,432.772003,24.148001,996.090017,0.0,996.090017,-728.952003,267.138,0.0,267.138,-105.519997,161.617996,0.0,0.0,161.617996,-5.925,,155.692996,0.0,0.0,155.693004,1.006803,1.006803,1.006803,167.592129,1.006803,1.006803,1.006803,167.592129,
12/31/1997,1081.297974,-919.304016,161.993958,390.511993,509.380005,11.877,1073.762956,0.0,1073.762956,-814.146999,259.605011,0.0,259.605011,-99.383003,160.222,0.0,0.0,160.222,-5.923,,154.299,0.0,0.0,154.299008,1.006803,1.006803,1.006803,167.925086,1.006803,1.006803,1.006803,167.925086,
03/27/1998,1037.202026,-877.392029,159.809998,452.742004,423.473999,14.203,1050.229001,0.0,1050.229001,-784.506004,265.722992,0.0,265.722992,-99.403999,166.319,0.0,0.0,166.319,-9.126,,157.193,0.0,0.0,157.192992,1.038549,1.038549,1.038549,165.46872,1.038549,1.038549,1.038549,165.46872,
06/30/1998,1202.524048,-1024.901978,177.62207,492.213989,538.559998,12.945,1221.341057,0.0,1221.341057,-842.315002,379.026001,-108.0,271.026001,-98.755997,172.270004,0.0,0.0,172.270004,-10.038,,162.232004,0.0,0.0,162.232004,1.514739,1.115646,1.115646,163.562493,1.514739,1.115646,1.115646,163.562493,
09/25/1998,1104.838989,-939.703003,165.135986,197.048996,362.575989,16.139999,740.90097,0.0,740.90097,-647.592014,93.308998,0.0,93.308998,-29.205999,64.102997,0.0,0.0,64.102997,-10.095,,54.007997,0.0,0.0,54.007998,0.362812,0.362812,0.362812,167.67261,0.362812,0.362812,0.362812,167.67261,
12/31/1998,1068.680054,-911.934998,156.745056,419.002014,418.339996,26.705,1020.792067,0.0,1020.792067,-813.314026,207.477997,0.0,207.477997,-71.557999,135.919998,0.0,0.0,135.919998,-9.778,,126.141998,0.0,0.0,126.141998,0.798186,0.798186,0.798186,166.27354,0.798186,0.798186,0.798186,166.27354,
03/26/1999,714.60199,-574.763977,139.838013,600.309998,474.091003,15.884,1230.123013,0.0,1230.123013,-897.192009,332.931,0.0,332.931,-128.959,203.972,0.0,0.0,203.972,-9.778,,194.194,0.0,0.0,194.194,1.352381,1.352381,1.352381,164.54445,1.352381,1.352381,1.352381,164.54445,
06/30/1999,1007.445007,-840.512024,166.932983,712.776001,598.203003,32.396,1510.307987,0.0,1510.307987,-1079.92001,430.390015,0.0,430.390015,-161.337006,269.053009,0.0,0.0,269.053009,-9.462,,259.591009,0.0,0.0,259.591009,1.761905,1.761905,1.761905,163.60995,1.761905,1.761905,1.761905,163.60995,
02/25/2000,1369.759,-1181.959,187.8,647.591,618.63,52.045,1506.066,0.0,1506.066,-1052.263,453.803,0.0,453.803,-175.622,278.181,0.0,0.0,278.181,-9.778,28.876,297.279,0.0,0.0,297.279,1.89,1.89,1.89,157.641,1.89,1.89,1.89,157.686,
