Date,Assets,Cash & Near Cash Items,Interbanking Assets,Short-Term Investments,Net Loans,Total Loans,Reserve for Losses on Loans,Long-Term Investments,Net Fixed Assets,Other Assets,Customers' Acceptance Liability,Total Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Customer Deposits,ST Borrowings & Repos,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1990,,1405.604004,202.001007,0.0,22525.554688,22842.117188,-316.562012,3349.201904,903.523987,934.870972,0,29320.757812,,3386.927002,22249.105469,9325.513672,12923.591797,0,25636.033203,1285.876953,0,389.65799,412.401001,27723.969147,0.805,0,576.122009,1019.861023,1596.788032,29320.757179,
06/30/1990,,1641.958008,72.653999,0.0,23331.566406,23663.896484,-332.32901,4122.71582,924.338989,1034.958008,0,31128.191406,,3445.353027,23856.658203,9305.169922,14551.488281,0,27302.011719,1419.234985,0,389.515015,430.039001,29540.80072,0.788,0,575.622009,1010.981995,1587.392004,31128.192724,
09/30/1990,,1566.800049,99.449997,0.0,23545.078125,23915.185547,-370.106995,4039.606934,922.510986,1176.998047,0,31350.443359,,3491.712891,23799.917969,9367.357422,14432.560547,0,27291.630859,1691.196045,0,388.743011,387.742004,29759.31192,0.756,0,574.677979,1015.697998,1591.131977,31350.443897,
12/31/1990,,1883.651001,180.371002,0.0,23838.616425,24249.648438,-411.032013,4234.571777,944.231018,1116.362061,0,32197.804688,,3763.145996,24962.626953,10336.914062,14625.712891,0,28725.773438,1120.555054,0,494.588013,298.299011,30639.215516,0.756,0,572.405029,985.427979,1558.589008,32197.804524,
03/31/1991,,1518.812012,648.200012,0.0,23576.113281,24023.345703,-447.231995,4282.538086,946.609985,1125.994019,0,32098.267578,,3459.599121,24988.483398,10783.029297,14205.454102,0,28448.082031,1097.027954,0,583.692993,291.92099,30420.723969,100.754997,0,579.150024,997.638,1677.543022,32098.266991,
06/30/1991,,1597.5,593.219971,0.0,23412.804688,23861.542969,-448.738007,4393.868164,948.560974,1077.662964,0,32023.615234,,3473.085938,24863.183594,11021.918945,13841.264648,0,28336.269531,1011.085999,0,723.447021,275.578003,30346.380554,100.755997,0,588.320007,988.158997,1677.235001,32023.615555,
09/30/1991,,1653.453003,899.5,0.0,23071.179688,23521.080078,-449.902008,4606.10791,951.452026,1104.119995,0,32285.8125,,3564.538086,24940.710938,11378.504883,13562.206055,0,28505.248047,869.471985,0,720.406006,235.742004,30330.868042,215.735992,0,736.265015,1002.942017,1954.943024,32285.811066,
12/31/1991,,2481.772949,994.036011,4.195,25870.015259,26422.072266,-552.057007,6666.759766,1083.224976,1390.528564,0,38490.53125,,4915.24707,28934.638672,14291.922852,14642.71582,0,33849.886719,1319.906006,0,709.567017,297.507996,36176.867738,215.737,0,792.934021,1304.994995,2313.666016,38490.533754,
03/31/1992,,2553.050049,633.437988,93.194,25817.1875,26378.126953,-560.939026,6811.490234,1086.840942,1324.006958,0,38319.207031,,5057.205078,28760.102539,15041.397461,13718.705078,0,33817.308594,973.268982,0,764.530029,296.937988,35852.045593,215.737,0,903.530029,1347.896973,2467.164001,38319.209595,
06/30/1992,,2209.702881,263.363007,121.625,25802.324219,26360.205078,-557.880981,6923.774902,1088.698975,1313.525024,0,37723.015625,,4919.975098,28142.405273,15167.802734,12974.602539,0,33062.382812,1067.71106,0,731.63501,348.164001,35209.892883,215.470993,0,912.586975,1385.064941,2513.12291,37723.015793,
