Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1993,562.663025,84.659,40.467999,44.191002,108.068001,,,91.893997,,,,,17.445999,,,,302.066986,184.809006,384.434998,-199.626007,0.0,,75.787003,,,,75.787003,260.596008,,54.374001,54.374001,,,,14.543,,,,,,98.987006,,,98.987006,167.904007,172.429001,,,,,57.004002,,,,,,57.004002,229.433002,397.337009,0.0,52.803001,,,-27.672001,,140.195004,165.326004,0.0,165.326004,562.663013,
03/31/1994,570.780029,65.723,49.057999,16.665001,123.230003,,,91.456001,,,,,19.033001,,,,299.441986,187.496002,395.277008,-207.781006,0.0,,83.842003,,,,83.842003,271.338005,,65.115997,65.115997,,,,45.476002,,,,,,96.070004,,,96.070004,206.662003,214.802994,,,,,58.534,,,,,,58.534,273.336994,479.998997,0.0,40.411999,,,-26.834999,,77.203999,90.780998,0.0,90.780998,570.779995,
06/30/1994,581.328003,76.070997,67.004997,9.066,129.923996,,,93.809998,,,,,21.086,,,,320.890991,181.080994,392.317993,-211.237,0.0,,79.356003,,,,79.356003,260.436996,,71.931999,71.931999,,,,20.198999,,,,,,113.510008,,,113.510008,205.641006,254.589005,,,,,57.216,,,,,,57.216,311.805004,517.446011,0.0,15.775,,,-26.009001,,74.115999,63.881998,0.0,63.881998,581.328009,
09/30/1994,527.677979,28.645,18.879,9.766,118.608002,,,97.982002,,,,,22.091,,,,267.325989,179.895996,397.341003,-217.445007,0.0,,80.456001,,,,80.456001,260.351997,,63.195999,63.195999,,,,5.396,,,,,,111.240993,,,111.240993,179.832993,227.449005,,,,,55.375,,,,,,55.375,282.824005,462.656998,0.0,7.306,,,-25.704,,83.419001,65.021,0.0,65.021,527.677998,
12/31/1994,494.187012,17.724999,7.245,10.48,110.927002,,,98.689003,,,,,29.636999,,,,256.977997,164.285004,373.050995,-208.766006,0.0,,72.924004,,,,72.924004,237.209007,,72.815002,72.815002,,,,11.821,,,,,,81.233993,,,81.233993,165.869995,190.335999,,,,,64.801003,,,,,,64.801003,255.137001,421.006996,0.0,7.754,,,-24.502001,,89.928003,73.180003,0.0,73.180003,494.186999,
03/31/1995,559.596008,15.003,5.427,9.576,131.634995,,,107.774002,,,,,21.427,,,,275.838989,171.132996,395.56601,-224.432999,0.0,,112.624001,,,,112.624001,283.756996,,77.016998,77.016998,,,,62.570999,,,,,,105.835999,,,105.835999,245.423996,190.667999,,,,,56.352001,,,,,,56.352001,247.02,492.443996,0.0,,,,,,67.152,67.152,0.0,67.152,559.595997,
06/30/1995,554.059998,25.367001,16.905001,8.462,133.076004,,,109.438004,,,,,18.063999,,,,285.945007,168.660995,387.35199,-218.690994,0.0,,99.454002,,,,99.454002,268.114998,,80.523003,80.523003,,,,32.261002,,,,,,123.07299,,,123.07299,235.856995,185.505997,,,,,53.290001,,,,,,53.290001,238.795998,474.652992,0.0,,,,,,79.406998,79.406998,0.0,79.406998,554.05999,
09/30/1995,522.22998,10.718,3.312,7.406,127.834999,,,102.418999,,,,,17.863001,,,,258.834991,169.567001,394.395996,-224.828995,0.0,,93.828003,,,,93.828003,263.395004,,69.496002,69.496002,,,,67.213997,,,,,,101.073006,,,101.073006,237.783005,150.485992,,,,,53.084999,,,,,,53.084999,203.570992,441.353996,0.0,,,,,,80.875999,80.875999,0.0,80.875999,522.229996,
12/31/1995,526.744995,12.705,7.011,5.694,118.781998,,,101.514999,,,,,16.343,,,,249.345001,176.837997,408.049988,-231.212006,0.0,,100.561996,,,,100.561996,277.399994,,76.569,76.569,,,,56.374001,,,,,,77.732994,,,77.732994,210.675995,150.429993,,,,,78.580002,,,,,,78.580002,229.009995,439.685989,0.0,1.132,,,-19.885,,105.812002,87.059002,0.0,87.059002,526.744991,
03/31/1996,549.616028,10.152,3.285,6.867,143.334,,,101.898003,,,,,18.653999,,,,274.037994,177.399994,415.947998,-238.548004,0.0,,98.178001,,,,98.178001,275.577995,,73.356003,73.356003,,,,68.496002,,,,,,84.983994,,,84.983994,226.835999,150.408997,,,,,78.307999,,,,,,78.307999,228.716995,455.552994,0.0,,,,,,94.063004,94.063004,0.0,94.063004,549.615997,
06/30/1996,547.72699,12.096,4.157,7.939,141.695999,,,97.603996,,,,,17.327,,,,268.722992,179.848007,425.664001,-245.815994,0.0,,99.155998,,,,99.155998,279.004005,,70.749001,70.749001,,,,51.470001,,,,,,92.150993,,,92.150993,214.369995,150.348999,,,,,78.691002,,,,,,78.691002,229.040001,443.409996,0.0,,,,,,104.317001,104.317001,0.0,104.317001,547.726997,
09/30/1996,541.106995,14.603,7.175,7.428,135.014999,,,92.091003,,,,,17.487,,,,259.196014,181.919998,434.200012,-252.279999,0.0,,99.990997,,,,99.990997,281.910995,,67.166,67.166,,,,49.988998,,,,,,85.307007,,,85.307007,202.462006,150.332001,,,,,73.761002,,,,,,73.761002,224.093002,426.555008,0.0,,,,,,114.552002,114.552002,0.0,114.552002,541.10701,
12/31/1996,528.875,8.795,2.354,6.441,117.692001,,,86.530998,42.407001,20.714001,23.41,,16.294001,,,,229.311996,174.807999,416.067993,-241.259995,0.0,,124.754997,,,,124.754997,299.562996,,74.220001,74.220001,,,,31.844999,,,,,,72.871996,,,72.871996,178.936996,150.332993,,,,,70.107002,,,,,,70.107002,220.439995,399.376991,0.0,1.532,,,-14.502,,142.468003,129.498003,0.0,129.498003,528.874994,
03/31/1997,545.161,10.543,2.841,7.702,140.178,140.178,,93.257,44.502,21.358,27.397,,18.165,,,,262.143,188.14,447.213,-259.073,,,94.878,94.878,,,0.0,283.018,,74.761,74.761,,,,41.629,,,,,,71.068,,,71.068,187.458,150.27,,,,,71.02,,,,,,71.02,221.29,408.748,,,,,,,136.413,136.413,,136.413,545.161,
09/30/1997,544.755005,12.291,2.59,9.701,135.084,,,80.514,,,,,17.171,,,,245.059998,182.813995,436.222992,-253.408997,0.0,,116.880997,,,,116.880997,299.694992,,73.204002,73.204002,,,,19.93,,,,,,76.858994,,,76.858994,169.992996,152.261002,,,,,70.148003,,,,,,70.148003,222.409004,392.402,0.0,,,,,,152.352997,152.352997,0.0,152.352997,544.754997,
12/31/1997,555.203003,9.962,0.684,9.278,134.662003,,,85.115997,,,,,18.729,,,,248.468994,186.350006,443.451996,-257.10199,0.0,,120.384003,,,,120.384003,306.734009,,75.606003,75.606003,,,,13.571,,,,,,89.552001,,,89.552001,178.729004,152.292999,,,,,65.134003,,,,,,65.134003,217.427002,396.156006,0.0,3.478,,,-5.479,,161.048,159.047,0.0,159.047,555.203006,
03/31/1998,694.059,12.801,1.321,11.48,154.96,154.96,,101.65,49.998,25.571,26.081,,18.61,,,,288.021,195.615,456.512,-260.897,,,210.423,210.423,,,0.0,406.038,,84.168,84.168,,,,73.091,,,,,,95.543,,,95.543,252.802,212.204,,,,,64.674,,,,,,64.674,276.878,529.68,,3.583,,,-11.502,195.845,-23.547,164.379,,164.379,694.059,
06/30/1998,724.117,17.684,6.673,11.011,165.124,165.124,,105.577,54.407,25.692,25.478,,19.02,,,,307.405,198.498,467.255,-268.757,66.869,,151.345,151.345,,,0.0,416.712,,91.053,91.053,,,,72.582,,,,,,94.621,,,94.621,258.256,222.811,,,,,64.046,,,,,,64.046,286.857,545.113,,3.133,,,-10.533,209.257,-22.853,179.004,,179.004,724.117,
09/30/1998,722.735,14.862,6.024,8.838,156.342,156.342,,96.754,52.198,21.755,22.801,,20.368,,,,288.326,209.591,488.92,-279.329,,,224.818,224.818,150.525,74.293,0.0,434.409,,93.134,93.134,,,,75.457,,,,,,82.287,,,82.287,250.878,241.07,,,,,61.562,,,,,,61.562,302.632,553.51,,2.912,,,-25.713,212.637,-20.611,169.225,,169.225,722.735,
12/31/1998,699.825012,16.853,9.768,7.085,139.199005,,,89.830002,47.158001,20.554001,22.118,0.0,21.958,,,,267.839996,214.410995,497.890015,-283.479004,0.0,,217.574005,149.218994,,,68.355011,431.985,,68.345001,68.345001,,,,78.334,,,,,,87.238998,,,87.238998,233.917999,226.964996,,,,,64.892998,,,,,,64.892998,291.857994,525.775993,0.0,5.061,,,-26.985001,,195.973008,174.049007,0.0,174.049007,699.825,
03/31/1999,726.338013,18.102,8.577,9.525,148.617004,,,90.959999,48.207001,21.966,20.787001,0.0,23.591,,,,281.269989,208.714996,493.582001,-284.867004,0.0,,236.352997,169.324997,169.324997,0.0,67.028,445.067993,,69.175003,69.175003,,,,93.18,,,,,,91.965004,,,91.965004,254.320007,226.781006,,,,,63.414001,,,,,,63.414001,290.195007,544.515014,0.0,4.557,,,-26.750999,,204.017005,181.823006,0.0,181.823006,726.33802,
06/30/1999,747.541,18.045,7.505,10.54,153.046,153.046,,97.026,49.631,25.828,21.567,,22.202,,,,290.319,207.599,496.163,-288.564,68.194,,181.429,181.429,181.429,0.0,0.0,457.222,,73.099,73.099,,,,99.418,,,,,,88.431,,,88.431,260.948,226.701,,,,,63.764,,,,,,63.764,290.465,551.413,,3.039,,,-21.61,243.137,-28.438,196.128,,196.128,747.541,
09/30/1999,815.565,18.721,9.602,9.119,155.095,155.095,,99.945,51.14,25.089,23.716,,23.188,,,,296.949,214.573,510.856,-296.283,67.959,,236.084,236.084,236.084,0.0,0.0,518.616,,58.597,58.597,,,,162.461,,,,,,92.925,,,92.925,313.983,226.66,,,,,62.224,,,,,,62.224,288.884,602.867,,2.334,,,-19.675,256.774,-26.735,212.698,,212.698,815.565,
12/31/1999,768.150024,15.4,8.636,6.764,112.755997,,,102.396004,56.743,26.903999,18.749001,0.0,25.549,,,,256.101013,219.570999,516.780029,-297.209015,0.0,,292.477997,253.723999,248.304001,5.419998,38.753998,512.048996,,73.376999,73.376999,,,,99.674004,,,,,,89.684989,,,89.684989,262.735992,231.755997,,,,,57.442001,,,,,,57.442001,289.197998,551.93399,0.0,2.375,,,-28.625,,242.466003,216.216003,0.0,216.216003,768.149993,
03/31/2000,768.15802,11.804,4.822,6.982,116.806999,,,110.167999,59.800999,32.083,18.284,0.0,23.938,,,,262.71701,209.964996,511.151001,-301.186005,0.0,,295.476013,248.173004,248.173004,0.0,47.303009,505.441009,,69.264999,69.264999,,,,98.401001,,,,,,86.953003,,,86.953003,254.619003,231.404999,,,,,54.747002,,,,,,54.747002,286.152001,540.771004,0.0,2.037,,,-29.138,,254.488006,227.387006,0.0,227.387006,768.15801,
06/30/2000,771.982,11.683,3.394,8.289,124.813,124.813,,113.717,63.52,30.039,20.158,,23.935,,,,274.148,205.333,511.773,-306.44,45.984,,246.517,246.517,246.517,0.0,0.0,497.834,,72.228,72.228,,,,80.116,,,,,,87.766,,,87.766,240.11,234.082,,,,,54.118,,,,,,54.118,288.2,528.31,,1.556,,,-27.211,300.001,-30.674,243.672,,243.672,771.982,
09/30/2000,858.79,15.488,6.942,8.546,136.706,136.706,,130.034,65.816,32.404,31.814,,20.95,,,,303.178,209.811,518.987,-309.176,47.536,,298.265,298.265,298.265,0.0,0.0,555.612,,77.026,77.026,,,,147.283,,,,,,91.061,,,91.061,315.37,232.942,,,,,52.537,,,,,,52.537,285.479,600.849,,1.132,,,-25.791,315.393,-32.793,257.941,,257.941,858.79,
12/31/2000,858.987976,15.298,7.187,8.111,139.567993,,,129.365005,75.466003,31.02,22.879,0.0,18.868999,,,,303.100006,213.955002,528.520996,-314.56601,0.0,,341.933014,,299.479004,,341.933014,555.888016,,87.315002,87.315002,,,,127.600998,127.600998,0.0,0.0,,,82.738999,,,82.738999,297.654999,233.615997,233.615997,0.0,0.0,,46.879002,,,,,,46.879002,280.494999,578.149998,0.0,2.582,,,-22.275,,300.531012,280.838012,0.0,280.838012,858.98801,
03/31/2001,869.617004,13.99,7.207,6.783,145.546005,,,136.994003,76.181,33.365002,27.448,0.0,21.375,,,,317.904999,209.501999,527.929993,-318.428009,0.0,,342.209991,296.177002,296.177002,0.0,46.032989,551.71199,,77.564003,77.564003,,,,130.218002,,,,,,83.354988,,,83.354988,291.136993,232.977005,,,,,45.588001,,,,,,45.588001,278.565006,569.701999,0.0,0.497,,,-14.201,,313.618999,299.914999,0.0,299.914999,869.616998,
06/30/2001,953.549988,14.979,7.806,7.173,196.675995,,,146.445007,81.627998,33.761002,31.056,0.0,21.153999,,,,379.253998,212.725006,537.010986,-324.286011,0.0,,361.571014,314.552002,314.552002,0.0,47.019012,574.29602,,79.050003,79.050003,,,,188.567993,,,,,,82.524002,,,82.524002,350.141998,231.641998,,,,,49.530998,,,,,,49.530998,281.172996,631.314994,0.0,0.357,,,-7.862,,329.739991,322.234991,0.0,322.234991,953.549985,
09/30/2001,997.0,14.374,7.943,6.431,204.082993,,,146.453995,81.449997,33.777,31.226999,0.0,23.756001,,,,388.666992,212.634995,546.489014,-333.854004,0.0,,395.697998,347.101013,347.101013,0.0,48.596985,608.332993,,79.703003,79.703003,,,,141.334,,,,,,94.738998,,,94.738998,315.776001,305.855988,,,,,48.612999,,,,,,48.612999,354.468987,670.244988,0.0,0.627,,,-17.825001,,343.952992,326.754991,0.0,326.754991,996.999979,
12/31/2001,1029.289,22.354,14.139,8.215,181.031,181.031,,152.525,84.287,36.925,31.313,0.0,23.437,,,,379.347,214.494,561.753,-347.259,,,435.448,456.602,387.42,69.182,-21.154,649.942,,86.707,86.707,,,,167.399,,,,,,82.044,,,82.044,336.15,303.434,,,,,54.647,,,,,,54.647,358.081,694.231,,1.017,,,-17.865,388.929,-37.023,335.058,,335.058,1029.289,
03/31/2002,1036.562012,21.791,12.36,9.431,196.925003,,,146.425003,78.385002,35.237,32.803001,0.0,25.580999,,,,390.721985,210.153,562.159973,-352.006989,0.0,,435.687012,384.713013,384.713013,0.0,50.973999,645.840012,,81.704002,81.704002,,,,160.531998,,,,,,81.517998,,,81.517998,323.753998,302.765991,,,,,55.02,,,,,,55.02,357.785991,681.539989,0.0,4.449,,,-17.266001,,367.838999,355.021998,0.0,355.021998,1036.561987,
06/30/2002,1042.911987,24.0,15.422,8.578,197.070007,,,142.063995,33.208,33.903999,74.952003,0.0,23.398001,,,,386.532013,209.481995,578.656006,-369.174011,0.0,,446.89801,390.569,390.569,0.0,56.32901,656.380005,,91.153999,91.153999,,,,123.744003,,,,,,88.741006,,,88.741006,303.639008,303.855011,,,,,50.801998,,,,,,50.801998,354.657009,658.296017,0.0,7.936,,,-17.382,,394.061993,384.615993,0.0,384.615993,1042.91201,
09/30/2002,1016.19397,24.100999,18.268999,5.832,181.414993,,,135.419998,72.230003,33.691002,29.499001,0.0,25.333,,,,366.269012,206.882996,583.601013,-376.717987,0.0,,443.041992,390.696014,390.696014,0.0,52.345978,649.924988,,80.600998,80.600998,,,,136.552994,,,,,,83.924011,,,83.924011,301.078003,279.786987,,,,,38.144001,,,,,,38.144001,317.930988,619.008991,0.0,9.769,,,-24.396,,411.811985,397.184985,0.0,397.184985,1016.193976,
12/31/2002,1030.005981,21.802999,13.483,8.32,175.229996,175.229996,,129.451004,69.578003,33.054001,26.819,0.0,24.084999,,,,350.569,204.328995,587.330994,-383.002014,0.0,,475.108002,391.946991,391.946991,0.0,83.161011,679.436996,,81.108002,81.108002,,,,110.421997,110.421997,0.0,0.0,,,69.890015,,,69.890015,261.420013,279.635986,279.635986,0.0,0.0,,68.768997,,,,,,68.768997,348.404984,609.824997,0.0,14.384,,,-24.215,464.730988,-34.71899,420.180997,0.0,420.180997,1030.005994,
03/31/2003,1178.607056,28.595,21.27,7.325,197.572998,,,142.285004,74.332001,36.185001,31.778,0.0,26.929001,,,,395.381989,209.117996,602.437988,-393.320007,0.0,,574.106995,484.653015,484.653015,0.0,89.45398,783.224991,,90.182999,90.182999,,,,137.360992,,,,,,84.991013,,,84.991013,312.535004,358.287994,,,,,74.367996,,,,,,74.367996,432.65599,745.190994,0.0,15.31,,,-29.936001,,448.041989,433.415988,0.0,433.415988,1178.606982,
06/30/2003,1179.874023,34.796001,26.808001,7.988,190.828995,,,140.535995,73.224998,34.582001,32.729,0.0,27.23,,,,393.390991,208.710999,612.93103,-404.220001,0.0,,577.771973,488.927002,488.927002,0.0,88.844971,786.482972,,93.900002,93.900002,,,,94.158997,,,,,,90.857993,,,90.857993,278.916992,359.325989,,,,,76.565002,,,,,,76.565002,435.890991,714.807983,0.0,18.479,,,-29.833,502.303009,-25.883003,465.066006,0.0,465.066006,1179.873989,
09/30/2003,1218.095947,24.553,16.809,7.744,190.600998,190.600998,,145.285004,74.313004,37.417999,33.554001,0.0,28.158001,,,,388.596985,211.007004,622.117981,-411.110992,0.0,,618.492004,508.743011,508.743011,0.0,109.748993,829.499008,,88.686996,88.686996,,,,152.906006,,,,,,97.369004,,,97.369004,338.962006,310.105011,,,,,78.142998,,,,,,78.142998,388.248009,727.210015,0.0,25.806999,,,-29.563,522.06897,-27.42696,490.886009,0.0,490.886009,1218.096024,
03/31/2004,1226.959961,26.665001,17.658001,9.007,195.246994,195.246994,,151.783997,82.535004,35.661999,33.587002,0.0,23.836,,,,397.532013,208.253998,640.18103,-431.927002,0.0,,621.169983,508.078003,508.078003,0.0,113.09198,829.423981,,103.608002,103.608002,,,,76.524002,,,,,,89.013992,,,89.013992,269.145996,318.834015,,,,,87.594002,,,,,,87.594002,406.428017,675.574013,0.0,36.338001,,,-29.433001,565.054016,-20.577009,551.382007,0.0,551.382007,1226.95602,
06/30/2004,1350.27002,35.538,26.539,8.999,218.649002,218.649002,,164.069,87.707001,37.959,38.403,0.0,24.695,,,,442.950989,209.287994,662.018005,-452.730011,0.0,,698.031006,581.763,581.763,0.0,116.268006,907.319,,111.750999,111.750999,,,,48.119999,,,,,,108.640995,,,108.640995,268.511993,414.050995,,,,,84.273003,,,,,,84.273003,498.323998,766.835991,0.0,43.380001,,,-29.438999,588.656982,-19.163967,583.434017,0.0,583.434017,1350.270008,
09/30/2004,1391.588989,32.41,23.541,8.869,214.919998,214.919998,,167.615005,87.275002,42.160999,38.179001,0.0,34.567001,,,,449.511993,203.416,664.969971,-461.553986,0.0,,738.661011,608.734985,608.734985,0.0,129.926026,942.077011,,103.414001,103.414001,,,,79.454002,,,,,,101.047006,,,101.047006,283.915009,407.963989,,,,,87.899002,,,,,,87.899002,495.862991,779.778,0.0,46.980999,,,-29.077,613.593994,-19.686977,611.811016,0.0,611.811016,1391.589016,
12/31/2004,1420.352,48.975,37.582,11.393,217.329,217.329,,168.523,87.364,40.203,40.956,0.0,27.113,,,,461.94,207.542,650.437,-442.895,0.0,,750.87,609.662,601.007,8.655,141.208,958.412,,109.036,109.036,,,,49.943,49.943,0.0,0.0,,,113.859,,,113.859,272.838,400.177,400.177,0.0,0.0,,87.755,,,,,,87.755,487.932,760.77,0.0,52.886,,,-24.517,640.856,-9.643,659.582,0.0,659.582,1420.352,
03/31/2005,1431.25,45.456,38.807,6.649,232.763,232.763,,172.687,89.894,40.59,42.203,,28.335,,,,479.241,200.501,644.795,-444.294,,,751.508,589.249,589.249,0.0,162.259,952.009,,115.994,115.994,,,,29.237,,,,,,106.405,,,106.405,251.636,397.904,,,,,89.466,,,,,,89.466,487.37,739.006,,63.172,,,-24.643,668.771,-15.056,692.244,,692.244,1431.25,
