Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/30/1999,3.96875,,4.125,4.25,3.796875,3480.530282,,,
09/30/1999,3.375,-14.96063,3.960938,4.109375,3.101562,2960.009919,876.984009,,
12/31/1999,2.203125,-34.722222,3.40625,3.546875,2.0,1884.14775,877.039978,,
03/31/2000,2.125,-3.546099,2.21875,2.5625,1.96875,1766.40197,855.216003,,
06/30/2000,3.492188,64.338235,2.125,3.992188,2.117188,2859.123648,827.080017,,
09/30/2000,4.03125,15.436242,3.5,4.65625,3.109375,3269.311518,815.692017,,
12/31/2000,6.09375,51.162791,4.054688,6.28125,3.851562,4936.66872,811.013611,,
03/31/2001,7.0125,15.076923,6.125,7.5525,5.523438,5710.643328,816.265625,,
06/30/2001,6.825,-2.673797,7.04375,7.8375,6.54125,5386.344653,808.747986,,
09/30/2001,7.1425,4.652015,6.86875,7.45625,5.9875,5504.124979,781.955994,,
12/31/2001,7.0375,-1.470074,7.17375,7.65375,6.84,5305.486803,767.121582,,
03/31/2002,8.09375,15.008881,7.04375,8.39375,7.0025,5986.072588,745.94397,,
06/30/2002,6.71875,-16.988417,8.16875,8.9875,6.2975,4866.363888,734.944824,,
09/30/2002,5.04,-24.986047,6.8,7.55,4.9,3581.907759,716.389587,,
12/31/2002,5.26375,4.439484,5.04,5.575,4.35375,3623.481133,705.575989,,
03/31/2003,4.0325,-23.391118,5.275,5.915,3.89125,2720.034221,678.796814,,
06/30/2003,4.65125,15.344079,4.03375,4.84625,3.44,3137.016599,674.525574,,
09/30/2003,4.9425,6.261758,4.625,5.0675,3.8875,3346.30961,674.512024,,
12/31/2003,7.26875,47.066262,5.0,7.5175,4.975,4948.797383,677.042419,636.0352,
03/31/2004,7.5625,4.041273,7.26875,7.9325,7.04375,5157.322681,680.64563,640.1168,
06/30/2004,8.44875,11.719008,7.5775,8.8125,6.67125,5764.129263,682.065613,677.8896,
09/30/2004,8.505,0.665779,8.45,9.52375,8.1,10031.396254,1200.0,1197.7472,
12/31/2004,9.825,15.520282,8.54375,10.0675,8.295,11582.84577,1180.442383,1178.5552,
03/31/2005,10.07375,2.531807,9.86875,11.125,9.60625,11877.446821,1179.19043,681.8936,
06/30/2005,9.85,-2.221119,10.105,10.64375,9.56,11613.906305,1179.048828,681.732,
09/30/2005,10.3775,5.35533,9.86,10.7175,9.5725,12237.693477,1179.076782,681.8392,
12/31/2005,11.91625,14.827752,10.3125,12.7975,9.71875,14054.782647,1179.252808,682.1016,
03/31/2006,13.1875,10.668205,11.91625,13.74125,11.87,15588.776009,1179.904053,682.0752,
06/30/2006,14.4125,9.2891,13.28125,14.51375,12.95375,17037.999368,1182.128052,684.4168,
09/30/2006,15.4925,7.493495,14.35,16.565,14.195,18317.940845,1182.182373,684.4644,
12/31/2006,16.3675,5.647894,15.4925,16.7725,15.2175,19354.551793,1182.401611,684.612,
03/31/2007,15.6025,-4.673896,16.3425,16.5475,14.6375,18410.471945,1182.505981,684.3184,
06/30/2007,16.3,4.470437,15.75,16.9,15.0375,19233.699548,1179.988037,681.9128,
09/30/2007,15.8975,-2.469325,16.4975,16.755,15.085,18758.995663,1179.995605,681.884,
12/31/2007,16.49,3.727001,15.97,17.93,15.17,19458.683289,1179.99646,681.8772,
03/31/2008,14.7575,-10.506367,16.5125,18.0,14.715,17432.313088,1180.023193,682.086,
06/30/2008,11.6675,-20.938506,14.8,15.2,11.6,13678.592736,1181.27124,683.206,
09/30/2008,12.155,4.178273,11.63,14.4325,11.4025,14170.434616,1172.375244,679.8444,
12/31/2008,10.0775,-17.091732,12.0925,12.5,9.3025,11748.380216,1165.810791,673.28,
03/31/2009,8.96,-11.08906,10.105,10.29,7.8875,10441.180575,1165.835571,673.4096,
06/30/2009,9.655,7.756696,8.9925,10.515,8.9925,11252.258511,1165.310425,672.8284,
09/30/2009,11.13,15.277059,9.6925,11.7375,9.4775,12955.32,1165.433228,672.9596,
12/31/2009,13.2425,18.980234,11.125,13.565,10.955,15436.731981,1165.504761,673.2456,
03/31/2010,13.495,1.90674,13.3325,13.7875,12.68875,31472.708211,1165.765259,673.5584,
06/30/2010,13.03,-3.445721,13.555,14.0575,9.0875,15194.351303,1165.80835,673.5616,
09/30/2010,14.8475,13.94858,13.0525,15.11,12.8675,17313.72911,1166.105225,673.8584,
12/31/2010,16.31,9.850143,14.975,16.705,14.525,19018.891105,1166.10437,673.8576,
03/31/2011,17.765,8.920907,16.445,18.055,15.77,20710.004813,1166.100952,673.8682,
06/30/2011,18.525,4.278075,17.955,19.935,17.79,21596.883524,1165.775635,673.6334,
09/30/2011,18.74,1.160594,18.565,19.32,15.91,21847.535613,1165.823608,673.6878,
12/31/2011,20.71,10.512273,18.75,21.09,18.345,23863.519943,1165.823608,679.9732,
03/31/2012,20.72,0.048286,20.935,21.405,19.475,23683.5816,1152.284424,669.8848,
06/30/2012,22.435,8.277027,20.735,22.45,19.725,25371.698515,1143.030151,665.7026,
09/30/2012,21.67,-3.409851,22.435,23.465,21.555,24224.826733,1130.897949,659.0506,
12/31/2012,20.715,-4.407014,21.66,22.255,19.85,22908.335977,1117.896973,651.1004,
03/31/2013,22.245,7.385952,21.025,22.585,20.75,24340.573141,1105.896362,643.9016,
06/30/2013,24.185,8.721061,22.245,25.075,22.005,26315.216299,1094.204224,635.3366,
09/30/2013,24.39,0.847633,24.44,26.465,23.41,26391.325255,1088.080078,631.7546,
12/31/2013,24.995,2.480525,24.46,26.285,24.005,26841.809364,1080.907715,627.0722,
03/31/2014,26.71,6.861372,25.025,28.385,23.275,28634.566133,1072.953491,620.6504,
06/30/2014,30.175,12.972669,26.75,31.3175,26.53,32062.96001,1072.054199,623.8766,
09/30/2014,29.5,-2.236951,30.305,31.695,27.61,31345.727238,1062.567017,614.4186,
12/31/2014,32.135,8.932203,29.495,33.795,28.135,34145.591381,1062.567017,614.4306,
03/31/2015,34.455,7.219543,32.21,38.115,31.35,36661.261632,1064.026245,615.8848,
06/30/2015,37.33,8.344217,34.52,38.98,34.325,106696.710972,1429.094238,825.1634,
09/30/2015,44.27,18.590946,37.42,44.44,35.695,63266.319244,1429.10144,825.5236,
12/31/2015,46.15,4.246668,44.69,49.56,43.02,65871.802887,1429.10144,825.7017,
03/31/2016,50.31,9.014085,45.42,52.54,44.584187,71809.537835,1428.175537,824.738,
06/30/2016,53.93,7.195389,50.14,53.991125,46.85,76976.513127,1427.341187,823.9294,
09/30/2016,47.15,-12.571852,54.0,54.48,46.69,67225.921551,1427.341187,824.5847,
12/31/2016,56.04,18.854719,47.33,56.65,43.38,79903.230478,1425.78833,823.0223,
03/31/2017,63.02,12.455389,56.26,63.18,54.56,89919.410417,1425.934326,823.1973,
06/30/2017,65.04,3.205332,62.98,67.805,62.8,92762.570967,1426.422676,823.497986,
