Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1993,316.488007,320.218201,320.218201,,2.089101,1.565545,0.457716,0.305,0.305,,0.305,0.305,0.305,0.135,0.226461,,7.222845,7.764341,,
12/31/1993,317.559998,323.484008,323.484008,,2.175628,1.623369,0.450316,0.31,0.31,0.31,0.31,0.31,0.31,0.135,-0.358685,,9.455319,8.077078,,
03/31/1994,302.145996,316.555786,316.555786,,2.159411,1.616922,0.475322,0.315,0.315,,0.315,0.315,0.315,0.145,1.816227,,8.290581,7.933271,,
06/30/1994,300.171997,304.424011,304.424011,,2.322442,1.703979,0.498341,0.335,0.335,,0.335,0.335,0.335,0.145,0.606263,,8.085435,8.011234,,
09/30/1994,300.298004,304.154388,304.154388,,2.392466,1.709895,0.513068,0.345,0.345,,0.345,0.345,0.345,0.15,1.122538,,8.203734,8.162505,,
12/31/1994,295.112,301.881988,301.881988,,2.606886,1.820337,0.52823,0.355,0.355,0.355,0.355,0.355,0.355,0.15,0.364328,,10.418665,8.178298,,
03/31/1995,293.141998,432.955994,432.955994,,2.530592,1.611365,0.49903,0.34,0.34,,0.34,0.34,0.34,0.16,0.299749,0.263246,8.635153,8.486809,,
06/30/1995,289.649994,427.14801,427.14801,,2.710892,1.669295,0.504748,0.35,0.35,,0.35,0.35,0.35,0.16,0.280877,,9.157027,8.772277,,
09/30/1995,426.446014,432.247986,432.247986,,2.824698,1.733195,0.536789,0.36,0.36,,0.36,0.36,0.36,0.165,0.392967,,7.46575,8.818042,,
12/31/1995,423.141998,431.709991,431.709991,,2.776811,1.708999,0.476382,0.29,0.29,,0.29,0.29,0.29,0.165,0.34835,,9.066607,9.165827,,
03/31/1996,425.265991,438.924011,422.865997,,2.822301,1.789465,0.620941,0.41,0.41,0.41,0.395,0.395,0.395,0.18,0.096638,0.053249,6.854406,9.217393,,
06/30/1996,443.067993,450.105988,439.26001,,2.891501,1.913577,0.76121,0.415,0.415,0.415,0.405,0.405,0.405,0.18,0.844579,0.791968,7.016266,9.301726,,
09/30/1996,445.290009,453.223999,447.764008,,2.686674,1.747619,0.602681,0.415,0.415,0.415,0.41,0.41,0.41,0.1875,-0.002624,-0.050477,8.12828,9.737892,,
12/31/1996,446.395996,449.675994,444.446014,,2.83902,1.880591,0.599366,0.43,0.43,0.43,0.425,0.425,0.425,0.1875,-0.303706,-0.422382,8.312301,9.928546,,
03/31/1997,652.580018,669.494018,659.218018,,2.627436,1.709366,0.631438,0.42,0.42,0.425,0.41,0.41,0.415,0.205,0.95864,0.926123,6.535393,9.318225,,
06/30/1997,641.255982,653.583984,643.497986,,2.779662,1.794703,0.669918,0.42,0.42,0.455,0.415,0.415,0.45,0.205,0.215191,0.178866,7.965875,9.445707,,
09/30/1997,636.823974,652.687988,642.19397,,2.797287,1.782986,0.644302,0.44,0.44,0.44,0.435,0.435,0.435,0.2125,0.711782,0.66337,6.512644,9.650091,,
12/31/1997,422.196014,649.208008,635.096008,,2.900794,1.858796,0.620571,0.46,0.46,0.475,0.45,0.45,0.465,0.2125,-1.200318,-1.344372,8.412374,10.140671,,
03/31/1998,655.028016,646.012,632.454,,2.946409,1.885984,0.69132,0.165,0.165,0.47,0.16,0.16,0.46,0.23,-0.350073,-0.350073,6.44419,10.364141,8.601774,
06/30/1998,657.255982,672.765992,656.374024,,3.064768,1.975194,0.768243,0.51,0.51,0.51,0.5,0.5,0.5,0.24,-1.150173,-1.262798,8.406175,10.623569,8.895323,
09/30/1998,660.671998,672.697998,659.385986,,3.137844,2.024509,0.769384,0.53,0.53,0.53,0.52,0.52,0.52,0.24,-2.238451,-2.369363,7.043317,10.953755,9.255333,
12/31/1998,652.654,660.732,653.308,,3.16647,2.05662,0.804749,0.44,0.44,0.54,0.43,0.43,0.53,0.26,0.974403,0.897166,9.089245,10.689906,8.964336,
03/31/1999,628.842,652.22,640.99,,3.17988,2.081025,0.821666,0.55,0.55,0.54,0.54,0.54,0.53,0.26,2.340675,2.31445,7.192902,9.901368,8.145919,
06/30/1999,618.125,633.28,623.118,,3.214499,2.105057,0.85493,0.56,0.56,0.56,0.56,0.56,0.56,0.27,0.335233,0.335233,7.876219,9.442582,7.764604,
09/30/1999,616.565,624.581,616.884,,3.264311,2.101604,0.867273,0.58,0.58,0.58,0.57,0.57,0.57,0.27,1.843035,1.706974,6.806561,9.542916,7.508094,
12/31/1999,607.058,620.784,613.878,,3.527277,2.224647,0.845285,0.56,0.56,0.57,0.55,0.55,0.56,0.285,-1.394117,-1.536366,6.650282,9.385429,7.233411,
03/31/2000,606.228,610.694,605.766,,3.563947,2.164788,0.802184,0.53,0.53,0.53,0.53,0.53,0.53,0.0,1.733361,1.684139,6.208694,9.7119,7.593391,
06/30/2000,607.434,611.07,606.928,,3.727261,2.234805,0.828113,0.56,0.56,0.54,0.56,0.56,0.54,0.285,-1.185946,-1.223257,6.422131,10.048002,7.969587,
09/30/2000,608.398,613.232,608.277,,3.732296,2.228994,0.82228,0.55,0.55,0.55,0.54,0.54,0.54,0.285,1.713259,1.65215,5.777148,10.580944,8.544612,
12/31/2000,609.189,615.467,608.523,,3.851309,2.305893,0.851965,0.5,0.5,0.55,0.5,0.5,0.55,0.285,-0.325224,-0.398723,7.065062,11.063649,9.091683,
03/31/2001,600.75,610.1,600.89,,3.905009,2.426338,0.947916,0.56,0.56,0.56,0.55,0.55,0.55,0.285,-4.426346,-4.490715,5.524421,11.192707,9.229162,
06/30/2001,603.093,610.782,601.529,,3.864401,2.536072,0.885237,0.58,0.58,0.58,0.57,0.57,0.57,0.285,-3.751442,-3.826176,5.922826,11.524592,9.523077,
09/30/2001,606.005,613.829,605.005,,3.690408,2.504153,0.891832,0.59,0.59,0.59,0.58,0.58,0.58,0.295,0.298809,0.219497,6.22513,11.872032,9.914128,
12/31/2001,607.355,612.984,606.94,,3.606337,2.666102,0.864746,0.57,0.57,0.57,0.57,0.57,0.57,0.295,-11.762217,-11.857126,7.533419,12.151913,10.229808,
03/31/2002,608.395,614.042,607.815,,3.698525,2.865856,1.116098,0.73,0.73,0.73,0.73,0.73,0.73,0.295,6.182597,6.155704,4.811657,12.609428,10.699156,
06/30/2002,610.479,616.793,609.336,,3.625652,2.848939,0.979038,0.65,0.65,0.65,0.63,0.63,0.63,0.295,3.9281,3.860698,5.657025,13.017789,11.119639,
09/30/2002,612.18,617.85,611.639,,3.374067,2.60273,0.903459,0.61,0.61,0.61,0.61,0.61,0.61,0.305,-8.049214,-8.107809,6.864945,13.324285,11.433144,
12/31/2002,611.491,616.011,611.958,,3.219051,2.46839,0.557662,0.38,0.38,0.38,0.38,0.38,0.38,0.305,-12.227442,-12.325026,6.366028,13.34616,11.460844,
03/31/2003,610.972,615.579,611.522,,4.290086,3.592311,1.615114,1.05,1.05,1.05,1.05,1.05,1.05,0.305,5.229292,5.163033,6.278587,14.054921,12.176808,
06/30/2003,613.426,618.384,612.12,,4.137988,3.442943,1.467212,0.96,0.96,0.96,0.94,0.94,0.94,0.305,-6.716743,-6.925866,6.723259,14.720454,12.801231,
09/30/2003,609.137,618.969,613.574,,3.320043,2.662906,0.846234,0.56,0.56,0.56,0.56,0.56,0.56,0.32,6.563718,6.480933,6.128933,14.886379,12.962506,
12/31/2003,605.996,612.708,607.608,,4.164025,3.547741,1.583667,1.02,1.02,1.02,1.01,1.01,1.01,0.32,15.919259,15.791602,6.201449,15.393948,13.47014,
03/31/2004,606.56,612.597,605.917,,4.062669,3.525777,1.761759,1.17,1.17,1.17,1.16,1.16,1.16,0.32,5.565592,5.463606,6.16872,16.245897,14.334,
06/30/2004,612.88,625.476,619.098,,3.547306,3.006658,1.171852,0.84,0.84,0.77,0.83,0.83,0.76,0.32,-0.706791,-0.819302,6.949853,16.862981,14.428671,
09/30/2004,658.273,677.143,663.339,,3.978494,3.339379,1.332548,0.88,0.88,0.88,0.86,0.86,0.86,0.35,5.138447,5.138447,5.958221,18.977649,13.566065,
12/31/2004,646.74965,666.826056,653.446752,,3.666672,2.887192,0.960597,1.48,1.48,0.74,1.46,1.46,0.73,0.35,-2.023124,-2.07999,6.392851,19.796731,14.36051,
03/31/2005,637.771299,652.487487,643.004817,,3.955684,3.031987,1.142089,0.75,0.75,0.75,0.74,0.74,0.74,0.35,2.367393,2.319542,6.026751,19.824487,14.342097,
06/30/2005,636.715366,644.134005,636.882733,,4.458053,3.367903,1.470423,0.98,0.98,0.98,0.97,0.97,0.97,0.35,1.909969,1.859394,6.601064,20.420041,14.598207,
09/30/2005,628.892825,644.687904,635.857605,,4.361429,3.060981,1.152076,0.75,0.75,0.75,0.74,0.74,0.74,0.37,-2.803397,-2.811447,6.546855,20.544497,14.970796,
12/31/2005,615.047663,625.358669,618.227109,,4.658659,3.169026,1.088194,0.65,0.65,0.77,0.64,0.64,0.76,0.37,8.048139,7.851759,6.518072,20.507144,14.846669,
03/31/2006,609.991042,619.697278,611.910838,,4.577018,2.993805,1.082816,0.75,0.75,0.75,0.74,0.74,0.74,0.37,4.721994,4.583968,6.165554,20.693645,15.020963,
06/30/2006,605.053511,618.230041,609.656508,,4.953955,3.189238,1.162058,0.77,0.77,0.77,0.77,0.77,0.77,0.37,-0.775509,-0.872275,7.817009,20.840742,15.041309,
09/30/2006,601.875473,612.063772,603.848871,,5.245861,3.344378,1.303917,0.87,0.87,0.91,0.86,0.86,0.9,0.39,0.411371,0.338691,5.660706,21.436034,15.669871,
12/31/2006,633.94572,620.7451,611.9081,,6.478231,4.619627,1.371487,1.38,1.38,0.64,1.36,1.36,0.64,0.39,-8.796978,-8.988453,8.001478,23.000397,16.691404,
03/31/2007,595.485028,640.53375,631.710591,,4.481384,2.740568,0.726662,0.5,0.5,0.51,0.5,0.5,0.51,0.39,0.318698,0.315166,9.432462,22.117045,14.052881,
06/30/2007,566.285142,580.385828,572.729604,,5.25893,3.235501,0.915394,0.6,0.6,0.6,0.6,0.6,0.6,0.39,-6.651909,-6.728811,6.381681,21.449487,13.016082,
09/30/2007,633.345384,592.596077,588.13403,,5.06256,2.923533,0.347485,-0.03,-0.03,0.25,-0.03,-0.03,0.24,0.41,-1.482036,-1.601664,5.131925,21.856717,12.381691,
12/31/2007,633.94572,633.2,633.2,,4.691897,2.681857,-0.334814,-0.53,-0.53,-0.2,-0.53,-0.53,-0.2,0.41,5.908479,5.74436,5.247722,21.149804,12.03273,
03/31/2008,634.11797,633.433995,633.433995,,5.151287,3.471553,-1.836024,-0.27,-0.27,-1.25,-0.27,-0.27,-1.25,0.21,1.204545,1.111402,11.524669,20.852587,11.778565,
06/30/2008,760.339839,722.871934,722.871934,,3.19697,2.000354,-1.832966,-2.45,-2.45,-0.93,-2.45,-2.45,-0.93,0.01,4.291217,4.16118,12.144569,23.648636,17.525058,
09/30/2008,2035.99872,877.343589,877.343589,,2.539484,1.594586,-1.123847,-7.4,-7.4,-6.3,-7.4,-7.4,-6.3,0.01,0.46504,0.361318,3.141947,7.778983,6.160122,
03/31/2015,,7.208,7.189,,,,,0.14,0.14,0.14,0.14,0.14,0.14,,,,,,,
06/30/2008,,,,,,,,-0.249,-0.249,-0.267,-0.249,-0.249,-0.267,0.01,-0.34,,,11.897,,
09/30/2008,,,,,,,,-0.382,-0.382,-0.39,-0.382,-0.382,-0.39,0.01,-0.26,,,12.75,,
