Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
12/28/1989,95.527478,97.304417,97.304417,,0.640618,0.514478,0.204431,0.067962,0.041555,0.041555,,0.041555,0.041555,0.041555,,-0.037501,,,0.789951,,
03/29/1990,95.442046,97.372756,97.372756,,0.609637,0.484756,0.190238,0.055128,0.034531,0.034531,,0.034531,0.034531,0.034531,0.007023,0.271339,,,0.820487,,
06/28/1990,95.61291,98.073277,98.073277,,0.701567,0.577466,0.226004,0.089851,0.055016,0.055016,,0.055016,0.055016,0.055016,0.003512,-0.001815,,,0.873564,,
09/27/1990,104.634282,107.299691,107.299691,,0.616777,0.504708,0.202284,0.078472,0.047993,0.047993,,0.047993,0.047993,0.047993,0.003512,0.075946,,0.255729,0.924802,,
12/28/1990,104.497597,105.43732,105.43732,,0.594277,0.485056,0.192835,0.073048,0.044481,0.044481,,0.044481,0.044481,0.044481,,0.01581,,0.343836,0.96385,,
03/29/1991,104.8564,107.316776,107.316776,,0.658835,0.556688,0.219118,0.106628,0.065844,0.065844,,0.065844,0.065844,0.065844,0.009364,0.633592,,0.142442,1.026404,,
06/28/1991,105.158254,108.689342,108.689342,,0.692046,0.606334,0.204804,0.108888,0.066722,0.066722,,0.066722,0.066722,0.066722,0.005267,-0.368067,,0.259409,1.090395,,
09/27/1991,105.545529,108.837425,108.837425,,0.711768,0.633468,0.200832,0.11542,0.070233,0.070233,,0.070233,0.070233,0.070233,0.005267,0.666958,,0.32513,1.156989,,
12/27/1991,106.29731,109.486693,109.486693,,0.739058,0.668273,0.207642,0.126463,0.076379,0.076379,,0.076379,0.076379,0.076379,,-0.466678,,0.220758,1.227388,,
03/27/1992,107.580655,110.709285,110.709285,,0.874507,0.817691,0.23316,0.165831,0.104033,0.104033,,0.104033,0.104033,0.104033,0.015802,-0.658454,,0.373571,1.321622,,
06/26/1992,107.808465,110.739658,110.739658,,0.822,0.784182,0.205762,0.156295,0.097449,0.097449,,0.097449,0.097449,0.097449,0.007901,-0.421854,,0.553964,1.415631,,
09/25/1992,107.45156,110.618159,110.618159,,0.835062,0.80617,0.188875,0.147345,0.092181,0.092181,,0.092181,0.092181,0.092181,0.007901,0.886825,,0.678603,1.497745,,
12/24/1992,106.965566,109.312035,109.312035,,0.853611,0.823295,0.192522,0.149672,0.093498,0.093498,,0.093498,0.093498,0.093498,,-0.830705,,0.341446,1.580705,,
03/31/1993,107.808465,110.079002,110.079002,,1.021112,0.984475,0.240436,0.191862,0.114568,0.114568,,0.114568,0.114568,0.114568,0.02107,-0.459043,,0.217775,1.682966,,
06/30/1993,107.664191,109.949907,109.949907,,1.037518,0.994125,0.230068,0.17558,0.106667,0.106667,,0.106667,0.106667,0.106667,0.010535,1.048232,,0.74659,1.780406,,
09/24/1993,107.914781,109.927125,109.927125,,1.200423,1.154256,0.269833,0.213796,0.133004,0.133004,0.133004,0.133004,0.133004,0.133004,0.010535,-0.039408,,0.60444,1.904883,,
12/31/1993,108.423562,109.299376,109.299376,,1.229769,1.158854,0.277925,0.193972,0.122469,0.122469,,0.122469,0.122469,0.122469,,0.104035,,1.149492,2.009702,,
03/31/1994,106.854189,110.094186,110.094186,,1.181434,1.11183,0.26183,0.179001,0.112593,0.112593,,0.112593,0.112593,0.112593,0.031605,-0.530082,,0.594137,2.08675,,
06/30/1994,105.107621,106.935183,106.935183,,1.101013,1.011819,0.217749,0.111151,0.069136,0.069136,,0.069136,0.069136,0.069136,0.015802,0.362425,,0.637432,2.128732,,
09/30/1994,103.75087,105.603755,105.603755,,1.182884,1.076808,0.264138,0.136577,0.084938,0.084938,0.084938,0.084938,0.084938,0.084938,0.015802,1.391712,,0.788427,2.19229,,
12/30/1994,95.7825,103.639501,103.639501,,1.116485,0.997351,0.263336,0.120736,0.075062,0.075062,,0.075062,0.075062,0.075062,,0.864333,0.830108,1.236082,2.406348,,
03/31/1995,97.524,104.788684,104.788684,,1.199347,1.062061,0.31784,0.155513,0.09679,0.09679,,0.09679,0.09679,0.09679,0.035556,-0.342795,-0.357472,0.736896,2.464973,,
06/30/1995,104.120435,105.173436,105.173436,,1.416166,1.230035,0.417701,0.20606,0.132346,0.132346,,0.132346,0.132346,0.132346,0.017778,1.212901,1.191023,0.621962,2.432433,,
09/29/1995,104.358377,105.922689,105.922689,,1.545816,1.371642,0.421015,0.226373,0.136296,0.136296,,0.136296,0.136296,0.136296,0.017778,0.729929,0.708592,0.828079,2.550758,,
12/29/1995,104.738058,106.206188,106.206188,,1.431423,1.274794,0.374969,0.191373,0.118519,0.118519,0.118519,0.118519,0.118519,0.118519,0.018765,2.393062,2.380125,0.971366,2.655615,,
03/31/1996,105.492372,106.469438,106.469438,,1.678594,1.469361,0.493212,0.231559,0.144198,0.144198,0.144198,0.144198,0.144198,0.144198,0.018765,1.699596,1.6867,0.618083,2.766029,,
06/28/1996,105.674628,106.833941,106.833941,,1.85516,1.64649,0.493813,0.286061,0.173827,0.173827,0.173827,0.173827,0.173827,0.173827,0.018765,-2.811672,-2.833687,0.991033,2.919764,,
09/30/1996,105.77587,106.930124,106.930124,,1.803168,1.594939,0.544561,0.308472,0.183704,0.183704,0.183704,0.183704,0.183704,0.183704,0.018765,2.429624,2.382921,2.441067,3.087963,,
12/27/1996,106.256814,107.654059,105.963186,,1.838554,1.616977,0.513197,0.264224,0.164543,0.164543,0.164543,0.16,0.16,0.16,0.021728,0.409991,0.344931,1.795791,3.233025,,
03/27/1997,106.793434,108.924754,106.565621,,2.058347,1.823111,0.561823,0.295424,0.360099,0.360099,0.182321,0.351012,0.351012,0.177778,0.015802,1.533562,1.482214,2.787802,3.564086,,
06/27/1997,106.997622,109.636877,106.862625,,1.966244,1.733703,0.523354,0.261504,0.155556,0.155556,0.155556,0.155556,0.155556,0.155556,0.023704,-1.410194,-1.456449,1.67285,3.713634,,
09/30/1997,107.314878,110.321999,106.380002,,2.563217,2.300536,0.695281,0.398985,0.248889,0.248889,0.248889,0.24,0.24,0.24,0.023704,2.292151,2.215567,1.829672,3.944244,,
12/26/1997,107.716501,110.257871,107.433002,,2.348478,2.074642,0.650647,0.34334,0.213333,0.213333,0.213333,0.204444,0.204444,0.204444,0.026667,-0.588674,-0.737939,1.470945,4.130231,,
03/27/1998,108.681749,111.408744,108.354373,,2.469102,2.18053,0.698034,0.374087,0.226667,0.226667,0.226667,0.222222,0.222222,0.222222,0.026667,2.1129,2.018728,1.940593,4.337196,,
06/26/1998,108.956248,112.396497,108.789754,,2.535082,2.227471,0.680377,0.334048,0.208889,0.208889,0.208889,0.204444,0.204444,0.204444,0.026667,-0.413918,-0.608743,2.028172,4.528735,,
