Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/01/1995,420.303986,171.478004,123.884003,47.594002,7.762,,,66.217003,,,,,7.872,,,,,253.328995,161.100998,,,0.0,,5.874,,,,,5.874,166.974998,,13.673,13.673,,,,0.0,,,,,,40.714001,,,40.714001,54.387001,80.5,,,,,1.136,,,,,,1.136,81.636,136.023001,0.0,259.537994,,,0.0,,24.743,284.280994,0.0,284.280994,420.303995,
04/02/1995,422.875,134.573997,34.665001,99.908997,8.596,,,67.151001,,,,,8.838,,,,,219.158997,185.994003,,,0.0,,17.722,,,,,17.722,203.716003,,17.34,17.34,,,,5.208,,,,,,27.525002,,,27.525002,50.073002,80.5,,,,,1.918,,,,,,1.918,82.418,132.491002,0.0,260.696014,,,0.0,,29.688,290.384014,0.0,290.384014,422.875016,
07/02/1995,444.040009,105.211002,24.091,81.120003,8.339,,,87.903999,,,,,10.028,,,,,211.481995,214.261002,,,0.0,,18.297001,,,,,18.297001,232.558002,,17.982,17.982,,,,8.628,,,,,,35.895,,,35.895,62.505001,80.5,,,,,1.557,,,,,,1.557,82.057,144.562001,0.0,258.738007,,,0.0,,40.740002,299.478008,0.0,299.478008,444.040009,
10/01/1995,468.178009,62.451,20.944,41.507,10.157,,,123.656998,,,,,9.39,,,,,205.654999,244.727997,296.942993,-52.215,0.0,,17.795,,,,,17.795,262.522997,,28.667999,28.667999,,,,13.138,,,,,,29.239999,,,29.239999,71.045998,81.411003,,,,,3.49,,,,,,3.49,84.901003,155.947001,0.0,265.678986,,,0.0,,46.551998,312.230984,0.0,312.230984,468.177984,
12/31/1995,643.88501,219.497009,165.014008,54.483002,9.819,,,109.059998,,,,,8.574,,,,,346.950012,274.240997,,,0.0,,22.694,,,,,22.694,296.934998,,20.572001,20.572001,,,,14.072,,,,,,35.451001,,,35.451001,70.095001,245.878998,,,,,4.897,,,,,,4.897,250.775998,320.870999,0.0,267.306,,,0.0,,55.708,323.014,0.0,323.014,643.884999,
03/31/1996,651.952026,222.999001,131.128998,91.870003,12.116,,,90.806,,,,,9.147,,,,,335.067993,302.696014,,,0.0,,14.188,,,,,14.188,316.884014,,19.768999,19.768999,,,,11.676,,,,,,33.958001,,,33.958001,65.403,245.746994,,,,,5.073,,,,,,5.073,250.819994,316.222994,0.0,269.729004,,,0.0,,66.0,335.729004,0.0,335.729004,651.951998,
06/30/1996,680.195007,229.804001,139.944,89.860001,15.14,,,76.948997,,,,,10.603,,,,,332.496002,334.338989,,,0.0,,13.36,,,,,13.36,347.698989,,23.695,23.695,,,,15.047,,,,,,38.620999,,,38.620999,77.362999,166.037994,,,,,5.907,,,,,,5.907,171.944994,249.307993,0.0,355.308014,,,0.0,,75.579002,430.887016,0.0,430.887016,680.19501,
09/29/1996,726.612976,229.435997,126.214996,103.221001,17.621,,,83.370003,,,,,9.114,,,,,339.540985,369.47699,457.480011,-88.002998,0.0,,17.594999,,,,,17.594999,387.071989,,38.034,38.034,,,,16.240999,,,,,,46.816004,,,46.816004,101.091003,166.748001,,,,,7.114,,,,,,7.114,173.862001,274.953004,0.0,361.30899,,,0.0,,90.350998,451.659988,0.0,451.659988,726.612992,
12/29/1996,752.770996,249.276001,127.753998,121.522003,18.356001,,,63.41,,,,,9.842,,,,,340.884003,394.140015,,,0.0,,17.747,,,,,17.747,411.887014,,29.827,29.827,,,,23.049999,,,,,,53.412003,,,53.412003,106.289001,166.431,,,,,8.421,,,,,,8.421,174.851999,281.141001,0.0,366.77301,,,0.0,,104.857002,471.630013,0.0,471.630013,752.771013,
03/30/1997,770.867004,212.839005,90.813004,122.026001,21.378,,,81.414001,,,,,11.918,,,,,327.549011,413.954987,,,0.0,,29.363001,,,,,29.363001,443.317987,,40.997002,40.997002,,,,19.788,,,,,,50.661997,,,50.661997,111.446999,166.542007,,,,,8.602,,,,,,8.602,175.144008,286.591006,0.0,370.977997,,,0.0,,113.297997,484.275993,0.0,484.275993,770.867,
06/29/1997,805.846,182.805,90.773,92.032,17.605,,,109.936,81.239,,28.697,,13.238,,,,,323.584,441.321,569.244,-127.923,,,40.941,,,,25.255,15.686,482.262,,49.395,49.395,,,,19.89,,,,,,53.795,,,53.795,123.08,166.348,165.02,1.328,1.328,,12.298,,,,,,12.298,178.646,301.726,,377.732,,,,126.388,0.0,504.12,,504.12,805.846,
09/28/1997,857.151978,153.629997,70.125999,83.503998,31.231001,,,119.766998,86.273003,0.0,33.252998,,12.927,,,,,317.554993,488.790985,632.859009,-144.067993,0.0,,50.806,,,,,50.806,539.596985,,47.987,47.987,,,,28.582001,,,,,,68.906997,,,68.906997,145.475998,165.020004,,,,,12.946,,,,,,12.946,177.966004,323.442002,0.0,391.283997,,,0.0,,142.425995,533.709992,0.0,533.709992,857.151994,
12/28/1997,905.792,181.277,104.35,76.927,34.076,34.076,,115.281,85.82,,29.461,,15.878,,,,,346.512,510.365,668.279,-157.914,,,48.915,,,,35.364,13.551,559.28,,54.213,54.213,,,,32.738,,,,,,82.489,,,82.489,169.44,1.656,0.0,1.656,1.656,,14.912,,,,,,14.912,16.568,186.008,0.0,554.337,,,,165.447,0.0,719.784,0.0,719.784,905.792,
03/29/1998,911.028,152.34,107.938,44.402,34.066,34.066,,128.279,97.69,,30.589,,15.706,,,,,330.391,532.483,709.007,-176.524,0.0,,48.154,,,,33.818,14.336,580.637,,59.415,59.415,,,,20.968,,,,,,69.578,,,69.578,149.961,1.313,0.0,1.313,1.313,,15.058,,,,,,15.058,16.371,166.332,0.0,563.95,,,,180.746,0.0,744.696,0.0,744.696,911.028,
06/28/1998,949.526,125.14,91.351,33.789,34.022,34.022,,151.83,119.915,,31.915,,18.544,,,,,329.536,567.548,766.145,-198.597,0.0,,52.442,,,,37.138,15.304,619.99,,60.576,60.576,,,,22.015,,,,,,85.183,,,85.183,167.774,1.04,0.0,1.04,1.04,,14.981,,,,,,14.981,16.021,183.795,0.0,583.457,,,,182.274,0.0,765.731,0.0,765.731,949.526,
09/27/1998,992.755005,123.537003,101.663002,21.874001,50.972,,,143.117996,106.267998,0.0,36.849998,,19.653,,,,,337.279999,600.794006,819.249023,-218.455002,0.0,,54.681,,,,,54.681,655.475006,,54.445999,54.445999,,,,33.633999,,,,,,91.395008,,,91.395008,179.475006,0.0,,,,,18.983,,,,,,18.983,18.983,198.458006,0.0,589.213989,,,0.0,,205.082993,794.296982,0.0,794.296982,992.754988,
12/27/1998,1056.47,184.464,128.385,56.079,45.029,45.029,,117.957,79.844,,38.113,,20.666,,,,,368.116,628.201,870.026,-241.825,,,60.153,,,,43.559,16.594,688.354,,53.016,53.016,,,,36.84,,,,,,106.406,,,106.406,196.262,0.0,,,,,20.164,,,,,,20.164,20.164,216.426,0.0,607.508,,,,238.979,-6.443,840.044,0.0,840.044,1056.47,
03/28/1999,1094.339,165.697,127.474,38.223,37.971,37.971,,129.184,91.809,,37.375,,24.419,,,,,357.271,654.224,921.368,-267.144,0.0,,82.844,13.663,13.663,0.0,48.527,20.654,737.068,,54.47,54.47,,,,34.388,,,,,,94.537,,,94.537,183.395,0.0,,,,,21.607,,,,,,21.607,21.607,205.002,0.0,638.516,,,,256.937,-6.116,889.337,0.0,889.337,1094.339,
06/27/1999,1168.538,149.407,90.946,58.461,41.468,41.468,,166.579,127.751,,38.828,,29.026,,,,,386.48,691.732,993.808,-302.076,0.0,,90.326,13.56,13.56,0.0,55.078,21.688,782.058,,65.79,65.79,,,,39.364,,,,,,119.24,,,119.24,224.394,0.0,,,,,22.25,,,,,,22.25,22.25,246.644,0.0,644.427,,,,281.572,-4.105,921.894,0.0,921.894,1168.538,
10/03/1999,1252.514,117.786,66.419,51.367,47.646,47.646,,180.886,134.231,,46.655,,40.182,,,,,386.5,760.289,1081.271,-320.982,,,105.725,14.191,14.191,0.0,,91.534,866.014,,56.108,56.108,,,,64.211,,,,,,131.278,,,131.278,251.597,7.018,,,,,32.886,,,,,,32.886,39.904,291.501,,651.02,,,,313.939,-3.946,961.013,,961.013,1252.514,
01/02/2000,1324.557,150.176,77.368,72.808,48.567,48.567,,157.232,106.5,,50.732,,42.642,,,,,398.617,796.55,1148.849,-352.299,,,129.39,19.384,19.384,0.0,82.424,27.582,925.94,,63.803,63.803,,,,47.122,,,,,,148.27,,,148.27,259.195,6.848,,,,,40.152,,,,,,40.152,47.0,306.195,,658.789,,,,348.688,10.885,1018.362,,1018.362,1324.557,
04/02/2000,1383.951,128.184,85.258,42.926,58.599,58.599,,151.948,98.886,,53.062,,53.235,,,,,391.966,840.944,1227.316,-386.372,,,151.041,18.686,18.686,0.0,104.988,27.367,991.985,,65.13,65.13,,,,50.463,,,,,,157.58,,,157.58,273.173,6.677,,,,,35.921,,,,,,35.921,42.598,315.771,0.0,702.169,,,0.0,372.094,-6.083,1068.18,,1068.18,1383.951,
07/02/2000,1455.03,123.563,67.436,56.127,63.149,63.149,,181.986,120.014,,61.972,,47.394,,,,,416.092,882.475,1300.682,-418.207,,,156.463,20.528,20.528,0.0,108.794,27.141,1038.938,,75.225,75.225,,,,52.481,,,,,,172.231,,,172.231,299.937,6.505,,,,,35.627,,,,,,35.627,42.132,342.069,,715.896,,,,407.007,-12.467,1110.436,2.525,1112.961,1455.03,
10/01/2000,1493.131,132.153,70.817,61.336,76.385,76.385,,201.656,142.236,,59.42,,49.625,,,,,459.819,930.759,1377.162,-446.403,3.788,,98.765,21.311,21.311,0.0,,77.454,1033.312,,73.653,73.653,,,,57.017,,,,,,182.581,,,182.581,313.251,6.483,,,,,21.41,,,,,,21.41,27.893,341.144,0.0,750.872,,,0.0,408.503,-10.976,1148.399,3.588,1151.987,1493.131,
12/31/2000,1601.848,227.729,177.441,50.288,78.349,78.349,,168.438,113.298,,55.14,,52.775,,,,,527.291,960.383,1445.374,-484.991,,,114.174,23.078,23.078,0.0,63.898,27.198,1074.557,,84.281,84.281,,,,58.989,,,,,,197.927,,,197.927,341.197,6.31,,,,,22.609,,,,,,22.609,28.919,370.116,,779.337,,,,457.501,-9.136,1227.702,4.03,1231.732,1601.848,
04/01/2001,1668.269,266.169,215.18,50.989,75.982,75.982,,151.368,101.598,,49.77,,64.504,,,,,558.023,997.585,1517.663,-520.078,1.948,,110.713,22.585,22.585,0.0,60.348,27.78,1110.246,,86.233,86.233,,,,53.328,,,,,,200.312,,,200.312,339.873,6.157,,,,,25.643,,,,,,25.643,31.8,371.673,0.0,819.207,,,,489.708,-16.705,1292.21,4.386,1296.596,1668.269,
07/01/2001,1782.842,273.967,151.991,121.976,95.943,95.943,,189.889,140.992,,48.897,,64.995,,,,,624.794,1048.139,1612.454,-564.315,,,109.909,23.984,22.036,1.948,56.363,29.562,1158.048,,95.272,95.272,,,,66.686,,,,,,231.666,,,231.666,393.624,5.961,,,,,22.673,,,,,,22.673,28.634,422.258,0.0,833.956,,,,536.465,-15.76,1354.661,5.923,1360.584,1782.842,
09/30/2001,1846.519,220.549,113.237,107.312,90.425,90.425,,221.253,157.795,,63.458,,61.698,,,,,593.925,1135.784,1741.031,-605.247,63.097,,53.713,21.845,21.845,0.0,,31.868,1252.594,,127.905,127.905,,,,62.684,,,,,,254.675,,,254.675,445.264,5.786,,,,,19.542,,,,,,19.542,25.328,470.592,0.0,791.622,,,0.0,589.713,-5.408,1375.927,0.0,1375.927,1846.519,
12/30/2001,1964.446,308.664,226.833,81.831,89.713,89.713,,176.972,126.722,,50.25,,75.354,,,,,650.703,1159.462,1813.894,-654.432,,,154.281,21.038,21.038,0.0,98.023,35.22,1313.743,,84.525,84.525,,,,58.942,,,,,,295.601,,,295.601,439.068,5.609,,,,,18.99,,,,,,18.99,24.599,463.667,0.0,861.008,,,0.0,658.068,-18.744,1500.332,0.447,1500.779,1964.446,
03/31/2002,2019.602,323.29,161.844,161.446,85.971,85.971,,172.306,126.198,,46.108,,80.235,,,,,661.802,1195.397,1900.547,-705.15,,,162.403,20.967,20.967,0.0,98.581,42.855,1357.8,,99.6,99.6,,,,49.523,,,,,,262.653,,,262.653,411.776,5.424,,,,,18.24,,,,,,18.24,23.664,435.44,0.0,914.377,,,0.0,690.144,-20.359,1584.162,0.0,1584.162,2019.602,
06/30/2002,2215.76,426.416,209.143,217.273,93.77,93.77,,218.996,173.365,,45.631,,79.51,,,,,818.692,1224.154,1986.434,-762.28,,,172.914,20.536,20.536,0.0,108.249,44.129,1397.068,,121.993,121.993,,,,59.67,,,,,,279.343,,,279.343,461.006,5.254,,,,,37.412,,,,,,37.412,42.666,503.672,0.0,972.557,,,0.0,746.319,-6.788,1712.088,0.0,1712.088,2215.76,
09/29/2002,2214.392,327.339,99.677,227.662,97.573,97.573,,263.174,197.771,,65.403,,84.557,,,,,772.643,1265.756,2080.183,-814.427,102.537,,73.456,29.764,19.902,9.862,,43.692,1441.749,,135.994,135.994,,,,0.71,,,,,,325.891,,,325.891,462.595,5.076,,,,,23.532,,,,,,23.532,28.608,491.203,0.0,930.433,,,,801.337,-8.581,1723.189,,1723.189,2214.392,
12/29/2002,2353.952,456.911,251.461,205.45,111.249,111.249,,210.114,152.155,,57.959,,90.768,,,,,869.042,1303.892,2172.025,-868.133,,,181.018,30.33,30.33,0.0,107.575,43.113,1484.91,,124.616,124.616,,,,0.713,,,,,,405.982,,,405.982,531.311,4.897,,,,,26.625,,,,,,26.625,31.522,562.833,0.0,916.56,,,,884.759,-10.2,1791.119,,1791.119,2353.952,
03/30/2003,2420.927,506.387,250.401,255.986,103.142,103.142,,203.212,141.582,,61.63,,94.229,,,,,906.97,1329.905,2258.287,-928.382,,,184.052,30.706,30.706,0.0,111.275,42.071,1513.957,,144.831,144.831,,,,0.716,,,,,,347.969,,,347.969,493.516,4.719,,,,,28.147,,,,,,28.147,32.866,526.382,0.0,970.447,,,,932.186,-8.088,1894.545,,1894.545,2420.927,
06/29/2003,2604.125,565.306,263.638,301.668,107.472,107.472,,280.239,215.314,,64.925,,109.875,,,,,1062.892,1346.525,2341.573,-995.048,,,194.708,31.202,31.202,0.0,119.339,44.167,1541.233,,180.499,180.499,,,,0.719,,,,,,417.3,,,417.3,598.518,4.542,,,,,24.246,,,,,,24.246,28.788,627.306,0.0,964.676,,,,1000.599,11.544,1976.819,,1976.819,2604.125,
09/28/2003,2729.746,350.011,200.907,149.104,114.448,114.448,,342.944,259.16,,83.784,,116.626,,,,,924.029,1384.902,2434.712,-1049.81,136.159,,284.656,88.286,63.344,24.942,144.257,52.113,1805.717,,168.984,168.984,,,,0.722,,,,,,438.997,,,438.997,608.703,4.354,,,,,34.262,,,,,,34.262,38.616,647.319,,998.496,,,,1069.683,14.248,2082.427,,2082.427,2729.746,
12/28/2003,3077.058,665.029,448.312,216.717,122.809,,,305.529,0.0,0.0,305.529,0.0,131.352,,,,,1224.719,1381.296,2505.486,-1124.19,178.867,,292.176,88.644,63.374,25.27,,203.532,1852.339,,144.748,144.748,,,,0.725,,,,,,644.571,,,644.571,790.044,4.171,,,,,36.406,,,,,,36.406,40.577,830.621,0.0,1038.61,,,0.0,1180.494,27.333,2246.437,0.0,2246.437,3077.058,
03/28/2004,3095.655,657.634,370.081,287.553,118.587,118.587,,307.215,242.202,,65.013,,137.852,,,,,1221.288,1372.003,2569.601,-1197.598,195.508,,306.856,89.004,63.376,25.628,164.786,53.066,1874.367,,157.873,157.873,,,,0.729,,,,,,535.67,,,535.67,694.272,3.988,,,,,44.036,,,,,,44.036,48.024,742.296,0.0,1062.252,,,,1259.982,31.125,2353.359,,2353.359,3095.655,
06/27/2004,3224.292,719.113,383.373,335.74,122.76,122.76,,385.284,325.643,,59.641,,144.534,,,,,1371.691,1383.058,2648.713,-1265.655,158.962,,310.581,89.259,63.311,25.948,162.246,59.076,1852.601,,142.149,142.149,,,,0.732,,,,,,576.106,,,576.106,718.987,3.803,,,,,52.017,,,,,,52.017,55.82,774.807,0.0,1064.682,,,,1358.086,26.717,2449.485,,2449.485,3224.292,
10/03/2004,3386.541,653.009,145.053,507.956,140.226,140.226,,422.663,279.973,,81.565,61.125,134.997,,,,,1350.895,1551.416,2877.682,-1326.266,135.179,,349.051,95.75,68.95,26.8,167.74,85.561,2035.646,,199.346,199.346,,,,0.735,,,,,,546.178,,,546.178,746.259,3.618,,,,,166.453,,,,,,166.453,170.071,916.33,,996.078,,,0.0,1444.892,29.241,2470.211,,2470.211,3386.541,
01/02/2005,3819.834,978.42,643.548,334.872,149.406,149.406,,379.475,293.729,0.0,85.746,0.0,145.419,,,,,1652.72,1655.121,3069.259,-1414.138,164.586,,347.407,100.188,72.462,27.726,184.635,62.584,2167.114,,161.236,161.236,,,,0.738,,,,,,684.423,,,684.423,846.397,3.433,,,,,168.87,,,,,,168.87,172.303,1018.7,0.0,1158.552,,,0.0,1590.082,52.5,2801.134,0.0,2801.134,3819.834,
07/03/2005,3327.981,348.541,130.112,218.429,148.982,148.982,,495.542,421.717,,73.825,,147.31,,,,,1140.375,1738.83,3296.915,-1558.085,83.894,,364.882,107.441,72.543,34.898,182.067,75.374,2187.606,,185.084,185.084,,,,0.745,,,,,,695.466,,,695.466,881.295,3.058,,,,,167.771,,,,,,167.771,170.829,1052.124,,434.726,,,,1816.193,24.938,2275.857,,2275.857,3327.981,
10/02/2005,3513.693,307.036,173.809,133.227,190.762,190.762,,546.299,437.205,0.0,109.094,0.0,165.237,,,,,1209.334,1842.019,3467.583,-1625.564,60.475,,401.865,127.883,92.474,35.409,,273.982,2304.359,,220.975,220.975,,,,277.748,,,,,,728.273,,,728.273,1226.996,2.87,,,,,193.565,,,,,,193.565,196.435,1423.431,0.0,130.361,,,0.0,1938.987,20.914,2090.262,0.0,2090.262,3513.693,
01/01/2006,3711.505,538.53,251.435,287.095,197.765,197.765,,452.65,372.111,0.0,80.539,0.0,162.984,,,,,1351.929,1870.793,3576.913,-1706.12,55.659,,433.124,128.279,92.342,35.937,207.47,97.375,2359.576,,208.591,208.591,,,,105.752,,,,,,956.365,,,956.365,1270.708,2.681,,,,,205.324,,,,,,205.324,208.005,1478.713,0.0,100.824,,,0.0,2113.549,18.419,2232.792,0.0,2232.792,3711.505,
04/02/2006,3817.699,445.448,202.671,242.777,190.631,190.631,,456.695,377.445,0.0,79.25,0.0,174.64,,,,,1267.414,1963.701,3755.529,-1791.828,37.639,,548.945,208.994,172.337,36.657,214.78,125.171,2550.285,,230.719,230.719,,,,95.755,,,,,,860.649,,,860.649,1187.123,2.491,,,,,210.176,,,,,,210.176,212.667,1399.79,0.0,151.271,,,0.0,2240.459,26.179,2417.909,0.0,2417.909,3817.699,
07/02/2006,4052.442,441.979,215.739,226.24,184.941,184.941,,557.359,476.135,,81.224,,185.393,,,,,1369.672,2090.903,3980.982,-1890.079,24.045,,567.822,202.868,166.047,36.821,217.306,147.648,2682.77,,255.158,255.158,,,,200.758,,,,,,866.864,,,866.864,1322.78,2.3,,,,,222.267,,,,,,222.267,224.567,1547.347,,82.226,,,,2385.957,36.912,2505.095,,2505.095,4052.442,
10/01/2006,4428.941,453.644,312.606,141.038,224.271,224.271,,636.222,489.877,0.0,146.345,0.0,215.651,,,,,1529.788,2287.899,4257.703,-1969.804,5.811,,605.443,199.433,161.478,37.955,,406.01,2899.153,,340.937,340.937,,,,700.762,,,,,,893.921,,,893.921,1935.62,1.958,,,,,262.857,,,,,,262.857,264.815,2200.435,0.0,40.149,,,0.0,2151.084,37.273,2228.506,0.0,2228.506,4428.941,
12/31/2006,4527.634,436.47,270.873,165.597,227.823,227.823,,547.277,349.541,,125.449,72.287,217.966,,,,,1429.536,2396.801,4473.347,-2076.546,23.28,,678.017,247.375,207.906,39.469,224.918,205.724,3098.098,,275.691,275.691,,,,365.765,,,,,,1162.781,,,1162.781,1804.237,1.746,,,,,282.796,,,,,,282.796,284.542,2088.779,,40.15,,,,2349.918,48.787,2438.855,,2438.855,4527.634,
04/01/2007,4636.875,343.831,200.179,143.652,240.775,240.775,,578.877,448.155,,130.722,,221.379,,,,,1384.862,2523.87,4715.929,-2192.059,20.994,,707.149,248.427,208.485,39.942,230.594,228.128,3252.013,,279.96,279.96,,,,847.769,,,,,,992.103,,,992.103,2119.832,1.551,,,,,303.193,,,,,,303.193,304.744,2424.576,,40.139,,,,2121.783,50.377,2212.299,,2212.299,4636.875,
07/01/2007,4903.923,330.023,172.789,157.234,250.866,250.866,,657.466,526.726,0.0,130.74,,229.441,,,,,1467.796,2686.969,5001.04,-2314.071,15.98,,733.178,255.611,215.219,40.392,242.46,235.107,3436.127,,314.583,314.583,,,,880.744,,,,,,1028.091,,,1028.091,2223.418,1.356,,,,,323.364,,,,,,323.364,324.72,2548.138,0.0,40.138,,,0.0,2264.992,50.655,2355.785,0.0,2355.785,4903.923,
09/30/2007,5343.878,438.694,281.261,157.433,287.925,287.925,,691.658,428.049,,175.489,88.12,278.21,,,,,1696.487,2890.433,5306.575,-2416.142,21.022,,735.936,257.668,215.625,42.043,258.846,219.422,3647.391,,390.836,390.836,,,,711.023,,,,,,1053.707,,,1053.707,2155.566,550.121,,,,,354.074,,,,,,354.074,904.195,3059.761,,40.131,,,0.0,2189.366,54.62,2284.117,,2284.117,5343.878,
