Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
01/31/1990,10.254999,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,3.8,3.8,,15.782664,0.09,0.09,,15.782664,0.09,0.09,0.09,
04/30/1990,13.178999,,,,,,,,,,,,,,,,,,,,,,,,,,2.325,,,2.325,2.325,,16.515331,0.03,0.03,,16.515331,0.03,0.03,0.03,
07/31/1990,11.462999,,,,,,,,,,11.462999,,,,,,,,,,11.462999,,,,,,1.1,,,1.1,1.1,,16.999331,0.03,0.03,0.03,16.999331,0.03,0.03,0.03,
10/31/1990,13.309,,,,,,,,,,,,,,,,,,,,,,,,,,1.226,,,1.226,1.226,,17.100664,0.045,0.045,,17.100664,0.045,0.045,0.045,
01/31/1991,7.316999,,,,,,,,,,,,,,,,,,,,,,,,,,-5.25,,,-5.25,-5.25,,17.161997,-0.345,-0.345,,17.161997,-0.345,-0.345,-0.345,
04/30/1991,9.026999,,,,,,,,,,,,,,,,,,,,,,,,,,-4.342,,,-4.342,-4.342,,17.26933,-0.285,-0.285,,17.26933,-0.285,-0.285,-0.285,
07/31/1991,8.969999,,,,,,,,,,,,,,,,,,,,,,,,,,-3.556,,,-3.556,-3.556,,17.281997,-0.24,-0.24,,17.281997,-0.24,-0.24,-0.24,
10/31/1991,10.21,,,,,,,,,,,,,,,,,,,,,,,,,,-6.226999,,,-6.226999,-6.226999,,17.281331,-0.39,-0.39,,17.281331,-0.39,-0.39,-0.39,
01/31/1992,10.743,,,,,,,,,,,,,,,,,,,,,,,,,,0.755,,,0.755,0.755,,17.255999,0.044912,0.045,0.045,17.255999,0.045,0.045,0.045,
04/30/1992,11.318,,,,,,,,,,,,,,,,,,,,,,,,,,0.773,,,0.773,0.773,,17.377332,0.015,0.015,0.015,17.377332,0.015,0.015,0.015,
07/31/1992,19.334999,,,,,,,,,,,,,,,,,,,,,,,,,,-9.364,,,-9.364,-9.364,,18.852664,-0.51,-0.51,-0.51,18.852664,-0.51,-0.51,-0.51,
10/31/1992,21.882999,,,,,,,,,,,,,,,,,,,,,,,,,,-16.982,,,-16.982,-16.982,,20.262664,-0.84,-0.84,-0.84,20.262664,-0.84,-0.84,-0.84,
01/31/1993,22.360001,,,,,,,,,,,,,,,,,,,,,,,,,,-1.76,,,-1.76,-1.76,,20.125997,-0.09,-0.09,-0.09,20.125997,-0.09,-0.09,-0.09,
04/30/1993,23.659,,,,,,,,,,,,,,,,,,,,,,,,,,-19.84,,,-19.84,-19.84,,20.021999,-1.005,-1.005,-1.005,20.021999,-1.005,-1.005,-1.005,
07/31/1993,24.495001,,,,,,,,,,,,,,,,,,,,,,,,,,-13.705,,,-13.705,-13.705,,20.043332,-0.69,-0.69,-0.69,20.043332,-0.69,-0.69,-0.69,
10/31/1993,22.138,,,,,,,,,,,,,,,,,,,,,,,,,,-11.5,,,-11.5,-11.5,,21.296294,-0.54,0.09,0.09,21.296294,-0.54,0.09,0.09,
01/31/1994,22.907,,-13.964,,8.943,,-10.13,,,,-1.187,-3.883,,1.402,,,,2.481,-5.07,-0.08,-5.15,0.0,,,-5.15,0.0,-5.15,0.0,,-5.15,-5.15,,20.273331,-0.255,-0.255,-0.255,20.273331,-0.255,-0.255,-0.255,
04/30/1994,24.455,,-15.169,,9.286,,-9.812,,,,-0.526,-3.246,,1.024,,,,2.222,-3.772,-0.078,-3.85,0.0,,,-3.85,0.0,-3.85,0.0,,-3.85,-3.85,,20.085998,-0.195,-0.195,-0.195,20.085998,-0.195,-0.195,-0.195,
07/31/1994,23.900999,,-14.801,,9.099999,,-8.159,,,,0.941,-1.774,,1.042,,,,0.732,-0.833,3.887,3.054,0.0,,,3.054,0.0,3.054,0.0,,3.054,3.054,,22.907331,0.135,0.135,0.135,22.907331,0.135,0.135,0.135,
10/31/1994,24.382,,-15.011,,9.371,,-8.176,,,,1.195,-0.817,,1.065,,,,-0.248,0.378,0.871,1.249,0.0,,,1.249,0.0,1.249,-0.089,,1.16,1.16,,21.605332,0.09,0.09,0.09,21.605332,0.09,0.09,0.09,
01/31/1995,23.209999,,-14.336,,8.873999,,-7.894,,,,0.98,-0.637,,1.09,,,,-0.453,0.343,-0.068,0.275,0.0,,,0.275,0.0,0.275,0.0,,0.275,0.275,,23.183998,0.0105,0.0105,0.0105,23.183998,0.0105,0.0105,0.0105,
04/30/1995,23.794001,,-14.342,,9.452001,,-7.934,,,,1.518,-0.875,,1.19,,,,-0.315,0.643,-0.038,0.605,0.0,,,0.605,0.0,0.605,0.0,,0.605,0.605,,23.181997,0.0255,0.0255,0.0255,23.181997,0.0255,0.0255,0.0255,
07/31/1995,25.249001,,-14.738,,10.511001,,-7.587,,,,2.924,-0.019,,1.192,,,,-1.173,2.905,-0.085,2.82,0.0,,,2.82,0.0,2.82,0.0,,2.82,2.82,,23.177997,0.12,0.12,0.12,23.177997,0.12,0.12,0.12,
10/31/1995,24.837,,-14.587,,10.25,,-7.664,,,,2.586,-6.247,,1.269,,,,4.978,-3.661,0.076,-3.585,0.0,,,-3.585,0.0,-3.585,0.0,,-3.585,-3.585,,23.07,-0.15,-0.15,-0.15,23.07,-0.15,-0.15,-0.15,
01/31/1996,22.249001,,-13.287,,8.962001,,-7.263,,,,1.699,-1.022,,1.294,,,,-0.272,0.677,-0.025,0.652,0.0,,,0.652,0.0,0.652,0.0,,0.652,0.652,,23.414,0.03,0.03,0.03,23.414,0.03,0.03,0.03,
04/30/1996,26.775,,-14.595,,12.179999,,-8.105,,,,4.075,-1.135,,1.268,,,,-0.133,2.94,-0.131,2.809,0.0,,,2.809,0.0,2.809,0.0,,2.809,2.809,,23.448,0.12,0.12,0.12,23.448,0.12,0.12,0.12,
07/31/1996,28.871,,-15.534,,13.337,,-7.863,,,,5.474,-1.401,,1.403,,,,-0.002,4.073,0.596,4.669,0.0,,,4.669,0.0,4.669,0.0,,4.669,4.669,,23.586,0.2,0.2,0.175,23.586,0.2,0.2,0.175,
10/31/1996,31.236,,-16.73,,14.506001,,-8.911,,,,5.595,-1.17,,1.347,,,,-0.177,4.425,4.048,8.473,0.0,,,8.473,0.0,8.473,0.0,,8.473,8.473,,23.639999,0.355,0.355,0.175,23.639999,0.355,0.355,0.175,
01/31/1997,28.375999,,-15.713,,12.662999,,-8.558,,,,4.105,-1.209,,1.229,,,,-0.02,2.896,0.414,3.31,0.0,,,3.31,0.0,3.31,0.0,,3.31,3.31,,23.351999,0.14,0.14,0.12,23.84,0.14,0.14,0.12,
04/30/1997,33.662998,,-17.476999,,16.185999,,-9.912,,,,6.274,-1.332,,1.255,,,,0.077,4.942,0.431,5.373,0.0,,,5.373,0.0,5.373,0.0,,5.373,5.373,,23.848,0.225,0.225,0.205,24.486,0.22,0.22,0.2,
07/31/1997,38.949001,,-20.384001,,18.565001,,-11.163,,,,7.402,-1.241,,1.335,,,,-0.094,6.161,1.025,7.186,0.0,,,7.186,0.0,7.186,0.0,,7.186,7.186,,25.290001,0.285,0.285,0.235,26.024,0.275,0.275,0.235,
10/31/1997,26.160999,,-7.913,,18.247999,,-12.143,,,,6.105,-0.171,,0.343,,,,-0.172,5.934,24.795,30.729,15.216,,,15.513001,0.0,15.513,0.0,,15.513,15.513,,29.528,0.525,1.04,0.26,30.497999,0.51,1.01,0.255,
