Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
12/28/1997,4.666667,,5.916667,6.625,4.583333,,,,
03/29/1998,5.458333,16.964286,4.75,5.833333,4.333333,279.357491,51.179998,,
06/28/1998,3.0,-45.038168,5.458333,5.75,2.291667,153.539995,51.179998,,
09/27/1998,2.145833,-28.472222,3.0,3.4375,2.145833,110.003996,51.179998,,
12/27/1998,2.125,-0.970874,2.208333,2.833333,1.75,108.967878,51.263998,,
03/28/1999,2.333333,9.803922,2.125,4.291667,2.041667,119.700003,51.263998,,
06/27/1999,6.25,167.857143,2.333333,6.916667,2.083333,320.681262,51.300001,,
09/26/1999,8.333333,33.333333,6.166667,11.333333,6.166667,528.474998,51.309002,,
01/02/2000,15.270833,83.25,8.583333,15.75,4.875,1098.904415,63.417,,
04/02/2000,20.125,31.787176,15.166667,23.536458,10.666667,1467.354052,71.960999,,
07/02/2000,56.96875,183.074534,20.3125,64.0,14.958333,4191.532545,73.053001,,
10/01/2000,60.515625,6.226001,57.375,89.8125,44.75,4460.78811,73.586403,,
12/31/2000,39.3125,-35.037439,61.3125,88.9375,31.0,3085.952668,78.482101,,
04/01/2001,14.49,-63.141494,36.5,52.5,13.51,1138.175062,78.567101,,
07/01/2001,16.64,14.837819,14.48,27.35,12.06,1310.300215,78.686798,,
09/30/2001,6.15,-63.040865,16.6,17.4,5.35,484.865977,78.821701,,
12/30/2001,10.57,71.869919,5.99,12.63,5.32,834.110431,78.849701,,
03/31/2002,8.18,-22.611164,10.56,13.25,6.79,646.588085,78.849701,,
06/30/2002,6.22,-23.96088,8.2,10.4,5.26,496.405752,79.106003,,
09/30/2002,2.98,-52.090032,6.29,6.3,2.35,238.030478,79.832397,,
12/29/2002,6.04,102.684564,2.96,8.35,2.33,483.193963,79.916298,,
03/31/2003,4.4,-27.152318,5.98,6.7,4.15,363.096814,82.330902,,
06/30/2003,7.12,61.818182,4.47,8.22,4.45,589.59295,82.764801,,
09/30/2003,10.41,46.207865,7.05,12.8,6.77,865.903803,83.071098,,
12/31/2003,10.83,4.034582,10.28,12.31,7.9,902.23645,83.267799,66.1726,
03/31/2004,11.06,2.12373,10.86,14.38,10.24,925.500803,83.662498,66.5741,
06/30/2004,10.98,-0.723327,11.11,11.79,8.16,920.156955,83.691101,66.6851,
09/30/2004,6.48,-40.983607,11.05,11.05,6.15,543.872878,83.849403,66.6532,
12/31/2004,8.92,37.654321,6.54,10.29,6.0,751.528987,83.940102,66.0855,
03/31/2005,4.86,-45.515695,8.9,9.02,4.81,410.87898,84.635399,66.3191,
06/30/2005,6.31,29.835391,4.88,6.57,4.08,535.668509,84.652298,66.0568,
09/30/2005,5.54,-12.202853,6.13,6.42,4.28,472.484457,85.426102,76.9911,
12/31/2005,6.02,8.66426,5.79,7.22,5.22,515.239745,85.197197,76.7686,
03/31/2006,7.2,19.601329,6.08,7.2,5.16,618.069617,85.470299,77.0486,
07/02/2006,6.6,-8.333333,7.15,8.23,5.56,569.8836,86.056602,78.4722,
10/01/2006,7.24,9.69697,6.55,7.49,5.06,626.006573,86.347099,78.5242,
12/31/2006,7.28,0.552486,7.23,8.15,6.53,630.40432,86.513298,78.7855,
03/31/2007,5.72,-21.428571,7.32,7.78,5.26,496.673327,86.809898,78.1974,
07/01/2007,3.98,-30.41958,5.74,5.77,3.35,346.900792,86.889297,77.7259,
09/30/2007,5.1,28.140704,4.01,5.45,3.4,444.837298,87.162498,78.079,
12/30/2007,4.09,-19.803922,5.08,5.99,3.56,357.28604,87.348297,78.2795,
03/30/2008,3.09,-24.449878,4.08,4.15,2.04,270.158701,87.4142,63.7082,
06/29/2008,1.91,-38.187702,3.23,3.73,1.77,167.633058,87.464699,63.3748,
09/28/2008,1.89,-1.04712,1.92,2.4,1.65,165.89097,87.766197,63.9677,
12/28/2008,1.21,-35.978836,1.84,1.91,0.85,106.2259,87.798203,60.7978,
03/29/2009,0.97,-19.834711,1.17,1.39,0.33,85.30374,87.798203,60.8032,
06/28/2009,1.63,68.041237,0.92,1.7,0.82,143.62093,87.9739,63.9682,
09/27/2009,1.77,8.588957,1.59,2.0,1.16,156.06975,88.111397,64.0635,
01/03/2010,4.35,145.762712,1.79,4.81,1.73,383.83965,88.1987,64.7501,
04/04/2010,4.16,-4.367816,4.42,4.65,3.02,367.6192,88.370003,65.2817,
07/04/2010,6.94,66.826923,4.2,8.98,4.02,614.80766,88.401299,65.1093,
10/03/2010,9.41,35.590778,7.24,13.04,7.2,977.92484,106.295601,85.8309,
01/02/2011,10.2,8.395324,9.34,12.93,8.31,1060.545,106.672203,85.5561,
04/03/2011,8.63,-15.392157,10.35,12.14,7.16,893.78321,104.143501,83.0866,
07/03/2011,8.21,-4.866744,8.7,9.15,7.18,851.41805,103.630096,93.5518,
10/02/2011,4.5,-45.188794,8.16,8.175187,4.49,467.307,103.7938,93.7338,
01/01/2012,3.91,-13.111111,4.4,6.08,3.68,476.41004,104.2286,82.242,
04/01/2012,4.55,16.368286,3.98,5.65,3.945,554.8816,121.941803,99.999,
07/01/2012,4.52,-0.659341,4.59,4.68,3.51,547.3268,121.963997,100.854,
09/30/2012,5.585,23.561947,4.54,7.16,4.21,677.97432,122.251999,101.112,
12/30/2012,4.19,-24.977619,5.59,5.69,3.715,510.722749,121.460701,100.501,
03/31/2013,4.14,-1.193317,4.15,4.93,3.77,504.628206,122.103104,101.268,
