Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
10/01/1980,10.62391,,10.608819,11.921717,10.382457,,,
01/01/1981,13.491158,26.988636,10.62391,13.9137,10.367367,,,
04/01/1981,12.615893,-6.487696,13.611885,13.823156,11.58972,,,
07/01/1981,10.261731,-18.660287,12.646075,12.646075,9.899552,,,
10/01/1981,9.990097,-2.647059,10.24664,11.01627,9.386466,,,
01/01/1982,8.435747,-15.558912,10.020279,10.473002,8.330111,,,
04/01/1982,8.345202,-1.073345,8.481019,9.401557,7.500118,,,
07/01/1982,8.088659,-3.074141,8.375384,9.08465,7.756662,,,
10/01/1982,9.552465,18.097015,8.088659,10.473002,7.183212,,,
01/01/1983,10.307004,7.898894,9.416647,12.766801,9.326103,,,
04/01/1983,11.106815,7.759883,10.503184,12.012262,10.020279,,,
07/01/1983,13.823156,24.456522,11.076633,15.045509,10.563547,,,
10/01/1983,14.653149,6.004367,13.642066,15.271871,13.098798,,,
01/01/1984,15.694412,7.106076,14.502241,16.841312,14.48715,,,
04/01/1984,13.611885,-13.269231,15.815139,16.298044,12.223533,,,
07/01/1984,12.766801,-6.208426,13.702429,14.396605,10.986089,,,
10/01/1984,14.004245,9.692671,12.766801,16.147136,11.227541,,,
01/01/1985,15.271871,9.051724,14.004245,15.271871,12.887527,,,
04/01/1985,14.215516,-6.916996,15.211507,15.815139,13.400614,,,
07/01/1985,14.970055,5.307856,14.275879,14.970055,13.098798,,,
10/01/1985,15.120963,1.008065,14.939873,16.267862,14.607876,,,
01/01/1986,17.897667,18.363273,15.0606,20.885641,14.245697,,,
04/01/1986,17.505306,-2.192243,17.837303,20.070739,16.780949,,,
07/01/1986,18.259845,4.310345,17.414762,19.527471,17.052583,,,
10/01/1986,17.294035,-5.289256,18.199482,20.342373,14.970055,,,
01/01/1987,14.275879,-17.452007,17.294035,18.229664,14.064608,,,
04/01/1987,16.99222,19.027484,14.306061,17.988211,14.306061,,,
07/01/1987,19.557652,15.097691,17.052583,20.432918,16.962038,,,
10/01/1987,19.436926,-0.617284,19.527471,21.851451,18.591842,,,
01/01/1988,13.008253,-33.074534,19.497289,19.799105,11.831172,,,
04/01/1988,15.513323,19.257541,13.279887,16.41877,13.098798,,170.112,
07/01/1988,16.871493,8.754864,15.45296,18.410753,15.090781,,170.112,
10/01/1988,15.241689,-9.660107,16.780949,16.99222,13.702429,,170.112,
01/01/1989,14.426787,-5.346535,15.181326,15.875502,13.823156,,170.112,
04/01/1989,16.02641,11.087866,14.366424,16.660222,14.366424,,172.511993,
07/01/1989,17.716577,10.546139,15.996228,19.376563,15.966047,,172.511993,
10/01/1989,20.342373,14.821124,17.77694,22.153267,17.505306,,172.511993,
01/01/1990,20.946004,2.967359,20.463099,21.127094,17.686396,,172.511993,
04/01/1990,21.368546,2.017291,20.946004,21.700543,18.108937,3430.613995,172.511993,
07/01/1990,23.783071,11.299435,21.24782,24.748881,20.976186,3763.783356,155.056,
09/30/1990,19.014384,-20.050761,23.843434,27.133225,18.652206,2936.193738,152.843994,
12/31/1990,22.25,17.016673,19.195474,24.0,17.052583,3149.754411,149.139999,
03/31/1991,30.0,34.831461,22.25,31.125,20.5,4273.140106,149.139999,
06/30/1991,30.3125,1.041667,30.0,32.125,28.3125,4268.484826,142.438004,
09/29/1991,27.0,-10.927835,30.5625,31.75,26.125,3766.013855,140.815994,
12/31/1991,32.5625,20.601852,27.125,32.75,26.125,4547.613755,139.481995,
03/29/1992,36.5,12.092131,32.3125,37.9375,31.5,5094.888947,139.481995,
06/29/1992,34.875,-4.452055,36.375,37.3125,33.25,4829.141293,139.585999,
09/28/1992,32.9375,-5.555556,34.875,35.0,30.875,4528.577056,138.470001,
12/31/1992,33.25,0.948767,32.875,34.875,30.1875,4544.64325,137.490005,
04/04/1993,32.375,-2.631579,32.75,35.5,31.5,4382.377338,137.490005,
