Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2010,1.0,,,1.0,,,17.0,17.0,-0.093284,,,-0.093284,0.012455,,,0.012455,
12/31/2011,1.0,,,1.0,,,17.0,17.0,,,,,,,,,
03/31/2012,,,,,,,23.0,23.0,,,,,,,,,
06/30/2012,,,,,,,27.0,27.0,,,,,,,,,
09/30/2012,1.0,,,,,,29.0,29.0,-0.057405,,,,0.013604,,,,
03/31/2013,1.0,,,1.0,,30.0,,,0.0693,,,0.0693,0.013486,,,0.013486,
06/30/2013,1.0,,,1.0,,19.0,,19.0,0.064683,,,0.064683,0.013701,,,0.013701,
09/30/2013,1.0,,,1.0,,25.0,,25.0,0.059773,,,0.059773,0.013924,,,0.013924,
12/31/2013,,,,,,,,,0.099354,0.0,0.0,0.099354,0.0273,0.0,0.0,0.0273,
03/31/2014,2.0,0.0,0.0,2.0,0.0,23.0,0.0,23.0,0.101266,0.0,0.0,0.101266,0.027674,0.0,0.0,0.027674,
06/30/2014,2.0,0.0,0.0,2.0,0.0,34.0,0.0,34.0,0.097229,0.0,0.0,0.097229,0.026871,0.0,0.0,0.026871,
09/30/2014,2.0,0.0,0.0,2.0,0.0,30.0,,30.0,0.092379,0.0,0.0,0.092379,0.026157,0.0,0.0,0.026157,
12/31/2014,,,,,,,,,0.091617,0.0,0.0,0.091617,0.027382,0.0,0.0,0.027382,
03/31/2015,2.0,0.0,0.0,2.0,0.0,52.0,0.0,52.0,0.092678,0.0,0.0,0.092678,0.026911,0.0,0.0,0.026911,
06/30/2015,3.0,0.0,0.0,3.0,0.0,47.0,0.0,47.0,0.131984,0.0,0.0,0.131984,0.038236,0.0,0.0,0.038236,
09/30/2015,2.0,0.0,0.0,2.0,0.0,59.0,0.0,59.0,0.083577,0.0,0.0,0.083577,0.02491,0.0,0.0,0.02491,
12/31/2015,,,,,,,,,0.123865,0.0,0.0,0.123865,0.039835,0.0,0.0,0.039835,
03/31/2016,3.0,0.0,0.0,3.0,0.0,73.0,56.0,129.0,0.127497,0.0,0.0,0.127497,0.040541,0.0,0.0,0.040541,
06/30/2016,3.0,0.0,0.0,3.0,0.0,82.0,49.0,131.0,0.123762,0.0,0.0,0.123762,0.039318,0.0,0.0,0.039318,
09/30/2016,3.0,0.0,0.0,3.0,0.0,71.0,0.0,71.0,0.121556,0.0,0.0,0.121556,0.040241,0.0,0.0,0.040241,
12/31/2016,,,,,,,,,0.121507,0.0,0.0,0.121507,0.040426,0.0,0.0,0.040426,
03/31/2017,3.0,0.0,0.0,3.0,0.0,27.0,45.0,72.0,0.126316,0.0,0.0,0.126316,0.040928,0.0,0.0,0.040928,
06/30/2017,3.0,0.0,0.0,3.0,0.0,28.0,44.0,72.0,0.123813,0.0,0.0,0.123813,0.040399,0.0,0.0,0.040399,
09/30/2017,3.0,0.0,0.0,3.0,0.0,24.0,33.0,57.0,0.121704,0.0,0.0,0.121704,0.039888,0.0,0.0,0.039888,
12/31/2017,,3.0,,3.0,0.0,,0.0,47.0,0.0,0.114416,0.0,0.114416,0.0,0.040889,0.0,0.040889,
03/31/2018,3.0,9.0,0.0,12.0,0.0,6.0,34.0,40.0,0.123558,0.370675,0.0,0.494234,0.040956,0.122867,0.0,0.163823,
06/30/2018,3.0,12.0,0.0,15.0,0.0,7.0,29.0,36.0,0.12285,0.4914,0.0,0.614251,0.040048,0.160192,0.0,0.20024,
09/30/2018,2.0,15.0,0.0,17.0,0.0,2.0,11.0,13.0,0.081867,0.613999,0.0,0.695866,0.026889,0.201667,0.0,0.228556,
12/31/2018,2.0,6.0,0.0,8.0,0.0,16.0,10.0,26.0,0.086393,0.259179,0.0,0.345572,0.027435,0.082305,0.0,0.109739,
03/31/2019,2.0,1.0,0.0,3.0,0.0,26.0,7.0,33.0,0.091366,0.045683,0.0,0.137049,0.025605,0.012802,0.0,0.038407,
06/30/2019,2.0,48.0,0.0,50.0,0.0,0.0,5.0,5.0,0.088771,2.130493,0.0,2.219263,0.025145,0.60347,0.0,0.628615,
09/30/2019,2.0,60.0,0.0,62.0,0.0,0.0,4.0,4.0,0.091617,2.748511,0.0,2.840128,0.025917,0.777504,0.0,0.803421,
12/31/2019,2.0,0.0,0.0,2.0,0.0,47.0,4.0,51.0,0.09542,0.0,0.0,0.09542,0.026515,0.0,0.0,0.026515,
03/31/2020,2.0,0.0,0.0,2.0,0.0,96.0,5.0,101.0,0.122399,0.0,0.0,0.122399,0.026806,0.0,0.0,0.026806,
