Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,19.375,,20.75,21.25,19.25,,,
12/31/1980,18.125,-6.451613,19.25,19.625,16.25,,,
03/31/1981,19.0,4.827586,18.25,19.25,17.75,,,
06/30/1981,19.625,3.289474,19.0,20.375,17.75,,,
09/30/1981,19.25,-1.910828,19.625,21.0,18.875,,,
12/31/1981,19.875,3.246753,19.25,22.375,19.125,,,
03/31/1982,20.875,5.031447,19.875,21.75,19.25,,,
06/30/1982,21.375,2.39521,20.875,22.625,20.0,,,
09/30/1982,23.375,9.356725,21.125,24.625,20.375,,,
12/31/1982,25.25,8.02139,23.375,25.875,23.0,,,
03/31/1983,26.875,6.435644,25.375,28.75,25.125,,,
06/30/1983,25.25,-6.046512,26.875,27.75,24.5,,,
09/30/1983,27.0,6.930693,25.375,27.875,25.125,,,
12/31/1983,26.0,-3.703704,27.0,29.25,25.25,,,
03/31/1984,22.25,-14.423077,26.125,27.375,21.5,,,
06/30/1984,22.75,2.247191,22.25,24.375,20.0,,,
09/30/1984,26.5,16.483516,22.625,26.625,22.5,,,
12/31/1984,27.875,5.188679,26.5,28.875,25.75,,,
03/31/1985,29.375,5.381166,27.875,29.75,27.125,,,
06/30/1985,30.875,5.106383,29.5,31.875,28.125,,,
09/30/1985,28.5,-7.692308,30.875,32.875,28.25,,,
12/31/1985,29.375,3.070175,28.5,30.625,27.0,,,
03/31/1986,35.375,20.425532,29.25,35.75,28.625,,,
06/30/1986,32.125,-9.187279,35.5,35.625,29.375,,,
09/30/1986,31.5,-1.945525,31.625,34.875,30.625,,,
12/31/1986,33.875,7.539683,31.625,35.5,31.375,,,
03/31/1987,36.0,6.273063,34.0,38.0,34.0,,,
06/30/1987,34.625,-3.819444,36.0,36.5,32.375,,,
09/30/1987,31.25,-9.747292,34.875,35.625,30.5,,,
12/31/1987,27.5,-12.0,31.625,36.5,25.25,,,
03/31/1988,26.875,-2.272727,27.875,30.75,26.375,,210.985992,
06/30/1988,27.875,3.72093,27.0,28.875,22.75,,210.985992,
09/30/1988,30.75,10.313901,28.0,31.125,26.75,,210.985992,
12/31/1988,33.0,7.317073,30.875,33.375,30.375,,210.985992,
03/31/1989,32.625,-1.136364,32.875,34.625,32.0,,211.496002,
06/30/1989,37.75,15.708812,32.625,38.5,32.625,,211.496002,
09/30/1989,37.375,-0.993377,37.75,39.125,36.375,,211.496002,
12/31/1989,37.625,0.668896,37.5,40.75,33.125,,211.496002,
03/31/1990,34.75,-7.641196,37.125,37.875,33.625,7363.038555,211.839996,
06/30/1990,32.75,-5.755396,34.5,35.0,30.375,6944.997902,211.886002,
09/30/1990,28.875,-11.832061,32.75,33.0,27.25,6124.070005,212.061005,
12/31/1990,34.75,20.34632,29.0,36.25,28.875,7376.903889,212.089005,
03/31/1991,39.375,13.309353,34.75,40.0,33.625,8360.060635,212.285004,
06/30/1991,36.125,-8.253968,39.25,40.0,36.0,7675.442413,212.319,
09/30/1991,40.375,11.764706,36.75,40.625,36.625,8579.970278,212.468994,
12/31/1991,39.875,-1.23839,40.375,42.625,37.5,8480.495453,212.507004,
03/31/1992,33.875,-15.047022,39.75,40.125,33.75,7206.228605,212.677002,
06/30/1992,26.625,-21.402214,33.875,34.25,26.625,5669.341089,212.729996,
09/30/1992,22.875,-14.084507,26.375,27.625,22.875,4872.260513,212.932999,
12/31/1992,23.25,1.639344,22.875,26.0,21.75,4959.341087,212.994995,
