Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,118.212997,-96.188004,22.024994,-12.508,9.517,-2.738,,7.447,14.226,-4.509,9.717,3.589,-0.057,13.249,0.0,,13.249,,,9.66,,0.1,0.13,99.167,0.1,0.1,0.13,99.167,
06/30/1990,120.446999,-108.982002,11.464996,-16.658001,-5.193,-2.638,,7.364,-0.467,0.166,-0.301,36.969002,0.608,37.276001,0.0,,37.276001,,,0.307,,-0.08,0.38,98.574997,-0.08,-0.08,0.38,98.574997,
09/30/1990,115.625,-100.310997,15.314003,-17.996,-2.682,-2.602,,7.958,2.674,-1.149,1.525,-0.06,0.188,1.653,0.0,,1.653,,,1.713,,0.02,0.02,98.710999,0.02,0.02,0.02,98.710999,
12/31/1990,128.007004,-112.205002,15.802002,-18.002001,-2.2,-2.008,,-25.754999,-29.962999,-0.335,-30.298,-0.735001,-0.389,-31.422001,0.0,,-31.422001,,,-30.686999,-0.31,-0.31,-0.32,99.134499,-0.31,-0.31,-0.32,99.134499,
03/31/1991,98.555,-95.463997,3.091003,-13.103,-10.012,-1.034,,7.331,-3.715,0.813,-2.902,0.0,0.357,-2.545,0.0,,-2.545,,,-2.545,,-0.03,-0.03,99.167,-0.03,-0.03,-0.03,99.167,
06/30/1991,106.934998,-106.472,0.462997,-20.671,-20.208,-0.678,,-58.042999,-78.928999,7.745,-71.183998,0.0,2.181,-69.002998,0.0,,-69.002998,,,-69.003,,-0.67,-0.5,99.266998,-0.67,-0.67,-0.5,99.266998,
09/30/1991,154.707001,-142.720001,11.987,-24.552999,-12.566,-2.308,,10.312,-4.562,-1.077,-5.639,-0.965,1.221,-5.383,0.0,,-5.383,,,-4.418,,-0.03,-0.04,132.166,-0.03,-0.03,-0.04,132.166,
12/31/1991,265.260986,-240.444,24.816986,-36.518002,-11.701,-7.903,,-100.057999,-119.661999,-13.063,-132.524994,0.0,0.735,-131.789993,0.0,,-131.789993,,,-131.989999,-1.14,-1.14,-1.14,115.859497,-1.14,-1.14,-1.14,115.859497,
03/31/1992,165.983994,-155.117996,10.865997,-17.757999,-6.892,-2.186,,9.08,0.002,-2.533,-2.531,0.0,0.854,-1.677,0.0,,-1.677,,,-1.677,,-0.01,-0.01,132.324005,-0.01,-0.01,-0.01,132.324005,
06/30/1992,164.820999,-152.052002,12.768997,-18.764,-5.995,-3.083,,-15.684,-24.762,-1.273,-26.035,0.0,-0.029,-26.063999,0.0,,-26.063999,,,-26.064,,-0.2,-0.2,135.285004,-0.2,-0.2,-0.2,135.285004,
09/30/1992,169.154007,-148.434006,20.720001,-21.635,-0.915,-2.606,,-138.276993,-141.797993,21.198,-120.599998,0.0,-0.114,-120.713997,0.0,,-120.713997,,,-120.713993,,-0.89,-0.89,136.511002,-0.89,-0.89,-0.89,136.511002,
12/31/1992,159.686996,-132.253006,27.43399,-18.155001,9.279,-5.545,-5.2,-10.471,-11.937,-14.503,-26.440001,0.0,-0.941,-27.381001,-1.834,,-29.215001,,,-29.215,-0.21,-0.21,-0.21,136.765991,-0.21,-0.21,-0.21,136.765991,
03/31/1993,163.337006,-140.959,22.378006,-13.456,8.922,-1.793,,4.041,11.17,-6.187,4.983,0.0,0.578,5.561,-0.221,,5.34,,,5.34,,0.04,0.04,136.779007,0.04,0.04,0.04,136.779007,
06/30/1993,184.302994,-145.729996,38.572998,-15.514,23.059,-1.621,,-0.004,21.434,-9.182,12.252,0.0,-0.958,11.294,-0.221,,11.073,,,11.073,,0.08,0.08,136.906006,0.08,0.08,0.08,136.906006,
09/30/1993,180.597,-136.511993,44.085007,-14.143,29.941999,-2.572,,-7.059,20.310999,3.825,24.136,0.0,-1.397,22.739,-0.221,,22.518,,,22.517999,,0.16,0.16,137.190994,0.16,0.16,0.16,137.190994,
12/31/1993,175.268005,-134.798996,40.469009,-19.389,21.08,-3.161,,-2.438,15.481,-1.231,14.25,0.0,-1.35,12.9,-0.222,,12.678,,,12.678,0.09,0.09,0.09,137.800003,0.09,0.09,0.09,137.800003,
03/31/1994,165.942993,-123.293999,42.648994,-11.258,31.391001,-2.993,,6.237,34.635001,-8.694,25.941,0.0,-1.727,24.214001,0.0,,24.214001,,,24.214,,0.18,0.18,137.675003,0.18,0.18,0.18,137.675003,
06/30/1994,168.013,-133.962997,34.050003,-15.583,18.466999,-2.534,,28.524,44.456999,-9.584,34.873001,0.0,-1.918,32.955002,0.0,,32.955002,,,32.955,,0.24,0.24,137.735001,0.24,0.24,0.24,137.735001,
09/30/1994,163.598007,-130.744995,32.853012,-15.971,16.882,-2.345,,3.003,17.54,-5.055,12.485,0.0,-1.636,10.849,0.0,,10.849,,,10.849,,0.08,0.08,137.742004,0.08,0.08,0.08,137.742004,
12/31/1994,158.501999,-135.298004,23.203995,-16.694,6.51,-2.252,,4.923,9.181,4.453,13.634,0.0,-3.636,9.998,0.0,,9.998,,,9.998,0.07,0.07,0.07,137.779007,0.07,0.07,0.07,137.779007,
03/31/1995,172.063004,-141.436996,30.626007,-14.045,16.580999,-2.632,,7.172,21.120999,-11.393,9.728,0.0,-3.168,6.56,0.0,,6.56,,,6.56,,0.05,0.05,137.815994,0.05,0.05,0.05,137.815994,
06/30/1995,188.429001,-143.457993,44.971008,-18.172001,26.799,-3.141,,6.107,29.765,-13.815,15.95,0.0,-4.771,11.179,0.0,,11.179,,,11.179,,0.08,0.08,137.908997,0.08,0.08,0.08,137.908997,
09/30/1995,173.509995,-144.595993,28.914001,-16.146999,12.767,-2.551,,7.514,17.73,-7.883,9.847,0.0,-4.902,4.945,0.0,,4.945,,,4.945,,0.04,0.04,137.949005,0.04,0.04,0.04,137.949005,
12/31/1995,181.839996,-151.996994,29.843002,-16.459999,13.383,-2.973,,6.44,16.85,-6.05,10.8,0.0,-3.157,7.643,0.0,,7.643,,,7.643,0.05,0.05,0.05,138.789993,0.05,0.05,0.05,138.789993,
03/31/1996,191.923004,-151.580994,40.34201,-15.755,24.587,-2.647,,10.652,32.592,-13.86,18.732,0.0,-5.079,13.653,0.0,,13.653,-5.5,0.6,8.753001,0.06,0.09,0.09,145.235992,0.06,0.09,0.09,145.235992,
06/30/1996,194.093002,-151.735992,42.35701,-20.784,21.573,-2.645,,6.613,25.541,-14.745,10.796,0.0,-4.02,6.776,0.0,,6.776,,,6.776,0.05,0.05,0.05,146.662003,0.05,0.05,0.05,146.662003,
09/30/1996,178.679993,-141.725998,36.953995,-20.792,16.162001,-2.682,,4.718,18.198001,-9.104,9.094,0.0,-1.667,7.427,0.0,,7.427,-2.7,0.0,4.727,0.03,0.05,0.05,146.671997,0.03,0.05,0.05,146.671997,
12/31/1996,178.238998,-142.643005,35.595993,-25.016001,10.58,-2.67,,-12.557,-4.647,11.376,6.729,0.0,-4.304,2.425,0.0,,2.425,-3.0,0.0,-0.575,0.0,0.02,0.02,146.671997,0.0,0.02,0.02,146.671997,
03/31/1997,234.776993,-204.432999,30.343994,-21.726999,8.617,-4.868,-1.4,83.319,85.668,-34.904999,50.763,0.0,-2.507,48.256001,0.0,,48.256001,-76.425003,21.125,-7.044002,-0.04,0.23,0.23,210.5,-0.04,0.23,0.23,210.5,
06/30/1997,221.235001,-188.878006,32.356995,-30.167,2.19,-5.413,-5.2,-57.875,-66.298,3.858,-62.439999,0.0,-2.417,-64.857002,0.0,,-64.857002,65.114998,-15.115,-14.857002,-0.07,-0.31,-0.31,210.567001,-0.07,-0.31,-0.31,210.567001,
09/30/1997,210.328003,-184.089996,26.238007,-32.698002,-6.46,-4.497,-4.2,-173.490005,-188.647006,34.389999,-154.257004,0.0,-1.304,-155.561005,0.0,,-155.561005,183.645996,-38.546001,-10.461012,-0.05,-0.74,-0.74,210.548996,-0.05,-0.74,-0.74,146.731003,
12/31/1997,224.108994,-213.018997,11.089996,-29.551001,-18.461,-5.978,0.0,-52.339001,-76.778001,16.115,-60.662998,0.0,2.219,-58.444,0.0,,-58.444,13.6,0.0,-44.844001,-0.17,-0.28,-0.28,210.552002,-0.17,-0.28,-0.28,210.552002,
03/31/1998,200.472,-171.647003,28.824997,-23.903,4.922,-5.112,5.1,-1.364,3.546,-7.22,-3.674,0.0,-3.928,-7.602,0.0,,-7.602,8.6,0.0,0.998001,0.01,-0.03,-0.03,210.658997,0.01,-0.03,-0.03,217.164001,
06/30/1998,216.352005,-180.151001,36.201004,-24.908001,11.293,-5.216,-30.5,-21.916,-46.339,4.878,-41.460999,0.0,-1.688,-43.148998,0.0,,-43.148998,27.799999,0.0,-15.349001,-0.07,-0.19,-0.19,229.106995,-0.07,-0.19,-0.19,235.612,
09/30/1998,192.483994,-161.526001,30.957993,-29.311001,1.647,-5.485,-18.237,-180.791,-202.866,15.34,-187.526001,0.0,4.693,-182.832993,0.0,,-182.832993,165.899994,0.0,-16.933006,-0.08,-0.8,-0.8,229.231003,-0.08,-0.8,-0.8,229.231003,
12/31/1998,193.826004,-163.337997,30.488007,-28.575001,1.913,-5.071,-4.896,10.031,1.977,0.089,2.066,0.0,-2.262,-0.196,0.0,,-0.196,30.629999,0.0,30.433999,0.02,0.0,0.0,239.942993,0.02,0.0,0.0,239.942993,
03/31/1999,163.078003,-140.449005,22.628998,-20.658001,1.971,-4.545,6.3,7.362,11.088,-12.472,-1.384,0.0,0.435,-0.949,0.0,,-0.949,1.3,0.0,0.351,0.01,0.0,0.0,259.197998,0.01,0.0,0.0,259.197998,
06/30/1999,174.421005,-159.983002,14.438004,-22.200001,-7.762,-4.073,17.4,-1.252,4.313,-4.549,-0.236,0.0,0.352,0.116,0.0,,0.116,7.0,0.0,7.116,0.02,0.0,0.0,260.084015,0.02,0.0,0.0,266.57901,
09/30/1999,165.279007,-144.709,20.570007,-18.945999,1.624,-4.885,-4.198,4.062,-3.397,5.871,2.474,-0.944,0.217,1.747,0.0,,1.747,4.4,0.0,7.090999,0.03,0.01,0.01,260.231995,0.03,0.01,0.01,260.231995,
12/31/1999,183.384003,-158.565002,24.819,-19.743999,5.075,-4.324,4.09,-4.982,-0.141,3.7,3.559,0.0,0.391,3.95,0.0,,3.95,7.8,0.0,11.75,0.05,0.02,0.02,260.338989,0.05,0.02,0.02,260.338989,
03/31/2000,165.524994,-144.031006,21.493988,-21.17,0.324,-4.445,-2.876,-5.355,-12.352,-2.666,-15.018,-1.459,0.155,-16.322001,0.0,0.0,-16.322001,,,-14.863,-0.05,-0.05,-0.06,260.338989,-0.05,-0.05,-0.06,260.338989,
06/30/2000,169.908005,-147.261993,22.646011,-20.796,1.85,-5.441,-7.823,8.06,-3.353999,-0.661,-4.015,-13.887,0.677,-17.225,0.0,0.0,-17.225,0.516,,-2.822,-0.01,-0.01,-0.07,260.447998,-0.01,-0.01,-0.07,260.447998,
09/30/2000,160.804001,-141.026001,19.778,-21.150999,-1.373,-5.107,-13.605,-53.048,-73.133,0.239,-72.893997,0.0,1.058,-71.835999,0.0,,-71.835999,67.822998,,-4.013002,0.02,-0.27,-0.27,262.671997,0.02,-0.27,-0.27,262.671997,
12/31/2000,169.431,-148.093002,21.337997,-13.672,7.666,-4.518,0.661,2.146,5.955,-2.005,3.95,0.0,1.236,5.186,0.0,,5.186,6.224,,11.409999,0.04,0.02,0.02,263.174988,0.04,0.02,0.02,263.174988,
03/31/2001,165.455994,-155.104004,10.35199,-17.402,-7.05,-2.828,-12.705,6.655,-15.928,3.309,-12.619,0.0,0.625,-11.994,0.0,0.0,-11.994,12.0,0.0,0.006,0.0,-0.05,-0.05,263.27301,0.0,-0.05,-0.05,263.27301,
06/30/2001,188.416,-164.686996,23.729004,-18.398001,5.331,-2.343,6.786,6.142,15.916,-0.634,15.282,4.312,0.473,20.066999,0.0,0.0,20.066999,,,15.755,0.06,0.06,0.08,263.320007,0.06,0.06,0.08,264.325989,
