Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/2004,532.226,,-309.874,,222.352,,-184.938,,,37.414,-10.329,8.748,8.748,,0.0,1.581,27.085,-9.073,18.012,0.0,,,18.012,0.0,18.012,0.0,0.0,18.012,18.012,,42.018,0.43,0.43,0.43,43.343,0.42,0.42,0.42,
08/31/2004,563.364,,-351.084,,212.28,,-162.816,,,49.464,-8.989,,9.161,-0.677,0.0,0.505,40.475,-13.709,26.766,0.0,,,26.766,0.0,26.766,0.0,0.0,26.766,26.766,,42.179,0.63,0.63,0.64,43.576,0.62,0.62,0.63,
11/30/2004,525.202,,-306.423,,218.779,0.0,-190.564,187.828,2.736,28.215,-7.93,8.944,8.944,,0.0,-1.014,20.285,-7.12,13.165,0.0,,,13.165,0.0,13.165,0.0,0.0,13.165,13.165,,42.462,0.31,0.31,0.31,43.946,0.3,0.3,0.3,
02/28/2005,505.121002,,-315.072998,,190.048004,,-177.544998,,,12.503,-25.559,9.084,9.389,-0.305,0.0,16.475,-13.056,4.619,-8.437,0.0,,,-8.437,0.0,-8.437,0.0,0.0,-8.437,-8.437,,42.925999,-0.2,-0.2,0.06,42.925999,-0.2,-0.2,0.06,
05/31/2005,545.327,,-329.263,,216.064,0.0,-176.85,175.917,0.933,39.214,-9.528,8.994,8.994,,,0.534,29.686,-9.994,19.692,,,,19.692,,19.692,,0.0,19.692,19.692,,43.367,0.45,0.45,0.46,44.634,0.44,0.44,0.45,
08/31/2005,597.204,,-373.552,,223.652,0.0,-196.839,,,26.813,-8.709,8.709,9.408,-0.699,0.0,-6.757,24.861,-10.108,27.809,0.0,,,14.753,0.0,27.809,0.0,0.0,27.809,27.809,,43.785,0.635126,0.635126,0.635126,47.502,0.585428,0.585428,0.564481,
11/30/2005,565.852,,-340.629,,225.223,,-183.235,,,41.988,-8.324,7.925,8.24,-0.315,0.0,0.399,33.664,-11.688,21.976,0.0,,,21.976,0.0,21.976,0.0,0.0,21.976,21.976,,44.271,0.5,0.5,0.5,45.62,0.48,0.48,0.48,
02/28/2006,549.554993,,-334.299988,,215.255005,,-185.052002,,,30.202999,-8.168,8.314,8.612,-0.298,0.0,-0.146,22.034999,-7.528,14.507,0.0,,,14.506999,0.0,14.507,0.0,0.0,14.507,14.507,,44.418999,0.33,0.33,0.38,45.826,0.32,0.32,0.37,
05/31/2006,603.265015,,-354.222992,,249.042023,,-196.802994,,,52.238998,-8.425,8.282,8.636,-0.354,0.0,0.143,43.813999,-15.102,28.712,0.0,,,28.711998,0.0,28.712,0.0,0.0,28.712,28.712,,44.054001,0.65,0.65,0.65,45.504002,0.63,0.63,0.63,
08/31/2006,674.451,,-393.944,,280.507,,-207.236,,,73.271,-9.031,,9.047,-0.337,0.0,0.321,64.24,-22.873,41.367,0.0,,,41.367,0.0,41.367,0.0,0.0,41.367,41.367,,42.907,0.96,0.96,0.96,44.365,0.93,0.93,0.93,
11/30/2006,477.617,,-297.167,,180.45,0.0,-126.938,126.938,0.0,53.512,-8.324,8.067,8.586,-0.519,0.0,0.257,45.188,-15.685,29.503,-4.064,,,33.567,0.0,33.567,0.0,0.0,33.567,33.567,,42.204,0.8,0.7,0.7,43.732,0.77,0.68,0.68,
02/28/2007,444.334,,-279.273,,165.061,0.0,-125.375,125.375,0.0,39.686,-7.724,7.783,8.567,-0.784,0.0,-0.059,31.962,-9.959,22.003,-2.355,,,24.358,0.0,24.358,0.0,0.0,24.358,24.358,,42.544,0.57,0.52,0.52,43.911,0.55,0.5,0.5,
05/31/2007,502.429,,-313.78,,188.649,0.0,-128.965,128.965,0.0,59.684,-7.007,4.716,7.284,-2.568,0.0,2.291,52.677,-18.363,34.314,-4.362,,,38.676,0.0,38.676,0.0,0.0,38.676,38.676,,42.861,0.9,0.8,0.8,44.118,0.88,0.78,0.78,
08/31/2007,540.402,,,,,0.0,,,,69.541,-5.182,6.717,,,,-1.535,64.359,-21.492,42.867,-8.586,,,51.453,,51.453,0.0,0.0,51.453,51.453,,42.907,1.2,1.0,1.0,44.168,1.16,0.97,0.97,
11/30/2007,508.865,,-305.676,,203.189,0.0,-148.284,133.646,14.638,54.905,-6.684,6.993,9.077,-2.084,0.0,-0.309,48.221,-17.296,30.925,147.0,147.0,,31.072,0.0,31.072,0.0,0.0,31.072,31.072,,41.783,0.743652,0.740134,0.740134,42.936,0.723682,0.720258,0.720258,
02/29/2008,482.584,,-290.548,,192.036,0.0,-131.307,131.307,0.0,60.729,-7.299,7.107,8.659,-1.552,0.0,0.192,53.43,-19.286,34.144,0.0,,,34.144,0.0,34.144,0.0,0.0,34.144,34.144,,40.446,0.84,0.84,0.84,41.475,0.82,0.82,0.82,
05/31/2008,512.438,,-304.246,,208.192,0.0,-136.488,136.488,0.0,71.704,-8.766,5.842,7.174,-1.332,0.0,2.924,62.938,-21.28,41.658,0.525,,,41.133,0.0,41.133,0.0,0.0,41.133,41.133,,40.19,1.03,1.04,1.04,41.247,1.0,1.01,1.01,
08/31/2008,522.757,,-310.379,,212.378,,-138.656,,,73.722,-7.761,,9.839,-1.366,0.0,-0.712,65.961,-24.056,41.905,-0.001,,,41.906,0.0,41.906,0.0,0.0,41.906,41.906,,40.201,1.05,1.05,1.05,40.778,1.02,1.02,1.02,
11/30/2008,452.0,452.0,-277.3,277.3,174.7,0.0,-141.0,118.9,22.1,33.7,-3.8,8.0,8.7,-0.7,,-4.2,29.9,-10.5,19.4,0.0,0.0,0.0,19.4,0.0,19.4,0.0,0.0,19.4,33.765,14.365,39.9,0.48,0.48,0.846241,40.6,0.47,0.47,0.823818,
02/28/2009,386.1,386.1,-244.7,244.7,141.4,0.0,-112.8,108.2,4.6,28.6,-7.4,7.5,7.7,-0.2,,-0.1,21.2,-6.8,14.4,0.0,0.0,0.0,14.4,0.0,14.4,0.0,0.0,14.4,17.3,2.9,40.2,0.35,0.35,0.430348,40.8,0.34,0.34,0.411078,
05/31/2009,396.6,396.6,-243.0,243.0,153.6,0.0,-112.1,112.1,0.0,41.5,-8.4,6.4,6.5,-0.1,,2.0,33.1,-10.8,22.3,0.3,0.3,0.0,22.0,0.0,22.0,0.0,0.0,22.0,22.3,0.0,40.9,0.52,0.53,0.53,41.7,0.51,0.52,0.52,
08/31/2009,422.6,422.6,-257.2,257.2,165.4,0.0,-115.5,115.4,0.1,49.9,-6.7,6.7,6.7,0.0,,0.0,43.2,-14.1,29.1,0.0,0.0,0.0,29.1,0.0,29.1,0.0,0.0,29.1,29.165,0.065,42.2,0.68,0.68,0.691114,43.0,0.66,0.66,0.661512,
11/30/2009,391.7,391.7,-230.4,230.4,161.3,0.0,-118.6,118.5,0.1,42.7,-7.2,6.7,6.8,-0.1,,0.5,35.5,-12.2,23.3,0.0,0.0,0.0,23.3,0.0,23.3,0.0,0.0,23.3,23.365,0.065,42.3,0.54,0.54,0.552364,43.1,0.53,0.53,0.531508,
02/28/2010,383.5,383.5,-231.2,231.2,152.3,0.0,-124.5,119.1,5.4,27.8,-18.0,8.1,8.2,-0.1,,9.9,9.8,-2.6,7.2,-0.6,-0.6,0.0,7.8,0.0,7.8,0.0,0.0,7.8,17.5,10.3,42.5,0.18,0.17,0.411765,43.3,0.17,0.16,0.397875,
05/31/2010,407.6,407.6,-244.0,244.0,163.6,0.0,-124.4,124.7,-0.3,39.2,-6.3,7.3,7.4,-0.1,,-1.0,32.9,-11.6,21.3,0.0,0.0,0.0,21.3,0.0,21.3,0.0,0.0,21.3,21.1,-0.2,42.7,0.49,0.49,0.494145,43.5,0.48,0.48,0.475402,
08/31/2010,444.1,444.1,-259.7,259.7,184.4,0.0,-136.4,133.1,3.3,48.0,-7.4,7.3,7.4,-0.1,,0.1,40.6,-13.4,27.2,0.0,0.0,0.0,27.2,0.0,27.2,0.0,0.0,27.2,29.3,2.1,42.4,0.63,0.63,0.691038,43.2,0.62,0.62,0.668611,
11/30/2010,425.0,425.0,-248.9,248.9,176.1,0.0,-130.6,130.6,0.0,45.5,-8.7,7.5,7.6,-0.1,,1.2,36.8,-12.4,24.4,0.0,0.0,0.0,24.4,0.0,24.4,0.0,0.0,24.4,24.4,0.0,42.0,0.57,0.57,0.57,42.8,0.56,0.56,0.56,
02/28/2011,416.1,416.1,-252.3,252.3,163.8,0.0,-126.6,126.6,0.0,37.2,-8.2,7.5,7.6,-0.1,,0.7,29.0,-9.1,19.9,0.0,0.0,0.0,19.9,0.0,19.9,0.0,0.0,19.9,19.9,0.0,42.3,0.46,0.46,0.46,43.0,0.45,0.45,0.45,
05/31/2011,458.3,458.3,-268.6,268.6,189.7,0.0,-139.5,139.5,0.0,50.2,-8.4,7.5,7.6,-0.1,,0.9,41.8,-14.7,27.1,0.0,0.0,0.0,27.1,0.0,27.1,0.0,0.0,27.1,27.1,0.0,42.5,0.63,0.63,0.63,43.1,0.62,0.62,0.62,
08/31/2011,496.2,496.2,-295.8,295.8,200.4,0.0,-144.6,144.6,0.0,55.8,-5.7,7.4,7.5,-0.1,,-1.7,50.1,-15.9,34.2,0.0,0.0,0.0,34.2,0.0,34.2,0.0,0.0,34.2,34.2,0.0,42.0,0.8,0.8,0.8,42.6,0.79,0.79,0.79,
11/30/2011,474.3,474.3,-280.7,280.7,193.6,0.0,-143.0,140.3,2.7,50.6,-4.8,7.7,7.8,-0.1,,-2.9,45.8,-15.9,29.9,0.0,0.0,0.0,29.9,0.0,29.9,0.0,0.0,29.9,31.6,1.7,41.2,0.71,0.71,0.76699,41.7,0.7,0.7,0.740767,
02/29/2012,457.7,457.7,-275.8,275.8,181.9,0.0,-142.9,136.3,6.6,39.0,-8.8,7.7,7.8,-0.1,,1.1,30.2,-10.7,19.5,0.0,0.0,0.0,19.5,0.0,19.5,0.0,0.0,19.5,24.0,4.5,41.4,0.46,0.46,0.57971,41.9,0.46,0.46,0.567399,
05/31/2012,487.5,487.5,-285.5,285.5,202.0,0.0,-144.7,142.8,1.9,57.3,-5.0,7.7,7.8,-0.1,,-2.7,52.3,-18.7,33.6,0.0,0.0,0.0,33.6,0.0,33.6,0.0,0.0,33.6,34.8,1.2,41.6,0.8,0.8,0.836538,42.0,0.79,0.79,0.818571,
08/31/2012,514.3,514.3,-303.8,303.8,210.5,0.0,-149.3,147.2,2.1,61.2,-10.4,7.6,7.8,-0.2,,2.8,50.8,-17.5,33.3,0.0,0.0,0.0,33.3,0.0,33.3,0.0,0.0,33.3,36.6,3.3,41.6,0.800481,0.800481,0.879808,42.1,0.790974,0.790974,0.869359,
11/30/2012,481.1,481.1,-291.6,291.6,189.5,0.0,-141.3,140.6,0.7,48.2,-7.8,7.7,7.9,-0.2,,0.1,40.4,-14.3,26.1,0.0,0.0,0.0,26.1,0.0,26.1,0.0,-0.5,25.6,29.1,3.5,41.8,0.61,0.61,0.696172,42.3,0.61,0.61,0.692742,
02/28/2013,486.7,486.7,-297.0,297.0,189.7,0.0,-144.6,144.3,0.3,45.1,-7.9,7.8,8.0,-0.2,,0.1,37.2,-12.5,24.7,0.0,0.0,0.0,24.7,0.0,24.7,0.0,0.0,24.7,26.7,2.0,42.1,0.58,0.58,0.634204,42.5,0.57,0.57,0.617059,
05/31/2013,541.5,541.5,-320.4,320.4,221.1,0.0,-171.1,163.9,7.2,50.0,-4.8,7.8,8.0,-0.2,,-3.0,45.2,-13.5,31.7,0.0,0.0,0.0,31.7,0.0,31.7,0.0,0.5,32.2,42.4,10.2,42.2,0.763033,0.763033,1.004739,42.6,0.755869,0.755869,0.995305,
08/31/2013,579.8,579.8,-342.5,342.5,237.3,0.0,-159.1,158.8,0.3,78.2,-7.9,7.8,7.9,-0.1,,0.1,70.3,-25.4,44.9,0.0,0.0,0.0,44.9,0.0,44.9,0.0,0.0,44.9,45.1,0.2,42.4,1.04,1.04,1.063679,42.7,1.03,1.03,1.034684,
11/30/2013,574.7,574.7,-337.6,337.6,237.1,0.0,-159.7,159.7,0.0,77.4,-8.6,8.0,8.1,-0.1,,0.6,68.8,-24.3,44.5,0.0,0.0,0.0,44.5,0.0,44.5,0.0,-0.5,44.0,40.9,-3.1,42.6,1.03,1.03,0.960094,42.9,1.03,1.03,0.957739,
02/28/2014,546.2,546.2,-331.0,331.0,215.2,0.0,-156.8,157.0,-0.2,58.4,-8.1,8.0,8.1,-0.1,,0.1,50.3,-17.6,32.7,0.0,0.0,0.0,32.7,0.0,32.7,0.0,-0.3,32.4,32.3,-0.1,42.8,0.76,0.76,0.754673,43.1,0.75,0.75,0.74768,
05/31/2014,603.9,603.9,-360.5,360.5,243.4,0.0,-170.8,170.8,0.0,72.6,-8.0,8.1,8.2,-0.1,,-0.1,64.6,-20.8,43.8,0.0,0.0,0.0,43.8,0.0,43.8,0.0,0.0,43.8,43.3,-0.5,42.8,1.01,1.01,1.011682,43.1,1.01,1.01,0.998399,
08/31/2014,668.7,668.7,-385.2,385.2,283.5,0.0,-192.8,192.8,0.0,90.7,-8.7,8.0,8.2,-0.2,,0.7,82.0,-27.2,54.8,0.0,0.0,0.0,54.8,0.0,54.8,0.0,0.0,54.8,54.8,0.0,42.9,1.27,1.27,1.27,43.2,1.26,1.26,1.26,
11/30/2014,647.4,647.4,-374.4,374.4,273.0,0.0,-186.3,176.3,10.0,86.7,-7.0,7.9,8.1,-0.2,,-0.9,79.7,-28.6,51.1,0.0,0.0,0.0,51.1,0.0,51.1,0.0,0.0,51.1,57.4,6.3,43.0,1.18,1.18,1.334884,43.3,1.17,1.17,1.315497,
02/28/2015,616.1,616.1,-360.4,360.4,255.7,0.0,-177.1,177.7,-0.6,78.6,-7.9,8.0,8.2,-0.2,,-0.1,70.7,-24.3,46.4,0.0,0.0,0.0,46.4,0.0,46.4,0.0,0.0,46.4,46.685,0.285,43.1,1.07,1.07,1.083179,43.4,1.07,1.07,1.076567,
05/31/2015,683.7,683.7,-388.1,388.1,295.6,0.0,-196.4,196.0,0.4,99.2,1.6,7.9,8.2,-0.3,,-9.5,100.8,-36.3,64.5,0.0,0.0,0.0,64.5,0.0,64.5,0.0,-0.2,64.3,59.32,-4.98,43.2,1.49,1.49,1.373148,43.5,1.48,1.48,1.365517,
08/31/2015,759.5,759.5,-438.2,438.2,321.3,0.0,-209.5,206.9,2.6,111.8,-19.4,7.7,8.1,-0.4,,11.7,92.4,-32.3,60.1,0.0,0.0,0.0,60.1,0.0,60.1,0.0,-0.3,59.8,70.998795,11.198795,43.2,1.39,1.39,1.643491,43.5,1.37,1.37,1.627444,
11/30/2015,736.6,736.6,-417.2,417.2,319.4,0.0,-207.0,206.6,0.4,112.4,-7.2,7.9,8.3,-0.4,,-0.7,105.2,-36.8,68.4,0.0,0.0,0.0,68.4,0.0,68.4,0.0,0.0,68.4,69.8,1.4,43.3,1.58,1.58,1.612009,43.6,1.57,1.57,1.60211,
02/29/2016,777.8,777.8,-440.9,440.9,336.9,0.0,-230.2,230.1,0.1,106.7,-7.1,8.2,8.3,-0.1,,-1.1,99.6,-34.1,65.5,0.0,0.0,0.0,65.5,0.0,65.5,0.0,0.0,65.5,70.91,5.41,43.5,1.5,1.5,1.630115,43.8,1.49,1.49,1.613516,
05/31/2016,851.5,851.5,-473.6,473.6,377.9,0.0,-256.9,247.2,9.7,121.0,-8.4,8.1,8.3,-0.2,,0.3,112.6,-38.6,74.0,0.0,0.0,0.0,74.0,0.0,74.0,0.0,0.0,74.0,81.04,7.04,43.5,1.7,1.7,1.862989,43.8,1.69,1.69,1.850731,
08/31/2016,925.5,925.5,-523.4,523.4,402.1,0.0,-267.0,262.1,4.9,135.1,-7.9,8.0,8.4,-0.4,,-0.1,127.2,-44.3,82.9,0.0,0.0,0.0,82.9,0.0,82.9,0.0,-0.1,82.8,89.603738,6.803738,43.7,1.9,1.9,2.050429,43.9,1.89,1.89,2.044983,
11/30/2016,851.2,851.2,-491.6,491.6,359.6,0.0,-233.0,231.8,1.2,126.6,-0.3,8.2,8.6,-0.4,,-7.9,126.3,-44.6,81.7,0.0,0.0,0.0,81.7,0.0,81.7,0.0,0.0,81.7,78.239699,-3.460301,43.8,1.87,1.87,1.786294,44.0,1.86,1.86,1.781357,
02/28/2017,804.7,804.7,-468.9,468.9,335.8,0.0,-227.8,227.8,0.0,108.0,-8.6,8.0,8.5,-0.5,,0.6,99.4,-32.1,67.3,0.0,0.0,0.0,67.3,0.0,67.3,0.0,0.0,67.3,67.3,0.0,43.8,1.54,1.54,1.54,44.0,1.53,1.53,1.53,
05/31/2017,891.6,891.6,-512.7,512.7,378.9,0.0,-247.4,246.9,0.5,131.5,-6.9,8.1,8.5,-0.4,,-1.2,124.6,-42.4,82.2,0.0,0.0,0.0,82.2,0.0,82.2,0.0,0.0,82.2,82.505,0.305,43.1,1.91,1.91,1.914269,43.3,1.9,1.9,1.907044,
08/31/2017,957.6,957.6,-550.8,550.8,406.8,0.0,-245.4,235.8,9.6,161.4,-19.1,8.2,8.5,-0.3,,10.9,142.3,-51.8,90.5,0.0,0.0,0.0,90.5,0.0,90.5,0.0,0.0,90.5,103.075,12.575,41.9,2.159905,2.159905,2.460024,42.1,2.149644,2.149644,2.448337,
11/30/2017,842.8,842.8,-492.9,492.9,349.9,0.0,-229.7,229.5,0.2,120.2,-9.3,8.1,8.7,-0.6,,1.2,110.9,-39.4,71.5,0.0,0.0,0.0,71.5,0.0,71.5,0.0,0.0,71.5,71.695719,0.195719,41.9,1.71,1.71,1.711115,42.1,1.7,1.7,1.704649,
02/28/2018,832.1,832.1,-497.6,497.6,334.5,0.0,-245.0,244.4,0.6,89.5,-10.8,8.0,8.7,-0.7,,2.8,78.7,18.2,96.9,0.0,0.0,0.0,96.9,0.0,96.9,0.0,0.0,96.9,66.348101,-30.551899,41.4,2.34,2.34,1.602611,41.5,2.33,2.33,1.59381,
05/31/2018,944.0,944.0,-554.9,554.9,389.1,0.0,-281.7,271.8,9.9,107.4,-8.2,8.4,8.9,-0.5,,-0.2,99.2,-26.2,73.0,0.0,0.0,0.0,73.0,0.0,73.0,0.0,0.0,73.0,84.564883,11.564883,40.4,1.81,1.81,2.09319,40.5,1.8,1.8,2.085553,
08/31/2018,1061.2,1061.2,-649.3,649.3,411.9,0.0,-268.2,273.3,-5.1,143.7,-6.6,9.0,9.2,-0.2,,-2.4,137.1,-28.9,108.2,0.0,0.0,0.0,108.2,0.0,108.2,0.0,0.0,108.2,105.203696,-2.996304,40.0,2.71,2.71,2.630092,40.1,2.7,2.7,2.625279,
11/30/2018,932.6,932.6,-565.1,565.1,367.5,0.0,-251.1,250.1,1.0,116.4,-10.0,8.7,9.2,-0.5,,1.3,106.4,-26.8,79.6,0.0,0.0,0.0,79.6,0.0,79.6,0.0,0.0,79.6,81.556678,1.956678,40.0,1.99,1.99,2.038917,40.1,1.98,1.98,2.028795,
02/28/2019,854.4,854.4,-520.5,520.5,333.9,0.0,-238.0,237.6,0.4,95.9,-9.7,8.6,9.1,-0.5,,1.1,86.2,-19.9,66.3,0.0,0.0,0.0,66.3,0.0,66.3,0.0,0.0,66.3,66.607879,0.307879,39.5,1.68,1.68,1.686275,39.6,1.67,1.67,1.677775,
05/31/2019,947.6,947.6,-564.0,564.0,383.6,0.0,-263.3,263.4,-0.1,120.3,-8.5,8.3,9.1,-0.8,,0.2,111.8,-23.4,88.4,0.0,0.0,0.0,88.4,0.0,88.4,0.0,0.0,88.4,88.477737,0.077737,39.7,2.23,2.23,2.228658,39.8,2.22,2.22,2.221953,
08/31/2019,938.1,938.1,-543.4,543.4,394.7,0.0,-264.4,263.9,0.5,130.3,-9.8,7.7,9.0,-1.3,,2.1,120.5,-24.4,96.1,0.0,0.0,0.0,96.1,0.0,96.1,0.0,0.0,96.1,97.80662,1.70662,39.6,2.43,2.43,2.469864,39.7,2.42,2.42,2.462988,
11/30/2019,834.7,834.7,-478.9,478.9,355.8,0.0,-272.2,265.3,6.9,83.6,-9.7,8.3,9.0,-0.7,,1.4,73.9,-16.9,57.0,0.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,57.0,64.07109,7.07109,39.5,1.44,1.44,1.622053,39.6,1.44,1.44,1.618563,
02/29/2020,824.2,824.2,-480.3,480.3,343.9,0.0,-262.5,260.9,1.6,81.4,-6.7,5.7,6.8,-1.1,,1.0,74.7,-17.5,57.2,0.0,0.0,0.0,57.2,0.0,57.2,0.0,0.0,57.2,58.688177,1.488177,39.5,1.45,1.45,1.485777,39.7,1.44,1.44,1.477486,
05/31/2020,776.2,776.2,-448.6,448.6,327.6,0.0,-244.6,241.3,3.3,83.0,-4.5,5.4,6.1,-0.7,,-0.9,78.5,-18.1,60.4,0.0,0.0,0.0,60.4,0.0,60.4,0.0,0.0,60.4,60.479,0.079,39.5,1.53,1.53,1.531114,39.7,1.52,1.52,1.52199,
08/31/2020,830.333,,,,343.61670539,,,,,93.75,,,,,,,104.825,,67.167,,,,,,67.167,,,67.167,79.967,,,1.69,1.69,2.041,,1.69,1.69,2.041,
11/30/2020,792.286,,,,329.590976,,,,,98.0,,,,,,,101.1,,62.1,,,,,,62.1,,,62.1,76.12,,,1.566,1.566,1.861,,1.566,1.566,1.861,
