Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
09/30/1982,,,,,,,,,,,,,0.186532,,
12/31/1982,,,,,,,,,,,,,0.292445,,
03/31/1983,,,,,,,,,,,,,0.461588,,
06/30/1983,,,,,,,,,,,,,0.376226,,
09/30/1983,,,,,,,,,,,,,0.426811,,
12/31/1983,,,,,,,,,,,,,0.429973,,
03/31/1984,,,,,,,,,,,,,0.467911,,
06/30/1984,,,,,,,,,,,,,0.414165,,
09/30/1984,,,,,,,,,,,,,0.556435,,
12/31/1984,,,,,,,,,,,,,0.72716,,
03/31/1985,,,,,,,,,,,,,0.754033,,
06/30/1985,,,,,,,,,,,,,0.791972,,
09/30/1985,,,,,,,,,,,,,0.744548,,
12/31/1985,,,,,,,,,,,,,0.882076,,
03/31/1986,,,,,,,,,,,,,1.033831,,
06/30/1986,,,,,,,,,,,,,0.957954,,
09/30/1986,,,,,,,,,,,,,1.147648,,
12/31/1986,,,,,,,,,,,,,1.289918,,
03/31/1987,,,,,,,,,,,,,1.403734,,
06/30/1987,,,,,,,,,,,,,1.195071,,
09/30/1987,,,,,,,,,,,,,1.138163,,
12/31/1987,,,,,,,,,,,,,0.739806,,
03/31/1988,,,,,,,,,,,,,0.891561,,
06/30/1988,,,,,,,,,,,,,0.986408,,
09/30/1988,,,,,,,,,,,,,0.9295,,
12/31/1988,,,,,,,,,,,,,1.09074,,
03/31/1989,,,,,,,,,,,,,1.195071,,
06/30/1989,,,,,,,,,,,,,1.346826,,
09/30/1989,,,,,,,,,,,,,1.508066,,
12/31/1989,,,,,,,,,,,,,1.621882,,
03/31/1990,,,,,,,,,,,,,1.754668,,
06/30/1990,,,,,,,,,,,,,1.659821,,
09/30/1990,,,,,,,,,,,,,1.403734,,
12/31/1990,,,,,,,,,,,,,1.726214,,
03/31/1991,,,,,,,,,,,,,2.077148,,
06/30/1991,,,,,,,,,,,,,1.953847,,
09/30/1991,,,,,,,,,,,,,2.314265,,
12/31/1991,,,,,,,,,,,,,2.797984,,
03/31/1992,,,,,,,,,,,,,3.708515,,
06/30/1992,,,,,,,,,,,,,3.623152,,
09/30/1992,,,,,,,,,,,,,4.7708,,
12/31/1992,,,,,,,,,,,,,5.994325,,
03/31/1993,,,,,,,,,,,,,6.297836,,
06/30/1993,,,,,,,,,,,,,5.937417,,
09/30/1993,,,,,,,,,,,,,6.506499,,
12/31/1993,,,,,,,,,,,,,6.221958,,
03/31/1994,,,,,,,,,,,,,5.823601,,
06/30/1994,,,,,,,,,,,,,5.463183,,
09/30/1994,,,,,,,,,,,,,5.444213,,
12/31/1994,,,,,,,,,,,,,6.753101,,
03/31/1995,,,,,,,,,,,,,6.961764,,
06/30/1995,,,,,,,,,,,,,7.663631,,
09/30/1995,,,,,,,,,,,,,8.896641,,
12/31/1995,,,,,,,,,,,,,7.587754,,
03/31/1996,,,,,,,,,,,,,7.549815,,
06/30/1996,,,,,,,,,,,,,7.435999,,
09/30/1996,,,,,,,,,,,,,7.284244,,
12/31/1996,,,,,,,,,,,,,8.118896,,
03/31/1997,,,,,,,,,,,,,8.346529,,
06/30/1997,,,,,,,,,,,,,9.389845,,
09/30/1997,,,,,,,,,,,,,10.433161,,
12/31/1997,,,,,,,,,,,,,10.4711,,
03/31/1998,,,,,,,,,,,,,11.950712,,
06/30/1998,,,,,,,,,,,,,10.034804,,
09/30/1998,,,,,,,,,,,,,8.896641,,
12/31/1998,,,,,,,,,,,,,9.56057,,
03/31/1999,,,,,,,,,,,,,9.181182,,
06/30/1999,,,,,,,,,,,,,7.70157,,
09/30/1999,,,,,,,,,,,,,6.373713,,
12/31/1999,,,,,,,,,,,,,7.018672,,
03/31/2000,,,,,,,,,,,,,7.208366,,
06/30/2000,,,,,,,,,,,,,6.923825,,
09/30/2000,,,,,,,,,,,,,8.118896,,
12/31/2000,,,,,,,,,,,,,10.755641,,
03/31/2001,,,,,,,,,,,,,9.763921,,
06/30/2001,,,,,,,,,,,,,9.848904,,
09/30/2001,,,,,,,,,,,,,9.469517,,
12/31/2001,,,,,,,,,,,,,8.762338,,
03/31/2002,,,,,,,,,,,,,10.850488,,
06/30/2002,,,,,,,,,,,,,9.609131,,
09/30/2002,,,,,,,,,,,,,10.319345,,
03/31/2003,,,,,,,1349.756235,1349.756235,1349.756235,,,,10.847453,1349.970456,
06/30/2003,,,,,,,1469.877071,1561.237509,1373.006981,,,,11.266297,1395.556007,
09/30/2003,,,,,,,1447.983518,2687.857083,1358.874844,,,,11.487859,2713.3415,
12/31/2003,,,,,,,3115.675719,3597.325062,2709.922662,,,,13.991818,,
03/31/2004,,,,,,,4086.965416,4086.965416,4086.965416,4.041496,,,16.171021,4087.20516,
06/30/2004,,,,,,,3875.729647,4285.394417,3550.018138,2.472535,,,15.084454,3696.7962,
09/30/2004,,,,,,,3870.872589,4162.835991,3627.590531,2.009101,,,17.19385,4074.14845,
12/31/2004,,,,,,,4446.975373,5045.965402,4053.060259,4.013395,,,21.087885,7264.29,
03/31/2005,,,,,,,3766.740678,4671.021889,3308.253152,,,,15.63836,,
06/30/2005,,,,,,325.045825,,,,,,,17.586895,,
09/30/2005,,,,,,,,,,,,,19.621931,,
12/31/2005,,,,,,,4597.506744,4597.506744,4597.506744,6.79222,,,21.606887,4594.88272,
03/31/2006,,,,,,,5202.94511,5871.121752,4607.234331,,,,27.161123,,
06/30/2006,,,,,,,,,,,,,26.578384,,
09/30/2006,,,,,,,5549.307239,5549.307239,5549.307239,6.115809,,,23.828582,5550.328987,
12/31/2006,,,,,,,5724.330141,6145.312443,5460.629406,7.057587,,,25.676958,6088.382341,
03/31/2007,,,,,,,6122.813763,6753.726173,5743.796513,8.799823,,,26.787806,6760.455573,
06/30/2007,,,,,,,7601.062421,8374.087812,6734.254538,9.196595,,,32.096198,8164.985177,
09/30/2007,,,,,,,9678.668256,11191.174888,8287.943117,10.825176,,,43.905778,11352.719265,
12/31/2007,,,,,,,11210.010771,11825.234437,10145.38893,9.69838,79.594454,205.708298,42.885984,11200.611124,
03/31/2008,,,,,,,10781.365102,11643.152072,9942.043047,9.079296,82.273414,252.279825,41.174186,11644.732185,
06/30/2008,,,,,,,13385.809331,14686.649335,12375.869878,9.927527,144.689821,,42.740299,12668.606671,
09/30/2008,,,,,,,11883.364655,12568.908874,10464.046067,10.302664,,,41.374503,12327.919966,
12/31/2008,,,,,,,7290.883705,11413.016231,4891.848364,5.754257,,,18.028503,6218.35524,
03/31/2009,,,,,,,5197.457485,6763.980233,4083.792769,5.113477,,,13.557798,5144.909124,
06/30/2009,,,,,,,6517.190326,7608.71312,5233.153578,6.897212,,,19.203087,6572.463364,
09/30/2009,,,,,,,7175.686225,7849.427212,5785.60353,8.869179,,,22.508312,7492.070802,
12/31/2009,,,,,,,7167.821758,7825.289531,6675.154141,8.46216,,,21.661519,7369.652817,
03/31/2010,,,,,,,7455.660339,7871.391868,6850.245015,8.764508,74.754266,729.764912,22.59026,7711.425821,
06/30/2010,,,,,,,7359.453438,8499.71965,6403.640135,7.238126,20.205291,29.042316,17.764449,6403.743611,
09/30/2010,,,,,,38967.376907,6943.938608,7508.404424,6252.786631,7.618028,23.410356,35.54162,21.506729,7063.115153,
12/31/2010,,,,,,18.766748,7791.576502,8498.687591,7021.750985,6.141012,13.543178,16.415479,26.569278,8106.160729,
03/31/2011,,,,,,21.104168,9060.356557,10161.46529,8235.397941,7.56536,16.294986,19.452579,34.181313,10173.465139,
06/30/2011,,,,,,227.953398,9678.510398,10512.845848,8656.555388,4.785558,8.068709,9.034345,31.049088,8656.998251,
09/30/2011,,,,,,15.993183,7565.566524,9084.53469,5907.249273,3.240631,5.243817,5.736329,20.65083,5907.249096,
12/31/2011,,,,,,,6185.59552,7388.661229,5354.492607,4.929636,8.314759,9.312808,20.705462,7388.661051,
03/31/2012,,,,,,,8544.620157,9095.847748,7669.931214,2.156899,6.533085,7.283813,23.764844,7752.504547,
06/30/2012,,,,,,12.679414,6888.565111,7725.600665,6221.417701,1.4148,17.385501,26.395709,19.366982,6481.888647,
09/30/2012,,,,,,30.039025,6664.450405,7127.586866,5996.276055,0.909304,10.952742,15.386666,20.714568,5996.275877,
12/31/2012,,,,,,10.272551,5903.990056,6365.595775,3916.378955,0.433465,3.204767,3.723024,21.661519,3916.378769,
03/31/2013,,,,,,14.42694,5410.770248,8850.76856,3921.270607,0.988992,7.579888,8.750926,25.672343,8848.988438,
06/30/2013,,,,,,8.546421,9553.226055,10587.076655,7946.913298,0.82946,5.645739,6.280039,24.539877,8151.465365,
09/30/2013,,,,,,7.64623,8331.463519,8910.803974,7671.748224,0.769572,6.257148,7.05537,25.494518,7763.037219,
12/31/2013,,,,,,22.043449,8140.032246,8575.584205,7711.216686,0.841642,16.304536,22.174399,26.524032,8559.229377,
03/31/2014,,,,,,,8291.359852,9541.618351,7775.681542,0.8864,33.631652,62.830991,26.205819,9536.927656,
06/30/2014,,,,,,,8860.197177,9486.998479,8401.566856,0.850145,28.125801,45.785073,24.539877,9305.083587,
09/30/2014,,,,,,,8915.15909,9356.536683,8493.159087,0.742973,20.493959,29.879482,22.312383,8491.56943,
12/31/2014,,,,,,,8198.497872,8744.949514,7459.132141,0.693373,26.108101,48.925035,20.983373,7823.161948,
