Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
12/31/1997,,22.365,31.23,-6.237,-11.67,35.688,-246.996994,0.0,-96.912003,0.0,0.0,-150.085007,143.268005,0.0,0.0,240.832993,-110.764,0.0,-0.658,13.857,-68.041,,
03/31/1998,,31.563999,41.522999,12.467,14.582,100.136002,-100.361,1.322,-59.995998,0.0,0.0,-41.687,14.77,0.0,0.0,59.410999,-33.157001,1.079,0.0,-12.563,14.545,,
06/30/1998,,1.591,46.623001,43.137001,-54.598999,36.751999,-88.367996,0.58,-66.445,0.0,0.0,-22.500999,43.140999,0.0,0.0,533.208984,-543.330017,72.136002,0.0,-18.874001,-8.475,,
09/30/1998,,18.611,41.782001,25.809,9.704,95.905998,-114.329002,6.768,-78.490997,0.0,0.0,-42.605999,6.558,0.0,0.0,153.927002,-143.901993,0.594,-1.079,-2.982,-11.865,,
12/31/1998,,-274.817993,50.036999,31.208,130.171997,-63.401001,-375.28299,3.4,-96.807999,0.0,0.0,-281.875,450.901001,0.0,0.0,1978.714966,-1545.352051,0.0,-61.405998,78.944,12.217,,
03/31/1999,,-31.080999,47.169998,84.417999,-9.443,91.064003,-167.253006,17.299,-23.923,0.0,0.0,-160.628998,73.489998,0.0,0.0,158.923996,-91.518997,4.682,0.0,1.403,-2.699,,
06/30/1999,,46.894001,53.742001,18.462,12.213,131.311005,-176.729996,22.268999,-97.765633,0.0,0.0,-101.233002,43.271999,0.0,0.0,119.805,-83.445,2.918,0.0,3.994,-2.147,,
09/30/1999,,-335.553009,125.024002,-35.75,233.113998,-13.165,-7291.562988,0.809,-43.782001,0.0,0.0,-7248.589844,7371.476074,0.0,0.0,8078.749023,-1677.837036,975.960999,0.0,-5.397,66.748001,,
12/31/1999,,31.011999,157.684006,414.476013,-323.371002,279.800995,173.014008,12.869,-157.692001,0.0,0.0,317.837006,-433.053986,0.0,0.0,314.816986,-748.388977,0.518,0.0,0.0,19.761,,
03/31/2000,,18.481001,165.610992,-15.564,-70.757004,97.771004,-54.284,24.985001,-89.474998,0.0,0.0,10.206,-101.110001,0.0,0.0,895.0,-996.109985,0.0,0.0,0.0,-57.623001,,
06/30/2000,,47.695999,169.628006,-12.087,-9.824,195.412994,57.596001,6.819,-93.600998,0.0,0.0,144.378006,-177.585007,0.0,0.0,428.0,-605.585022,0.0,0.0,0.0,75.424004,,
09/30/2000,,21.958,172.475998,48.546001,50.549999,293.529999,-93.560997,4.773,-107.261002,0.0,0.0,8.927,-226.561996,0.0,0.0,409.0,-635.562012,0.0,0.0,0.0,-26.593,,
12/31/2000,,36.259998,166.322998,22.608999,-8.59,216.602005,-119.702003,6.297,-99.581001,0.0,0.0,-26.417999,-87.418999,0.0,0.0,470.0,-559.143005,1.724,0.0,0.0,9.481,,
03/31/2001,,-18.451,170.173004,32.255001,-29.882999,154.093994,-31.742001,5.986,-62.327999,0.0,0.0,24.6,-136.673996,0.0,0.0,972.747009,-1111.157959,1.737,0.0,0.0,-14.322,,
06/30/2001,,53.158001,171.488998,53.424,-59.425999,218.645004,4.199,8.519,-205.018005,0.0,0.0,200.697998,-194.108994,0.0,0.0,335.144012,-532.763977,3.511,0.0,0.0,28.735001,,
09/30/2001,,18.292,175.292999,49.691002,-24.4,218.876007,-284.162994,8.757,-151.949997,0.0,0.0,-140.970001,29.030001,0.0,0.0,442.053009,-413.945007,0.922,0.0,0.0,-36.257,,
12/31/2001,,5.487,176.080994,48.648998,83.382004,313.598999,-122.342003,7.617,-81.615997,0.0,0.0,-48.342999,-132.666,0.0,0.0,1005.88501,-1138.781982,0.231,0.0,0.0,58.591,,
03/31/2002,,51.118,119.658,35.956,117.592,324.324,-289.792,6.722,-249.628,0.0,0.0,-46.886,-103.448,0.0,0.0,327.881,-371.922,1.189,0.0,-60.596,-68.916,,
06/30/2002,,53.207,122.321,67.766,-108.583,134.711,-91.833,8.749,-98.962,0.0,0.0,-1.62,26.625,0.0,0.0,167.823,-138.961,1.378,0.0,-3.615,69.503,,
09/30/2002,,57.118,122.434,97.843,38.534,315.929,-82.399,7.291,-81.731,0.0,0.0,-7.959,-292.02,0.0,0.0,178.878,-458.153,0.027,0.0,-12.772,-58.49,,
12/31/2002,,53.7,123.838,63.579,91.37,332.487,-57.533,3.719,-108.499,0.0,0.0,47.247,-195.668,0.0,0.0,369.682,-478.504,0.209,0.0,-87.055,79.286,,
03/31/2003,,62.154999,131.602997,-6.651,-23.996,163.110992,-98.819,3.099,-80.195,0.0,0.0,-21.723,-159.835007,0.0,0.0,506.820007,-668.106995,0.286,0.0,1.166,-95.542999,,
06/30/2003,,30.844,139.182007,60.987999,-14.588,216.425995,-106.235001,8.521,-135.419006,0.0,0.0,20.663,-128.664001,0.0,0.0,1932.967041,-2493.62793,428.43399,0.0,3.563,-18.473,,
09/30/2003,,38.442001,138.945999,50.633999,18.191999,246.214005,-85.521004,2.926,-134.910995,0.0,0.0,46.464001,-15.888,-4.849,0.0,247.901001,-252.598999,1.779,0.0,-8.12,144.804993,,
12/31/2003,,-2.8,141.300003,51.400002,-13.3,176.600006,39.299999,3.0,-144.800003,0.0,0.0,181.100006,18.6,-5.4,0.0,349.399994,-340.299988,1.0,0.0,13.9,234.5,,
03/31/2004,,3.0,133.100006,10.1,-75.800003,70.400002,-55.799999,2.8,-68.599998,0.0,0.0,10.0,-384.899994,-5.4,0.0,943.299988,-1286.199951,0.0,-3.5,-33.099998,-370.299988,,
06/30/2004,,-15.2,145.399994,13.2,-24.1,119.300003,-98.199997,3.0,-133.300003,0.0,0.0,32.099998,-53.5,-5.4,0.0,1344.699951,-1401.5,6.1,0.0,2.6,-32.400002,,
09/30/2004,,44.099998,142.699997,29.700001,31.799999,248.300003,-169.5,2.1,-164.399994,0.0,0.0,-7.2,-54.099998,-5.4,0.0,358.399994,-397.600006,1.1,0.0,-10.6,24.700001,,
12/31/2004,,17.4,138.100006,23.700001,33.200001,212.399994,-214.399994,3.1,-216.600006,0.0,0.0,-0.9,3.3,-5.4,0.0,436.200012,-523.799988,1.4,0.0,94.900002,1.3,,
03/31/2005,,24.700001,133.300003,-10.6,-60.700001,86.699997,-85.699997,3.3,-85.5,0.0,0.0,-3.5,112.5,-5.4,0.0,2331.5,-2794.5,675.900024,0.0,-95.0,113.5,,
06/30/2005,,54.0,141.0,54.900002,-19.799999,230.100006,-195.0,3.9,-198.0,0.0,0.0,-0.9,-146.600006,-13.9,0.0,283.399994,-418.799988,0.7,0.0,2.0,-111.5,,
09/30/2005,,58.400002,142.0,34.200001,-76.5,158.100006,-205.399994,3.2,-207.899994,0.0,0.0,-0.7,28.1,-14.8,0.0,224.199997,-254.300003,0.8,0.0,72.199997,-19.200001,,
12/31/2005,,66.699997,138.100006,30.299999,6.6,241.699997,-196.899994,9.9,-204.5,0.0,0.0,-2.3,-39.5,-14.8,0.0,204.399994,-272.600006,0.8,0.0,42.700001,5.3,,
03/31/2006,,41.200001,140.800003,44.599998,-54.799999,171.800003,-194.199997,3.9,-195.699997,0.0,0.0,-2.4,10.0,-14.7,0.0,348.899994,-255.0,0.9,0.0,-70.099998,-12.4,,
06/30/2006,,37.599998,146.699997,38.099998,-26.4,196.0,-174.199997,3.4,-175.0,0.0,0.0,-2.6,-17.9,-14.7,0.0,874.200012,-892.0,7.8,0.0,6.8,3.9,,
09/30/2006,,72.300003,135.199997,55.400002,10.9,273.799988,-90.699997,3.7,-133.899994,0.0,0.0,39.5,-153.600006,-9.4,0.0,14.4,-159.199997,1.1,0.0,-0.5,29.5,,
12/31/2006,,9.8,135.0,92.5,-8.5,228.800003,-149.5,10.7,-156.5,0.0,0.0,-3.7,-62.299999,-9.5,0.0,1.8,-132.199997,13.8,0.0,63.799999,17.0,,
03/31/2007,,39.900002,128.399994,32.0,-115.5,84.800003,-206.600006,3.8,-222.300003,0.0,0.0,11.9,74.400002,-9.4,0.0,941.099976,-866.799988,9.5,0.0,0.0,-47.400002,,
06/30/2007,,91.199997,141.5,71.5,69.400002,373.600006,-164.5,4.3,-142.899994,0.0,0.0,-25.9,-180.300003,-9.3,0.0,238.0,-462.200012,8.5,0.0,44.700001,28.799999,,
09/30/2007,,27.200001,142.699997,125.599998,-15.1,280.399994,-38.799999,3.9,-130.899994,0.0,0.0,88.199997,-249.600006,-9.4,0.0,200.0,-449.5,3.5,0.0,5.8,-8.0,,
12/31/2007,,115.300003,140.899994,13.9,36.900002,307.0,-175.5,13.8,-173.899994,0.0,0.0,-15.4,31.9,-9.4,0.0,123.099998,-135.600006,4.9,0.0,48.900002,163.399994,,
03/31/2008,,72.599998,132.800003,59.599998,-324.899994,-59.900002,-159.0,3.0,-159.600006,0.0,0.0,-2.4,32.599998,-9.4,0.0,325.799988,-329.200012,0.6,0.0,44.799999,-186.300003,,
06/30/2008,,111.400002,144.699997,-140.5,201.899994,317.5,-193.899994,6.8,-197.300003,0.0,0.0,-3.4,-98.800003,0.0,0.0,231.300003,-385.899994,20.5,0.0,35.299999,24.799999,,
09/30/2008,,112.5,134.100006,61.599998,-27.0,281.200012,-141.899994,6.0,-144.100006,0.0,0.0,-3.8,-106.0,0.0,0.0,0.0,-144.100006,2.8,0.0,35.299999,33.299999,,
