Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1996,273.299988,202.300003,107.699997,18.4,,18.4,-55.099998,,,-55.099998,,-162.800003,-162.800003,,,,-162.800003,,,,,,,,,,0.0,,,,,,,,,,,,110.499985,,,
12/31/1996,314.299988,200.100006,98.5,29.700001,,29.700001,-14.0,,,-14.0,,-188.0,-188.0,,,,-188.0,,,,,,,,,,0.0,,,,,,,,,,,,126.299988,,,
03/31/1997,267.0,128.0,106.0,71.0,,71.0,-38.0,,,-38.0,,-1186.0,-211.0,17.0,,,-228.0,,,0.0,0.0,0.0,,,,,-975.0,848.0,-75.0,-9.0,,,,1003.0,1003.0,0.0,-71.0,,-71.0,,,
06/30/1997,331.0,190.0,106.0,-56.0,,-56.0,91.0,,,91.0,,-4907.0,-210.0,26.0,,,-236.0,,,0.0,0.0,0.0,,,,,-4697.0,4534.0,-75.0,5597.0,,,,-987.0,0.0,-987.0,-1.0,,-42.0,,,
09/30/1997,319.0,179.0,110.0,-47.0,,-47.0,77.0,,,77.0,,-279.0,-201.0,13.0,,,-214.0,,,0.0,0.0,0.0,,,,,-78.0,-105.0,-76.0,-34.0,,,,0.0,0.0,0.0,5.0,,-65.0,,,
12/31/1997,224.600006,224.0,103.099998,-84.300003,,-84.300003,-17.799999,,,-17.799999,,-130.0,-171.200003,16.6,,,-187.800003,,,0.0,0.0,0.0,,,,,41.200003,-90.499995,-75.199997,-17.699998,,,,2.4,2.4,0.0,0.0,,4.1,,,
03/31/1998,270.0,229.0,110.0,-140.0,,-140.0,71.0,,,71.0,,-32.0,-205.0,22.0,,,-227.0,,,0.0,0.0,0.0,,,,,173.0,-96.0,-76.0,-40.0,,,,20.0,20.0,0.0,0.0,,142.0,,,
06/30/1998,182.0,187.0,112.0,-95.0,,-95.0,-22.0,,,-22.0,,-243.0,-236.0,9.0,,,-245.0,,,0.0,0.0,0.0,,,,,-7.0,-29.0,-75.0,38.0,,,,8.0,8.0,0.0,0.0,,-90.0,,,
09/30/1998,307.0,158.0,115.0,-27.0,,-27.0,61.0,,,61.0,,-182.0,-185.0,28.0,,,-213.0,,,0.0,0.0,0.0,,,,,3.0,-104.0,-76.0,-29.0,,,,1.0,1.0,0.0,0.0,,21.0,,,
12/31/1998,131.0,160.0,113.0,-25.0,,-25.0,-117.0,,,-117.0,,-210.0,-247.0,24.0,,,-271.0,,,0.0,0.0,0.0,,,,,37.0,-23.0,-76.0,48.0,,,,5.0,5.0,0.0,0.0,,-102.0,,,
03/31/1999,228.0,112.0,118.0,-19.0,,-19.0,17.0,,,17.0,,-256.0,-253.0,13.0,,,-266.0,,,0.0,0.0,0.0,,,,,-3.0,109.0,-76.0,181.0,,,,4.0,4.0,0.0,0.0,,81.0,0.0,68.0,
06/30/1999,198.0,77.0,121.0,-43.0,,-43.0,43.0,,,43.0,,-160.0,-243.0,27.0,,,-270.0,,,0.0,0.0,0.0,,,,,83.0,-19.0,-76.0,46.0,,,,11.0,11.0,0.0,0.0,,19.0,7.0,192.0,
09/30/1999,140.0,19.0,124.0,60.0,,60.0,-63.0,,,-63.0,,-148.0,-143.0,33.0,,,-176.0,,,0.0,0.0,0.0,,,,,-5.0,-56.0,-76.0,17.0,,,,3.0,3.0,0.0,0.0,,-64.0,10.0,52.0,
12/31/1999,-33.0,31.0,126.0,-40.0,,-40.0,-150.0,,,-150.0,,-27.0,-169.0,31.0,,,-200.0,,,0.0,0.0,0.0,,,,,142.0,56.0,-76.0,136.0,,,,-4.0,0.0,-4.0,0.0,,-4.0,-1.0,208.0,
03/31/2000,292.0,-48.0,129.0,-26.0,,-26.0,237.0,,,237.0,,-126.0,-140.0,30.0,,,-170.0,,,0.0,0.0,0.0,,,,,14.0,-143.0,-77.0,-66.0,,,,0.0,0.0,0.0,0.0,,23.0,-2.0,74.0,
06/30/2000,594.0,116.0,129.0,-43.0,,-43.0,392.0,,,392.0,,-148.0,-129.0,52.0,,,-181.0,,,0.0,0.0,0.0,,,,,-19.0,-461.0,-76.0,-386.0,,,,1.0,1.0,0.0,0.0,,-15.0,7.0,202.0,
09/30/2000,337.0,99.0,129.0,-67.0,,-67.0,176.0,,,176.0,,-139.0,-123.0,34.0,,,-157.0,,,0.0,0.0,0.0,,,,,-16.0,-92.0,-77.0,-15.0,,,,0.0,0.0,0.0,0.0,,106.0,1.0,59.0,
12/31/2000,119.0,44.0,130.0,54.0,,54.0,-70.0,,,-70.0,,-168.0,-202.0,21.0,,,-223.0,,,0.0,0.0,0.0,,,,,34.0,-102.0,-76.0,-27.0,,,,1.0,1.0,0.0,0.0,,-151.0,-1.0,208.0,
03/31/2001,118.0,74.0,130.0,-124.0,,-124.0,38.0,,,38.0,,-317.0,-284.0,10.0,,,-294.0,,,0.0,0.0,0.0,,,,,-33.0,253.0,-23.0,272.0,,,,4.0,4.0,0.0,0.0,,54.0,62.0,82.0,
06/30/2001,192.0,107.0,132.0,-25.0,,-25.0,-22.0,,,-22.0,,-110.0,-116.0,15.0,,,-131.0,,,0.0,0.0,0.0,,,,,6.0,-89.0,-23.0,-75.0,,,,9.0,9.0,0.0,0.0,,-7.0,5.0,203.0,
09/30/2001,267.0,79.0,133.0,7.0,,7.0,48.0,,,48.0,,-175.0,-156.0,13.0,,,-169.0,,,0.0,0.0,0.0,,,,,-19.0,-5.0,-23.0,17.0,,,,1.0,1.0,0.0,0.0,,87.0,4.0,75.0,
12/31/2001,77.0,115.0,132.0,-52.0,44.0,-96.0,-118.0,-74.0,1.0,-45.0,,1.0,-34.0,118.0,,,-152.0,,,0.0,0.0,0.0,,,,,35.0,-8.0,-24.0,16.0,,,,0.0,0.0,0.0,0.0,,70.0,3.0,190.0,
03/31/2002,63.0,86.0,131.0,-63.0,,-63.0,-91.0,,,-91.0,,-206.0,-189.0,0.0,,,-189.0,,,0.0,0.0,0.0,,,,,-17.0,103.0,-23.0,91.0,,,,35.0,35.0,0.0,0.0,,-40.0,27.0,79.0,
06/30/2002,322.0,119.0,131.0,20.0,,20.0,52.0,,,52.0,,-173.0,-156.0,0.0,,,-156.0,,,0.0,0.0,0.0,,,,,-17.0,-219.0,-23.0,-197.0,,,,1.0,1.0,0.0,0.0,,-70.0,11.0,189.0,
09/30/2002,237.0,126.0,133.0,53.0,,53.0,-75.0,,,-75.0,,-166.0,-157.0,15.0,,,-172.0,,,0.0,0.0,0.0,,,,,-9.0,-33.0,-28.0,-8.0,,,,3.0,3.0,0.0,0.0,,38.0,11.0,80.0,
12/31/2002,181.0,129.0,134.0,67.0,,67.0,-149.0,,,-149.0,,-128.0,-156.0,16.0,,,-172.0,,,0.0,0.0,0.0,,,,,28.0,-1.0,-27.0,23.0,,,,3.0,3.0,0.0,0.0,,52.0,5.0,177.0,
03/31/2003,133.0,209.0,131.0,-194.0,,-194.0,-13.0,,,-13.0,,-210.0,-194.0,3.0,,,-197.0,,,0.0,0.0,0.0,,,,,-16.0,21.0,-27.0,47.0,,,,1.0,1.0,0.0,0.0,,-56.0,14.0,72.0,
06/30/2003,233.0,137.0,132.0,78.0,,78.0,-114.0,,,-114.0,,-222.0,-177.0,12.0,,,-189.0,,,0.0,0.0,0.0,,,,,-45.0,-29.0,-28.0,-4.0,,,,3.0,3.0,0.0,0.0,,-18.0,43.0,189.0,
09/30/2003,434.0,137.0,132.0,51.0,,51.0,114.0,,,114.0,,-146.0,-125.0,25.0,,,-150.0,,,0.0,0.0,0.0,,,,,-21.0,-240.0,-31.0,-210.0,,,,1.0,1.0,0.0,0.0,,48.0,5.0,73.0,
12/31/2003,254.0,52.0,133.0,92.0,,92.0,-23.0,,,-23.0,,-62.0,-146.0,38.0,,,-184.0,,,0.0,0.0,0.0,,,,,84.0,-66.0,-31.0,0.0,,,,8.0,8.0,0.0,-43.0,,126.0,31.0,176.0,
03/31/2004,258.0,158.0,132.0,-16.0,,-16.0,-16.0,,,-16.0,,-193.0,-171.0,1.0,,,-172.0,,,0.0,0.0,0.0,,,,,-22.0,-242.0,-32.0,-215.0,,,,5.0,5.0,0.0,0.0,,-177.0,0.0,71.0,
06/30/2004,368.0,213.0,133.0,57.0,,57.0,-35.0,,,-35.0,,-250.0,-225.0,15.0,,,-240.0,,,0.0,0.0,0.0,,,,,-25.0,-22.0,-31.0,-15.0,,,,24.0,24.0,0.0,0.0,,96.0,51.0,170.0,
09/30/2004,585.0,288.0,152.0,-42.0,,-42.0,187.0,,,187.0,,-322.0,-228.0,29.0,,,-257.0,,,0.0,0.0,0.0,,,,,-94.0,9.0,-39.0,6.0,,,,42.0,42.0,0.0,0.0,,272.0,27.0,70.0,
12/31/2004,450.0,264.0,192.0,48.0,200.0,-152.0,-54.0,,,-54.0,,-480.0,-342.0,30.0,,,-372.0,,,0.0,0.0,0.0,,,,,-138.0,22.0,-40.0,-29.0,,,,91.0,91.0,0.0,0.0,,-8.0,68.0,172.0,
03/31/2005,408.0,194.0,197.0,20.0,24.0,-4.0,-3.0,-52.0,-10.0,59.0,,-227.0,-140.0,4.0,,,-144.0,,,,,,,,,,-87.0,216.0,-44.0,194.0,,,,66.0,66.0,,,,397.0,,70.0,
06/30/2005,452.0,424.0,196.0,-99.0,-71.0,-28.0,-69.0,4.0,-11.0,-62.0,,-158.0,-182.0,31.0,,,-213.0,,,0.0,0.0,0.0,,,,,24.0,-727.0,-44.0,-689.0,,,,6.0,6.0,0.0,0.0,,-433.0,138.0,178.0,
09/30/2005,742.0,301.0,198.0,117.0,54.0,63.0,126.0,-64.0,-12.0,202.0,,-817.0,-201.0,20.0,,,-221.0,,,0.0,0.0,0.0,,,,,-616.0,-47.0,-53.0,-36.0,,,,42.0,42.0,0.0,0.0,,-122.0,23.0,82.0,
03/31/2006,510.0,305.0,185.0,4.0,-1.0,5.0,16.0,-54.0,-11.0,81.0,,-291.0,-204.0,52.0,,,-256.0,,,0.0,0.0,0.0,,,,,-87.0,18.0,-66.0,-32.0,,,,116.0,183.0,-67.0,0.0,,237.0,17.0,63.0,
06/30/2006,588.0,375.0,187.0,-38.0,-26.0,-12.0,64.0,-5.0,-3.0,72.0,,-683.0,-297.0,26.0,,,-323.0,,,0.0,0.0,0.0,,,,,-386.0,-174.0,-67.0,-39.0,,,,-68.0,51.0,-119.0,0.0,,-269.0,204.0,171.0,
09/30/2006,619.0,416.0,188.0,-13.0,-15.0,2.0,28.0,-37.0,-12.0,77.0,,433.0,-275.0,8.0,,,-283.0,,,0.0,0.0,0.0,,,,,708.0,-1039.0,-74.0,-241.0,,,,-724.0,6.0,-730.0,0.0,,13.0,262.0,66.0,
12/31/2006,489.0,385.0,190.0,74.0,34.0,40.0,-160.0,36.0,7.0,-203.0,,-143.0,-283.0,33.0,,,-316.0,,,0.0,0.0,0.0,,,,,140.0,-89.0,-71.0,-27.0,,,,9.0,57.0,-48.0,0.0,,257.0,209.0,173.0,
03/31/2007,586.0,285.0,194.0,36.0,-3.0,39.0,71.0,1.0,-10.0,80.0,,-256.0,-200.0,36.0,,,-236.0,,,0.0,0.0,0.0,,,,,-56.0,-387.0,-88.0,-64.0,,,,-235.0,41.0,-276.0,0.0,,-57.0,8.0,63.0,
06/30/2007,551.0,394.0,196.0,-14.0,-19.0,5.0,-25.0,-10.0,-14.0,-1.0,,-129.0,-306.0,33.0,,,-339.0,,,0.0,0.0,0.0,,,,,177.0,-493.0,-86.0,-369.0,,,,-38.0,113.0,-151.0,0.0,,-71.0,232.0,172.0,
09/30/2007,674.0,386.0,197.0,33.0,41.0,-8.0,58.0,-12.0,2.0,68.0,,-215.0,-284.0,36.0,,,-320.0,,,0.0,0.0,0.0,,,,,69.0,-453.0,-102.0,-21.0,,,,-330.0,12.0,-342.0,0.0,,6.0,146.0,44.0,
12/31/2007,522.0,399.0,199.0,2.0,106.0,-104.0,-78.0,51.0,-3.0,-126.0,,-425.0,-427.0,19.0,,,-446.0,,,0.0,0.0,0.0,,,,,2.0,-296.0,-101.0,215.0,,,,-410.0,17.0,-427.0,0.0,,-199.0,217.0,162.0,
03/31/2008,604.0,291.0,200.0,63.0,25.0,38.0,50.0,-37.0,-18.0,105.0,,-247.0,-301.0,3.0,,,-304.0,,,0.0,0.0,0.0,,,,,54.0,-199.0,-109.0,115.0,,,,-205.0,71.0,-276.0,0.0,,158.0,7.0,54.0,
06/30/2008,454.0,453.0,202.0,32.0,38.0,-6.0,-233.0,92.0,-9.0,-316.0,,-146.0,-309.0,63.0,,,-372.0,,,0.0,0.0,0.0,,,,,163.0,-218.0,-109.0,3.0,,,,-112.0,106.0,-218.0,0.0,,90.0,228.0,154.0,
09/30/2008,1017.0,520.0,204.0,68.0,118.0,-50.0,225.0,8.0,-7.0,224.0,,-417.0,-420.0,8.0,,,-428.0,,,0.0,0.0,0.0,,,,,3.0,-497.0,-120.0,-19.0,,,,-358.0,47.0,-405.0,0.0,,103.0,166.0,46.0,
12/31/2008,640.0,452.0,209.0,90.0,109.0,-19.0,-111.0,206.0,16.0,-333.0,,-418.0,-419.0,35.0,,,-454.0,,,0.0,0.0,0.0,,,,,1.0,-161.0,-118.0,181.0,,,,-224.0,5.0,-229.0,0.0,,61.0,214.0,167.0,
03/31/2009,354.0,177.0,209.0,-2.0,16.0,-18.0,-30.0,39.0,3.0,-72.0,0.0,-244.0,-242.0,1.0,1.0,0.0,-243.0,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,156.0,-125.0,275.0,0.0,500.0,-225.0,6.0,6.0,0.0,0.0,0.0,266.0,23.0,49.0,
06/30/2009,289.0,247.0,209.0,12.0,59.0,-47.0,-179.0,-10.0,3.0,-172.0,0.0,-405.0,-297.0,26.0,26.0,0.0,-323.0,-323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,-46.0,-125.0,61.0,0.0,490.0,-429.0,18.0,18.0,0.0,0.0,0.0,-162.0,199.0,175.0,
09/30/2009,732.0,303.0,212.0,85.0,98.0,-13.0,132.0,-55.0,16.0,171.0,0.0,-318.0,-319.0,34.0,34.0,0.0,-353.0,-353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-137.0,-124.0,-21.0,,0.0,-21.0,8.0,8.0,0.0,0.0,0.0,277.0,12.0,64.0,
12/31/2009,485.0,307.0,215.0,86.0,165.0,-79.0,-123.0,89.0,8.0,-220.0,0.0,-484.0,-357.0,23.0,23.0,0.0,-380.0,-380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-127.0,-4.0,-126.0,88.0,0.0,100.0,-12.0,34.0,34.0,0.0,0.0,0.0,-3.0,147.0,170.0,
03/31/2010,758.0,257.0,206.0,186.0,40.0,146.0,109.0,-101.0,-16.0,226.0,0.0,-360.0,-256.0,0.0,0.0,0.0,-256.0,-256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,-233.0,-126.0,-128.0,0.0,0.0,-128.0,21.0,21.0,0.0,0.0,0.0,165.0,0.0,50.0,
06/30/2010,624.0,392.0,205.0,5.0,6.0,-1.0,22.0,-25.0,1.0,46.0,0.0,-371.0,-292.0,21.0,,,-313.0,-313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.0,-559.0,-126.0,-340.0,0.0,0.0,-340.0,-93.0,21.0,-114.0,0.0,0.0,-306.0,253.0,182.0,
09/30/2010,746.0,445.0,206.0,79.0,126.0,-47.0,16.0,-16.0,0.0,32.0,0.0,-275.0,-278.0,60.0,60.0,0.0,-338.0,-338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-197.0,-132.0,241.0,0.0,250.0,-9.0,-306.0,17.0,-323.0,0.0,0.0,274.0,245.0,64.0,
12/31/2010,586.0,402.0,209.0,43.0,140.0,-97.0,-68.0,101.0,10.0,-179.0,0.0,-450.0,-547.0,16.0,16.0,0.0,-563.0,-563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,-438.0,-130.0,88.0,0.0,100.0,-12.0,-396.0,30.0,-426.0,0.0,0.0,-302.0,104.0,157.0,
03/31/2011,652.0,325.0,213.0,216.0,112.0,104.0,-102.0,-127.0,-21.0,46.0,0.0,-382.0,-433.0,0.0,0.0,0.0,-433.0,-433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,-861.0,-142.0,-408.0,0.0,0.0,-408.0,-311.0,32.0,-343.0,0.0,0.0,-591.0,3.0,72.0,
06/30/2011,1048.0,557.0,215.0,133.0,131.0,2.0,143.0,-57.0,-11.0,211.0,0.0,-419.0,-435.0,20.0,,,-455.0,-455.0,0.0,0.0,,,0.0,0.0,0.0,0.0,16.0,-187.0,-141.0,366.0,,396.0,-30.0,-412.0,37.0,-449.0,0.0,0.0,442.0,42.0,147.0,
09/30/2011,1064.0,554.0,218.0,136.0,171.0,-35.0,156.0,-38.0,-11.0,205.0,0.0,-404.0,-495.0,50.0,50.0,0.0,-545.0,-545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,-1096.0,-149.0,-154.0,0.0,0.0,-154.0,-793.0,26.0,-819.0,0.0,0.0,-436.0,76.0,77.0,
12/31/2011,463.0,480.0,223.0,130.0,113.0,17.0,-370.0,7.0,3.0,-380.0,0.0,-567.0,-713.0,14.0,14.0,0.0,-727.0,-727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,138.0,-144.0,697.0,0.0,705.0,-8.0,-415.0,25.0,-440.0,0.0,0.0,34.0,168.0,139.0,
03/31/2012,1035.0,410.0,226.0,131.0,88.0,43.0,268.0,-34.0,-19.0,321.0,0.0,-436.0,-459.0,2.0,2.0,0.0,-461.0,-461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,-46.0,-155.0,478.0,0.0,696.0,-218.0,-369.0,31.0,-400.0,0.0,0.0,553.0,2.0,60.0,
06/30/2012,628.0,524.0,230.0,54.0,50.0,4.0,-180.0,-30.0,-14.0,-136.0,0.0,-496.0,-494.0,13.0,13.0,0.0,-507.0,-507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-605.0,-153.0,-18.0,0.0,0.0,-18.0,-434.0,16.0,-450.0,0.0,0.0,-473.0,262.0,172.0,
09/30/2012,813.0,402.0,232.0,124.0,141.0,-17.0,55.0,8.0,6.0,41.0,0.0,-520.0,-522.0,32.0,32.0,0.0,-554.0,-554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,-159.0,473.0,0.0,595.0,-122.0,-270.0,30.0,-300.0,0.0,0.0,337.0,272.0,65.0,
12/31/2012,589.0,413.0,234.0,80.0,87.0,-7.0,-138.0,-8.0,20.0,-150.0,0.0,-542.0,-574.0,145.0,145.0,0.0,-719.0,-719.0,0.0,0.0,,,0.0,0.0,0.0,0.0,32.0,-87.0,-157.0,196.0,,200.0,-4.0,-126.0,12.0,-138.0,0.0,0.0,-40.0,82.0,176.0,
03/31/2013,723.0,450.0,228.0,11.0,74.0,-63.0,34.0,-49.0,-30.0,113.0,0.0,-366.0,-360.0,19.0,19.0,0.0,-379.0,-379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-338.0,-157.0,-203.0,0.0,0.0,-203.0,22.0,55.0,-33.0,0.0,0.0,19.0,23.0,62.0,
06/30/2013,783.0,465.0,228.0,65.0,69.0,-4.0,25.0,86.0,18.0,-79.0,0.0,-441.0,-456.0,49.0,49.0,0.0,-505.0,-505.0,0.0,0.0,,,0.0,0.0,0.0,0.0,15.0,-427.0,-158.0,-13.0,,,-13.0,-256.0,25.0,-281.0,0.0,0.0,-85.0,215.0,182.0,
09/30/2013,898.0,482.0,231.0,57.0,72.0,-15.0,128.0,-11.0,4.0,135.0,0.0,-562.0,-545.0,41.0,41.0,0.0,-586.0,-586.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-17.0,61.0,-161.0,460.0,,492.0,-32.0,-238.0,12.0,-250.0,0.0,0.0,397.0,247.0,61.0,
12/31/2013,674.0,513.0,235.0,35.0,47.0,-12.0,-109.0,59.0,1.0,-169.0,0.0,-525.0,-466.0,35.0,35.0,0.0,-501.0,-501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,310.0,-161.0,495.0,,497.0,-2.0,-24.0,39.0,-63.0,0.0,0.0,459.0,250.0,187.0,
03/31/2014,588.0,368.0,238.0,-19.0,-8.0,-11.0,1.0,-85.0,-17.0,103.0,0.0,-254.0,-359.0,22.0,22.0,0.0,-381.0,-381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,-255.0,-167.0,-100.0,0.0,0.0,-100.0,12.0,62.0,-50.0,0.0,0.0,79.0,60.0,75.0,
06/30/2014,849.0,562.0,240.0,0.0,25.0,-25.0,47.0,-13.0,-11.0,71.0,0.0,-393.0,-406.0,22.0,22.0,0.0,-428.0,-428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-311.0,-168.0,-113.0,,0.0,-113.0,-30.0,20.0,-50.0,0.0,0.0,145.0,253.0,180.0,
09/30/2014,909.0,559.0,237.0,-39.0,4.0,-43.0,152.0,19.0,2.0,131.0,0.0,-607.0,-545.0,25.0,25.0,0.0,-570.0,-570.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-62.0,-537.0,-176.0,-332.0,,100.0,-432.0,-29.0,37.0,-66.0,0.0,0.0,-235.0,420.0,85.0,
12/31/2014,569.0,511.0,241.0,205.0,273.0,-68.0,-388.0,48.0,13.0,-449.0,0.0,-748.0,-694.0,45.0,45.0,0.0,-739.0,-739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-280.0,-176.0,100.0,,,,-204.0,,,0.0,0.0,-459.0,369.0,182.0,
