Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,235.505,0.049,43.685,279.239,27.573,1.528,43.685,72.786,,,,,,,,,
06/30/2008,218.977,0.027,41.028,260.032,40.796,4.996,41.028,86.82,,,,,,,,,
09/30/2008,187.115,0.04,39.656,226.811,40.646,8.978,39.656,89.28,,,,,,,,,
12/31/2008,154.207,,34.176,188.383,35.769,882.74,34.176,952.685,2.085956,,0.462298,2.548254,0.719986,,0.159566,0.879553,
03/31/2009,110.272,0.048,32.426,142.746,31.097,,32.426,63.523,,,,,,,,,
06/30/2009,142.161,0.0,36.168,178.329,91.261,,36.168,127.429,,,,,,,,,
09/30/2009,125.271,0.0,37.223,162.494,59.762,,0.0,59.762,,,,,,,,,
12/31/2009,160.779,,39.589,200.368,60.271,,,60.271,2.034911,,0.501061,2.535972,0.796508,,0.196126,0.992635,
03/31/2010,166.788,,43.263,210.051,60.925,,,60.925,,,,,,,,,
06/30/2010,345.481,,43.598,389.079,61.122,,,61.122,,,,,,,,,
09/30/2010,418.322,231.514,88.537,738.373,60.271,,,60.271,,,,,,,,,
12/31/2010,809.815,17.616,192.273,1019.704,55.097,,,55.097,9.926175,0.215925,2.356755,12.498855,3.946953,0.085859,0.937118,4.96993,
03/31/2011,868.259,34.779,282.269,1185.307,55.097,,,55.097,,,,,,,,,
06/30/2011,838.326,28.017,309.519,1175.862,55.097,,,55.097,,,,,,,,,
09/30/2011,672.097,,315.304,987.401,55.052,,,55.052,,,,,,,,,
12/31/2011,780.557,30.6,402.871,1214.028,54.865,41.114,,95.979,9.003874,0.352977,4.647194,14.004045,3.81756,0.149659,1.970368,5.937587,
03/31/2012,795.439,31.645,383.395,1210.479,55.097,,,55.097,,,,,,,,,
06/30/2012,581.49,17.963,446.768,1046.221,55.097,50.12,,105.217,6.832659,0.21107,5.24964,12.293369,2.906903,0.089798,2.23342,5.23012,
09/30/2012,527.237,8.524,543.209,1078.97,55.097,52.935,,108.032,,,,,,,,,
12/31/2012,440.757,11.165,663.417,1115.339,55.011,50.065,,105.076,4.981264,0.126182,7.497681,12.605128,1.997535,0.0506,3.006642,5.054777,
03/31/2013,427.46,8.247,636.316,1072.023,55.097,47.547,,102.644,,,,,,,,,
06/30/2013,447.526,10.687,688.626,1146.839,55.073,35.505,,90.578,5.049821,0.120591,7.77036,12.940772,2.200959,0.052559,3.386702,5.64022,
09/30/2013,255.781,0.0,702.515,958.296,55.097,35.8,,90.897,2.913578,0.0,8.002283,10.915861,1.261539,0.0,3.464877,4.726416,
12/31/2013,239.65,0.0,736.492,976.142,55.097,31.882,,86.979,2.787158,,8.56549,11.352648,1.192453,,3.664645,4.857099,
03/31/2014,259.385,,749.629,1009.014,55.097,30.272,,85.369,,,,,,,,,
06/30/2014,254.166,0.0,613.7,867.866,55.097,30.817,0.0,85.914,,,,,,,,,
09/30/2014,234.52,0.0,558.575,793.095,55.096,26.036,0.0,81.132,,,,,,,,,
12/31/2014,260.292,0.0,577.288,837.58,55.097,25.797,0.0,80.894,,,,,,,,,
03/31/2015,241.685,0.0,619.262,860.947,55.097,26.574,0.0,81.671,,,,,,,,,
06/30/2015,211.255,0.0,633.644,844.899,55.097,23.747,,78.844,,,,,,,,,
09/30/2015,201.756,0.0,623.622,825.378,53.135,24.014,0.0,77.149,,,,,,,,,
12/31/2015,209.286,,633.947,843.233,50.561,19.6,,70.161,,,,,,,,,
03/31/2016,221.731,5.039,623.88,850.65,50.561,28.914,0.0,79.475,,,,,,,,,
06/30/2016,253.641,0.0,584.29,837.931,50.561,31.9,0.0,82.461,,,,,,,,,
09/30/2016,259.609,3.064,576.301,838.974,50.561,23.646,0.0,74.207,,,,,,,,,
03/31/2017,256.718,24.513,511.856,793.087,50.561,7.221,0.0,57.782,,,,,,,,,
06/30/2017,242.206,20.998,505.541,768.745,50.561,5.011,0.0,55.572,,,,,,,,,
09/30/2017,250.105,20.88,401.034,672.019,50.561,3.09,0.0,53.651,,,,,,,,,
12/31/2017,251.801,27.472,394.932,674.205,520.561,1.052,0.0,521.613,,,,,,,,,
03/31/2018,219.806,36.678,376.037,632.521,50.561,0.0,0.0,50.561,,,,,,,,,
06/30/2018,226.148,39.584,412.909,678.641,50.561,0.0,0.0,50.561,,,,,,,,,
09/30/2018,221.444,40.203,408.555,670.202,50.561,,,50.561,,,,,,,,,
12/31/2018,210.914,27.033,356.566,594.513,50.561,15.236,0.0,65.797,,,,,,,,,
03/31/2019,104.227,19.613,360.42,484.26,50.561,24.851,0.0,75.412,,,,,,,,,
06/30/2019,118.969,9.295,328.587,456.851,50.561,0.0,0.0,50.561,,,,,,,,,
09/30/2019,108.252,5.901,333.773,447.926,50.561,49.539,0.0,100.1,,,,,,,,,
12/31/2019,104.651,4.327,255.084,364.062,50.561,40.354,0.0,90.915,,,,,,,,,
03/31/2020,60.32,0.094,127.687,188.101,49.938,81.601,0.0,131.539,,,,,,,,,
06/30/2020,57.909,0.067,100.3,158.276,50.058,81.502,0.0,131.56,,,,,,,,,
