Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,,29.130435,,29.130435,17.246377,5.057374,14.927536,,40.79602,18.446602,,
06/30/1990,,,,,,,26.259947,,26.259947,15.915119,5.733397,13.925729,,39.393939,17.142857,,
09/30/1990,,,,,,,30.117223,,12.082958,7.123535,3.070346,5.680794,,41.044776,28.571429,,
12/31/1990,,,,,,,-16.589862,,-6.221198,-3.456221,-0.778412,-7.142857,,,,,
03/31/1991,,13.239247,0.40099,0.428611,,,41.166526,58.01217,41.166526,23.076923,10.148699,21.724429,,43.942505,7.003891,12.311985,
06/30/1991,,14.803873,0.431641,0.459688,,,31.197479,50.0,31.197479,18.697479,7.097289,17.016807,,40.06734,10.493827,13.25038,
09/30/1991,,15.141956,0.503705,0.554863,,,43.863636,,21.136364,9.659091,3.508048,7.727273,,54.301075,26.470588,11.133791,
12/31/1991,,14.603385,0.489196,0.521621,,,-9.770115,23.863636,-9.770115,-5.555556,-1.866152,-9.003831,,,,,
03/31/1992,,11.066211,0.379699,0.405596,,,36.174863,-58.208955,36.174863,20.765027,9.788769,18.907104,,42.598187,10.404624,9.914813,
06/30/1992,,11.571727,0.354958,0.376095,,,49.618902,98.333333,35.518293,16.082317,8.918005,14.786585,,54.72103,9.278351,10.498061,
09/30/1992,,9.333937,0.309964,0.333122,,,1.72956,-153.688525,1.72956,0.943396,0.343446,-1.72956,,45.454545,,,
12/31/1992,,14.390207,0.428247,0.448306,,,24.578791,61.396304,24.578791,14.172448,6.676004,12.487611,,42.33871,13.492063,12.448672,
03/31/1993,,5.67312,0.184615,0.19727,,,-26.713948,-90.243902,-26.713948,-15.36643,-6.411062,-28.368794,,,,,
06/30/1993,,11.433352,0.327848,0.350178,,,50.033223,52.849741,50.033223,28.770764,16.750484,27.574751,,42.49668,4.096386,10.964998,
09/30/1993,,11.641379,0.308726,0.328514,,,3.06644,,3.06644,3.407155,1.075847,0.170358,,,1700.0,-186.262069,
12/31/1993,,19.756878,0.480403,0.49784,,,47.921615,82.814815,47.921615,28.266033,17.221418,28.266033,,41.016109,3.361345,19.092781,
03/31/1994,,25.578563,0.56868,0.60427,,,15.752461,78.125,15.752461,9.2827,3.730921,7.45429,,41.071429,33.962264,16.891504,
06/30/1994,,8.378233,0.207661,0.222366,,,-202.339181,-82.383808,-202.339181,-119.298246,-15.900234,-128.070175,,,,,
09/30/1994,,5.082252,0.141241,0.149139,,,-43.137255,-108.379888,-43.137255,-25.490196,-6.124853,-29.411765,,,,,
12/31/1994,,-11.822028,-0.223175,-0.231721,,,-438.541667,-77.329975,-438.541667,-163.541667,-10.274869,-182.291667,,,,,
03/31/1995,,-11.809374,-0.227036,-0.239895,,72.549952,23.627075,101.388889,23.627075,14.303959,3.853473,8.045977,,39.459459,18.093616,-9.672631,
06/30/1995,,-8.562353,-0.141501,-0.150063,,77.169421,-25.641026,112.328767,-25.641026,-15.384615,-3.099174,-20.0,,,,,
09/30/1995,,1.630435,0.082225,0.087063,,72.694895,37.998304,80.933852,37.998304,23.240034,10.605461,21.204411,,38.839286,6.6625,1.521807,
12/31/1995,,10.614143,0.253073,0.261546,,76.926298,31.404959,91.478029,31.404959,22.077922,7.035176,18.063754,,29.699248,9.823256,9.571489,
03/31/1996,,15.386639,0.372256,0.391735,,72.934132,41.680129,72.747253,41.680129,25.040388,11.017964,21.001616,,39.922481,5.782313,14.496935,
06/30/1996,,24.210254,0.581217,0.610281,,69.749682,40.637776,71.668667,40.637776,24.366312,12.346203,22.240392,,40.040241,6.09319,22.735077,
09/30/1996,,19.382162,0.479109,0.508277,,70.125945,27.198124,-66.257669,27.198124,16.412661,5.642317,10.902696,,39.655172,16.528926,16.178499,
12/31/1996,,13.328478,0.321933,0.330233,,72.305593,34.662868,48.058252,34.662868,22.222222,-2.819463,-7.217474,,35.890411,6.363636,12.480302,
03/31/1997,,10.389309,0.257391,0.267694,,67.078755,27.299413,-109.722222,27.299413,16.927593,7.921245,15.459883,,37.992832,10.759494,9.271472,
06/30/1997,,8.536448,0.212267,0.222079,,70.590631,32.110092,-110.526316,32.110092,20.183486,8.961303,18.807339,,37.142857,8.292683,7.828548,
09/30/1997,,10.4401,0.251986,0.264865,,69.623762,29.061372,35.294118,29.061372,18.592058,8.158416,17.238267,,36.024845,8.900524,9.510877,
03/31/2017,,,,,,,19.426631,,19.426631,11.316484,8.638065,11.316484,,41.747573,,,
06/30/2017,,,,,,,21.154549,,21.154549,11.61856,8.079268,11.61856,,45.07772,,,
09/30/2017,,,,,,,28.206015,,28.206015,17.006568,11.953353,17.006568,,39.705882,,,
12/31/2017,,,,,,,2.87494,,2.87494,-0.622904,-0.344828,-0.574988,,121.666667,,,
03/31/2018,,3.526166,0.242064,0.285693,,,15.242822,,15.242822,12.938674,7.924446,12.938674,,15.116279,,,
06/30/2018,,1.440755,0.09893,0.116678,,,8.897695,,8.897695,-13.400576,-7.46089,-13.400576,,250.607287,,,
09/30/2018,,0.513155,0.034128,0.040648,,,13.574144,-174.524715,13.574144,7.148289,3.810296,7.148289,,47.338936,,,
12/31/2018,,1.412137,0.09681,0.115106,,,23.452078,181.918819,23.452078,12.001696,5.628481,12.001696,,48.824593,,,
03/31/2019,,0.87659,0.055911,0.065686,,,11.940299,-137.837838,11.940299,6.84383,3.329791,6.84383,,42.682927,,,
06/30/2019,,4.220349,0.264816,0.310857,,,24.263489,198.367347,24.263489,23.998676,11.916502,23.998676,,1.091405,,,
09/30/2019,,3.993696,0.244883,0.289015,,,4.664611,-655.555556,4.664611,4.202005,1.977145,4.202005,,9.917355,,,
12/31/2019,,3.215945,0.211087,0.245778,,,2.015776,-667.105263,2.015776,1.314636,0.644607,1.314636,,34.782609,,,
03/31/2020,,6.188739,0.375417,0.435167,,,40.025253,103.62737,40.025253,31.515152,21.213666,31.515152,,21.26183,,,
