Date,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,280.785004,-131.365997,149.419006,,-104.417,45.001999,-0.264,0.0,2.491,47.228999,-17.388,29.841,0.0,0.0,29.841,0.0,,29.841,,,29.840998,,0.101333,0.101333,294.70499,0.101333,0.101333,0.101333,294.70499,
06/30/1990,296.286987,-134.307007,161.97998,,-106.649002,55.331001,-0.27,0.0,2.997,58.058001,-21.691999,36.366001,0.0,0.0,36.366001,0.0,,36.366001,,,36.366002,,0.124,0.124,294.615011,0.124,0.124,0.124,294.615011,
09/30/1990,277.115997,-126.877998,150.237999,,-104.556999,45.681,-0.268,0.0,3.591,49.004,-18.007,30.997,0.0,0.0,30.997,0.0,,30.997,,,30.997,,0.105333,0.105333,294.224997,0.105333,0.105333,0.105333,294.224997,
12/31/1990,256.450989,-116.405998,140.044991,,-109.552002,30.493,-0.315,0.0,3.79,33.968,-13.81,20.158001,0.0,0.0,20.158001,0.0,,20.158001,,,20.158,0.068,0.068,0.068,293.917493,0.068,0.068,0.068,293.917493,
03/31/1991,282.681,-123.334,159.347,,-110.089996,49.257,-0.361,0.0,2.273,51.169,-19.507,31.662001,0.0,0.0,31.662001,0.0,,31.662001,,,31.662,,0.108,0.108,293.804998,0.108,0.108,0.108,293.804998,
06/30/1991,301.251007,-132.274994,168.976013,,-109.356003,59.619999,-0.408,0.0,2.516,61.727999,-23.381001,38.347,0.0,0.0,38.347,0.0,,38.347,,,38.346998,,0.130667,0.130667,293.917494,0.130667,0.130667,0.130667,293.917494,
09/30/1991,291.416992,-128.251999,163.164993,,-108.341003,54.824001,-0.321,0.0,2.891,57.394001,-21.846001,35.548,0.0,0.0,35.548,0.0,,35.548,,,35.548001,,0.12,0.12,293.917494,0.12,0.12,0.12,293.917494,
12/31/1991,273.526001,-123.933998,149.592003,,-114.788002,34.804001,-0.289,0.0,3.208,37.723001,-14.628,23.094999,0.0,0.0,23.094999,0.0,,23.094999,,,23.095001,0.078667,0.078667,0.078667,293.5425,0.078667,0.078667,0.078667,293.5425,
03/31/1992,308.692993,-134.173004,174.519989,,-117.167,57.353001,-0.259,0.0,2.251,59.345001,-22.26,37.084999,-7.278,0.0,29.806999,0.0,,29.806999,,,37.085,,0.129333,0.104,293.189993,0.129333,0.129333,0.104,293.189993,
06/30/1992,339.955994,-145.944,194.011993,,-125.450996,68.560997,-0.372,0.0,2.503,70.691997,-25.922001,44.77,0.0,0.0,44.77,0.0,,44.77,,,44.769996,,0.153333,0.153333,292.82999,0.153333,0.153333,0.153333,292.82999,
09/30/1992,336.57901,-150.608994,185.970016,,-125.484001,60.486,-0.317,0.0,3.386,63.555,-22.253,41.301998,0.0,0.0,41.301998,0.0,,41.301998,,,41.302,,0.14,0.14,292.460003,0.14,0.14,0.14,292.460003,
12/31/1992,301.692993,-141.742004,159.950989,,-127.221001,32.73,-0.225,0.0,6.206,38.711,-13.295,25.416,0.0,0.0,25.416,0.0,,25.416,,,25.416,0.088,0.088,0.088,292.079982,0.088,0.088,0.088,292.079982,
03/31/1993,332.333008,-145.113007,187.220001,,-122.239998,64.980003,-0.24,0.0,2.14,66.880003,-24.52,42.360001,0.0,0.0,42.360001,0.0,,42.360001,,,42.360003,,0.144,0.144,291.739998,0.144,0.144,0.144,291.739998,
06/30/1993,386.166992,-165.300995,220.865997,,-139.440002,81.426003,-0.269,0.0,2.46,83.617003,-30.056999,53.560001,0.0,0.0,53.560001,0.0,,53.560001,,,53.560003,,0.184,0.184,291.375008,0.184,0.184,0.184,291.375008,
09/30/1993,360.540985,-153.679001,206.861984,,-133.205994,73.655998,-0.641,0.0,3.961,76.975998,-27.862,49.113998,0.0,0.0,49.113998,0.0,,49.113998,,,49.113999,,0.168,0.168,291.000004,0.168,0.168,0.168,291.000004,
12/31/1993,349.463013,-153.063004,196.400009,,-148.057999,48.341999,-0.357,0.0,3.377,51.361999,-21.504999,29.857,0.0,0.0,29.857,0.0,,29.857,,,29.857,0.104,0.104,0.104,291.000005,0.104,0.104,0.104,291.000005,
03/31/1994,378.557007,-162.936005,215.621002,,-137.059006,78.561996,-0.582,0.0,40.653,118.632996,-42.691002,75.942001,0.0,0.0,75.942001,0.0,,75.942001,,,75.941994,,0.26,0.26,290.983257,0.26,0.26,0.26,290.983257,
06/30/1994,423.048004,-185.761002,237.287003,,-149.190002,88.097,-0.391,0.0,2.783,90.489,-32.141998,58.347,0.0,0.0,58.347,0.0,,58.347,,,58.347002,,0.2,0.2,290.935001,0.2,0.2,0.2,290.935001,
09/30/1994,404.087006,-172.837997,231.249008,,-159.878998,71.370003,-0.221,0.0,17.530001,88.679003,-27.058001,61.620998,0.0,0.0,61.620998,0.0,,61.620998,,,61.621003,,0.212,0.212,290.932999,0.212,0.212,0.212,290.932999,
12/31/1994,388.075989,-175.906998,212.168991,,-162.910995,52.041,-0.296,0.0,3.733,55.478,-20.855,34.623001,0.0,0.0,34.623001,0.0,,34.623001,,,34.623,0.12,0.12,0.12,290.725003,0.12,0.12,0.12,290.725003,
03/31/1995,410.158997,-181.761002,228.397995,,-146.158997,82.238998,-0.199,0.0,3.069,85.108998,-29.833,55.276001,0.0,0.0,55.276001,0.0,,55.276001,,,55.275998,,0.192,0.192,290.459995,0.192,0.192,0.192,290.459995,
06/30/1995,470.64801,-208.076004,262.572006,,-164.639999,97.931999,-1.154,0.0,4.478,101.255999,-37.360001,63.896,0.0,0.0,63.896,0.0,,63.896,,,63.895999,,0.22,0.22,290.197506,0.22,0.22,0.22,290.197506,
09/30/1995,431.479004,-189.938995,241.540009,,-155.102997,86.436996,-0.327,0.0,3.899,90.008996,-31.721001,58.287998,0.0,0.0,58.287998,0.0,,58.287998,,,58.287996,,0.2,0.2,289.997501,0.2,0.2,0.2,289.997501,
12/31/1995,442.644989,-198.242996,244.401993,,-173.634995,70.766998,-0.275,0.0,3.365,73.856998,-27.577999,46.278999,0.0,0.0,46.278999,0.0,,46.278999,,,46.278999,0.16,0.16,0.16,290.002498,0.16,0.16,0.16,290.002498,
03/31/1996,426.674011,-187.863998,238.810013,,-150.966003,87.844002,-0.251,0.0,3.181,90.774002,-33.160999,57.612999,0.0,0.0,57.612999,0.0,,57.612999,,,57.613002,0.2,0.2,0.2,289.967499,0.2,0.2,0.2,289.967499,
06/30/1996,483.625,-214.216995,269.408005,,-163.380005,106.028,-0.152,0.0,-14.278,91.598,-34.555,57.042999,0.0,0.0,57.042999,0.0,,57.042999,17.6,-6.4,68.243,0.236,0.196,0.196,289.937496,0.236,0.196,0.196,289.937496,
09/30/1996,462.424988,-203.781998,258.64299,,-164.029007,94.613998,-0.296,0.0,2.761,97.078998,-35.872002,61.207001,0.0,0.0,61.207001,0.0,,61.207001,0.926,,62.132997,0.216,0.212,0.212,289.947491,0.216,0.212,0.212,289.947491,
12/31/1996,463.263,-208.619995,254.643005,,-178.098007,76.544998,-0.398,0.0,3.514,79.660998,-25.252001,54.409,0.0,0.0,54.409,0.0,,54.409,1.0,,55.408997,0.188,0.188,0.188,289.974995,0.188,0.188,0.188,289.974995,
03/31/1997,447.606995,-196.065994,251.541,,-159.167999,92.373001,-0.319,0.0,2.302,94.356001,-31.507,62.848999,0.0,0.0,62.848999,0.0,,62.848999,1.3,-0.4,63.749001,0.22,0.216,0.216,289.937496,0.22,0.216,0.216,289.937496,
06/30/1997,521.271973,-225.348007,295.923965,,-184.824005,111.099998,-0.317,0.0,2.241,113.023998,-36.376999,76.647003,0.0,0.0,76.647003,0.0,,76.647003,1.76,,78.406999,0.268,0.264,0.264,289.902496,0.268,0.264,0.264,289.902496,
09/30/1997,481.937988,-208.931,273.006989,,-174.212006,98.794998,-0.183,0.0,4.35,102.961998,-33.436001,69.526001,0.0,0.0,69.526001,0.0,,69.526001,,,69.525997,0.24,0.24,0.24,289.920006,0.24,0.24,0.24,289.920006,
12/31/1997,486.20401,-217.020996,269.183014,,-190.106003,79.077003,-0.139,0.0,4.96,83.898003,-21.294001,62.604,0.0,0.0,62.604,0.0,,62.604,,,62.604002,0.216,0.216,0.216,289.880008,0.216,0.216,0.216,289.880008,
03/31/1998,469.319,-200.393005,268.925995,,-169.998993,98.927002,-0.185,0.0,14.308,113.050002,-36.944,76.106003,0.0,0.0,76.106003,0.0,,76.106003,-10.404,3.641,69.343001,0.24,0.264,0.264,289.832497,0.24,0.264,0.264,289.832497,
06/30/1998,541.161987,-226.854004,314.307983,,-193.542999,120.764999,-0.179,0.0,4.567,125.152999,-40.611,84.542,0.0,0.0,84.542,0.0,,84.542,,,84.541999,0.292,0.292,0.292,289.769993,0.292,0.292,0.292,289.769993,
09/30/1998,493.954987,-207.139999,286.814987,,-182.886993,103.928001,-0.165,0.0,4.92,108.683001,-35.588001,73.095001,0.0,0.0,73.095001,0.0,,73.095001,,,73.095,0.252,0.252,0.252,289.767494,0.252,0.252,0.252,289.767494,
12/31/1998,500.28299,-213.975998,286.306992,,-197.473007,88.834,-0.086,0.0,5.245,93.993,-23.235001,70.758003,0.0,0.0,70.758003,0.0,,70.758003,,,70.757999,0.244,0.244,0.244,290.270004,0.244,0.244,0.244,290.270004,
03/31/1999,481.04599,-199.723999,281.321991,,-180.548004,100.774002,-0.173,0.0,3.901,104.502002,-34.853001,69.649002,0.0,0.0,69.649002,0.0,,69.649002,,,69.649001,0.24,0.24,0.24,290.267506,0.24,0.24,0.24,290.267506,
06/30/1999,533.330994,-219.606003,313.724991,,-191.899002,121.825996,-0.191,0.0,4.069,125.703996,-38.214001,87.489998,0.0,0.0,87.489998,0.0,,87.489998,,,87.489995,0.3,0.3,0.3,290.259991,0.3,0.3,0.3,290.259991,
09/30/1999,507.501007,-208.403,299.098007,,-192.942001,106.155998,-0.174,0.0,5.24,111.221998,-33.622002,77.599998,0.0,0.0,77.599998,0.0,,77.599998,,,77.599996,0.268,0.268,0.268,290.249996,0.268,0.268,0.268,290.249996,
12/31/1999,539.723999,-227.197998,312.526001,,-213.779007,98.747002,-0.171,0.0,4.426,103.002002,-29.558001,73.444,0.0,0.0,73.444,0.0,,73.444,,,73.444001,0.256,0.256,0.256,287.857494,0.256,0.256,0.256,287.857494,
03/31/2000,503.291,-214.966,288.325,0.0,-184.132,104.193,,0.0,4.737,108.93,-34.325,74.605,0.0,0.0,74.605,0.0,0.0,74.605,,,74.605,0.264,0.264,0.264,285.62,0.264,0.264,0.264,285.62,
06/30/2000,570.224,-235.495,334.729,0.0,-203.195,131.534,,0.0,3.626,135.16,-43.057,92.103,0.0,0.0,92.103,0.0,0.0,92.103,0.0,0.0,92.103,0.32,0.32,0.32,284.41,0.32,0.32,0.32,284.41,
09/30/2000,533.294,-223.816,309.478,0.0,-194.469,115.009,,0.0,7.759,122.768,-38.926,83.842,0.0,0.0,83.842,0.0,0.0,83.842,0.0,0.0,83.842,0.296,0.296,0.296,283.2725,0.296,0.296,0.296,283.2725,
12/31/2000,538.896973,-268.753998,270.142975,,-160.330994,109.811996,,0.0,2.642,112.453996,-34.062,78.392998,0.0,0.0,78.391998,0.0,,78.391998,,,78.391996,0.28,0.28,0.28,283.535004,0.28,0.28,0.28,283.533745,
03/31/2001,556.211975,-228.395004,327.816971,,-212.320007,115.497002,,,3.898,119.395002,-37.865002,81.529999,0.0,0.0,81.529999,0.0,0.0,81.529999,,,81.53,0.288,0.288,0.288,281.937504,0.288,0.288,0.288,281.937504,
06/30/2001,623.892029,-251.095993,372.796036,,-230.188004,142.608002,,0.0,3.053,145.661002,-45.627998,100.032997,0.0,0.0,100.032997,0.0,0.0,100.032997,,,100.033003,0.352,0.352,0.352,282.006245,0.352,0.352,0.352,282.006245,
09/30/2001,589.611023,-247.447998,342.163025,,-213.395996,128.766998,,0.0,3.082,131.848998,-40.341999,91.507004,0.0,0.0,91.507004,0.0,0.0,91.507004,,,91.506999,0.328,0.328,0.328,281.628742,0.328,0.328,0.328,281.628742,
12/31/2001,646.58,-270.115,376.465,,-249.981,126.484,,0.0,3.977,130.461,-40.545,89.916,0.0,0.0,89.916,0.0,0.0,89.916,,,89.916,0.32,0.32,0.32,281.18125,0.32,0.32,0.32,281.18125,
03/31/2002,599.026,-250.708,348.318,,-224.887,123.431,,,1.141,124.572,-39.24,85.332,0.0,0.0,85.332,0.0,0.0,85.332,,,85.332,0.304,0.304,0.304,281.21125,0.304,0.304,0.304,281.21125,
06/30/2002,708.46698,-286.854004,421.612976,,-257.980988,163.632004,,,-3.096,160.536004,-50.569,109.967003,0.0,0.0,109.967003,0.0,0.0,109.967003,,,109.967004,0.392,0.392,0.392,281.474991,0.392,0.392,0.392,281.474991,
09/30/2002,699.510986,-296.993011,402.517975,,-261.014008,141.503998,,,1.45,142.953998,-44.490002,98.463997,0.0,0.0,98.463997,0.0,0.0,98.463997,6.759,,105.222996,0.376,0.352,0.352,281.634998,0.376,0.352,0.352,281.634998,
12/31/2002,739.314,-321.621,417.693,,-261.186,156.507,0.0,0.0,-1.148,155.359,-47.597,107.762,0.0,0.0,107.762,0.0,0.0,107.762,,,107.762,0.384,0.384,0.384,281.3975,0.384,0.384,0.384,281.3975,
03/31/2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/2003,792.614014,-328.615997,463.998016,,-282.977997,181.020004,,,4.172,185.192004,-59.262001,125.93,,,125.93,,,125.93,,,125.930003,0.448,0.448,0.448,281.388741,0.448,0.448,0.448,281.388741,
09/30/2003,782.877014,-346.264008,436.613007,,-269.152008,167.460999,,,-1.185,166.275999,-53.208,113.068001,,,113.068001,,,113.068001,,,113.067998,0.4,0.4,0.4,281.107502,0.4,0.4,0.4,281.107502,
12/31/2003,821.204,-360.562,460.642,,-301.125,159.517,0.0,0.0,-2.118,157.399,-47.522,109.877,0.0,0.0,109.877,0.0,0.0,109.877,,,109.877,0.392,0.392,0.392,281.005,0.392,0.392,0.392,281.005,
03/31/2004,812.151001,-353.765991,458.38501,,-296.716003,161.669006,,,1.541,163.210006,-52.227001,110.983002,0.0,0.0,110.983002,0.0,0.0,110.983002,,,110.983005,0.392,0.392,0.392,280.993748,0.392,0.392,0.392,280.993748,
06/30/2004,957.906006,-419.115997,538.790009,,-334.619995,204.169998,,,0.544,204.713998,-65.509003,139.205002,0.0,0.0,139.205002,0.0,0.0,139.205002,,,139.204996,0.496,0.496,0.496,280.862503,0.496,0.496,0.496,280.862503,
09/30/2004,916.674988,-409.149994,507.524994,,-323.675995,183.848999,,,1.115,184.963999,-59.188,125.776001,0.0,0.0,125.776001,0.0,0.0,125.776001,,,125.775999,0.448,0.448,0.448,280.588741,0.448,0.448,0.448,281.628742,
12/31/2004,961.86,-430.382,531.478,,-360.947,170.531,0.0,0.0,-6.924,163.607,-50.618,0.0,0.0,0.0,116.99,0.0,0.0,116.99,,,112.989,0.416,0.416,0.416,280.743779,0.416,0.416,0.416,280.743779,
03/31/2005,950.390015,-412.756989,537.633026,,-345.425995,192.207001,,,1.172,193.379001,-62.365002,131.014008,0.0,0.0,131.014008,0.0,0.0,131.014008,,,131.013999,0.464,0.464,0.464,281.105003,0.464,0.464,0.464,281.105003,
06/30/2005,1040.18396,-445.812988,594.370972,,-358.049011,236.322006,0.0,0.0,1.855,238.177006,-75.733002,162.444,0.0,0.0,162.444,0.0,0.0,162.444,,,162.444005,0.576,0.576,0.576,281.412506,0.576,0.576,0.576,282.718754,
09/30/2005,1062.387939,-485.985992,576.401947,,-366.863007,209.539001,-14.559,,-4.218,190.762002,-61.043999,129.718002,0.0,0.0,129.718002,0.0,0.0,129.718002,6.136,-1.61366,134.240343,0.48,0.464,0.464,281.302509,0.472,0.456,0.456,282.646255,
12/31/2005,1106.343994,-518.622986,587.721008,,-409.230011,178.490997,-14.807,,-31.341999,132.341998,-38.265999,94.075996,0.0,0.0,94.075996,0.0,0.0,94.075996,34.087002,-11.58,116.583001,0.416,0.336,0.336,280.040627,0.416,0.336,0.336,281.290531,
03/31/2006,1075.530029,-508.351013,567.179016,,-385.792999,181.386002,-15.343,,-1.507,164.536001,-52.651001,111.885002,0.0,0.0,111.885002,0.0,0.0,111.885002,8.57,-2.99364,117.46136,0.42,0.4,0.4,277.467003,0.42,0.4,0.4,278.817997,
06/30/2006,1206.817017,-568.81897,637.998047,,-407.862,230.136002,-16.011999,,-7.303,206.821002,-66.182999,140.638,0.0,0.0,140.638,0.0,0.0,140.638,9.193,-3.63296,146.198044,0.53,0.51,0.51,277.502991,0.53,0.51,0.51,278.002014,
09/30/2006,1179.371948,-547.116028,632.25592,,-398.279999,233.975998,-15.597,,-4.989,213.389998,-65.361,148.029007,0.0,0.0,148.029007,0.0,0.0,148.029007,6.388,-1.96,152.456998,0.546,0.53,0.53,277.54599,0.546,0.53,0.53,277.997986,
12/31/2006,1223.828979,-586.828979,637.0,,-415.950989,221.048996,-14.868,0.0,-21.881001,184.299995,-55.474998,128.824997,0.0,0.0,128.824997,0.0,0.0,128.824997,20.923,-7.1934,142.554597,0.51,0.46,0.46,277.704987,0.51,0.46,0.46,278.778992,
