Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
02/28/1985,,,,1.444444,0.583333,,,
05/31/1985,,,,1.569444,1.25,,,
08/31/1985,2.361111,,1.513889,2.416667,1.5,,,
11/30/1985,3.222222,36.470588,2.333333,3.277778,2.0,,,
02/28/1986,4.416667,37.068966,3.277778,4.75,2.916667,,,
05/31/1986,4.5,1.886792,4.416667,4.722222,3.805556,,,
08/31/1986,5.194444,15.432099,4.527778,6.416667,4.333333,,,
11/30/1986,5.0,-3.743316,5.194444,5.916667,4.333333,,,
02/28/1987,6.916667,38.333333,5.0,7.083333,4.291667,,,
05/31/1987,7.75,12.048193,6.916667,8.541667,6.5,,,
08/31/1987,10.625,37.096774,7.75,11.083333,7.708333,,,
11/30/1987,5.166667,-51.372549,10.541667,10.583333,4.333333,,88.215002,
02/29/1988,6.958333,34.677419,5.25,7.25,5.0,,88.215002,
05/31/1988,5.625,-19.161677,6.958333,7.333333,5.291667,,88.215002,
08/31/1988,7.166667,27.407407,5.583333,7.833333,5.583333,,88.215002,
11/30/1988,7.875,9.883721,7.083333,8.875,6.875,,76.26,
02/28/1989,7.875,0.0,7.833333,9.125,7.625,,76.26,
05/31/1989,9.666667,22.751323,7.875,9.708333,7.666667,,76.26,
08/31/1989,10.916667,12.931034,9.625,11.208333,8.75,,76.26,
11/30/1989,12.125,11.068702,10.875,12.75,10.0,918.941643,75.666,
02/28/1990,13.0,7.216495,12.083333,14.5,11.75,986.466024,75.789001,
05/31/1990,12.416667,-4.487179,13.083333,15.083333,10.291667,943.766016,75.882002,
08/31/1990,10.0,-19.463087,12.416667,12.541667,9.0625,756.52,76.008003,
11/30/1990,11.8125,18.125,10.0625,12.5,10.0625,891.820138,75.652,
02/28/1991,15.75,33.333333,11.875,16.0,10.75,1193.220034,75.498001,
05/31/1991,16.9375,7.539683,15.625,17.25,14.0,1285.623989,75.760002,
08/31/1991,14.0,-17.343173,16.9375,16.9375,11.25,1065.791972,75.903999,
11/30/1991,13.125,-6.25,14.125,15.625,13.0,1000.702543,76.127998,
02/29/1992,13.5,2.857143,13.0,13.75,10.8125,1029.861042,76.127998,
05/31/1992,12.4375,-7.87037,13.5,13.6875,11.8125,949.40412,76.244003,
08/31/1992,12.3125,-1.005025,12.5,13.5625,11.0625,940.25635,76.286003,
11/30/1992,16.4375,33.502538,12.3125,16.625,12.0,1257.263206,76.365997,
02/28/1993,16.5625,0.760456,16.5,18.1875,15.75,1256.830816,76.487396,
05/31/1993,17.1875,3.773585,16.6875,17.9375,15.875,1285.73035,75.884201,
08/31/1993,18.5625,8.0,17.1875,19.25,16.25,1384.672259,74.806198,
11/30/1993,20.375,9.76431,18.3125,21.875,18.0,1521.645734,74.5952,
02/28/1994,18.625,-8.588957,20.375,21.4375,18.125,1389.313283,74.681999,
05/31/1994,20.0,7.38255,18.625,21.3125,16.625,1471.840057,74.594002,
09/30/1994,19.125,-4.375,20.0,22.0625,18.375,1406.108326,73.592003,
11/30/1994,17.5,-8.496732,19.0,19.0,17.25,1286.950016,73.522003,
02/28/1995,17.8125,1.785714,17.4375,18.4375,16.25,1307.401922,73.540001,
05/31/1995,20.75,16.491228,17.9375,22.0,17.4375,1518.111553,73.398003,
08/31/1995,19.0,-8.433735,20.8125,22.25,18.6875,1396.575962,73.162003,
11/30/1995,19.8125,4.276316,19.0,20.125,16.375,1461.488852,73.503998,
02/29/1996,20.9375,5.678233,19.8125,22.5625,18.0,1538.989954,73.765999,
05/31/1996,20.875,-0.298507,20.9375,22.25,19.625,1569.173712,73.503998,
08/31/1996,17.625,-15.568862,20.75,20.75,17.0625,1325.153215,75.169998,
11/30/1996,19.0625,8.156028,17.5,19.5,17.3125,1424.540689,74.584,
02/28/1997,18.5625,-2.622951,19.0,20.125,17.875,1387.992414,74.730003,
05/31/1997,18.8125,1.346801,18.5625,19.4375,17.5,1383.057333,74.774002,
08/31/1997,19.875,5.647841,18.6875,20.46875,17.0,1455.88346,73.517998,
11/30/1997,27.1875,36.792453,19.78125,28.625,19.1875,1999.749398,73.251999,
02/28/1998,26.6875,-1.83908,27.3125,29.8125,25.875,1961.104281,73.554001,
05/31/1998,25.5,-4.449649,26.75,30.8125,25.1875,1857.496559,73.484001,
08/31/1998,21.0,-17.647059,25.25,30.375,21.0,1519.664955,72.843002,
11/30/1998,27.25,29.761905,21.1875,30.0,21.0625,1950.228022,72.364998,
02/28/1999,26.4375,-2.981651,27.3125,30.0,25.375,1871.616341,71.568001,
05/31/1999,33.375,26.241135,26.375,37.875,24.0625,2377.634674,70.793999,
