Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,35.28446,,35.28446,25.413298,25.4133,25.4133,,27.975948,35.537003,,
06/30/1990,,,,,,39.330389,,39.330389,28.265083,28.265082,28.265082,,28.134241,31.471198,,
09/30/1990,,,,,,40.23506,,40.23506,29.007346,29.007344,29.007344,,27.905301,33.147085,,
12/31/1990,,,,,,40.944028,,40.944028,28.806699,28.806695,28.806695,,29.643711,33.239611,,
03/31/1991,,16.40548,1.654519,9.158162,,37.153616,50.043063,37.153616,25.831959,25.831959,25.831959,,30.472559,34.554838,10.736593,
06/30/1991,,16.51003,1.652502,8.856742,,39.399064,39.806104,39.399064,27.792116,27.792116,27.792116,,29.459959,34.474428,10.818292,
09/30/1991,,16.536418,1.619414,9.177504,,40.159701,39.695368,40.159701,28.168115,28.168116,28.168116,,29.859751,32.781127,11.115594,
12/31/1991,,16.623069,1.646413,8.277099,,40.659026,39.2045,40.659026,27.714026,27.714026,27.714026,,31.837948,32.24002,11.263788,
03/31/1992,,16.722929,1.673814,8.221927,,38.056162,44.054375,38.056162,26.363391,26.363393,26.363393,,30.725039,36.258089,10.659514,
06/30/1992,,16.921977,1.682846,7.819658,,40.148639,44.214317,40.148639,27.625755,27.625755,27.625755,,31.191302,32.467916,11.427764,
09/30/1992,,17.150887,1.675857,7.871366,,42.395865,55.392565,42.395865,28.724968,28.724968,28.724968,,32.245827,30.430156,11.931845,
12/31/1992,,17.413848,1.723705,7.418463,,40.50079,39.730347,40.50079,27.628959,27.628959,27.628959,,31.781678,32.446111,11.763732,
03/31/1993,,18.003684,1.790731,8.21072,,56.751625,,56.751625,41.399141,41.399146,41.399146,,27.05206,30.216722,12.563561,
06/30/1993,,18.4315,1.814443,8.043553,,63.762651,,63.762651,42.564416,42.564416,42.564416,,33.245536,28.535739,13.171935,
09/30/1993,,18.868133,1.848564,7.27643,,69.021946,,69.021946,45.703801,45.703801,45.703801,,33.783668,27.28817,13.719365,
12/31/1993,,18.068402,1.767083,7.031196,,66.892793,,66.892793,44.459791,44.459792,44.459792,,33.535754,36.851741,11.409881,
03/31/1994,,18.57532,1.800818,7.038228,,45.46009,28.610396,45.46009,30.158923,30.158922,30.158922,,33.658462,29.607295,13.07567,
06/30/1994,,18.830984,1.823736,7.47429,,46.998395,19.108729,46.998395,31.141978,31.141978,31.141978,,33.73821,31.532978,12.893014,
09/30/1994,,18.950647,1.824779,7.373458,,47.467434,13.949392,47.467434,32.276684,32.276686,32.276686,,32.002467,33.541788,12.594261,
12/31/1994,,18.267516,1.740817,6.60078,,49.156488,20.28617,49.156488,32.932122,32.932123,32.932123,,33.005544,31.027175,12.599622,
03/31/1995,,18.222404,1.733317,6.393288,,48.665999,99.243732,48.665999,32.397287,32.397285,32.397285,,33.429319,34.51405,11.933114,
06/30/1995,,18.353911,1.753333,6.463327,,49.386293,73.945551,49.386293,32.913947,32.913947,32.913947,,33.354086,33.326036,12.23728,
09/30/1995,,18.262296,1.746939,6.589642,,50.5814,71.882802,50.5814,33.691806,33.69181,33.69181,,33.390918,31.145514,12.57441,
12/31/1995,,18.421572,1.797476,7.029419,,49.442531,50.943566,49.442531,33.313084,33.313083,33.313083,,32.622616,33.532827,12.244298,
03/31/1996,,18.383674,1.744561,6.841901,,48.230302,46.072646,48.230302,32.263062,32.263062,32.263062,,33.106241,33.606268,12.205607,
06/30/1996,,18.092406,1.751496,6.782731,,47.419098,39.98984,47.419098,31.619949,31.619949,31.619949,,33.318115,33.031026,12.116299,
09/30/1996,,17.371374,1.714872,6.366368,,49.538444,44.815554,43.441156,29.016439,29.01644,29.01644,,33.205188,38.837519,10.624763,
12/31/1996,,17.321529,1.78214,6.808285,,50.177491,54.181801,50.177491,33.840742,33.840742,33.840742,,32.557923,32.813118,11.637795,
03/31/1997,,19.790768,1.879276,7.019587,,49.389369,52.533677,49.389369,33.053933,33.053932,33.053932,,33.074802,28.485689,14.153231,
06/30/1997,,17.910145,1.697024,6.184934,,48.357315,51.309096,48.357315,32.070277,32.070278,32.070278,,33.680609,31.389749,12.288195,
09/30/1997,,18.720893,1.837882,6.775525,,49.830759,50.767368,49.830759,33.178359,33.178361,33.178361,,33.417914,29.867798,13.129374,
12/31/1997,,18.783846,1.909909,6.772509,,48.598667,44.106397,48.598667,32.100959,32.100959,32.100959,,33.946833,29.434557,13.254904,
03/31/1998,,20.820844,2.01056,6.544954,,44.185843,32.811126,44.185843,29.491291,29.491292,29.491292,,33.256245,35.412335,13.447697,
06/30/1998,,15.757548,1.586863,5.220443,,46.166363,40.91422,18.100468,10.839943,10.839943,10.839943,,40.11236,95.872419,0.650406,
09/30/1998,,16.142214,1.663003,5.580619,,52.90593,71.151171,52.90593,34.489338,34.489338,34.489338,,34.810072,31.485983,11.059679,
12/31/1998,,17.486575,1.834531,6.081701,,49.325935,50.942904,49.325935,32.803331,32.803328,32.803328,,33.496788,34.027568,11.536318,
03/31/1999,,16.413552,1.645203,5.101349,,48.74333,88.287289,48.74333,32.315476,32.315474,32.315474,,33.702774,30.324595,11.436209,
06/30/1999,,20.583224,2.202122,6.878172,,52.320846,,52.320846,34.533426,34.533426,34.533426,,33.996813,33.34658,13.719423,
09/30/1999,,21.831278,2.310012,6.688967,,50.608101,44.668784,50.608101,33.735973,33.73597,33.73597,,33.338789,37.708235,13.599089,
