Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2004,1387.340942,,-1046.295044,,341.045898,,-261.921997,,,,,,79.124001,-2.644001,,26.055,-5.311,0.329,,-18.429,76.48,0.0,76.480003,0.0,,,76.48,0.0,76.480003,0.0,0.0,76.480003,76.480003,,405.268005,0.19,0.19,0.18,424.678009,0.18,0.18,0.18,
09/30/2004,1462.474976,,-1106.823975,,355.651001,,-274.377014,,,,,,81.274002,-27.126999,,26.306999,-7.553,0.285,,8.088,54.147003,0.0,54.146999,0.0,,,54.147003,0.0,54.146999,0.0,0.0,54.146999,54.146999,,406.647003,0.13,0.13,0.18,424.777008,0.13,0.13,0.17,
12/31/2004,2540.958984,,-1996.493042,,544.465942,,-374.873993,,,,,,169.591995,-55.485,,27.134001,-9.778,3.6,,34.528999,114.106995,232.580994,346.687988,0.0,,,346.687989,0.0,346.687988,0.0,0.0,346.687988,346.687988,,408.22699,0.85,0.85,0.36,425.033997,0.82,0.82,0.35,
03/31/2005,1902.0,,-1444.0,,458.0,,-350.0,,,,,,108.0,2e-06,17.0,26.0,-9.0,9.4,,-26.400002,108.000002,-56.0,52.0,-26.0,,,78.000002,0.0,78.0,0.0,0.0,78.0,78.0,,410.0,0.19,0.13,0.13,423.0,0.18,0.12,0.12,
06/30/2005,1753.0,,-1303.0,,450.0,,-346.0,,,,,,104.0,4.0,13.0,22.0,-9.0,,,-17.0,108.0,-56.0,52.0,0.0,,,52.0,0.0,52.0,0.0,0.0,52.0,52.0,,411.0,0.13,0.13,0.13,425.0,0.12,0.12,0.12,
09/30/2005,1858.0,,-1395.0,,463.0,,-408.0,,,,,,55.0,-4.0,10.0,22.0,-12.0,,,-6.0,51.0,-21.0,30.0,0.0,,,30.0,0.0,30.0,0.0,0.0,30.0,30.0,,413.0,0.07,0.07,0.13,428.0,0.07,0.07,0.13,
12/31/2005,2977.0,,-2310.0,,667.0,,-502.0,,,,,,165.0,-4.0,8.0,22.0,-14.0,,,-4.0,161.0,38.0,199.0,0.0,,,199.0,0.0,199.0,0.0,0.0,199.0,199.0,,415.0,0.48,0.48,0.26,426.0,0.47,0.47,0.26,
03/31/2006,2279.0,,-1732.0,,547.0,,-441.0,,,,,,106.0,-10.0,,21.0,-15.0,0.0,,4.0,96.0,-45.0,51.0,0.0,,,51.0,0.0,51.0,0.0,0.0,51.0,51.0,,417.0,0.12,0.12,0.12,426.0,0.12,0.12,0.12,
06/30/2006,2139.0,,-1630.0,,509.0,,-462.0,,,,,,47.0,7.0,,19.0,-13.0,0.0,,-13.0,54.0,-32.0,22.0,0.0,,,22.0,0.0,22.0,0.0,0.0,22.0,22.0,,418.0,0.05,0.05,0.05,426.0,0.05,0.05,0.05,
09/30/2006,2307.0,,-1758.0,,549.0,,-509.0,,,,,,40.0,-2.0,7.0,21.0,-14.0,0.0,,-5.0,38.0,-19.0,19.0,0.0,,,19.0,0.0,19.0,0.0,0.0,19.0,19.0,,417.0,0.05,0.05,0.05,424.0,0.05,0.05,0.05,
12/31/2006,3986.0,,-3135.0,,851.0,,-655.0,,,,,,196.0,-7.0,,17.0,-17.0,0.0,,7.0,189.0,-91.0,98.0,0.0,,,98.0,0.0,98.0,0.0,0.0,98.0,98.0,,416.0,0.24,0.24,0.24,424.0,0.23,0.23,0.23,
03/31/2007,3015.0,,-2296.0,,719.0,,-574.0,,,,,,145.0,-1.0,-1.0,19.0,-20.0,0.0,,2.0,144.0,-33.0,111.0,0.0,,,111.0,0.0,111.0,0.0,0.0,111.0,111.0,,412.0,0.27,0.27,0.27,420.0,0.26,0.26,0.26,
06/30/2007,2886.0,,-2185.0,,701.0,,-585.0,,,,,,116.0,-5.0,,19.0,-20.0,0.0,,6.0,111.0,-33.0,78.0,0.0,,,78.0,0.0,78.0,0.0,0.0,78.0,78.0,,412.0,0.19,0.19,0.19,423.0,0.19,0.19,0.19,
09/30/2007,3262.0,,-2500.0,,762.0,,-639.0,,,,,,123.0,1.0,,19.0,-23.0,0.0,,3.0,124.0,-44.0,80.0,0.0,,,80.0,0.0,80.0,0.0,0.0,80.0,80.0,,414.0,0.19,0.19,0.19,425.0,0.19,0.19,0.19,
12/31/2007,5673.0,,-4503.0,,1170.0,,-899.0,197.0,133.0,,,702.0,271.0,10.0,-7.0,21.0,-28.0,0.0,,-3.0,281.0,-74.0,207.0,0.0,,,207.0,0.0,207.0,0.0,0.0,207.0,207.0,,416.0,0.5,0.5,0.5,427.0,0.48,0.48,0.48,
03/31/2008,4135.0,,-3179.0,,956.0,,-758.0,,,,,,198.0,7.0,,22.0,-26.0,0.0,,-3.0,205.0,-62.0,143.0,0.0,,,143.0,0.0,143.0,0.0,0.0,143.0,143.0,,417.0,0.34,0.34,0.34,426.0,0.34,0.34,0.34,
06/30/2008,4063.0,,-3096.0,,967.0,,-750.0,,,,,,217.0,-13.0,,21.0,-20.0,0.0,,12.0,204.0,-46.0,158.0,0.0,,,158.0,0.0,158.0,0.0,0.0,158.0,158.0,,420.0,0.38,0.38,0.28,430.0,0.37,0.37,0.27,
09/30/2008,4264.0,,-3265.0,,999.0,,-845.0,,,,,,154.0,23.0,,17.0,-21.0,0.0,,-19.0,177.0,-59.0,118.0,0.0,,,118.0,0.0,118.0,0.0,0.0,118.0,118.0,,427.0,0.28,0.28,0.28,436.0,0.27,0.27,0.27,
12/31/2008,6704.0,,-5356.0,,1348.0,0.0,-1076.0,241.0,169.0,,,835.0,272.0,32.0,-4.0,12.0,-16.0,,,-26.0,304.0,-79.0,225.0,0.0,,,225.0,0.0,225.0,0.0,0.0,225.0,225.0,,428.0,0.52,0.52,0.52,436.0,0.52,0.52,0.52,
03/31/2009,4889.0,4889.0,-3741.0,3741.0,1148.0,0.0,-904.0,196.0,128.0,68.0,275.0,433.0,244.0,4.0,0.0,12.0,-12.0,,-2.0,-4.0,248.0,-69.0,177.0,0.0,0.0,0.0,177.0,0.0,177.0,0.0,0.0,177.0,175.7,-1.3,429.0,0.41,0.41,0.409557,437.0,0.41,0.41,0.407025,
06/30/2009,4651.0,4651.0,-3518.0,3518.0,1133.0,0.0,-974.0,206.0,129.0,77.0,299.0,469.0,159.0,20.0,-1.0,7.0,-8.0,,2.0,-19.0,179.0,-39.0,142.0,0.0,0.0,0.0,142.0,0.0,142.0,0.0,0.0,142.0,173.85,31.85,431.0,0.33,0.33,0.403364,440.0,0.32,0.32,0.392386,
09/30/2009,5449.0,5449.0,-4176.0,4176.0,1273.0,0.0,-1022.0,232.0,149.0,83.0,315.0,475.0,251.0,11.0,0.0,7.0,-7.0,,-3.0,-11.0,262.0,-60.0,199.0,0.0,0.0,0.0,199.0,0.0,199.0,0.0,0.0,199.0,198.35,-0.65,432.0,0.46,0.46,0.459144,441.0,0.45,0.45,0.448526,
12/31/2009,9519.0,9519.0,-7543.0,7543.0,1976.0,0.0,-1500.0,374.0,274.0,100.0,350.0,776.0,476.0,-5.0,-1.0,8.0,-9.0,,-2.0,6.0,471.0,-85.0,384.0,0.0,0.0,0.0,384.0,0.0,384.0,0.0,0.0,384.0,384.65,0.65,440.0,0.87,0.87,0.874205,450.0,0.85,0.85,0.851444,
03/31/2010,7131.0,7131.0,-5501.0,5501.0,1630.0,0.0,-1236.0,298.0,201.0,97.0,366.0,572.0,394.0,7.0,-4.0,7.0,-11.0,,-2.0,-3.0,401.0,-100.0,299.0,0.0,0.0,0.0,299.0,0.0,299.0,0.0,0.0,299.0,299.0,0.0,445.0,0.67,0.67,0.67,454.0,0.66,0.66,0.66,
06/30/2010,6566.0,6566.0,-4957.0,4957.0,1609.0,0.0,-1339.0,324.0,211.0,113.0,408.0,607.0,270.0,27.0,-3.0,9.0,-12.0,,-2.0,-24.0,297.0,-88.0,207.0,0.0,0.0,0.0,207.0,0.0,207.0,0.0,0.0,207.0,207.0,0.0,447.0,0.46,0.46,0.46,455.0,0.45,0.45,0.45,
09/30/2010,7560.0,7560.0,-5786.0,5786.0,1774.0,0.0,-1506.0,358.0,241.0,117.0,442.0,706.0,268.0,24.0,-2.0,11.0,-13.0,,18.0,-22.0,292.0,-79.0,231.0,0.0,0.0,0.0,231.0,0.0,231.0,0.0,0.0,231.0,231.0,0.0,448.0,0.51,0.51,0.51,456.0,0.51,0.51,0.51,
12/31/2010,12948.0,12948.0,-10317.0,10317.0,2631.0,0.0,-2157.0,519.0,376.0,143.0,519.0,1119.0,474.0,32.0,-3.0,11.0,-14.0,,-6.0,-29.0,506.0,-84.0,416.0,0.0,0.0,0.0,416.0,0.0,416.0,0.0,0.0,416.0,416.0,0.0,450.0,0.93,0.93,0.93,458.0,0.91,0.91,0.91,
03/31/2011,9857.0,9857.0,-7608.0,7608.0,2249.0,0.0,-1927.0,460.0,327.0,133.0,579.0,888.0,322.0,-15.0,-3.0,12.0,-15.0,,-17.0,18.0,307.0,-89.0,201.0,0.0,0.0,0.0,201.0,0.0,201.0,0.0,0.0,201.0,201.0,0.0,451.0,0.44,0.44,0.44,459.0,0.44,0.44,0.44,
06/30/2011,9913.0,9913.0,-7525.0,7525.0,2388.0,0.0,-2187.0,507.0,341.0,166.0,698.0,982.0,201.0,24.0,-1.0,15.0,-16.0,,15.0,-23.0,225.0,-49.0,191.0,0.0,0.0,0.0,191.0,0.0,191.0,0.0,0.0,191.0,191.0,0.0,453.0,0.42,0.42,0.42,460.0,0.41,0.41,0.41,
09/30/2011,10876.0,10876.0,-8325.0,8325.0,2551.0,0.0,-2472.0,545.0,370.0,175.0,769.0,1158.0,79.0,51.0,1.0,17.0,-16.0,,0.0,-52.0,130.0,-67.0,63.0,0.0,0.0,0.0,63.0,0.0,63.0,0.0,0.0,63.0,63.0,0.0,454.0,0.14,0.14,0.14,461.0,0.14,0.14,0.14,
12/31/2011,17431.0,17431.0,-13830.0,13830.0,3601.0,0.0,-3341.0,777.0,593.0,184.0,862.0,1702.0,260.0,13.0,6.0,20.0,-14.0,,-10.0,-19.0,273.0,-86.0,177.0,0.0,0.0,0.0,177.0,0.0,177.0,0.0,0.0,177.0,177.0,0.0,455.0,0.39,0.39,0.39,462.0,0.38,0.38,0.38,
03/31/2012,13185.0,13185.0,-10027.0,10027.0,3158.0,0.0,-2966.0,680.0,480.0,200.0,945.0,1341.0,192.0,-108.0,9.0,21.0,-12.0,,89.0,99.0,84.0,-43.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,0.0,130.0,130.0,0.0,453.0,0.29,0.29,0.29,460.0,0.28,0.28,0.28,
06/30/2012,12834.0,12834.0,-9488.0,9488.0,3346.0,0.0,-3239.0,769.0,537.0,232.0,1082.0,1388.0,107.0,39.0,11.0,21.0,-10.0,,-30.0,-50.0,146.0,-109.0,7.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,72.0,65.0,451.0,0.02,0.02,0.159645,458.0,0.01,0.01,0.151921,
09/30/2012,13806.0,13806.0,-10319.0,10319.0,3487.0,0.0,-3515.0,770.0,540.0,230.0,1192.0,1553.0,-28.0,6.0,12.0,22.0,-10.0,,-169.0,-18.0,-22.0,-83.0,-274.0,0.0,0.0,0.0,-274.0,0.0,-274.0,0.0,0.0,-274.0,-129.0,145.0,452.0,-0.6,-0.6,-0.285398,460.0,-0.6,-0.6,-0.285398,
12/31/2012,21268.0,21268.0,-16136.0,16136.0,5132.0,0.0,-4727.0,1086.0,851.0,235.0,1345.0,2296.0,405.0,-68.0,19.0,28.0,-9.0,,-46.0,49.0,337.0,-194.0,97.0,0.0,0.0,0.0,97.0,0.0,97.0,0.0,0.0,97.0,122.0,25.0,454.0,0.21,0.21,0.268722,461.0,0.21,0.21,0.26423,
03/31/2013,16070.0,16070.0,-11801.0,11801.0,4269.0,0.0,-4088.0,878.0,632.0,246.0,1383.0,1827.0,181.0,-100.0,23.0,33.0,-10.0,,-17.0,77.0,81.0,18.0,82.0,0.0,0.0,0.0,82.0,0.0,82.0,0.0,0.0,82.0,82.0,0.0,455.0,0.18,0.18,0.18,463.0,0.18,0.18,0.18,
06/30/2013,15704.0,15704.0,-11209.0,11209.0,4495.0,0.0,-4416.0,961.0,675.0,286.0,1586.0,1869.0,79.0,-62.0,24.0,33.0,-9.0,,-11.0,38.0,17.0,-13.0,-7.0,0.0,0.0,0.0,-7.0,0.0,-7.0,0.0,0.0,-7.0,-7.0,0.0,456.0,-0.02,-0.02,-0.02,456.0,-0.02,-0.02,-0.02,
09/30/2013,17092.0,17092.0,-12366.0,12366.0,4726.0,0.0,-4751.0,972.0,694.0,278.0,1734.0,2045.0,-25.0,-18.0,27.0,36.0,-9.0,,-10.0,-9.0,-43.0,12.0,-41.0,0.0,0.0,0.0,-41.0,0.0,-41.0,0.0,0.0,-41.0,-41.0,0.0,457.0,-0.09,-0.09,-0.09,457.0,-0.09,-0.09,-0.09,
12/31/2013,25587.0,25587.0,-18806.0,18806.0,6781.0,0.0,-6271.0,1451.0,1133.0,318.0,1862.0,2958.0,510.0,-59.0,29.0,39.0,-10.0,,-33.0,30.0,451.0,-179.0,239.0,0.0,0.0,0.0,239.0,0.0,239.0,0.0,0.0,239.0,239.0,0.0,458.0,0.52,0.52,0.52,467.0,0.51,0.51,0.51,
03/31/2014,19741.0,19741.0,-14055.0,14055.0,5686.0,0.0,-5540.0,1197.0,870.0,327.0,1991.0,2352.0,146.0,-26.0,31.0,42.0,-11.0,,61.0,-5.0,120.0,-73.0,108.0,0.0,0.0,0.0,108.0,0.0,108.0,0.0,0.0,108.0,108.0,0.0,460.0,0.23,0.23,0.23,468.0,0.23,0.23,0.23,
06/30/2014,19340.0,19340.0,-13399.0,13399.0,5941.0,0.0,-5956.0,1320.0,943.0,377.0,2226.0,2410.0,-15.0,-12.0,34.0,45.0,-11.0,,-5.0,-22.0,-27.0,-94.0,-126.0,0.0,0.0,0.0,-126.0,0.0,-126.0,0.0,0.0,-126.0,-126.0,0.0,461.0,-0.27,-0.27,-0.27,461.0,-0.27,-0.27,-0.27,
09/30/2014,20579.0,20579.0,-14627.0,14627.0,5952.0,0.0,-6496.0,1399.0,993.0,406.0,2423.0,2674.0,-544.0,-90.0,40.0,49.0,-9.0,,-8.0,50.0,-634.0,205.0,-437.0,0.0,0.0,0.0,-437.0,0.0,-437.0,0.0,0.0,-437.0,-326.5,110.5,463.0,-0.95,-0.95,-0.705184,463.0,-0.95,-0.95,-0.711339,
12/31/2014,29328.0,29328.0,-20671.0,20671.0,8657.0,0.0,-8066.0,1968.0,1526.0,442.0,2635.0,3463.0,591.0,-162.0,66.0,74.0,-8.0,,-10.0,96.0,429.0,-205.0,214.0,0.0,0.0,0.0,214.0,0.0,214.0,0.0,0.0,214.0,212.05,-1.95,464.0,0.46,0.46,0.457004,472.0,0.45,0.45,0.445869,
03/31/2015,22717.0,22717.0,-15395.0,15395.0,7322.0,0.0,-7067.0,1510.0,1083.0,427.0,2754.0,2803.0,255.0,-234.0,104.0,115.0,-11.0,,-7.0,130.0,21.0,-71.0,-57.0,0.0,0.0,0.0,-57.0,0.0,-57.0,0.0,0.0,-57.0,-56.35,0.65,465.0,-0.12,-0.12,-0.121183,465.0,-0.12,-0.12,-0.121183,
06/30/2015,23185.0,23185.0,-15160.0,15160.0,8025.0,0.0,-7561.0,1617.0,1150.0,467.0,3020.0,2924.0,464.0,-102.0,102.0,114.0,-12.0,,-4.0,0.0,362.0,-266.0,92.0,0.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,92.0,92.65,0.65,467.0,0.2,0.2,0.198394,476.0,0.19,0.19,0.191366,
09/30/2015,25358.0,25358.0,-16755.0,16755.0,8603.0,0.0,-8197.0,1727.0,1264.0,463.0,3197.0,3273.0,406.0,-159.0,103.0,116.0,-13.0,,-7.0,56.0,247.0,-161.0,79.0,0.0,0.0,0.0,79.0,0.0,79.0,0.0,0.0,79.0,79.0,0.0,468.0,0.17,0.17,0.17,478.0,0.17,0.17,0.17,
12/31/2015,35747.0,35747.0,-24341.0,24341.0,11406.0,0.0,-10298.0,2145.0,1755.0,390.0,3571.0,4582.0,1108.0,-170.0,102.0,115.0,-13.0,,-3.0,68.0,938.0,-453.0,482.0,0.0,0.0,0.0,482.0,0.0,482.0,0.0,0.0,482.0,483.95,1.95,470.0,1.03,1.03,1.029681,481.0,1.0,1.0,1.004054,
03/31/2016,29128.0,29128.0,-18866.0,18866.0,10262.0,0.0,-9191.0,1933.0,1436.0,497.0,3526.0,3732.0,1071.0,-15.0,96.0,117.0,-21.0,,-68.0,-81.0,1056.0,-475.0,513.0,0.0,0.0,0.0,513.0,0.0,513.0,0.0,0.0,513.0,513.0,0.0,471.0,1.09,1.09,1.09,481.0,1.07,1.07,1.07,
