Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
06/16/1990,2.797315,,2.601503,2.881234,2.601503,989.999962,,,
09/08/1990,3.10502,11.0,2.769342,3.776375,2.685422,1098.899958,316.799988,,
12/29/1990,2.769342,-10.810811,3.132993,3.160966,2.293798,981.337537,316.799988,,
03/23/1991,4.08408,47.474747,2.769342,4.419758,2.629476,1447.225056,316.799988,,
06/15/1991,4.279892,4.794521,4.112053,4.839355,3.972187,1862.775029,317.200012,,
09/07/1991,4.140026,-3.267974,4.279892,4.447731,3.916241,1803.75,389.600006,,
12/28/1991,4.028134,-2.702703,4.140026,4.363811,3.356778,1758.599946,390.0,,
03/31/1992,3.55259,-11.805556,4.028134,4.53165,3.524617,1565.274976,390.0,,
06/13/1992,2.685422,-24.409449,3.580563,3.636509,2.601503,1184.399963,390.799988,,
09/05/1992,2.349745,-12.5,2.713396,3.049073,2.293798,1036.349968,394.799988,,
01/02/1993,2.909208,23.809524,2.377718,3.384751,2.153933,1284.400039,394.799988,,
03/27/1993,3.049073,4.807692,2.965154,3.216912,2.433664,1350.183009,395.200012,,
06/19/1993,3.300832,8.256881,3.0211,3.720429,2.965154,1466.150023,396.384003,,
09/11/1993,4.279892,29.661017,3.328805,4.307865,3.244885,1908.675058,397.600006,,
12/31/1993,4.755435,11.111111,4.307865,5.091113,3.944214,2156.875,399.200012,,
03/26/1994,5.762469,21.176471,4.755435,6.0422,4.307865,2634.225079,399.200012,,
06/18/1994,5.622603,-2.427184,5.762469,5.874362,4.811382,2585.362538,409.200012,,
09/10/1994,6.182066,9.950249,5.59463,6.238012,5.230979,2853.662584,411.600006,,
12/31/1994,7.133153,15.384615,6.210039,7.161126,5.958281,3340.500096,413.200012,,
03/25/1995,7.944375,11.372549,7.133153,8.056267,6.853422,3748.799946,413.200012,,
06/17/1995,8.16816,2.816901,7.972348,8.69965,6.965314,3869.0,422.399994,,
09/09/1995,9.035327,10.616438,8.308026,9.091274,8.028294,4291.862623,424.0,,
12/31/1995,11.524938,27.55418,9.035327,11.524938,8.923435,5502.774897,425.200012,,
03/23/1996,12.755756,10.679612,11.496965,13.483058,10.042361,6184.5,427.399994,,
06/15/1996,15.161447,18.859649,12.755756,15.944695,12.364132,7374.587397,434.0,,
09/07/1996,16.951729,11.808118,15.105501,17.119568,14.154414,8279.475231,435.399994,,
12/31/1996,19.133635,12.871287,16.895783,20.308507,16.671997,9464.849743,437.200012,,
03/22/1997,21.819057,14.035088,19.133635,23.273661,18.853903,10832.249851,437.200012,,
06/14/1997,21.763111,-0.25641,21.93095,22.210681,18.909849,9822.25,444.399994,,
09/06/1997,23.049876,5.912596,21.651218,24.840157,20.644185,12066.450157,404.0,,
01/03/1998,28.140989,22.087379,22.993929,28.392747,22.686225,16894.513255,468.600006,,
03/28/1998,31.889391,13.32008,28.140989,33.343995,27.301794,17067.937717,537.400024,,
06/20/1998,35.861578,12.45614,31.609659,36.197256,30.434787,19270.0625,479.100006,,
09/12/1998,39.218356,9.360374,35.861578,41.847832,33.343995,21292.875,481.0,,
01/02/1999,54.547642,39.087019,39.833766,54.939267,33.679673,33570.470238,486.0,,
03/27/1999,47.050838,-13.74359,53.708448,55.890354,45.036772,26055.23125,550.900024,,
06/19/1999,44.029738,-6.420927,47.050838,50.127885,39.330249,24451.10625,495.700012,,
09/11/1999,38.435108,-12.70648,44.30947,49.232744,38.211323,21932.475,497.100006,,
01/01/2000,32.001284,-16.739447,38.043484,41.847832,26.238815,17646.2,510.799988,,
