Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
09/30/1983,,,,,,,,,0.324956,,,,,,
12/31/1983,,,,,,,,,0.340269,,,,,,
03/31/1984,,,,,,,,,0.340269,,,,,,
06/30/1984,,,,,,,,,0.328359,,,,,,
09/30/1984,,,,,,,,,0.428738,,,,,,
12/31/1984,,,,,,,,,0.360685,,,,,,
03/31/1985,,,,,,,,,0.360685,,,,,,
06/30/1985,,,,,,,,,0.437245,,,,,,
09/30/1985,,,,,,,,,0.442349,,,,,,
12/31/1985,,,,,,,,,0.503597,,,,,,
03/31/1986,,,,,,,,,0.603977,,,,,,
06/30/1986,,,,,,,,,0.74689,,,,,,
09/30/1986,,,,,,,,,0.813242,,,,,,
12/31/1986,,,,,,,,,0.90001,,,,,,
03/31/1987,,,,,,,,,1.019104,,,,,,
06/30/1987,,,,,,,,,1.080353,,,,,,
09/30/1987,,,,,,,,,1.151809,,,,,,
12/31/1987,,,,,,,,,0.959557,,,,,,
03/31/1988,,,,,,,,,1.02591,,,,,,
06/30/1988,,,,,,,,,1.097366,,,,,,
09/30/1988,,,,,,,,,1.12799,,,,,,
12/31/1988,,,,,,,,,1.151809,,,,,,
03/31/1989,,,,,,,,,1.296423,,,,,,
06/30/1989,,,,,,,,,1.364477,,,,,,
09/30/1989,,,,,,,,,1.667316,,,,,,
12/31/1989,,,,,,,,,1.633289,,,,,,
03/31/1990,,,,,5.274459,,,,1.577996,4539.463324,,,,,
06/30/1990,,,,,5.690582,,,,1.807677,5192.96875,,,,,
09/30/1990,,,,,4.318991,,,,1.433381,4088.231379,,,,,
12/30/1990,15.498311,12.757492,12.757492,12.757492,4.904199,,1.287531,,1.560982,4313.213546,,43544.94362,12.431006,12.716912,
03/31/1991,16.532258,12.824123,12.915982,12.692886,5.710598,,1.424195,,1.743876,5207.819862,,,,,
06/30/1991,16.153846,,,,5.370342,,1.484049,,1.78641,4872.41993,,,,,
09/30/1991,17.418639,,,,6.108958,,1.7019,,2.003331,5487.267955,,,,,
12/31/1991,20.845071,16.566293,16.566293,16.566293,7.333193,,2.237526,,2.517987,6862.98172,,50192.400051,16.078753,16.55509,
03/31/1992,17.35925,16.35713,16.55509,16.165072,6.310262,,2.049422,,2.203239,5938.934793,,,,,
06/30/1992,16.466347,,,,6.642357,,2.230296,,2.33084,6196.030701,,,,,
09/30/1992,15.161796,,,,6.754814,,2.45301,,2.471201,6526.372885,,,,,
12/31/1992,13.119048,20.219353,20.219353,20.219353,6.119642,,2.408962,,2.3436,6157.700454,,50790.752645,19.423913,20.206748,
03/31/1993,8.297782,19.871585,20.406822,19.273068,4.274875,,1.719208,,1.654556,4269.907297,,,,,
06/30/1993,7.066994,,,,3.660932,,1.564055,,1.471662,3747.871923,,,,,
09/30/1993,7.389163,,,,3.68465,,1.700712,,1.531209,3836.339951,,,,,
12/31/1993,7.033699,21.03789,21.03789,21.03789,3.537596,,1.661967,,1.526955,3771.788737,,48503.47042,20.06389,21.01454,
03/31/1994,6.978155,21.074677,21.217954,20.964468,2.586167,,1.591175,,1.467408,3567.084217,,,,,
06/30/1994,6.081081,,,,2.110253,,1.267306,,1.224967,2882.916046,,,,,
09/30/1994,5.83779,,,,1.933076,,1.024094,,1.11438,2507.17626,,,,,
12/31/1994,6.487026,19.470269,19.470269,19.470269,1.900407,,0.903089,,1.105873,2389.497585,,52882.397644,18.545115,19.434056,
03/31/1995,7.352941,19.558641,19.635554,19.491369,1.779493,,0.846013,,1.19094,2551.81488,,,,,
06/30/1995,10.059013,,,,2.460534,,1.012871,,1.595009,3210.9375,,,,,
09/30/1995,11.315789,,,,3.158737,,1.057546,,1.828944,3381.73502,,,,,
12/31/1995,12.217697,14.679321,14.679321,14.679321,4.391213,,1.198182,23.220623,2.245773,3808.596085,,51519.678223,13.948119,14.581996,
03/31/1996,12.680565,14.771828,14.900488,14.637119,5.385254,,1.321319,11.138994,2.628575,4366.633575,,,,,
06/30/1996,11.082822,,,,5.112902,,1.207605,8.922969,2.517987,4107.147919,,,,,
09/30/1996,10.39056,15.031848,15.031848,15.031848,5.060302,,1.179389,14.942963,2.539254,4063.928264,,49206.786258,13.616559,15.008086,
12/31/1996,12.542088,15.260301,15.631219,15.097445,5.995554,,1.444536,9.017555,3.168751,4999.974551,,49705.751803,13.845135,15.608789,
03/31/1997,12.314156,15.82553,15.95614,15.57564,6.316697,,1.443302,5.399694,3.241058,5027.294884,,48270.899017,13.374693,,
06/30/1997,15.573268,,,,7.888118,,1.866935,18.249284,4.321411,6646.417953,,49478.303391,13.519168,,
09/30/1997,16.978022,,,,11.336595,,2.141912,11.822437,5.257149,7797.151354,,48449.868525,12.704003,,
12/31/1997,14.298561,,,,10.218461,,1.897273,189.566305,4.733986,6893.08745,,44769.7712,11.771764,,
03/31/1998,14.738175,,,,11.935534,,2.086624,,5.195476,7417.122675,,43873.468959,11.790026,,
06/30/1998,15.457413,,,,13.018058,,2.374125,,5.835606,8206.323902,,41591.112404,11.569155,,
09/30/1998,10.705445,,,,8.066392,,1.697386,172.54748,3.863112,5375.185688,,39264.696133,12.052423,,
12/31/1998,16.32653,16.070697,16.070697,16.070697,12.052911,,2.62936,71.510207,5.716512,7878.095947,,43375.16362,14.15354,16.042612,
03/31/1999,14.75265,15.80765,16.128156,15.588049,10.297768,,2.351811,15.495522,4.972174,6800.131241,,43621.563241,14.835798,,
06/30/1999,16.659091,,,,11.179532,,2.588524,17.505086,5.455994,7371.593535,,45489.877535,15.696422,,
09/30/1999,15.034965,,,,10.793968,,2.313132,,5.121042,6840.569,,48857.494,16.219892,,
12/31/1999,13.762215,,,,9.849816,,2.079073,,5.031721,6657.62825,,48434.27825,14.860035,,
03/31/2000,10.958059,13.78303,13.78303,13.78303,6.978849,,1.498664,,3.967319,5216.87075,,43578.85875,12.335962,13.772786,
06/30/2000,12.562919,13.782554,14.004787,13.034359,7.516646,,1.597856,,4.458582,5810.44975,,43195.56575,11.689731,13.018563,
09/30/2000,16.052083,13.304184,16.652504,13.009792,6.750961,,1.913439,,5.73512,7900.514375,,49997.558375,12.564073,14.177121,
12/31/2000,23.208191,14.547906,18.191669,13.922789,8.927088,,2.60552,,8.098392,11161.86,,56181.205,13.484705,15.461663,
03/31/2001,23.360129,15.459156,15.823538,15.014206,9.432671,,2.852893,,8.652179,11839.681068,,58485.093068,14.264187,,
06/30/2001,22.054381,,,,8.211527,,2.713394,,8.693862,11718.252,,58974.624,13.529886,,
09/30/2001,23.487252,,,,9.552809,,3.661117,,9.874084,12997.8007,,60707.3357,16.561843,,
12/31/2001,22.345745,,,,8.666679,,3.810309,,10.006278,13064.6899,,60864.8589,17.31502,,
03/31/2002,24.634761,,,,8.491354,,4.110296,,11.647393,15191.763,,62918.964,16.804624,,
06/30/2002,23.181818,,,,8.516949,,4.629022,,11.540209,14987.2323,,64436.8493,19.794716,,
09/30/2002,21.168182,25.407345,25.407345,25.407345,8.618124,,4.447732,24.188592,11.092415,14300.622596,,64752.814918,19.9382,25.366174,
12/31/2002,24.20979,25.858784,26.193798,24.68842,8.645603,12.70987,4.928359,20.798631,12.369103,15846.9588,,63114.7268,19.41838,24.64952,
03/31/2003,24.539823,24.869338,26.167651,24.511271,8.083733,11.206249,5.301963,18.439277,13.209906,16808.15128,,65381.33928,20.423065,26.162875,
06/30/2003,24.843551,26.447268,27.152411,24.693624,8.016535,10.909314,5.024377,28.990418,13.994736,17645.77164,,69882.29664,19.64658,24.669776,
09/30/2003,23.422845,24.825686,25.212457,20.352855,7.082232,9.251218,4.238469,19.045244,13.919707,17556.73998,,70063.351309,16.773429,20.350174,
12/31/2003,19.062394,20.282578,22.174325,19.925459,6.84308,9.006461,4.108643,25.113689,13.462386,16868.50738,,73924.597957,17.825986,22.1388,
03/31/2004,20.615763,22.509779,26.431712,22.087917,7.204919,9.344623,4.750958,,14.952252,18535.74165,,82363.62265,20.836331,26.43671,
06/30/2004,19.354067,25.951162,26.48183,22.128298,6.443456,8.309877,4.086037,,14.452057,17756.013127,,78566.04633,17.839596,22.128419,
09/30/2004,20.458716,21.985072,22.567112,21.700641,6.999307,9.659806,4.343834,,15.934777,19142.943921,,80484.721175,17.765737,22.049401,
12/31/2004,24.948598,22.584776,23.192074,21.836569,7.700168,12.087533,4.452303,,19.075286,22617.733249,,97580.547249,18.702459,22.574529,
03/31/2005,22.349776,22.281091,22.808179,21.183789,7.252298,11.157335,3.840571,41.143254,17.806935,21031.532419,,98290.787287,17.591246,21.187291,
06/30/2005,21.617021,21.112168,22.093323,20.842039,6.915015,10.245632,3.866965,14.256003,18.149926,21344.839771,,100662.529758,18.025414,22.100454,
09/30/2005,21.804878,22.12189,22.333217,21.924368,6.890142,10.229972,3.672401,18.151376,19.164606,22453.581555,,110625.082679,17.991856,21.959333,
12/31/2005,21.948207,21.938618,22.126244,21.005789,7.054156,10.729025,3.53375,,19.682665,22759.70688,,112763.978968,17.301683,20.963015,
03/31/2006,20.054054,20.998181,21.240854,19.004963,6.720279,10.214872,3.088642,,18.557227,21437.206952,,110172.168952,15.742045,18.997668,
06/30/2006,19.672862,19.013753,19.185022,16.271798,5.741021,8.027015,2.674818,,18.907363,21785.841969,,113280.642366,13.835493,16.277944,
09/30/2006,19.040293,16.105883,16.27416,15.85776,5.403366,8.168675,2.45557,,18.571518,21278.581193,,117949.572193,13.517882,15.863288,
12/31/2006,17.172535,15.686673,17.011934,15.474812,5.276827,8.263384,2.289059,24.680624,17.424643,20025.781921,,126065.468921,14.405436,17.024162,
03/31/2007,14.81884,16.754564,17.061062,16.375844,4.420035,6.883097,1.776346,13.86392,14.612834,16848.210907,,132242.908907,13.992684,16.383234,
06/30/2007,23.311741,17.02433,17.237898,16.368216,4.967229,6.933888,2.348456,26.369324,20.572298,23758.559158,,145777.460227,14.473601,16.929725,
09/30/2007,20.356557,16.594282,18.303417,16.325272,4.636129,6.672735,2.056133,30.981944,17.746197,20569.146488,,155218.608488,15.617491,18.314562,
12/31/2007,15.029851,17.838327,19.860569,16.84744,2.568282,3.985057,0.904886,,7.195659,9396.149576,,150436.029576,16.403214,19.744116,
03/31/2008,13.347826,19.778591,20.052229,19.43924,2.053791,3.301281,0.750071,,5.484279,7174.234294,,155654.802294,17.95722,,
06/30/2008,12.986577,,,,2.368424,3.621848,1.11151,13.408276,6.913407,9047.390355,,160761.261355,20.9241,,
09/30/2008,31.641026,,,,1.588103,2.431573,0.775402,,4.40886,5768.551245,7.752533,159189.353245,21.923052,,
12/31/2008,31.785714,,,,1.266733,2.045092,0.537534,,3.17981,4160.330552,3.624534,153457.411552,19.861931,,
03/31/2009,,,,,0.712382,1.151809,0.313923,,1.768546,2314.584147,2.170931,162900.236147,22.136944,,
06/30/2009,,,,,1.53133,2.524272,0.763535,,3.669286,4803.419494,,173589.857494,27.652071,,
09/30/2009,,,,,1.213284,1.892358,0.664471,,3.115499,4139.298718,,178584.049718,29.100047,,
12/31/2009,,,,,,,,,4.026568,,,,,,
03/31/2010,,,,,1.799472,2.749015,,,4.473171,6082.766842,,199702.908842,,,
06/30/2010,,,,,1.359989,1.976681,,,3.71216,5047.426487,,198879.108487,,,
09/30/2010,,,,,1.754058,2.070004,,,4.126607,5610.719025,,199502.946025,,,
12/31/2010,,,,,,,,,4.49818,,,,,,
03/31/2011,,,,,1.738583,1.935529,,,5.466415,8070.654589,,198967.343589,,,
06/30/2011,,,,,1.962808,2.200825,,,6.00591,8710.081815,,196669.995815,,,
09/30/2011,,,,,1.504802,1.700325,,,4.448161,6333.711532,,191938.711532,,,
12/31/2011,12.332374,,,,1.458016,1.623952,1.207193,2.25424,4.787579,6820.6,,188565.6,32.761347,,
03/31/2012,16.118656,,,,1.737018,1.941449,1.432873,2.775364,5.630764,7769.68,,188009.68,33.348212,,
06/30/2012,9.855913,,,,1.691182,1.893742,1.291743,2.779428,5.6129,7383.7,,184904.7,30.272544,,
09/30/2012,7.588689,,,,1.660032,1.856029,1.214007,2.619255,5.616473,7262.64,,179993.64,28.278655,,
12/31/2012,9.624098,,,,1.726338,1.917443,1.348178,3.09123,6.120241,7759.89,,176687.89,29.166043,,
03/31/2013,8.798064,,,,1.990508,2.204035,1.510962,3.700707,7.324281,9122.5,,171149.5,27.145044,,
06/30/2013,7.937624,,,,2.049128,2.252929,1.582928,4.256558,8.167467,9966.96,,159646.96,24.373582,,
