Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2006,65.628,18.37,27.26,26.554,1.811,11.753,12.99,-6.556,1.0,-11.032,3.476,,-138.545,-141.228,0.0,,,-141.228,,,,,,,,,,2.683,23.967,0.0,-1.795,,,,0.151,0.151,0.0,25.611,,-48.95,0.525,16.141,
06/30/2006,133.44,22.989,32.316,22.223,2.158,14.743,5.322,55.912,-4.804,21.327,39.389,,-64.58,-166.751,0.025,,,-166.776,,,,,,,,,,102.171,3.972,0.0,-0.216,,,,0.186,0.186,0.0,4.002,,72.832,0.0,7.502,
09/30/2006,85.62,29.266,36.611,21.222,3.781,15.296,2.145,-1.479,-3.738,-10.515,12.774,,-286.13,-140.91,2.523,,,-143.433,,,,,,,,,,-145.22,-21.816,0.0,-0.435,,,,0.552,0.552,0.0,-21.933,,-222.326,0.0,10.582,
12/31/2006,,-16.818,38.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2007,111.572,36.352,39.38,30.95,4.211,23.611,3.128,4.89,2.482,-13.976,16.384,,-74.104,-157.889,0.0,,,-157.889,,,0.0,0.0,0.0,,,,,83.785,32.352,0.0,-4.0,,,,0.099,0.099,0.0,36.253,,69.82,0.71,22.069,
06/30/2007,155.737,58.094,41.124,47.027,,38.547,8.48,9.492,-3.897,16.717,-3.328,,-1420.989,-192.426,0.188,,,-192.614,,,0.0,0.0,0.0,,,,,-1228.563,1261.77,0.0,419.5,,,,866.721,866.721,0.0,-24.451,,-3.482,0.183,67.98,
09/30/2007,173.141,53.108,45.492,41.422,,33.099,8.323,33.119,-4.837,-6.089,44.045,,1102.581,-184.305,0.416,,,-184.721,,,0.0,0.0,0.0,,,,,1286.886,-39.298,0.0,-4.0,,,,0.828,0.828,0.0,-36.126,,1236.424,0.235,22.592,
12/31/2007,148.856,-47.151,52.206,132.49,23.813,23.267,85.41,11.311,2.455,-12.927,21.783,,-124.576,-249.322,3.155,,,-252.477,,,0.0,0.0,0.0,,,,,124.746,-18.332,0.0,-4.0,,,,4.558,4.558,0.0,-18.89,,5.948,-0.705,82.28,
03/31/2008,107.449,39.519,57.3,54.113,,25.548,28.565,-43.483,-1.062,43.663,-86.084,,-329.359,-156.442,27.172,,,-183.614,,,0.0,0.0,0.0,,,,,-172.917,62.431,0.0,-4.0,,,,0.697,0.697,0.0,65.734,,-159.479,0.455,17.662,
06/30/2008,223.969,50.465,60.888,64.557,,34.246,30.311,48.059,-5.695,22.33,31.424,,-373.806,-207.214,,,,-207.214,,,0.0,0.0,0.0,,,,,-166.592,-31.955,0.0,-4.0,,,,8.3,8.3,0.0,-36.255,,-181.792,1.685,91.776,
09/30/2008,196.489,44.88,67.631,53.527,,33.69,19.837,30.451,-0.754,-39.349,70.554,,-288.069,-286.087,,,,-286.087,,,0.0,0.0,0.0,,,,,-1.982,-16.965,0.0,-4.0,,,,0.705,0.705,0.0,-13.67,,-108.545,0.376,-6.077,
12/31/2008,-80.417,14.574,69.5,38.272,,30.863,7.409,-202.763,4.646,-73.46,-133.949,,-303.041,-288.368,0.0,,,-288.368,,,0.0,0.0,0.0,,,,,-14.673,61.014,0.0,-5.41,,,,2.88,2.88,0.0,63.544,,-322.444,0.101,73.849,
03/31/2009,306.599,43.973,81.746,29.621,10.669,26.937,-7.985,151.259,-10.651,52.801,109.109,0.0,-531.078,-306.216,13.847,13.847,0.0,-320.063,-312.647,-7.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-224.862,377.233,0.0,486.085,0.0,492.25,-6.165,2.841,2.841,0.0,-111.693,0.0,152.754,0.001,12.102,
06/30/2009,159.394,26.196,91.375,68.289,12.672,18.061,37.556,-26.466,-8.953,3.277,-20.79,,-141.631,-141.458,5.281,4.332,0.949,-146.739,-142.463,-4.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.173,1.325,0.0,-3.285,,0.0,-3.285,4.271,4.271,0.0,0.339,0.0,19.088,2.639,100.934,
