Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,4083.8,349.4,349.4,0.0,751.1,751.1,,552.5,75.1,53.4,429.1,-5.1,489.6,,,,2142.6,700.5,1224.7,-524.2,0.0,1240.7,963.2,506.3,456.9,,277.5,1941.2,,214.5,214.5,,,,9.3,,,,,,889.7,,,889.7,1113.5,0.7,,,,,217.6,,,,217.6,218.3,1331.8,0.0,258.4,,,,2297.6,196.0,2752.0,0.0,2752.0,4083.8,
03/31/2005,4068.2,244.7,244.7,0.0,766.2,766.2,,557.1,76.8,59.6,425.8,-5.1,513.8,,,,2081.8,709.8,1249.0,-539.2,0.0,1276.6,1211.5,530.3,681.2,,65.1,1986.4,,176.3,176.3,,,,8.8,,,,,,765.3,,,765.3,950.4,0.7,,,,,221.2,,,,221.2,221.9,1172.3,0.0,277.4,,,0.0,2470.7,147.8,2895.9,0.0,2895.9,4068.2,
06/30/2005,4167.8,330.4,118.4,212.0,749.6,749.6,,576.3,79.3,63.7,438.4,-5.1,515.1,,,,2171.4,738.5,1281.7,-543.2,0.0,1257.9,954.2,519.9,434.3,,303.7,1996.4,,180.6,180.6,,,,8.5,,,,,,762.6,,,762.6,951.7,0.7,,,,,226.6,,,,226.6,227.3,1179.0,0.0,284.6,,,0.0,2655.0,49.2,2988.8,0.0,2988.8,4167.8,
09/30/2005,4396.8,532.6,200.4,332.2,736.2,736.2,,587.6,85.2,56.2,451.3,-5.1,508.8,,,,2365.2,778.5,1342.3,-563.8,0.0,1253.1,939.6,517.2,422.4,,313.5,2031.6,,171.4,171.4,,,,8.1,,,,,,856.1,,,856.1,1035.6,0.9,,,,,246.6,,,,246.6,247.5,1283.1,0.0,292.4,,,,2787.1,34.2,3113.7,0.0,3113.7,4396.8,
12/31/2005,4992.5,1056.5,491.2,565.3,770.3,,,563.5,87.0,65.4,414.9,-3.8,479.8,,,,2870.1,831.0,1402.5,-571.5,0.0,1291.4,922.9,513.2,409.7,,368.5,2122.4,,206.5,206.5,,,,47.4,,,,,,994.9,,,994.9,1248.8,184.2,,,,,259.3,,,,259.3,443.5,1692.3,0.0,492.5,,,,2802.5,5.2,3300.2,,3300.2,4992.5,
03/31/2006,4994.2,874.1,198.4,675.7,841.8,841.8,,595.6,87.9,73.8,437.7,-3.8,509.9,,,,2821.4,857.6,1459.0,-601.4,0.0,1315.2,917.5,515.3,402.2,,397.7,2172.8,,202.1,202.1,,,,37.8,,,,,,893.5,,,893.5,1133.4,99.6,,,,,272.6,,,,272.6,372.2,1505.6,0.0,530.0,,,0.0,2950.0,8.6,3488.6,0.0,3488.6,4994.2,
06/30/2006,5109.0,867.7,129.7,738.0,842.1,842.1,,644.1,98.7,77.5,471.7,-3.8,508.3,,,,2862.2,892.1,1530.7,-638.6,0.0,1354.7,928.8,522.9,405.9,,425.9,2246.8,,193.3,193.3,,,,13.5,,,,,,851.2,,,851.2,1058.0,0.7,,,,,281.2,,,,281.2,281.9,1339.9,0.0,552.0,,,0.0,3163.9,53.2,3769.1,0.0,3769.1,5109.0,
09/30/2006,5399.1,1085.4,182.7,902.7,844.9,844.9,,675.1,99.7,80.1,499.1,-3.8,509.9,,,,3115.3,910.7,1576.6,-665.9,0.0,1373.1,927.4,526.8,400.6,,445.7,2283.8,,204.7,204.7,,,,14.6,,,,,,892.7,,,892.7,1112.0,0.6,,,,,296.0,,,,296.0,296.6,1408.6,0.0,574.7,,,0.0,3352.3,63.5,3990.5,0.0,3990.5,5399.1,
12/31/2006,5873.8,1414.8,416.6,998.2,907.0,907.0,,677.6,98.8,76.0,506.2,-3.4,534.9,,,,3534.3,951.7,1651.0,-699.3,0.0,1387.8,937.0,531.3,405.7,,450.8,2339.5,,252.2,252.2,,,,14.8,,,,,,1084.5,,,1084.5,1351.5,0.0,,,,,331.3,,,,331.3,331.3,1682.8,0.0,609.9,,,,3490.5,90.6,4191.0,0.0,4191.0,5873.8,
03/31/2007,6076.7,1466.2,294.3,1171.9,936.6,936.6,,710.2,102.8,79.0,531.8,-3.4,585.1,,,,3698.1,962.3,1694.5,-732.2,0.0,1416.3,933.0,533.0,400.0,,483.3,2378.6,,224.2,224.2,,,,15.1,,,,,,822.1,,,822.1,1061.4,0.1,,,,,527.2,,,,527.2,527.3,1588.7,0.0,655.7,,,0.0,3726.4,105.9,4488.0,0.0,4488.0,6076.7,
06/30/2007,6419.9,1780.2,170.0,1610.2,940.5,940.5,,733.4,101.1,80.9,554.8,-3.4,608.2,,,,4062.3,932.7,1654.3,-721.6,0.0,1424.9,905.3,513.0,392.3,,519.6,2357.6,,231.2,231.2,,,,17.4,,,,,,791.3,,,791.3,1039.9,0.0,,,,,578.6,,,,578.6,578.6,1618.5,0.0,692.3,,,0.0,3995.5,113.6,4801.4,0.0,4801.4,6419.9,
09/30/2007,6858.7,2073.4,170.9,1902.5,954.3,954.3,,785.1,103.4,81.8,603.3,-3.4,626.3,,,,4439.1,957.4,1719.7,-762.3,0.0,1462.2,922.0,524.1,397.9,,540.2,2419.6,,240.4,240.4,,,,17.4,,,,,,829.3,,,829.3,1087.1,0.0,,,,,610.3,,,,610.3,610.3,1697.4,0.0,723.1,,,0.0,4224.2,214.0,5161.3,0.0,5161.3,6858.7,
12/31/2007,7354.0,2410.8,290.5,2120.3,1030.7,1030.7,,796.2,110.0,75.9,614.0,-3.7,667.2,,,,4904.9,991.6,1785.9,-794.3,0.0,1457.5,925.5,527.4,398.1,,532.0,2449.1,,265.5,265.5,,,,16.8,,,,,,1050.7,,,1050.7,1333.0,0.0,,,,,642.5,,,,642.5,642.5,1975.5,0.0,753.0,,,,4364.7,260.8,5378.5,0.0,5378.5,7354.0,
03/31/2008,7754.1,2362.8,423.5,1939.3,1094.6,1094.6,,894.6,120.0,87.0,691.3,-3.7,711.9,,,,5063.9,1023.4,1892.1,-868.7,0.0,1666.8,957.6,548.8,408.8,,709.2,2690.2,,277.7,277.7,,,,17.7,,,,,,853.8,,,853.8,1149.2,0.0,,,,,672.1,,,,672.1,672.1,1821.3,0.0,797.4,,,0.0,4655.2,480.2,5932.8,0.0,5932.8,7754.1,
06/30/2008,8025.3,2562.7,421.6,2141.1,1132.0,1132.0,,953.2,123.9,96.8,736.2,-3.7,707.0,,,,5354.9,1017.8,1913.0,-895.2,0.0,1652.6,942.6,544.3,398.3,,710.0,2670.4,,268.2,268.2,,,,23.8,,,,,,832.0,,,832.0,1124.0,0.0,,,,,682.2,,,,682.2,682.2,1806.2,0.0,826.1,,,0.0,4961.0,432.0,6219.1,0.0,6219.1,8025.3,
09/30/2008,7574.6,2207.5,668.0,1539.5,1105.1,1105.1,,981.2,134.3,95.5,755.1,-3.7,697.4,,,,4991.2,992.8,1892.3,-899.5,,1590.6,909.2,531.2,378.0,,681.4,2583.4,,262.5,262.5,,,,21.2,,,,,,859.7,,,859.7,1143.4,,,,,,686.1,,,,686.1,686.1,1829.5,,828.8,,,,4657.2,259.1,5745.1,,5745.1,7574.6,
12/31/2008,7603.3,2195.6,701.1,1494.5,1129.5,1129.5,,952.7,138.2,92.7,727.4,-5.6,701.5,,,,4979.3,963.8,1871.0,-907.2,0.0,1660.2,935.5,567.5,368.0,,724.7,2624.0,,274.3,274.3,,,,20.5,,,,,,1167.3,,,1167.3,1462.1,0.0,,,,,734.5,,,,734.5,734.5,2196.6,0.0,852.4,,,0.0,4389.5,164.8,5406.7,0.0,5406.7,7603.3,
03/31/2009,7585.2,2245.1,685.8,1559.3,1054.8,1054.8,0.0,990.2,150.3,90.5,755.0,-5.6,709.8,,223.9,157.1,4999.9,944.3,1848.8,-904.5,0.0,1641.0,909.5,554.4,355.1,,507.6,2585.3,,1161.3,273.7,143.4,0.0,744.2,20.5,0.0,,,,20.5,0.0,,,0.0,1181.8,0.0,0.0,,,,778.3,,,,778.3,778.3,1960.1,0.0,885.2,39.7,845.5,0.0,4670.6,69.3,5625.1,0.0,5625.1,7585.2,
06/30/2009,7923.5,2427.9,666.3,1761.6,1097.3,1097.3,0.0,991.7,151.9,90.9,754.5,-5.6,723.4,,209.3,152.8,5240.3,950.3,1900.4,-950.1,0.0,1732.9,942.0,578.0,364.0,,581.6,2683.2,,1055.7,211.7,14.4,0.0,829.6,19.4,0.0,,,,19.4,0.0,,,0.0,1075.1,0.0,0.0,,,,790.9,,,,790.9,790.9,1866.0,0.0,906.6,39.7,866.9,0.0,4961.9,189.0,6057.5,0.0,6057.5,7923.5,
09/30/2009,8459.2,2929.4,960.3,1969.1,1113.5,1113.5,0.0,977.3,144.5,89.9,748.5,-5.6,741.6,,205.1,146.3,5761.8,954.1,1949.3,-995.2,0.0,1743.3,954.9,594.6,360.3,,583.3,2697.4,,1179.9,204.5,2.1,0.0,973.3,18.1,0.0,,,,18.1,0.0,,,0.0,1198.0,0.0,0.0,,,,820.3,,,,820.3,820.3,2018.3,0.0,923.4,39.8,883.6,0.0,5190.9,326.6,6440.9,0.0,6440.9,8459.2,
12/31/2009,9071.3,2954.8,658.7,2296.1,1147.1,1147.1,0.0,943.0,0.0,,,,806.3,,258.9,204.1,5851.2,947.6,1963.7,-1016.1,0.0,2272.5,1591.5,956.8,634.7,1.7,420.4,3220.1,,1423.0,200.2,134.7,59.7,1028.4,18.0,0.0,0.0,0.0,,18.0,0.0,0.0,,0.0,1441.0,0.0,0.0,0.0,0.0,,1035.2,0.0,85.8,,949.4,1035.2,2476.2,0.0,939.7,39.8,899.9,0.0,5397.4,258.0,6595.1,0.0,6595.1,9071.3,
03/31/2010,10098.4,3937.6,1202.5,2735.1,1120.6,1120.6,0.0,961.0,148.2,89.3,735.0,-11.5,856.2,,254.7,239.4,6875.4,925.0,1968.0,-1043.0,0.0,2298.0,1617.5,951.2,666.3,,425.8,3223.0,,1377.2,230.7,166.0,59.5,921.0,27.6,0.0,,,,27.6,0.0,,,0.0,1404.8,996.2,996.2,,,,1026.6,,,,1026.6,2022.8,3427.6,0.0,965.1,39.7,925.4,0.0,5553.7,152.0,6670.8,0.0,6670.8,10098.4,
06/30/2010,10060.1,4028.5,785.2,3243.3,1108.2,1108.2,0.0,968.2,148.8,87.5,743.4,-11.5,794.9,,247.2,195.4,6899.8,898.7,1937.9,-1039.2,0.0,2261.6,1586.9,932.3,654.6,,427.5,3160.3,,1276.2,212.8,46.3,59.6,957.5,18.9,0.0,,,,18.9,0.0,,,0.0,1295.1,996.3,996.3,,,,1023.2,,,,1023.2,2019.5,3314.6,0.0,984.2,39.7,944.5,0.0,5813.1,-51.8,6745.5,0.0,6745.5,10060.1,
09/30/2010,10771.9,4514.6,925.6,3589.0,1158.6,1158.6,0.0,1035.3,156.3,85.0,805.5,-11.5,835.2,,250.7,218.0,7543.7,931.6,2008.8,-1077.2,0.0,2296.6,1604.5,951.0,653.5,,441.4,3228.2,,1386.9,247.8,60.2,59.6,1019.3,19.1,0.0,,,,19.1,0.0,,,0.0,1406.0,996.4,996.4,,,,1063.5,,,,1063.5,2059.9,3465.9,0.0,1005.0,39.7,965.3,0.0,6091.2,209.8,7306.0,0.0,7306.0,10771.9,
12/31/2010,10895.0,4380.0,1758.0,2622.0,1252.0,1252.0,0.0,1057.0,0.0,65.0,834.0,158.0,943.0,,248.0,290.0,7632.0,798.0,1850.0,-1052.0,0.0,2465.0,1775.0,1072.0,703.0,0.0,442.0,3263.0,,1580.0,292.0,47.0,70.0,1171.0,25.0,0.0,0.0,0.0,,25.0,0.0,0.0,,0.0,1605.0,996.0,996.0,0.0,0.0,,1120.0,0.0,107.0,344.0,669.0,2116.0,3721.0,0.0,1003.0,39.0,964.0,0.0,6017.0,154.0,7174.0,0.0,7174.0,10895.0,
03/31/2011,11231.0,2885.9,735.1,2150.8,1310.3,1310.3,0.0,1220.5,177.8,45.3,1009.7,-12.3,1084.5,,251.3,343.5,6501.2,845.0,1959.2,-1114.2,0.0,3884.8,3165.5,1853.5,1312.0,,468.0,4729.8,,1558.6,292.0,139.5,69.9,1057.2,28.2,0.0,,,,28.2,0.0,,,0.0,1586.8,996.6,996.6,,,,1195.2,,,,1195.2,2191.8,3778.6,0.0,1021.3,38.8,982.5,0.0,6014.8,416.3,7452.4,0.0,7452.4,11231.0,
06/30/2011,11596.4,2675.0,497.1,2177.9,1348.2,1348.2,0.0,1284.4,197.2,49.1,1050.4,-12.3,1195.1,,300.4,416.5,6502.7,886.0,2068.8,-1182.8,0.0,4207.7,3425.7,2027.5,1398.2,,481.6,5093.7,,1579.1,307.0,28.4,69.9,1173.8,24.4,0.0,,,,24.4,0.0,,,0.0,1603.5,996.7,996.7,,,,1218.2,,,,1218.2,2214.9,3818.4,0.0,1039.6,38.8,1000.8,0.0,6254.1,484.3,7778.0,0.0,7778.0,11596.4,
09/30/2011,12083.0,3213.0,810.0,2403.0,1319.0,1319.0,0.0,1297.0,198.0,49.0,1062.0,-12.0,1102.0,,287.0,327.0,6931.0,888.0,2074.0,-1186.0,0.0,4264.0,3496.0,2042.0,1454.0,,481.0,5152.0,,1537.0,282.0,59.0,69.0,1127.0,25.0,0.0,,,,25.0,0.0,,,0.0,1562.0,1755.0,1755.0,,,,1209.0,,,,1209.0,2964.0,4526.0,0.0,1045.0,38.0,1007.0,0.0,6240.0,272.0,7557.0,0.0,7557.0,12083.0,
12/31/2011,12146.0,3418.0,905.0,2513.0,1417.0,1417.0,0.0,1283.0,0.0,46.0,1052.0,185.0,1089.0,,62.0,312.0,7207.0,888.0,2055.0,-1167.0,0.0,4051.0,3514.0,2072.0,1442.0,0.0,475.0,4939.0,,1823.0,345.0,155.0,81.0,1242.0,17.0,0.0,0.0,0.0,,17.0,0.0,0.0,,0.0,1840.0,1751.0,1751.0,0.0,0.0,,872.0,0.0,105.0,180.0,587.0,2623.0,4463.0,0.0,1060.0,38.0,1022.0,0.0,6479.0,144.0,7683.0,0.0,7683.0,12146.0,
03/31/2012,12459.0,3297.0,690.0,2607.0,1472.0,1472.0,0.0,1318.0,0.0,71.0,1047.0,200.0,1142.0,,333.0,336.0,7229.0,909.0,2121.0,-1212.0,0.0,4321.0,3507.0,2082.0,1425.0,,481.0,5230.0,,1526.0,311.0,85.0,81.0,1049.0,23.0,0.0,,,,23.0,0.0,,,0.0,1549.0,1751.0,1751.0,,,,1137.0,,,,1137.0,2888.0,4437.0,0.0,1086.0,38.0,1048.0,0.0,6701.0,235.0,8022.0,0.0,8022.0,12459.0,
06/30/2012,12262.0,3460.0,1393.0,2067.0,1368.0,1368.0,0.0,1289.0,0.0,69.0,1017.0,203.0,1081.0,,312.0,290.0,7198.0,898.0,2100.0,-1202.0,0.0,4166.0,3377.0,2028.0,1349.0,,477.0,5064.0,,1473.0,295.0,0.0,81.0,1097.0,16.0,0.0,,,,16.0,0.0,,,0.0,1489.0,1750.0,1750.0,,,,1071.0,,,,1071.0,2821.0,4310.0,0.0,1104.0,38.0,1066.0,0.0,6908.0,-60.0,7952.0,0.0,7952.0,12262.0,
09/30/2012,12777.0,3863.0,1423.0,2440.0,1356.0,1356.0,0.0,1315.0,0.0,76.0,1028.0,211.0,1106.0,,310.0,246.0,7640.0,929.0,2169.0,-1240.0,0.0,4208.0,3402.0,2060.0,1342.0,,496.0,5137.0,,1558.0,270.0,59.0,81.0,1148.0,18.0,0.0,,,,18.0,0.0,,,0.0,1576.0,1751.0,1751.0,,,,1089.0,,,,1089.0,2840.0,4416.0,0.0,1121.0,38.0,1083.0,0.0,7162.0,78.0,8361.0,0.0,8361.0,12777.0,
12/31/2012,13206.0,4285.0,1395.0,2890.0,1430.0,1430.0,0.0,1265.0,0.0,71.0,992.0,202.0,1168.0,,63.0,357.0,8148.0,948.0,2232.0,-1284.0,0.0,4110.0,3566.0,2142.0,1424.0,0.0,481.0,5058.0,,1860.0,288.0,70.0,101.0,1401.0,16.0,0.0,0.0,0.0,,16.0,0.0,0.0,,0.0,1876.0,1746.0,1746.0,0.0,0.0,,987.0,0.0,192.0,182.0,613.0,2733.0,4609.0,0.0,1136.0,38.0,1098.0,0.0,7332.0,129.0,8597.0,0.0,8597.0,13206.0,
03/31/2013,14089.0,4487.0,1913.0,2574.0,1408.0,1408.0,0.0,1323.0,0.0,78.0,1042.0,203.0,1203.0,,0.0,412.0,8421.0,1002.0,2298.0,-1296.0,0.0,4666.0,4112.0,2592.0,1520.0,,554.0,5668.0,,1774.0,297.0,105.0,101.0,1271.0,34.0,0.0,,,,34.0,0.0,,,0.0,1808.0,2738.0,2738.0,,,,1087.0,,,,1087.0,3825.0,5633.0,0.0,1143.0,38.0,1105.0,0.0,7296.0,17.0,8456.0,0.0,8456.0,14089.0,
06/30/2013,14382.0,4652.0,971.0,3681.0,1413.0,1413.0,0.0,1345.0,0.0,85.0,1055.0,205.0,1279.0,,0.0,498.0,8689.0,1021.0,2345.0,-1324.0,0.0,4672.0,4118.0,2573.0,1545.0,,554.0,5693.0,,1942.0,277.0,53.0,100.0,1512.0,29.0,0.0,,,,29.0,0.0,,,0.0,1971.0,2742.0,2742.0,,,,1066.0,,,,1066.0,3808.0,5779.0,0.0,1162.0,38.0,1124.0,0.0,7410.0,31.0,8603.0,0.0,8603.0,14382.0,
09/30/2013,14883.0,5138.0,1110.0,4028.0,1370.0,1370.0,0.0,1404.0,0.0,92.0,1102.0,210.0,1275.0,,0.0,518.0,9187.0,1036.0,2409.0,-1373.0,0.0,4660.0,4142.0,2603.0,1539.0,,518.0,5696.0,,2293.0,278.0,25.0,100.0,1890.0,31.0,0.0,,,,31.0,0.0,,,0.0,2324.0,2743.0,2743.0,,,,1079.0,,,,1079.0,3822.0,6146.0,0.0,1180.0,38.0,1142.0,0.0,7411.0,146.0,8737.0,0.0,8737.0,14883.0,
12/31/2013,15743.0,3980.0,1339.0,2641.0,1518.0,1518.0,0.0,1422.0,0.0,85.0,1110.0,227.0,1415.0,4.0,34.0,514.0,8335.0,1081.0,2497.0,-1416.0,0.0,6327.0,5833.0,3844.0,1989.0,0.0,456.0,7408.0,,2630.0,314.0,131.0,115.0,2070.0,25.0,0.0,0.0,0.0,,25.0,2.0,0.0,0.0,0.0,2657.0,2739.0,2739.0,0.0,0.0,,1300.0,0.0,174.0,397.0,729.0,4039.0,6696.0,0.0,1198.0,38.0,1160.0,0.0,7617.0,232.0,9047.0,0.0,9047.0,15743.0,
03/31/2014,16159.0,4047.0,1381.0,2666.0,1430.0,1430.0,0.0,1498.0,0.0,96.0,1171.0,231.0,1471.0,,0.0,553.0,8446.0,1117.0,2584.0,-1467.0,0.0,6596.0,6082.0,3997.0,2085.0,,514.0,7713.0,,2738.0,350.0,118.0,116.0,2154.0,820.0,0.0,,,,820.0,0.0,,,0.0,3558.0,2244.0,2244.0,,,,1294.0,,,,1294.0,3538.0,7096.0,0.0,1224.0,38.0,1186.0,0.0,7571.0,268.0,9063.0,0.0,9063.0,16159.0,
06/30/2014,17229.0,4745.0,1319.0,3426.0,1503.0,1503.0,0.0,1587.0,0.0,104.0,1229.0,254.0,1546.0,,0.0,592.0,9381.0,1127.0,2626.0,-1499.0,0.0,6721.0,6191.0,4101.0,2090.0,,530.0,7848.0,,2303.0,337.0,97.0,116.0,1753.0,630.0,0.0,,,,630.0,780.0,,2.0,769.0,3713.0,3237.0,3237.0,,,,1277.0,,,,1275.0,4514.0,8227.0,0.0,1246.0,38.0,1208.0,0.0,7525.0,231.0,9002.0,0.0,9002.0,17229.0,
09/30/2014,17515.0,4677.0,1356.0,3321.0,1529.0,1529.0,0.0,1666.0,0.0,106.0,1303.0,257.0,1454.0,21.0,0.0,467.0,9326.0,1104.0,2602.0,-1498.0,0.0,7085.0,6365.0,4257.0,2108.0,,699.0,8189.0,,3480.0,335.0,374.0,115.0,2656.0,731.0,0.0,,,,731.0,0.0,,23.0,0.0,4211.0,3231.0,3231.0,,,,1449.0,,,,1426.0,4680.0,8891.0,0.0,1268.0,38.0,1230.0,0.0,7430.0,-74.0,8624.0,0.0,8624.0,17515.0,
12/31/2014,17279.0,5000.0,1795.0,3205.0,1572.0,1572.0,0.0,1588.0,0.0,88.0,1252.0,248.0,524.0,2.0,594.0,494.0,8684.0,1098.0,2597.0,-1499.0,0.0,7497.0,6204.0,4186.0,2018.0,0.0,697.0,8595.0,,3722.0,329.0,333.0,131.0,2929.0,727.0,0.0,0.0,0.0,,727.0,12.0,0.0,0.0,0.0,4461.0,3246.0,3246.0,0.0,0.0,,977.0,0.0,259.0,42.0,676.0,4223.0,8684.0,0.0,1290.0,38.0,1252.0,0.0,7559.0,-254.0,8595.0,0.0,8595.0,17279.0,
03/31/2015,16580.0,4263.0,1674.0,2589.0,1521.0,1521.0,0.0,1582.0,0.0,101.0,1221.0,260.0,1361.0,,,467.0,8727.0,1069.0,2528.0,-1459.0,0.0,6784.0,6059.0,4099.0,1960.0,,725.0,7853.0,,3470.0,333.0,288.0,131.0,2718.0,225.0,0.0,,,,225.0,0.0,,,0.0,3695.0,3257.0,3257.0,,,,1307.0,,,,1307.0,4564.0,8259.0,0.0,1315.0,38.0,1277.0,0.0,7527.0,-521.0,8321.0,0.0,8321.0,16580.0,
06/30/2015,16819.0,4277.0,3626.0,651.0,1500.0,1500.0,0.0,1619.0,0.0,104.0,1245.0,270.0,1540.0,1.0,0.0,561.0,8936.0,1102.0,2604.0,-1502.0,0.0,6781.0,6050.0,4125.0,1925.0,,730.0,7883.0,,2757.0,342.0,157.0,130.0,2128.0,227.0,0.0,,,,227.0,739.0,,,729.0,3723.0,3242.0,3242.0,,,,1349.0,,,,1349.0,4591.0,8314.0,0.0,1336.0,38.0,1298.0,0.0,7600.0,-431.0,8505.0,0.0,8505.0,16819.0,
09/30/2015,15917.0,3372.0,3163.0,209.0,1496.0,1496.0,0.0,1665.0,0.0,113.0,1256.0,296.0,1500.0,2.0,0.0,535.0,8033.0,1128.0,2656.0,-1528.0,0.0,6756.0,6021.0,4160.0,1861.0,,733.0,7884.0,,2570.0,340.0,158.0,130.0,1942.0,971.0,0.0,,,,971.0,12.0,,1.0,0.0,3553.0,2511.0,2511.0,,,,1369.0,,,,1368.0,3880.0,7433.0,0.0,1357.0,38.0,1319.0,0.0,7656.0,-529.0,8484.0,0.0,8484.0,15917.0,
12/31/2015,16223.0,4079.0,3379.0,700.0,1662.0,1662.0,0.0,1639.0,0.0,103.0,1232.0,304.0,563.0,1.0,477.0,495.0,7943.0,1199.0,2730.0,-1531.0,0.0,7081.0,5930.0,4136.0,1794.0,0.0,673.0,8280.0,,2725.0,410.0,141.0,142.0,2032.0,768.0,0.0,0.0,0.0,,768.0,9.0,0.0,1.0,0.0,3502.0,3230.0,3230.0,0.0,0.0,,980.0,0.0,239.0,35.0,705.0,4210.0,7712.0,0.0,1358.0,37.0,1321.0,0.0,7792.0,-639.0,8511.0,0.0,8511.0,16223.0,
03/31/2016,19668.0,7483.0,6976.0,507.0,1591.0,1591.0,0.0,1768.0,0.0,119.0,1324.0,325.0,483.0,0.0,0.0,471.0,11325.0,1224.0,2811.0,-1587.0,0.0,7119.0,5945.0,4165.0,1780.0,,1174.0,8343.0,,2388.0,394.0,151.0,142.0,1701.0,770.0,0.0,,,,770.0,28.0,,1.0,0.0,3186.0,6706.0,6706.0,,,,968.0,,,,967.0,7674.0,10860.0,0.0,1390.0,37.0,1353.0,0.0,8040.0,-622.0,8808.0,0.0,8808.0,19668.0,
06/30/2016,20520.0,3656.0,3490.0,166.0,1758.0,1758.0,0.0,1989.0,0.0,126.0,1500.0,363.0,421.0,1.0,0.0,411.0,7824.0,1446.0,3070.0,-1624.0,0.0,11250.0,10100.0,6372.0,3728.0,,1149.0,12696.0,,1807.0,425.0,166.0,142.0,1074.0,927.0,0.0,,,,927.0,871.0,,3.0,833.0,3605.0,6717.0,6717.0,,,,1100.0,,,,1097.0,7817.0,11422.0,0.0,1415.0,37.0,1378.0,0.0,8278.0,-595.0,9098.0,0.0,9098.0,20520.0,
09/30/2016,20187.0,3022.0,2953.0,69.0,1803.0,1803.0,0.0,2092.0,0.0,126.0,1570.0,396.0,449.0,1.0,0.0,438.0,7366.0,1505.0,3123.0,-1618.0,0.0,11316.0,10083.0,6475.0,3608.0,,1232.0,12821.0,,2860.0,420.0,213.0,142.0,2085.0,135.0,0.0,,,,135.0,31.0,,2.0,0.0,3026.0,6713.0,6713.0,,,,1116.0,,,,1114.0,7829.0,10855.0,0.0,1441.0,37.0,1404.0,0.0,8491.0,-600.0,9332.0,0.0,9332.0,20187.0,
12/31/2016,20435.0,3384.0,3316.0,68.0,1967.0,1967.0,0.0,2030.0,0.0,130.0,1475.0,425.0,480.0,4.0,302.0,439.0,7861.0,1569.0,3161.0,-1592.0,0.0,11005.0,9864.0,6356.0,3508.0,0.0,835.0,12574.0,,2904.0,437.0,40.0,159.0,2268.0,228.0,0.0,0.0,0.0,,228.0,16.0,0.0,2.0,0.0,3148.0,6686.0,6686.0,0.0,0.0,,1051.0,0.0,279.0,55.0,715.0,7737.0,10885.0,0.0,1469.0,37.0,1432.0,0.0,8842.0,-761.0,9550.0,0.0,9550.0,20435.0,
03/31/2017,20517.0,3279.0,3213.0,66.0,1875.0,1875.0,0.0,2172.0,0.0,137.0,1559.0,476.0,563.0,1.0,0.0,544.0,7889.0,1655.0,3333.0,-1678.0,0.0,10973.0,9839.0,6393.0,3446.0,,1133.0,12628.0,,2498.0,456.0,43.0,159.0,1840.0,35.0,0.0,,,,35.0,21.0,,1.0,0.0,2554.0,7184.0,7184.0,,,,1075.0,,,,1074.0,8259.0,10813.0,0.0,1476.0,37.0,1439.0,0.0,8903.0,-675.0,9704.0,0.0,9704.0,20517.0,
06/30/2017,21292.0,3747.0,3649.0,98.0,1905.0,1905.0,0.0,2279.0,0.0,151.0,1633.0,495.0,547.0,1.0,,528.0,8478.0,1758.0,3518.0,-1760.0,0.0,11056.0,9853.0,6471.0,3382.0,,1202.0,12814.0,,1715.0,427.0,80.0,159.0,1049.0,774.0,0.0,,,,774.0,1063.0,,0.0,1026.0,3552.0,6592.0,6592.0,,,,1113.0,,,,1113.0,7705.0,11257.0,0.0,1489.0,37.0,1452.0,0.0,9136.0,-590.0,10035.0,0.0,10035.0,21292.0,
