Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1999,2285.0,,-1063.7,,1221.3,,-831.5,,,,389.8,-44.2,44.2,54.5,-10.3,0.0,0.0,345.6,-117.5,228.0977,0.0,,,228.1,,228.1,-5.1,,223.0,223.0,,1168.2,0.19,0.19,0.19,1280.8,0.18,0.179997,0.18,
09/30/1999,2314.0,,-1060.4,,1253.6,,-852.0,,,,401.6,-43.8,43.8,54.3,-10.5,0.0,0.0,357.8,-118.1,239.7,0.0,,,239.7,,239.7,-5.3,,234.4,234.4,,1165.6,0.2,0.2,0.2,1277.0,0.19,0.19,0.19,
12/31/1999,2343.9,,-1090.5,,1253.4,,-769.9,,,,483.5,-80.9,49.5,61.2,-11.7,0.0,31.4,402.6,-111.6,291.0,0.0,,,291.0,,260.6,-5.4,,255.2,255.2,,1163.6,0.22,0.22,0.22,1274.4,0.205,0.205,0.205,
03/31/2000,2241.8,,-1020.6,,1221.2,,-816.7,,,,404.5,-41.1,41.1,49.1,-8.0,0.0,0.0,363.4,-123.5,239.9,0.0,,,239.9,,239.9,-5.3,0.0,234.6,234.6,,1156.4,0.205,0.205,0.205,1264.4,0.19,0.19,0.19,
06/30/2000,2336.7,,-1065.8,,1270.9,,-832.8,,,,438.1,-44.2,44.2,51.2,-7.0,0.0,0.0,393.9,-132.0,261.9,0.0,,,261.9,,261.9,-5.1,0.0,256.8,256.8,,1152.6,0.225,0.225,0.225,1258.6,0.21,0.21,0.21,
09/30/2000,2366.5,,-1073.0,,1293.5,,-851.9,,,,441.6,-48.3,48.3,54.8,-6.5,0.0,0.0,393.3,-118.0,275.3,0.0,,,275.3,,275.3,-5.2,,270.1,270.1,,1147.2,0.235,0.235,0.235,1249.8,0.22,0.22,0.22,
12/31/2000,2412.9,,-1106.1,,1306.8,,-798.2,,,,508.6,-92.0,43.5,48.4,-4.9,0.0,48.5,416.6,-129.9,286.7,0.0,,,286.7,,286.7,-5.1,0.0,281.6,281.6,,1143.0,0.245,0.245,0.245,1246.4,0.23,0.23,0.23,
03/31/2001,2292.6,,-1032.8,,1259.8,,-818.3,,,,441.5,-43.6,43.6,47.4,-3.8,0.0,0.0,397.9,-130.0,267.9,0.0,,,267.9,0.0,267.9,-5.1,0.0,262.8,262.8,,1129.2,0.235,0.235,0.235,1231.0,0.22,0.22,0.22,
06/30/2001,2238.7,,-1050.5,,1188.2,,-718.6,,,,469.6,-42.9,42.9,45.9,-3.0,0.0,0.0,426.7,-139.5,287.2,0.0,,,287.2,0.0,287.2,-5.0,0.0,282.2,282.2,,1121.2,0.25,0.25,0.25,1221.4,0.235,0.235,0.235,
09/30/2001,2304.9,,-1072.5,,1232.4,,-757.0,,,,475.4,-43.5,43.5,46.2,-2.7,0.0,0.0,431.9,-135.7,296.2,0.0,,,296.2,0.0,296.2,-5.8,0.0,290.4,290.4,,1109.0,0.26,0.26,0.26,1207.6,0.245,0.245,0.245,
12/31/2001,2414.4,,-1081.1,,1333.3,,-790.5,,,,542.8,-130.6,24.2,26.6,-2.4,0.0,106.4,412.2,-116.9,295.3,0.0,,,295.3,,295.3,-5.8,0.0,289.5,289.5,,1103.2,0.265,0.265,0.28,1201.6,0.245,0.245,0.26,
03/31/2002,2195.2,,-992.4,,1202.8,,-742.1,,,,460.7,-34.9,34.9,36.9,-2.0,0.0,0.0,425.8,-136.1,289.7,0.0,,,289.7,0.0,289.7,-5.7,0.0,284.0,284.0,,1098.4,0.26,0.26,0.26,1194.4,0.245,0.245,0.245,
06/30/2002,2297.0,,-1053.0,,1244.0,,-726.2,,,,517.8,-37.1,37.1,39.1,-2.0,0.0,0.0,480.7,-153.7,327.0,0.0,,,327.0,0.0,327.0,-5.4,0.0,321.6,321.6,,1090.0,0.295,0.295,0.295,1183.6,0.275,0.275,0.275,
09/30/2002,2381.7,,-1079.1,,1302.6,,-788.5,,,,514.1,-38.7,36.7,38.7,-2.0,0.0,2.0,475.4,-144.7,330.7,0.0,,,330.7,0.0,330.7,-5.5,0.0,325.2,325.2,,1078.8,0.3,0.3,0.3,1170.0,0.285,0.285,0.285,
12/31/2002,2420.4,,-1099.7,,1320.7,,-800.2,,,,520.5,2.0,,,-2.0,0.0,0.0,522.5,-147.5,340.9,0.0,,,375.0,,340.9,-5.3,0.0,335.6,335.6,,1075.0,0.31,0.31,0.31,1165.2,0.295,0.295,0.295,
03/31/2003,2348.4,,-1050.2,,1298.2,,-787.7,,,,510.5,-34.0,0.0,34.0,-34.0,0.0,34.0,476.5,-152.5,324.0,0.0,,,324.0,0.0,324.0,-6.9,0.0,317.1,317.1,,1074.2,0.295,0.295,0.295,1159.4,0.28,0.28,0.28,
06/30/2003,2458.6,,-1105.8,,1352.8,,-795.3,,,,557.5,-31.3,31.3,31.3,,0.0,0.0,526.2,-166.4,359.8,0.0,,,359.8,0.0,359.8,-5.3,0.0,354.5,354.5,,1076.0,0.33,0.33,0.33,1161.2,0.31,0.31,0.31,
09/30/2003,2523.8,,-1136.5,,1387.3,,-852.0,,,,535.3,-30.4,30.4,30.4,,0.0,0.0,504.9,-139.5,365.4,0.0,,,365.4,0.0,365.4,-6.8,0.0,358.6,358.6,,1075.8,0.335,0.335,0.335,1158.2,0.315,0.315,0.315,
12/31/2003,2572.6,,-1163.6,,1409.0,,-846.3,,,,562.7,-28.4,28.4,28.4,,0.0,0.0,534.3,-162.2,372.1,0.0,,,372.1,0.0,372.1,,0.0,372.1,372.1,,1071.2,0.34,0.34,0.34,1152.2,0.325,0.325,0.325,
03/31/2004,2513.5,,-1113.9,,1399.6,,-868.3,,,,531.3,-28.3,0.0,28.3,-28.3,0.0,28.3,503.0,-164.5,338.5,0.0,,,338.5,0.0,338.5,-6.6,0.0,331.9,331.9,,1065.8,0.31,0.31,0.31,1145.0,0.295,0.295,0.295,
06/30/2004,2571.7,,-1148.1,,1423.6,,-838.8,,,,584.8,-29.3,29.3,29.3,-29.3,0.0,29.3,555.5,-181.6,373.9,0.0,,,373.9,0.0,373.9,-6.4,0.0,367.5,367.5,,1062.8,0.345,0.345,0.345,1141.2,0.33,0.33,0.33,
09/30/2004,2695.7,,-1219.0,,1476.7,,-939.0,,,,537.7,-30.1,30.1,30.1,-30.1,0.0,30.1,507.6,-178.6,329.0,0.0,,,329.0,0.0,329.0,-6.3,0.0,322.7,322.7,,1061.6,0.305,0.305,0.305,1137.6,0.29,0.29,0.29,
12/31/2004,2803.3,,-1262.8,,1540.5,,-992.8,,,,547.7,-63.5,,38.3,,0.0,25.2,484.2,-150.6,333.6,0.0,,,333.6,-47.9,285.7,-6.6,0.0,279.1,279.1,,1057.0,0.265,0.265,0.31,1131.8,0.25,0.25,0.295,
03/31/2005,2743.0,,-1239.4,,1503.6,,-1011.0,,,,492.6,-31.6,0.0,31.6,-31.6,0.0,31.6,461.0,-160.9,300.1,0.0,,,300.1,0.0,300.1,-7.0,0.0,293.1,293.1,,1049.6,0.28,0.28,0.32,1123.4,0.265,0.265,0.305,
06/30/2005,2837.5,,-1298.4,,1539.1,,-998.0,,,,541.1,-30.9,30.9,30.9,-30.9,0.0,30.9,510.2,-167.3,342.9,0.0,,,342.9,0.0,342.9,-6.7,0.0,336.2,336.2,28.7,1042.8,0.32,0.32,0.35,1114.8,0.31,0.31,0.335,
09/30/2005,2911.8,,-1334.2,,1577.6,,-973.3,,,,604.3,-36.8,36.8,73.6,-36.8,,0.0,567.5,-220.3,347.2,,,,347.2,,347.2,-7.1,0.0,340.1,340.1,,1037.6,0.33,0.33,0.35,1108.6,0.315,0.315,0.335,
12/31/2005,2904.6,,-1345.6,,1559.0,,-974.5,,,,584.5,-44.2,,36.7,,0.0,7.5,540.3,-179.1,361.2,0.0,,,361.2,0.0,361.2,-7.4,0.0,353.8,353.8,,1034.4,0.34,0.34,0.36,1105.6,0.325,0.325,0.345,
03/31/2006,2870.6,,-1255.0,,1615.6,0.0,-1032.3,1017.6,297.1,14.7,583.3,-103.1,0.0,37.3,-37.3,0.0,103.1,480.2,-155.7,324.5,0.0,,,324.5,0.0,324.5,-7.4,0.0,317.1,317.1,,1030.4,0.31,0.31,0.355,1099.6,0.295,0.295,0.34,
06/30/2006,3014.3,,-1323.5,,1690.8,,-1062.0,,,,628.8,-209.2,41.3,41.3,-41.3,0.0,209.2,419.6,-136.0,283.6,0.0,,,283.6,0.0,283.6,-7.1,0.0,276.5,276.5,,1031.6,0.27,0.27,0.38,1102.8,0.255,0.255,0.36,
09/30/2006,3143.7,,-1368.3,,1775.4,0.0,-1142.0,1140.3,,1.7,633.4,-125.2,0.0,41.2,-41.2,0.0,125.2,508.2,-164.1,344.1,0.0,,,344.1,0.0,344.1,-6.9,0.0,337.2,337.2,,1030.6,0.325,0.325,0.38,1100.8,0.315,0.315,0.37,
12/31/2006,3209.1,,-1432.5,,1776.6,,-1143.9,1145.0,,-1.1,632.7,-38.9,38.9,,,,0.0,593.8,-192.6,401.2,0.0,,,401.2,0.0,401.2,,0.0,401.2,401.2,,1028.8,0.385,0.385,0.41,1099.2,0.365,0.365,0.39,
03/31/2007,3213.9,,-1401.7,,1812.2,,-1170.2,,,,642.0,-33.6,0.0,42.7,-42.7,0.0,33.6,608.4,-121.8,486.6,0.0,,,486.6,0.0,486.6,-8.8,0.0,477.8,477.8,,1025.4,0.47,0.47,0.405,1094.0,0.445,0.445,0.385,
06/30/2007,3405.4,,-1497.0,,1908.4,,-1250.8,,,,657.6,-40.4,40.4,40.4,,0.0,0.0,617.2,-201.4,415.8,0.0,,,415.8,0.0,415.8,-6.8,0.0,409.0,409.0,41.7,1022.0,0.4,0.4,0.44,1088.4,0.38,0.38,0.418,
09/30/2007,3528.2,,-1544.6,,1983.6,,-1277.7,,,,705.9,-75.6,38.5,38.5,,0.0,37.1,630.3,-210.2,420.1,0.0,,,420.1,0.0,420.1,-6.9,0.0,413.2,413.2,,1019.8,0.405,0.405,0.45,1084.8,0.385,0.385,0.43,
12/31/2007,3642.2,,-1599.0,,2043.2,,-1301.4,1301.4,,0.0,741.8,-101.2,35.0,,,0.0,66.2,640.6,-225.7,414.9,0.0,,,414.9,0.0,414.9,-5.5,0.0,409.4,409.4,,1019.8,0.4,0.4,0.475,1084.4,0.385,0.385,0.455,
03/31/2008,3713.0,,-1613.2,,2099.8,,-1376.1,,,,723.7,-33.7,33.7,,,0.0,0.0,690.0,-223.5,466.5,0.0,,,466.5,0.0,466.5,-8.9,0.0,457.6,457.6,,1018.0,0.45,0.45,0.47,1079.0,0.43,0.43,0.45,
06/30/2008,3964.8,,-1725.0,,2239.8,0.0,-1422.7,1422.7,462.1,0.0,817.1,-75.5,25.4,,,,50.1,741.6,-247.8,493.8,,,,493.8,,493.8,-6.9,,486.9,486.9,25.285,1014.2,0.48,0.48,0.50493,1073.2,0.46,0.46,0.48356,
09/30/2008,3988.0,,-1751.8,,2236.2,0.0,-1415.4,1415.4,437.9,0.0,820.8,-75.3,22.9,,,0.0,52.4,745.5,-245.6,499.9,0.0,,,499.9,0.0,499.9,-7.0,0.0,492.9,492.9,31.2,1011.0,0.49,0.49,0.52,1068.6,0.47,0.47,0.495,
12/31/2008,3664.2,,-1625.0,,2039.2,,-1338.7,,,,700.5,127.4,23.0,115.0,-10.0,0.0,-232.4,827.9,-251.1,576.8,0.0,,,576.8,-80.0,496.8,-5.2,0.0,491.6,491.6,,1012.6,0.485,0.485,0.515,1070.0,0.47,0.47,0.5,
03/31/2009,3503.0,3503.0,-1490.0,1490.0,2013.0,0.0,-1202.0,1186.0,,16.0,811.0,-21.0,21.0,,,,0.0,790.0,-254.0,536.0,0.0,0.0,0.0,536.0,-28.0,508.0,-8.0,0.0,500.0,510.4,10.4,1001.4,0.5,0.5,0.509687,1052.4,0.485,0.485,0.494882,
06/30/2009,3745.0,3745.0,-1544.0,1544.0,2201.0,0.0,-1314.0,1296.0,,18.0,887.0,-21.0,21.0,,,,0.0,866.0,-278.0,588.0,0.0,0.0,0.0,588.0,-26.0,562.0,-7.0,0.0,555.0,555.0,0.0,1000.2,0.555,0.555,0.555,1049.8,0.535,0.535,0.535,
09/30/2009,3998.0,3998.0,-1631.0,1631.0,2367.0,0.0,-1441.0,1403.0,,38.0,926.0,-17.0,17.0,,,,0.0,909.0,-292.0,617.0,0.0,0.0,0.0,617.0,-27.0,590.0,-7.0,0.0,583.0,613.55,30.55,998.2,0.585,0.585,0.614657,1049.2,0.56,0.56,0.589117,
12/31/2009,4081.0,4081.0,-1654.0,1654.0,2427.0,0.0,-1436.0,1397.0,,39.0,991.0,-18.0,18.0,,,,0.0,973.0,-317.0,656.0,0.0,0.0,0.0,656.0,-25.0,631.0,-8.0,0.0,623.0,680.2,57.2,994.8,0.625,0.625,0.683755,1046.6,0.605,0.605,0.659653,
03/31/2010,3829.0,3829.0,-1561.0,1561.0,2268.0,0.0,-1590.0,1355.0,,235.0,678.0,-16.0,16.0,,,,0.0,662.0,-275.0,387.0,0.0,0.0,0.0,387.0,-30.0,357.0,-8.0,0.0,349.0,561.0,212.0,987.4,0.355,0.355,0.568159,1038.0,0.345,0.345,0.549239,
06/30/2010,3814.0,3814.0,-1572.0,1572.0,2242.0,0.0,-1294.0,1292.0,,2.0,948.0,-14.0,14.0,,,,0.0,934.0,-304.0,630.0,0.0,0.0,0.0,630.0,-27.0,603.0,-8.0,0.0,595.0,595.0,0.0,980.2,0.605,0.605,0.605,1029.4,0.585,0.585,0.585,
09/30/2010,3943.0,3943.0,-1599.0,1599.0,2344.0,0.0,-1386.0,1391.0,,-5.0,958.0,-13.0,13.0,,,,0.0,945.0,-300.0,645.0,0.0,0.0,0.0,645.0,-26.0,619.0,-9.0,0.0,610.0,610.0,0.0,972.0,0.63,0.63,0.63,1019.0,0.605,0.605,0.605,
12/31/2010,3978.0,3978.0,-1628.0,1628.0,2350.0,0.0,-1445.0,1376.0,,69.0,905.0,-16.0,16.0,,,,0.0,889.0,-238.0,651.0,0.0,0.0,0.0,651.0,-27.0,624.0,-9.0,0.0,615.0,614.3,-0.7,963.4,0.64,0.64,0.637637,1006.2,0.62,0.62,0.619305,
03/31/2011,3994.0,3994.0,-1663.0,1663.0,2331.0,0.0,-1416.0,1404.0,,12.0,915.0,-16.0,16.0,,,,0.0,899.0,-292.0,607.0,0.0,0.0,0.0,607.0,-31.0,576.0,0.0,0.0,576.0,576.0,0.0,986.8,0.585,0.585,0.585,993.2,0.58,0.58,0.58,
