Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
06/30/2001,17.416,17.48,17.396999,,3.338105,1.918377,1.966431,0.03,0.06,0.06,0.03,0.06,0.06,0.585,1.358108,0.613382,0.71,0.71,0.617421,13.636138,,
09/30/2001,17.423,17.569,17.406,,3.288521,1.85505,1.911582,0.52,0.53,0.53,0.52,0.53,0.53,0.585,1.631621,1.189877,0.7,0.7,0.611031,13.119898,,
12/31/2001,17.452999,17.568001,17.568001,,3.202755,2.611509,1.861282,0.12,0.14,0.14,0.12,0.14,0.14,0.585,2.734289,1.934825,0.7,0.7,0.698562,12.74016,,
03/31/2002,17.483999,17.596001,17.455,,3.276482,1.806416,1.860728,0.02,0.02,0.02,0.02,0.02,0.02,0.585,0.879175,0.879175,0.68,0.68,0.716141,12.408546,,
06/30/2002,17.629,17.749001,17.497999,,3.333638,1.844497,1.903532,0.05,0.06,0.06,0.05,0.05,0.05,0.585,1.25923,0.917991,0.7,0.7,0.913438,11.329572,,
09/30/2002,17.808001,17.579,17.579,,3.390125,1.843506,1.898003,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.585,1.152568,-1.154958,0.69,0.69,0.796159,10.099392,,
12/31/2002,17.84,17.712,17.712,,3.287432,1.804031,1.850102,-0.16,-0.16,-0.08,-0.16,-0.16,-0.08,0.585,1.323114,0.609417,0.53,0.53,0.593834,9.407679,,
03/31/2003,17.882032,17.921,17.752001,,3.254563,1.762844,1.828301,0.02,0.02,0.02,0.02,0.02,0.02,0.585,0.894547,-0.387956,0.7,0.7,0.322055,18.314082,,
06/30/2003,17.985134,18.047001,17.823999,,3.271825,1.741192,1.8102,0.07,0.07,0.05,0.07,0.07,0.05,0.585,1.658887,0.107888,0.73,0.73,0.987871,17.546936,,
09/30/2003,19.499001,18.302,18.302,,3.252869,1.662878,1.725003,-0.17,-0.26,-0.38,-0.17,-0.26,-0.38,0.585,0.968583,-1.197574,0.41,0.41,0.285963,9.108569,,
12/31/2003,20.032,19.948999,19.948999,,3.190185,1.6471,1.754374,0.01,0.02,0.0,0.01,0.02,0.0,0.585,0.665848,-1.820994,0.76,0.76,0.506789,10.254543,,
03/31/2004,20.354,20.365,20.038,,3.275975,1.71569,1.799581,0.07,0.07,-0.01,0.07,0.07,-0.01,0.585,1.041771,-0.86855,0.76,0.76,0.407782,8.737547,,
06/30/2004,20.385,20.584999,20.275,,3.265204,1.681677,1.774649,0.06,0.04,-0.01,0.06,0.04,-0.01,0.585,1.692922,0.428557,0.74,0.74,1.908609,9.104293,8.821634,
09/30/2004,20.582001,20.337999,20.337999,,3.327859,1.686597,1.7633,-0.03,-0.03,-0.04,-0.03,-0.03,-0.04,0.585,0.804356,-0.899548,0.73,0.73,0.457001,8.397774,,
12/31/2004,20.856791,,,,,,,,,,,,,,,,,,0.437891,8.173189,7.914281,
03/31/2005,21.3313,21.212,20.928,,3.425698,1.748997,1.875908,0.03,0.04,0.04,0.03,0.04,0.04,0.585,0.94677,-1.509891,0.79,0.79,0.281699,9.09389,8.845148,
06/30/2005,21.518146,21.625,21.351,,3.396422,1.759356,1.845159,0.21,0.22,0.22,0.21,0.21,0.21,0.585,1.64723,1.346447,0.85,0.85,0.307461,8.021207,7.786475,
09/30/2005,21.749399,21.844,21.548,,3.476982,1.760767,1.84741,0.01,0.01,-0.03,0.01,0.01,-0.03,0.585,0.990394,-1.991415,0.76,0.75,0.464059,8.26078,8.028544,
12/31/2005,22.048372,22.0,21.78,,3.541827,1.84977,1.941047,0.0,-0.01,0.03,0.0,-0.01,0.03,0.595,1.060652,0.601653,0.81,0.81,0.63787,16.441764,16.212677,
03/31/2006,22.623529,22.366,22.134,,3.496476,1.855742,1.985678,0.07,0.06,0.08,0.07,0.06,0.08,1.19,0.9672,0.76823,1.68,1.68,0.489446,8.97707,8.753807,
06/30/2006,,23.374,23.152,,3.44657,1.804423,1.898497,0.1,0.09,0.09,0.1,0.09,0.09,0.595,1.696311,-2.414953,0.85,0.85,,,,
09/30/2006,24.489874,24.215,23.99,,3.425719,1.734014,1.818883,0.09,0.08,0.08,0.09,0.08,0.08,0.595,0.697832,-2.965277,0.82,0.82,0.313966,10.738309,10.532061,
12/31/2006,25.093156,23.698,23.474,,3.598535,1.844679,1.876672,0.04,0.03,0.06,0.03,0.03,0.06,0.605,1.000383,-1.32159,0.83,0.83,0.220977,11.110001,10.931786,
03/31/2007,,,,,,,,,,,,,,,,,0.87,0.87,,,,
06/30/2007,,25.464,25.288,,3.431628,1.737899,1.816276,0.22,0.07,0.06,0.22,0.07,0.06,0.605,1.53211,-0.538437,0.84,0.84,,,,
09/30/2007,25.572886,25.514,25.362,,3.486436,1.77553,1.879229,0.33,0.1,0.11,0.33,0.1,0.11,0.605,1.193912,-1.117262,0.91,0.91,0.158019,10.132411,9.971851,
12/31/2007,25.71888,25.576,25.576,,3.504614,1.891891,,0.15,0.15,0.15,0.15,0.15,0.15,0.615,1.151196,0.161323,0.93,0.93,0.668458,9.202073,9.042423,
03/31/2008,26.141363,25.797,25.628,,3.54101,1.859256,,0.17,0.17,0.16,0.17,0.17,0.16,0.615,1.21695,-0.323786,0.96,0.96,0.270032,8.399906,8.242837,
06/30/2008,27.482974,26.761,26.599,,3.437573,1.746757,1.848152,0.2,0.2,0.2,0.2,0.2,0.18,0.615,1.481447,-0.723599,0.95,0.95,0.363025,11.03556,10.886158,
09/30/2008,28.089334,27.597,27.474,,3.413846,1.675002,,0.11,0.09,0.13,0.11,0.09,0.13,0.615,1.307163,-3.093761,0.9,0.9,1.554647,11.515617,11.36944,
12/31/2008,28.224708,28.158,28.053,,3.349089,1.74484,1.802053,0.16,0.140413,0.16,0.16,0.139473,0.16,0.615,1.154778,-0.048979,0.92,0.92,0.333963,9.3455,9.200024,
03/31/2009,28.221253,28.165,28.085,,3.335019,,1.820402,0.28,0.21613,0.22115,0.28,0.214209,0.219215,0.615,1.138935,0.634146,1.01,1.01,1.689011,9.224396,9.078902,
06/30/2009,28.22427,28.184,28.105,,3.364597,,1.815691,0.25,0.2,0.176552,0.25,0.2,0.176552,0.615,1.49251,0.303469,0.977516,0.974991,0.215417,9.497394,9.351916,
09/30/2009,28.835783,28.441,28.364,,3.349281,,1.721372,0.12,0.11,0.112431,0.12,0.11,0.112431,0.615,1.309829,0.731737,0.891265,0.8893,0.571824,9.467508,9.325115,
12/31/2009,29.095251,28.885,28.801,,3.309573,,1.725218,0.21,0.134197,0.123815,0.21,0.13297,0.122619,0.615,0.895247,-3.947606,0.92161,0.919248,0.474957,9.567472,9.426349,
03/31/2010,29.684303,29.204,29.13,,3.345829,,1.773429,0.21,0.21,0.19461,0.21,0.21,0.191955,0.615,0.862788,0.527326,0.99,0.99,1.089094,9.813773,9.67545,
06/30/2010,32.299493,30.736,30.628,,3.212583,,1.666971,0.04,0.04,0.091028,0.04,0.04,0.088412,0.615,1.364209,-1.424056,0.8,0.8,0.781591,12.335767,12.208644,
09/30/2010,33.898029,33.413,33.312,,3.028368,,1.51489,0.11,0.11,0.110951,0.11,0.11,0.110951,0.615,1.193324,-3.501141,0.84,0.84,2.952709,13.730887,13.609759,
12/31/2010,34.871399,34.418,34.283,,3.047575,,1.557915,0.2,0.2,0.2,0.2,0.2,0.2,0.615,0.791238,-1.702243,0.95,0.95,1.317469,14.869005,14.751258,
03/31/2011,36.54513,37.904,35.706,,2.939142,,1.547443,0.25,0.233294,0.237243,0.24,0.226439,0.230159,0.6275,0.876659,-0.419481,0.98,0.98,1.292156,16.418193,16.305839,
06/30/2011,37.142477,38.923,36.836,,2.910224,1.382018,1.486725,0.2,0.18,0.192746,0.2,0.18,0.188042,0.6275,1.418422,-3.469866,0.93,0.93,0.345642,16.628939,16.518392,
09/30/2011,37.823972,39.3,37.274,,2.959731,1.474272,1.525004,0.37,0.22,0.225573,0.37,0.22,0.225573,0.6275,1.224983,-1.606616,1.0,1.0,0.641234,17.303868,17.195312,
12/31/2011,38.959338,40.149,38.133,,2.964362,1.523221,1.575433,0.49,0.263394,0.254216,0.49,0.263394,0.254216,0.6275,1.129651,-2.243673,1.07,1.07,1.471201,18.437967,18.332575,
03/31/2012,40.94036,41.543,39.505,,2.943577,1.557069,1.597975,0.6,0.35517,0.354765,0.6,0.35517,0.354765,0.66,0.959651,-0.080851,1.12,1.12,1.021632,20.383944,20.283652,
06/30/2012,41.101427,41.028,40.983,,2.903838,1.535588,1.557939,0.69,0.339555,0.339946,0.69,0.339555,0.339946,0.66,1.536076,-1.676695,1.13,1.13,0.543558,20.422332,20.322433,
09/30/2012,41.925288,43.221,41.405,,2.975245,1.544306,1.572226,0.745466,0.33624,0.335612,0.714144,0.322112,0.32151,0.66,1.380437,-4.523101,1.11,1.11,0.320141,21.32782,21.229884,
12/31/2012,42.316398,44.047,42.254,,2.908458,1.648909,1.656766,0.527926,0.388342,0.403512,0.506436,0.372534,0.387087,0.695,1.253041,0.533015,1.213482,1.215415,0.214456,21.600421,21.50339,
03/31/2013,42.683322,44.149,42.354,,3.020258,1.67833,1.706592,0.5,0.457997,0.461609,0.5,0.457997,0.461462,0.695,0.994404,-0.320442,1.25,1.25,0.192675,21.839537,21.74334,
06/30/2013,42.736134,42.69,42.69,,3.087398,1.544132,1.581893,1.384141,0.334387,0.458491,1.384141,0.334387,0.458491,0.695,1.575662,-0.359311,1.14,1.14,0.205728,22.938364,22.842286,
09/30/2013,42.744978,42.702,42.702,,3.170952,1.553253,1.619292,1.04,0.340148,0.476301,1.04,0.340148,0.476301,0.695,1.390918,0.882043,1.13,1.13,4.236872,23.169435,23.073377,
12/31/2013,74.830726,74.693,74.693,,3.207891,1.423119,1.479121,-0.12,-0.2,0.159185,-0.12,-0.2,0.158923,0.73,1.199617,-0.094547,0.95,0.95,1.193801,39.379693,39.324822,
03/31/2014,75.009303,74.803,74.803,,3.255043,1.741882,1.780463,0.2,0.119928,0.157454,0.2,0.119928,0.157454,0.73,1.284186,0.287716,1.23,1.23,1.625145,38.840609,38.785869,
06/30/2014,75.194807,74.948,74.948,,3.273003,1.717484,1.773696,0.42,0.42,0.478452,0.42,0.42,0.476586,0.73,1.231507,-0.998012,1.2,1.2,0.349998,38.499135,38.44453,
09/30/2014,75.242266,75.058,75.058,,3.325082,1.801966,1.87551,0.89,0.89,0.936263,0.89,0.89,0.9325,0.73,1.451944,0.662208,1.31,1.31,1.166445,38.714584,38.683737,
12/31/2014,75.267675,75.114,75.114,,3.371129,1.826863,1.938134,0.46,0.46,0.476116,0.46,0.46,0.476116,0.77,1.172058,-1.361943,1.35,1.35,0.35411,38.403259,38.372422,
03/31/2015,75.345023,75.145,75.145,,3.440708,1.896467,1.983791,0.81,0.81,0.458234,0.81,0.81,0.452917,0.77,1.368807,0.365839,1.34,1.34,0.243294,38.386265,38.35546,
06/30/2015,75.375027,75.168,75.168,,3.444165,1.933097,1.994067,1.81,1.81,0.404933,1.81,1.81,0.401675,0.77,1.645261,-0.507117,1.415541,1.411522,0.398408,39.490745,39.469425,
09/30/2015,75.379381,75.189,75.189,,3.484526,1.933913,2.023102,1.22,1.22,0.493729,1.22,1.22,0.493684,0.77,1.768929,0.018194,1.443173,1.439618,0.595335,39.848855,39.827536,
12/31/2015,75.408571,75.4,75.203,,3.501682,1.98032,2.091539,0.57,0.57,0.575642,0.57,0.57,0.574019,0.82,1.332168,-0.231227,1.493714,1.490034,0.498073,39.678474,39.657163,
03/31/2016,75.505025,75.489,75.249,,3.575011,2.01806,2.105251,0.58,0.58,0.557815,0.58,0.58,0.557815,0.82,1.383208,0.069808,1.5,1.5,0.373273,39.344785,39.323502,
06/30/2016,75.524086,75.277,75.277,,3.616457,2.042589,2.13279,0.6,0.6,0.568208,0.6,0.6,0.568208,0.82,1.781832,0.14711,1.54,1.54,0.347955,39.136442,39.115164,
09/30/2016,75.542583,75.302,75.302,,3.677167,2.001926,2.090383,1.12,1.12,0.537914,1.12,1.12,0.537914,0.82,2.005339,-0.357082,1.47,1.47,0.368229,39.492057,39.470784,
12/31/2016,113.518212,88.392,88.109,,3.486568,1.586989,1.685742,0.44,0.44,0.50139,0.44,0.44,0.497675,0.87,1.076133,0.944852,1.128178,1.124901,0.295424,56.030011,56.030011,
03/31/2017,113.574798,117.864,113.338,,3.343168,1.832907,1.945446,0.36,0.36,0.416321,0.36,0.36,0.41262,0.87,1.171478,-0.144541,1.46,1.46,0.299001,55.537582,55.526673,
06/30/2017,113.607734,113.614,113.403,,3.375493,1.876194,1.956474,0.42,0.42,0.450059,0.42,0.42,0.450059,0.87,1.661773,0.779662,1.48,1.48,0.349087,55.05742,55.046514,
09/30/2017,113.627014,113.653,113.434,,3.390077,1.875505,1.947917,1.0,1.0,0.508551,1.0,1.0,0.506392,0.87,2.082559,1.350785,1.497905,1.495198,0.421123,55.211648,55.200744,
12/31/2017,113.518212,113.719,113.453,,3.373538,1.904454,1.986329,1.08,1.08,0.52702,1.08,1.08,0.52702,0.9225,0.890739,0.25355,1.506201,1.503466,0.094698,55.467044,55.467044,
03/31/2018,113.745207,113.507,113.507,,3.400821,1.897848,1.981675,0.42,0.42,0.446847,0.42,0.42,0.443111,0.9225,1.345327,0.889187,1.44,1.44,0.52491,54.928466,54.928466,
06/30/2018,113.808292,113.853,113.646,,3.432351,1.919513,1.998495,0.52,0.52,0.511712,0.52,0.52,0.511712,0.9225,1.859291,0.231535,1.55,1.55,0.286534,54.556382,54.556382,
09/30/2018,113.838139,113.91,113.671,,3.493486,1.96145,2.016231,0.46,0.46,0.457197,0.46,0.46,0.457197,0.9225,2.085413,1.483562,1.5,1.5,0.405304,54.147184,54.147184,
12/31/2018,113.844267,113.88,113.69,,3.502049,2.022509,2.100194,0.53,0.53,0.521462,0.53,0.53,0.52056,0.96,1.171924,0.476823,1.55,1.55,0.300929,53.638605,53.638605,
03/31/2019,113.916208,113.933,113.726,,3.527584,1.986485,,0.55,0.55,0.459455,0.55,0.55,0.457963,0.96,1.360094,0.772638,1.58,1.58,0.391718,53.185844,53.185844,
06/30/2019,114.043089,114.087,113.838,,3.578682,2.015461,2.10645,0.53,0.53,0.530895,0.53,0.53,0.5251,0.96,1.878011,1.121313,1.57,1.57,0.359268,52.682488,52.682488,
09/30/2019,114.065859,114.137,113.877,,3.649833,2.028232,2.126803,0.68,0.68,0.673376,0.68,0.68,0.670879,0.96,2.222319,1.435681,1.72,1.72,0.226413,52.365009,52.365009,
12/31/2019,114.139,114.309,113.967,,3.657348,2.12766,,1.3,1.3,0.566664,1.3,1.3,0.564397,1.0,1.40288,-0.050813,1.68,1.68,0.179395,52.788028,52.788028,
03/31/2020,114.279662,114.494,114.111,,3.663959,2.079449,,0.31,0.31,0.31663,0.31,0.31,0.313537,1.0,1.407419,0.622096,1.37,1.37,0.301961,43.729732,43.729732,
06/30/2020,114.365203,114.438,114.204,,3.616563,2.044815,,0.65,0.65,0.647806,0.65,0.65,0.647806,1.0,2.005298,1.066276,1.71,1.71,0.171967,51.689164,51.689164,
09/30/2020,,,,,,,,0.533,0.533,0.562,0.533,0.533,0.562,1.0,,,1.528,1.528,,,,
12/31/2020,,,,,,,,0.557,0.557,0.584,0.557,0.557,0.584,1.007,,,1.568,1.568,,,,
