Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
12/31/1992,756.0,-333.0,222.0,-127.0,,,-127.0,994.0,,,,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,
03/31/1993,-386.0,64.0,200.0,170.0,,,170.0,-820.0,,,,-820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,619.0,130.0,191.0,37.0,,,37.0,261.0,,,,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,637.0,157.0,208.0,-12.0,,,-12.0,284.0,,,,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,638.0,136.0,216.0,-399.0,,,-399.0,685.0,,,,685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.0,
03/31/1994,1.0,67.0,204.0,173.0,,,173.0,-443.0,,,,-443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,116.0,165.0,211.0,165.0,,,165.0,-425.0,,,,-425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,751.0,188.0,208.0,31.0,,,31.0,324.0,,,,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,489.0,165.0,217.0,-252.0,,,-252.0,359.0,,,,359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,
03/31/1995,105.0,135.0,207.0,20.0,,,20.0,-257.0,,,,-257.0,,,-148.0,,,,-148.0,,,,,,,,,,148.0,,,,,,,,,,,,,
06/30/1995,740.0,218.0,214.0,126.0,,,126.0,182.0,,,,182.0,,,-183.0,,,,-183.0,,,,,,,,,,183.0,,,,,,,,,,,,,
09/30/1995,669.0,210.0,200.0,110.0,,,110.0,149.0,,,,149.0,,,-155.0,,,,-155.0,,,,,,,,,,155.0,,,,,,,,,,,,,
12/31/1995,530.0,187.0,223.0,-61.0,,,-61.0,181.0,,,,181.0,,-294.0,-294.0,,,,-294.0,,,,,,,,,,0.0,,,,,,,,,,,,236.0,
03/31/1996,333.0,164.0,209.0,172.0,,,172.0,-212.0,,,,-212.0,,,-129.0,,,,-129.0,,,,,,,,,,129.0,,,,,,,,,,,,,
06/30/1996,705.0,259.0,215.0,168.0,,,168.0,63.0,,,,63.0,,,-178.0,,,,-178.0,,,,,,,,,,178.0,,,,,,,,,,,,,
09/30/1996,511.0,254.0,211.0,-82.0,,,-82.0,128.0,,,,128.0,,,-167.0,,,,-167.0,,,,,,,,,,167.0,,,,,,,,,,,,,
12/31/1996,546.0,229.0,218.0,-172.0,,,-172.0,271.0,,,,271.0,,-320.0,-320.0,,,,-320.0,,,,,,,,,,0.0,,,,,,,,,,,,226.0,
03/31/1997,509.0,224.0,211.0,16.0,,,16.0,58.0,209.0,-193.0,,42.0,,-110.0,-161.0,0.0,,,-161.0,,,0.0,0.0,0.0,,,,,51.0,-261.0,-74.0,-40.0,,,,-145.0,0.0,-145.0,-2.0,,138.0,
06/30/1997,583.0,304.0,219.0,26.0,,,26.0,34.0,-179.0,41.0,,172.0,,-190.0,-189.0,0.0,,,-189.0,,,0.0,0.0,0.0,,,,,-1.0,-245.0,-73.0,-23.0,,,,-157.0,0.0,-157.0,8.0,,148.0,
09/30/1997,538.0,300.0,202.0,60.0,,,60.0,-24.0,-65.0,64.0,,-23.0,,-294.0,-172.0,0.0,,,-172.0,,,0.0,0.0,0.0,,,,,-122.0,-374.0,-72.0,-55.0,,,,-237.0,0.0,-237.0,-10.0,,-130.0,
12/31/1997,460.0,244.0,202.0,-102.0,,,-102.0,116.0,,,,116.0,,-573.0,-297.0,0.0,,,-297.0,,,0.0,0.0,0.0,,,,,-276.0,-386.0,-72.0,-7.0,,,,-167.0,143.0,-310.0,-140.0,,-499.0,
03/31/1998,547.0,260.0,181.0,-11.0,,-81.0,70.0,117.0,-257.0,-85.0,,459.0,,-392.0,-106.0,0.0,,,-106.0,,,0.0,0.0,0.0,,,,,-286.0,-191.0,-71.0,-78.0,,,,-89.0,0.0,-89.0,47.0,,-36.0,
06/30/1998,657.0,360.0,179.0,-60.0,,-150.0,90.0,178.0,-343.0,119.0,,402.0,,-374.0,-126.0,0.0,,,-126.0,,,0.0,0.0,0.0,,,,,-248.0,-261.0,-83.0,-6.0,,,,-188.0,0.0,-188.0,16.0,,22.0,
09/30/1998,578.0,348.0,184.0,-288.0,,-255.0,-33.0,334.0,-265.0,162.0,536.0,-99.0,,-896.0,-171.0,0.0,,,-171.0,,,0.0,0.0,0.0,,,,,-725.0,235.0,-81.0,547.0,,,,-225.0,0.0,-225.0,-6.0,,-83.0,
12/31/1998,576.0,287.0,210.0,378.0,,,378.0,-299.0,,,,-299.0,,-466.0,-314.0,0.0,,,-314.0,,,0.0,0.0,0.0,,,,,-152.0,-123.0,-81.0,57.0,,,,72.0,220.0,-148.0,-171.0,,-13.0,
03/31/1999,406.0,308.0,183.0,31.0,,50.0,-19.0,-116.0,-108.0,-138.0,,130.0,,-186.0,-129.0,0.0,,,-129.0,,,0.0,0.0,0.0,,,,,-57.0,-113.0,-81.0,39.0,,,,-97.0,0.0,-97.0,26.0,,107.0,
06/30/1999,597.0,1077.0,197.0,-595.0,,64.0,-659.0,-82.0,-365.0,105.0,,178.0,,-2172.0,-163.0,0.0,,,-163.0,,,0.0,0.0,0.0,,,,,-2009.0,1803.0,-81.0,-173.0,,,,-170.0,0.0,-170.0,2227.0,,228.0,
09/30/1999,2750.0,90.0,209.0,2073.0,,-199.0,2272.0,378.0,-259.0,211.0,270.0,156.0,,-761.0,-193.0,0.0,,,-193.0,,,0.0,0.0,0.0,,,,,-568.0,-1759.0,-96.0,731.0,,,,-282.0,0.0,-282.0,-2112.0,,230.0,
12/31/1999,716.0,56.0,230.0,6.0,,,6.0,424.0,,,,424.0,,-1292.0,-277.0,0.0,,,-277.0,,,0.0,0.0,0.0,,,,,-1015.0,418.0,-95.0,758.0,,,,81.0,354.0,-273.0,-326.0,,-158.0,
03/31/2000,526.0,377.0,212.0,-4.0,,27.0,-31.0,-59.0,23.0,-99.0,,17.0,,-393.0,-149.0,0.0,,,-149.0,,,0.0,0.0,0.0,,,,,-244.0,-433.0,-94.0,-51.0,,,,-300.0,0.0,-300.0,12.0,,-300.0,
06/30/2000,621.0,509.0,217.0,147.0,,108.0,39.0,-252.0,-170.0,-66.0,,-16.0,,-329.0,-177.0,0.0,,,-177.0,,,0.0,0.0,0.0,,,,,-152.0,-136.0,-95.0,167.0,,,,-222.0,0.0,-222.0,14.0,,156.0,
09/30/2000,675.0,496.0,210.0,142.0,,182.0,-40.0,-173.0,38.0,-202.0,-336.0,327.0,,-323.0,-274.0,0.0,,,-274.0,,,0.0,0.0,0.0,,,,,-49.0,-347.0,-93.0,-177.0,,,,-151.0,0.0,-151.0,74.0,,5.0,
12/31/2000,681.0,426.0,220.0,-31.0,,,-31.0,66.0,,,,66.0,,-1056.0,-337.0,0.0,,,-337.0,,,0.0,0.0,0.0,,,,,-719.0,305.0,-105.0,421.0,,,,311.0,438.0,-127.0,-322.0,,-70.0,
03/31/2001,633.0,440.0,222.0,5.0,,32.0,-27.0,-34.0,-20.0,-241.0,,227.0,,-427.0,-207.0,0.0,,,-207.0,,,0.0,0.0,0.0,,,,,-220.0,-174.0,-106.0,63.0,,,,-200.0,0.0,-200.0,69.0,,32.0,
06/30/2001,750.0,588.0,225.0,88.0,,82.0,6.0,-151.0,-92.0,-261.0,,202.0,,-416.0,-207.0,0.0,,,-207.0,,,0.0,0.0,0.0,,,,,-209.0,-157.0,-106.0,53.0,,,,81.0,246.0,-165.0,-185.0,,177.0,
09/30/2001,641.0,565.0,220.0,63.0,,85.0,-22.0,-207.0,-56.0,-338.0,,187.0,,-217.0,-174.0,0.0,,,-174.0,,,0.0,0.0,0.0,,,,,-43.0,-16.0,-106.0,254.0,,,,-147.0,26.0,-173.0,-17.0,,408.0,
12/31/2001,861.0,345.0,238.0,104.0,,,104.0,174.0,,,,174.0,,-217.0,-205.0,0.0,,,-205.0,,,0.0,0.0,0.0,,,,,-12.0,-451.0,-105.0,-285.0,,,,-18.0,43.0,-61.0,-43.0,,193.0,
03/31/2002,601.0,467.0,175.0,152.0,,74.0,78.0,-193.0,-171.0,-153.0,,131.0,,-268.0,-156.0,0.0,,,-156.0,,,0.0,0.0,0.0,,,,,-112.0,-554.0,-116.0,-324.0,,,,-21.0,79.0,-100.0,-93.0,,-221.0,
06/30/2002,824.0,624.0,189.0,-55.0,,132.0,-187.0,66.0,-352.0,-104.0,,522.0,,-406.0,-119.0,0.0,,,-119.0,,,0.0,0.0,0.0,,,,,-287.0,147.0,-116.0,357.0,,,,-89.0,37.0,-126.0,-5.0,,565.0,
09/30/2002,859.0,612.0,173.0,-16.0,,202.0,-218.0,90.0,-168.0,85.0,,173.0,,-176.0,-130.0,0.0,,,-130.0,,,0.0,0.0,0.0,,,,,-46.0,-284.0,-116.0,13.0,,,,-131.0,37.0,-168.0,-50.0,,399.0,
12/31/2002,603.0,533.0,190.0,424.0,,,424.0,-544.0,,,,-544.0,,-238.0,-181.0,0.0,,,-181.0,,,0.0,0.0,0.0,,,,,-57.0,-586.0,-114.0,-134.0,,,,-304.0,2.0,-306.0,-34.0,,-221.0,
03/31/2003,252.0,502.0,180.0,-346.0,,104.0,-450.0,-84.0,-51.0,-104.0,,71.0,,-108.0,-87.0,0.0,,,-87.0,,,0.0,0.0,0.0,,,,,-21.0,-297.0,-115.0,15.0,,,,-158.0,43.0,-201.0,-39.0,,-153.0,
06/30/2003,803.0,632.0,187.0,109.0,,172.0,-63.0,-125.0,-177.0,17.0,,35.0,,-220.0,-109.0,0.0,,,-109.0,,,0.0,0.0,0.0,,,,,-111.0,-95.0,-127.0,-25.0,,,,34.0,84.0,-50.0,23.0,,488.0,
09/30/2003,1022.0,639.0,203.0,55.0,,277.0,-222.0,125.0,20.0,-27.0,,132.0,,-1248.0,-126.0,0.0,,,-126.0,,,0.0,0.0,0.0,,,,,-1122.0,-768.0,-127.0,-581.0,,,,4.0,54.0,-50.0,-64.0,,-994.0,
12/31/2003,798.0,588.0,229.0,-159.0,,-299.0,140.0,140.0,182.0,155.0,,-197.0,,-185.0,-208.0,0.0,,,-208.0,,,0.0,0.0,0.0,,,,,23.0,-411.0,-164.0,-215.0,,,,50.0,150.0,-100.0,-82.0,,202.0,
03/31/2004,790.0,579.0,262.0,-341.0,,19.0,-360.0,290.0,-126.0,-249.0,,665.0,,-96.0,-123.0,0.0,,,-123.0,,,0.0,0.0,0.0,,,,,27.0,-586.0,-166.0,-281.0,,,,-97.0,119.0,-216.0,-42.0,,108.0,
06/30/2004,1101.0,837.0,252.0,375.0,,93.0,282.0,-363.0,-651.0,259.0,,29.0,,-345.0,-148.0,0.0,,,-148.0,,,0.0,0.0,0.0,,,,,-197.0,-469.0,-165.0,-20.0,,,,-220.0,44.0,-264.0,-64.0,,287.0,
09/30/2004,950.0,722.0,230.0,202.0,,106.0,96.0,-204.0,13.0,-172.0,,-45.0,,-349.0,-180.0,0.0,,,-180.0,,,0.0,0.0,0.0,,,,,-169.0,-279.0,-165.0,42.0,,,,-119.0,89.0,-208.0,-37.0,,322.0,
12/31/2004,821.0,612.0,234.0,-215.0,,23.0,-238.0,190.0,389.0,155.0,,-354.0,,-972.0,-344.0,0.0,,,-344.0,,,0.0,0.0,0.0,,,,,-628.0,76.0,-164.0,301.0,,,,-154.0,150.0,-304.0,93.0,,-75.0,
03/31/2005,846.0,651.0,226.0,73.0,,38.0,35.0,-104.0,-301.0,-289.0,,486.0,,-174.0,-152.0,0.0,,,-152.0,,,0.0,0.0,0.0,,,,,-22.0,-974.0,-208.0,-735.0,,,,-29.0,86.0,-115.0,-2.0,,-302.0,
06/30/2005,1188.0,971.0,237.0,102.0,,84.0,18.0,-122.0,-647.0,-253.0,,778.0,,-2552.0,-183.0,0.0,,,-183.0,,,0.0,0.0,0.0,,,,,-2369.0,1386.0,-209.0,1805.0,,,,-184.0,76.0,-260.0,-26.0,,22.0,
09/30/2005,1155.0,821.0,265.0,381.0,,91.0,290.0,-312.0,47.0,-134.0,,-225.0,,-1092.0,-249.0,0.0,,,-249.0,,,0.0,0.0,0.0,,,,,-843.0,54.0,-208.0,594.0,,,,-327.0,58.0,-385.0,-5.0,,117.0,
12/31/2005,1145.0,626.0,256.0,162.0,,49.0,113.0,101.0,71.0,246.0,,-216.0,,-831.0,-345.0,0.0,,,-345.0,,,0.0,0.0,0.0,,,,,-486.0,-169.0,-207.0,442.0,,,,-359.0,62.0,-421.0,-45.0,,145.0,
03/31/2006,975.0,768.0,264.0,117.0,,-21.0,138.0,-174.0,135.0,-781.0,,472.0,,-327.0,-201.0,0.0,,,-201.0,,,0.0,0.0,0.0,,,,,-126.0,-478.0,-207.0,-14.0,,,,-271.0,104.0,-375.0,14.0,,170.0,
06/30/2006,812.0,1103.0,256.0,20.0,,20.0,0.0,-567.0,-558.0,-319.0,,310.0,,-333.0,-218.0,0.0,,,-218.0,,,0.0,0.0,0.0,,,,,-115.0,-13.0,-249.0,461.0,,,,-264.0,111.0,-375.0,39.0,,466.0,
09/30/2006,1361.0,996.0,252.0,53.0,,17.0,36.0,60.0,220.0,-288.0,,128.0,,-7.0,-184.0,0.0,,,-184.0,,,0.0,0.0,0.0,,,,,177.0,-1323.0,-249.0,-483.0,,,,-537.0,43.0,-580.0,-54.0,,31.0,
12/31/2006,1655.0,865.0,261.0,-343.0,,-230.0,-113.0,872.0,168.0,599.0,,105.0,,-594.0,-351.0,0.0,,,-351.0,,,0.0,0.0,0.0,,,,,-243.0,-1221.0,-246.0,-289.0,,,,-650.0,88.0,-738.0,-36.0,,-160.0,
03/31/2007,453.0,819.0,278.0,-367.0,,-150.0,-217.0,-277.0,-289.0,-846.0,,858.0,,-160.0,-208.0,0.0,,,-208.0,,,0.0,0.0,0.0,,,,,48.0,-358.0,-245.0,286.0,,,,-379.0,121.0,-500.0,-20.0,,-65.0,
06/30/2007,1449.0,1148.0,277.0,142.0,,-10.0,152.0,-118.0,-317.0,-353.0,,552.0,,-377.0,-251.0,0.0,,,-251.0,,,0.0,0.0,0.0,,,,,-126.0,-261.0,-245.0,348.0,,,,-397.0,143.0,-540.0,33.0,,811.0,
09/30/2007,1383.0,1197.0,308.0,56.0,,12.0,44.0,-178.0,-181.0,-417.0,,420.0,,-1619.0,-238.0,0.0,,,-238.0,,,0.0,0.0,0.0,,,,,-1381.0,-234.0,-296.0,483.0,,,,-392.0,108.0,-500.0,-29.0,,-470.0,
12/31/2007,2045.0,1060.0,310.0,70.0,,206.0,-136.0,605.0,325.0,505.0,,-225.0,,-1026.0,-456.0,0.0,,,-456.0,,,0.0,0.0,0.0,,,,,-570.0,-925.0,-294.0,-172.0,,,,-458.0,43.0,-501.0,-1.0,,94.0,
03/31/2008,888.0,1000.0,319.0,50.0,58.0,-38.0,30.0,-481.0,-332.0,-803.0,,654.0,,-432.0,-237.0,0.0,,,-237.0,,,0.0,0.0,0.0,,,,,-195.0,-221.0,-293.0,862.0,,,,-759.0,42.0,-801.0,-31.0,,235.0,
06/30/2008,1418.0,1275.0,326.0,75.0,52.0,-95.0,118.0,-258.0,-573.0,-19.0,,334.0,,-799.0,-305.0,0.0,,,-305.0,,,0.0,0.0,0.0,,,,,-494.0,-316.0,-290.0,718.0,,,,-659.0,60.0,-719.0,-85.0,,303.0,
09/30/2008,1835.0,1269.0,326.0,191.0,51.0,-10.0,150.0,49.0,199.0,-250.0,,100.0,,41.0,-268.0,0.0,,,-268.0,,,0.0,0.0,0.0,,,,,309.0,-1703.0,-286.0,-328.0,,,,-921.0,29.0,-950.0,-168.0,,173.0,
12/31/2008,2020.0,1145.0,350.0,65.0,50.0,272.0,-257.0,460.0,,,,460.0,,-1146.0,-406.0,0.0,,,-406.0,,,0.0,0.0,0.0,,,,,-740.0,-162.0,-341.0,1039.0,,,,-690.0,0.0,-690.0,-170.0,,712.0,
03/31/2009,485.0,722.0,306.0,175.0,34.0,14.0,127.0,-718.0,325.0,-504.0,,-539.0,0.0,-221.0,-167.0,0.0,0.0,0.0,-167.0,-167.0,0.0,0.0,0.0,0.0,-122.0,0.0,-122.0,0.0,68.0,-1209.0,-339.0,-597.0,-95.0,0.0,-502.0,-164.0,36.0,-200.0,-109.0,-110.0,-1055.0,
06/30/2009,1540.0,976.0,303.0,-261.0,44.0,9.0,-314.0,522.0,496.0,184.0,,-158.0,0.0,-306.0,-173.0,0.0,0.0,0.0,-173.0,-173.0,0.0,0.0,0.0,0.0,-31.0,44.0,-75.0,0.0,-102.0,-576.0,-340.0,-31.0,343.0,0.0,-374.0,-85.0,65.0,-150.0,-120.0,86.0,744.0,
09/30/2009,1853.0,1058.0,316.0,-1.0,32.0,13.0,-46.0,480.0,160.0,465.0,,-145.0,0.0,-204.0,-161.0,0.0,0.0,0.0,-161.0,-161.0,0.0,0.0,0.0,0.0,-297.0,63.0,-360.0,0.0,254.0,-1123.0,-339.0,-409.0,-320.0,0.0,-89.0,-319.0,111.0,-430.0,-56.0,90.0,616.0,
12/31/2009,1475.0,1073.0,333.0,-712.0,43.0,415.0,-1170.0,781.0,-26.0,550.0,,257.0,0.0,-373.0,-325.0,0.0,0.0,0.0,-325.0,-325.0,0.0,0.0,0.0,0.0,-95.0,51.0,-146.0,0.0,47.0,-1283.0,-338.0,-700.0,-690.0,37.0,-47.0,-190.0,130.0,-320.0,-55.0,-2.0,-183.0,
03/31/2010,1154.0,866.0,327.0,155.0,45.0,59.0,51.0,-194.0,-147.0,-511.0,,464.0,0.0,-2124.0,-147.0,0.0,0.0,0.0,-147.0,-147.0,0.0,0.0,0.0,0.0,-2067.0,41.0,-2108.0,0.0,90.0,1318.0,-373.0,2172.0,-40.0,2212.0,0.0,-401.0,99.0,-500.0,-80.0,-9.0,339.0,
06/30/2010,1400.0,1110.0,339.0,154.0,43.0,-187.0,298.0,-203.0,-405.0,-142.0,,344.0,0.0,-235.0,-155.0,0.0,0.0,0.0,-155.0,-155.0,0.0,0.0,0.0,0.0,-169.0,91.0,-260.0,0.0,89.0,-913.0,-371.0,108.0,1214.0,0.0,-1106.0,-587.0,63.0,-650.0,-63.0,-43.0,209.0,
09/30/2010,1676.0,1198.0,342.0,-292.0,24.0,5.0,-321.0,428.0,383.0,-279.0,,324.0,0.0,-327.0,-177.0,0.0,0.0,0.0,-177.0,-177.0,0.0,0.0,0.0,0.0,-115.0,68.0,-183.0,0.0,-35.0,-713.0,-370.0,212.0,708.0,0.0,-496.0,-445.0,49.0,-494.0,-110.0,98.0,734.0,
12/31/2010,2052.0,1199.0,292.0,-358.0,36.0,548.0,-942.0,545.0,-144.0,673.0,,16.0,-13.0,-501.0,-359.0,0.0,0.0,0.0,-359.0,-359.0,0.0,0.0,0.0,0.0,-186.0,5.0,-191.0,0.0,81.0,-2845.0,-368.0,-2022.0,-2023.0,1752.0,-1751.0,-381.0,175.0,-556.0,-61.0,22.0,-1272.0,
03/31/2011,1361.0,1012.0,316.0,264.0,50.0,122.0,92.0,-272.0,-41.0,-817.0,,586.0,-8.0,-201.0,-171.0,0.0,0.0,0.0,-171.0,-171.0,0.0,0.0,0.0,0.0,-57.0,49.0,-106.0,0.0,26.0,-879.0,-368.0,193.0,226.0,0.0,-33.0,-638.0,89.0,-727.0,-58.0,76.0,357.0,
06/30/2011,1258.0,1318.0,322.0,202.0,74.0,167.0,-39.0,-519.0,-541.0,35.0,,-13.0,-2.0,-106.0,-200.0,0.0,0.0,0.0,-200.0,-200.0,0.0,0.0,0.0,0.0,18.0,96.0,-78.0,0.0,82.0,-230.0,-413.0,909.0,936.0,0.0,-27.0,-694.0,79.0,-773.0,-30.0,34.0,956.0,
09/30/2011,1959.0,1324.0,341.0,73.0,57.0,50.0,-34.0,210.0,14.0,-99.0,,295.0,-2.0,9.0,-208.0,0.0,0.0,0.0,-208.0,-208.0,0.0,0.0,0.0,0.0,192.0,237.0,-45.0,0.0,31.0,-1301.0,-411.0,-28.0,-38.0,10.0,0.0,-647.0,28.0,-675.0,-213.0,-97.0,570.0,
12/31/2011,2012.0,1325.0,301.0,181.0,42.0,-3.0,142.0,261.0,-155.0,550.0,,-134.0,-2.0,-409.0,-359.0,0.0,0.0,0.0,-359.0,-359.0,0.0,0.0,0.0,0.0,-16.0,112.0,-128.0,0.0,-9.0,-1595.0,-410.0,-1075.0,-568.0,59.0,-566.0,30.0,30.0,0.0,-138.0,-14.0,-6.0,
03/31/2012,1302.0,330.0,318.0,864.0,47.0,159.0,658.0,-189.0,476.0,-721.0,,56.0,-2.0,-111.0,-187.0,0.0,0.0,0.0,-187.0,-187.0,0.0,0.0,0.0,0.0,-20.0,52.0,-72.0,0.0,97.0,-839.0,-412.0,-467.0,-404.0,0.0,-63.0,120.0,120.0,0.0,-78.0,50.0,402.0,
06/30/2012,1727.0,1328.0,307.0,-20.0,49.0,-148.0,79.0,88.0,-214.0,-328.0,,630.0,2.0,-12168.0,-1488.0,0.0,0.0,0.0,-1488.0,-244.0,-1244.0,0.0,0.0,0.0,95.0,232.0,-137.0,0.0,-10769.0,10216.0,-413.0,10833.0,,,,18.0,18.0,0.0,-224.0,-87.0,-312.0,
09/30/2012,1644.0,1415.0,422.0,-164.0,54.0,18.0,-236.0,-48.0,144.0,-113.0,,-79.0,,-6068.0,-467.0,0.0,0.0,0.0,-467.0,-317.0,-150.0,0.0,0.0,0.0,-15721.0,78.0,-15799.0,0.0,10465.0,4609.0,-463.0,4941.0,4927.0,14.0,0.0,322.0,322.0,0.0,-191.0,62.0,247.0,
12/31/2012,1973.0,2057.0,477.0,-542.0,60.0,91.0,-693.0,252.0,-571.0,623.0,,200.0,,2526.0,-790.0,0.0,0.0,0.0,-790.0,-641.0,-149.0,0.0,0.0,0.0,45.0,63.0,-18.0,0.0,-55.0,-5965.0,-464.0,-5464.0,-4723.0,101.0,-842.0,62.0,62.0,0.0,-99.0,5.0,-1461.0,
03/31/2013,694.0,1266.0,444.0,-103.0,70.0,-40.0,-133.0,-198.0,209.0,-746.0,,339.0,,288.0,-452.0,0.0,0.0,0.0,-452.0,-295.0,-157.0,0.0,0.0,0.0,722.0,746.0,-24.0,0.0,69.0,-1019.0,-465.0,-375.0,-329.0,0.0,-46.0,-182.0,153.0,-335.0,3.0,-18.0,-55.0,
06/30/2013,1960.0,1560.0,439.0,6.0,63.0,50.0,-107.0,-66.0,-491.0,-228.0,,653.0,,171.0,-512.0,0.0,0.0,0.0,-512.0,-369.0,-143.0,0.0,0.0,0.0,511.0,553.0,-42.0,0.0,-230.0,-1968.0,-465.0,-1151.0,27.0,0.0,-1178.0,-266.0,69.0,-335.0,-86.0,-35.0,128.0,
09/30/2013,1634.0,1432.0,452.0,-141.0,83.0,3.0,-227.0,-200.0,84.0,-487.0,,203.0,,-707.0,-630.0,0.0,0.0,0.0,-630.0,-383.0,-247.0,0.0,0.0,0.0,112.0,166.0,-54.0,0.0,-189.0,-1239.0,-465.0,-473.0,98.0,0.0,-571.0,-216.0,114.0,-330.0,-85.0,24.0,-288.0,
12/31/2013,2589.0,1463.0,400.0,-58.0,34.0,255.0,-347.0,618.0,-278.0,996.0,,-100.0,-9.0,-865.0,-697.0,0.0,0.0,0.0,-697.0,-522.0,-175.0,0.0,0.0,0.0,64.0,95.0,-31.0,0.0,-91.0,-1714.0,-513.0,-889.0,91.0,89.0,-1069.0,-158.0,42.0,-200.0,-145.0,-12.0,-2.0,
03/31/2014,1335.0,1213.0,467.0,176.0,60.0,44.0,72.0,-521.0,-66.0,-712.0,,257.0,,-442.0,-475.0,0.0,0.0,0.0,-475.0,-333.0,-142.0,0.0,0.0,0.0,106.0,123.0,-17.0,0.0,-73.0,-995.0,-514.0,-194.0,-200.0,6.0,0.0,-249.0,86.0,-335.0,-38.0,-40.0,-142.0,
06/30/2014,1742.0,1680.0,468.0,72.0,58.0,-8.0,22.0,-478.0,-246.0,-79.0,,-153.0,0.0,-431.0,-572.0,0.0,0.0,0.0,-572.0,-406.0,-166.0,0.0,0.0,0.0,-34.0,33.0,-67.0,0.0,175.0,-848.0,-512.0,40.0,219.0,0.0,-179.0,-308.0,27.0,-335.0,-68.0,22.0,485.0,
