Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
11/30/1989,24.688,0.043,15.596,-0.381,,,-0.381,9.43,,,9.43,,,-22.159,,,,-22.159,,,,,,,,,,22.159,,,,,,,,,,,,,,,
03/01/1990,15.506,0.014,19.552,2.989,,,2.989,-7.049,,,-7.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/31/1990,15.613,1.809,21.826,-3.993,,,-3.993,-4.029,,,-4.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/30/1990,35.362,3.042,21.360001,0.783,,,0.783,10.177,,,10.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.362,,,
11/29/1990,15.98,-9.267,26.209999,-1.254,,,-1.254,0.291,,,0.291,,,-19.033001,,,,-19.033001,,,,,,,,,,19.033001,,,,,,,,,,,,,,,
02/28/1991,11.072,-2.236,20.261,0.658,,,0.658,-7.611,,,-7.611,,,-11.649,,,,-11.649,,,,,,,,,,11.649,,,,,,,,,,,,,,,
05/30/1991,19.84,7.017,19.790001,8.137,,,8.137,-15.104,,,-15.104,,,-9.928,,,,-9.928,,,,,,,,,,9.928,,,,,,,,,,,,,,,
08/29/1991,39.521,9.565,24.120001,-1.146,,,-1.146,6.982,,,6.982,,-11.378,-11.378,,,,-11.378,,,,,,,,,,0.0,,,,,,,,,,,,28.143,,,
12/05/1991,31.059999,0.627,25.441999,-1.811,,,-1.811,6.802,,,6.802,,,-16.190001,,,,-16.190001,,,,,,,,,,16.190001,,,,,,,,,,,,,,,
03/05/1992,22.966,1.461,24.916,3.188,,,3.188,-6.599,,,-6.599,,,-12.303,,,,-12.303,,,,,,,,,,12.303,,,,,,,,,,,,,,,
06/04/1992,19.291,1.656,26.23,-0.195,,,-0.195,-8.4,,,-8.4,,,-10.083,,,,-10.083,,,,,,,,,,10.083,,,,,,,,,,,,,,,
09/03/1992,35.015999,2.882,28.552999,1.754,,,1.754,1.827,,,1.827,,-12.31,-12.31,,,,-12.31,,,,,,,,,,0.0,,,,,,,,,,,,22.705999,,,
12/03/1992,25.292,2.697,29.896,3.147,,,3.147,-10.448,,,-10.448,,,-7.379,,,,-7.379,,,,,,,,,,7.379,,,,,,,,,,,,,,,
03/04/1993,49.450001,9.035,35.763,-2.099,,,-2.099,6.751,,,6.751,,,-12.158,,,,-12.158,,,,,,,,,,12.158,,,,,,,,,,,,,,,
06/03/1993,81.705002,29.492001,37.173,10.843,,,10.843,4.197,,,4.197,,,-32.713001,,,,-32.713001,,,,,,,,,,32.713001,,,,,,,,,,,,,,,
09/02/1993,100.844002,62.841,35.859001,-2.928,,,-2.928,5.072,,,5.072,,-31.120001,-31.120001,,,,-31.120001,,,,,,,,,,0.0,,,,,,,,,,,,69.724001,,,
12/02/1993,136.917999,67.553001,40.745998,6.621,,,6.621,21.997999,,,21.997999,,,-50.700001,,,,-50.700001,,,,,,,,,,50.700001,,,,,,,,,,,,,,,
03/03/1994,92.429001,86.758003,46.942001,5.685,,,5.685,-46.956001,,,-46.956001,,,-56.0,,,,-56.0,,,,,,,,,,56.0,,,,,,,,,,,,,,,
06/02/1994,160.826004,104.327003,52.396,6.293,,,6.293,-2.19,,,-2.19,,,-69.900002,,,,-69.900002,,,,,,,,,,69.900002,,,,,,,,,,,,,,,
09/01/1994,167.326996,141.862,41.116001,10.701,,,10.701,-26.351999,,,-26.351999,,-74.400002,-74.400002,,,,-74.400002,,,,,,,,,,0.0,,,,,,,,,,,,92.926994,,,
12/01/1994,236.0,159.300003,41.700001,1.8,,,1.8,33.200001,,,33.200001,,,-90.800003,,,,-90.800003,,,,,,,,,,90.800003,,,,,,,,,,,,,,,
03/02/1995,176.300003,183.5,44.900002,14.8,,,14.8,-66.900002,,,-66.900002,,,-151.899994,,,,-151.899994,,,,,,,,,,151.899994,,,,,,,,,,,,,,,
06/01/1995,281.399994,220.199997,51.0,-32.900002,,,-32.900002,43.099998,,,43.099998,,,-209.0,,,,-209.0,,,,,,,,,,209.0,,,,,,,,,,,,,,,
08/31/1995,345.100037,281.099976,61.399998,36.500004,,,36.500004,-33.899998,,,-33.899998,,-278.299988,-278.299988,,,,-278.299988,,,,,,,,,,0.0,,,,,,,,,,,,66.800049,,,
11/30/1995,535.400024,328.5,73.199997,11.7,,,11.7,122.0,,,122.0,,,-426.700012,,,,-426.700012,,,,,,,,,,426.700012,,,,,,,,,,,,,,,
02/29/1996,304.5,188.199997,236.699997,68.400002,,,68.400002,-188.800003,,,-188.800003,,,-523.400024,,,,-523.400024,,,,,,,,,,523.400024,,,,,,,,,,,,,,,
05/30/1996,111.300003,58.200001,-48.200001,12.5,,,12.5,88.800003,,,88.800003,,,-325.799988,,,,-325.799988,,,,,,,,,,325.799988,,,,,,,,,,,,,,,
08/29/1996,109.299973,18.600002,102.000015,44.899998,,,44.899998,-56.200001,,,-56.200001,,,-150.0,,,,-150.0,,,,,,,,,,150.0,,,,,,,,,,,,,,,
11/28/1996,147.899994,20.6,110.300003,22.299999,,,22.299999,-5.3,,,-5.3,,,-84.599998,,,,-84.599998,,,,,,,,,,84.599998,,,,,,,,,,,,,,,
02/27/1997,200.5,142.699997,117.599998,-126.5,,,-126.5,66.699997,,,66.699997,,,-66.0,,,,-66.0,,,,,,,,,,66.0,,,,,,,,,,,,,,,
05/29/1997,88.0,96.800003,122.400002,-39.700001,,,-39.700001,-91.5,,,-91.5,,,-217.800003,,,,-217.800003,,,,,,,,,,217.800003,,,,,,,,,,,,,,,
08/28/1997,167.199982,72.100014,111.400009,125.199997,,,125.199997,-141.5,,,-141.5,,-148.500031,-148.500031,,,,-148.500031,,,,,,,,,,0.0,,,,,,,,,,,,18.699951,,,
11/27/1997,182.100006,6.5,136.300003,-14.9,,,-14.9,54.200001,,,54.200001,,-410.799988,-187.899994,0.0,,,-187.899994,,,0.0,0.0,0.0,,,,,-222.899994,-48.400001,0.0,-38.300001,,,,0.1,0.1,0.0,-10.2,,-277.100006,-3.3,-6.8,
02/26/1998,-69.400002,-50.900002,147.300003,-198.100006,,,-198.100006,32.299999,,,32.299999,,287.299988,-162.399994,31.0,,,-193.399994,,,0.0,0.0,0.0,,,,,449.699982,0.200001,0.0,-2.799999,,,,9.8,9.8,0.0,-6.8,,218.100006,-0.1,-23.200001,
05/28/1998,105.3,-153.8,434.7,-200.9,,,-200.9,25.3,17.9,52.4,-45.0,,-133.8,-564.2,,,,-564.2,,,0.0,0.0,0.0,,,,,430.4,-84.2,0.0,-100.5,,,,15.2,15.2,0.0,1.1,,-112.7,41.3,36.1,
09/03/1998,60.099991,-93.300003,171.899963,26.700008,,,26.700008,-45.199997,,,-45.199997,,-32.300007,-109.499994,2.4,,,-111.899994,,,0.0,0.0,0.0,,,,,77.199987,22.200001,0.0,45.200003,,,,8.799999,8.799999,0.0,-31.800001,,50.0,19.799997,-23.800001,
12/03/1998,255.600006,-46.200001,189.5,-29.4,,,-29.4,141.699997,,,141.699997,,-1181.0,-117.5,0.0,,,-117.5,,,0.0,0.0,0.0,,,,,-1063.5,1134.299976,0.0,5.700001,,,,519.099976,519.099976,0.0,609.5,,208.899994,-183.199997,6.9,
03/04/1999,122.3,22.5,219.4,45.5,,,45.5,-165.1,-110.3,-4.5,-50.3,,-402.3,-170.1,18.6,,,-188.7,,,0.0,0.0,0.0,,,,,-232.2,-58.8,0.0,-117.6,,,,57.6,57.6,0.0,1.2,,-338.8,11.8,24.0,
06/03/1999,186.1,-27.7,204.0,29.8,,,29.8,-20.0,30.4,-76.8,26.4,,-179.2,-226.2,0.0,,,-226.2,,,0.0,0.0,0.0,,,,,47.0,-85.2,0.0,-92.2,,,,7.0,7.0,0.0,0.0,,-78.3,-14.1,36.5,
09/02/1999,283.9,-17.5,230.4,26.9,,,26.9,44.1,-131.3,74.9,100.5,,-265.5,-248.9,22.6,,,-271.5,,,0.0,0.0,0.0,,,,,-16.6,-74.4,0.0,-108.7,,,,38.2,38.2,0.0,-3.9,,-56.0,-0.1,22.8,
12/02/1999,548.700012,341.299988,229.5,109.400002,,,109.400002,-131.5,,,-131.5,,-333.100006,-219.800003,0.0,,,-219.800003,,,0.0,0.0,0.0,,,,,-113.300003,-68.599995,0.0,-34.299999,,,,51.900002,51.900002,0.0,-86.199997,,147.0,86.400002,35.0,
03/02/2000,144.899994,161.300003,233.600006,16.0,,,16.0,-266.0,,,-266.0,,-104.099998,-229.300003,0.0,,,-229.300003,,,0.0,0.0,0.0,,,,,125.200005,-52.5,0.0,-75.0,,,,86.5,86.5,0.0,-64.0,,-11.7,81.699997,19.9,
06/01/2000,431.399994,274.899994,250.100006,49.299999,,,49.299999,-142.899994,,,-142.899994,,-448.399994,-264.799988,0.0,,,-264.799988,,,0.0,0.0,0.0,,,,,-183.600006,-29.699997,0.0,-56.099998,,,,64.400002,64.400002,0.0,-38.0,,-46.700001,6.9,32.799999,
07/31/2000,-364.4,-117.2,267.6,-405.0,,,-405.0,-109.8,-35.0,399.9,-474.7,,,401.9,401.9,,,,,,,,,,,,,-401.9,206.5,,356.2,,,,0.0,,0.0,-149.7,,36.2,287.4,,
11/30/2000,614.200012,352.200012,268.200012,-83.099998,,,-83.099998,76.900002,,,76.900002,,-729.400024,-489.500012,10.2,,,-499.700012,,,0.0,0.0,0.0,,,,,-239.900012,-17.8,0.0,-12.2,,,,19.5,19.5,0.0,-25.1,,-133.0,258.299988,31.1,
03/01/2001,29.299999,-88.300003,265.899994,110.699997,,,110.699997,-259.0,,,-259.0,,58.599998,-387.5,0.0,,,-387.5,,,0.0,0.0,0.0,,,,,446.099998,-56.699999,0.0,-18.1,,,,40.5,40.5,0.0,-79.099998,,31.200001,162.399994,-0.5,
05/31/2001,199.199997,-313.399994,278.799988,334.899994,,,334.899994,-101.099998,,,-101.099998,,-146.800003,-331.100006,0.0,,,-331.100006,,,0.0,0.0,0.0,,,,,184.300003,-29.599998,0.0,-23.799999,,,,31.5,31.5,0.0,-37.299999,,22.799999,14.8,5.2,
08/30/2001,203.7,-575.5,295.2,748.2,,,748.2,-264.2,-1576.3,653.7,658.4,,-278.4,-239.500012,23.7,,,-263.200012,,,0.0,0.0,0.0,,,,,-38.899988,521.299999,0.0,95.099999,,,,427.4,427.4,0.0,-1.2,,465.8,-703.9,-1.5,
11/29/2001,397.299988,-265.899994,297.600006,174.5,,,174.5,191.100006,,,191.100006,,-478.700012,-182.100006,0.5,,,-182.600006,,,0.0,0.0,0.0,,,,,-296.600006,-29.800003,0.0,-36.400002,,,,23.299999,23.299999,0.0,-16.700001,,-111.199997,-544.0,3.6,
02/28/2002,-81.300003,-30.4,290.899994,12.1,,,12.1,-353.899994,,,-353.899994,,413.799988,-139.999994,0.4,,,-140.399994,,,0.0,0.0,0.0,,,,,553.799982,-12.499999,0.0,-9.3,,,,20.1,20.1,0.0,-23.299999,,320.0,5.4,1.0,
05/30/2002,176.800003,-24.200001,293.399994,29.4,,,29.4,-121.800003,,,-121.800003,,-473.700012,-150.999997,1.2,,,-152.199997,,,0.0,0.0,0.0,,,,,-322.700015,-47.300001,0.0,-29.1,,,,16.200001,16.200001,0.0,-34.400002,,-344.200012,6.4,10.4,
08/29/2002,85.3,-586.5,295.5,314.3,,134.0,180.3,62.0,47.9,-32.5,46.6,,24.7,-282.3,2.4,,,-284.7,,,,,,,,,,307.0,-45.5,0.0,-57.7,,,,12.2,12.2,0.0,0.0,,64.5,-7.8,,
11/28/2002,99.699997,-315.899994,299.899994,85.300003,,,85.300003,30.4,,,30.4,,-59.099998,-326.399994,0.0,,,-326.399994,,,0.0,0.0,0.0,,,,,267.299995,-37.5,0.0,-37.200001,,,,28.700001,28.700001,0.0,-29.0,,3.1,-106.300003,7.5,
02/27/2003,25.6,-619.200012,310.200012,329.5,,,329.5,5.1,,,5.1,,-48.700001,-214.500003,4.8,,,-219.300003,,,0.0,0.0,0.0,,,,,165.800002,536.900024,0.0,-12.9,,,,8.9,8.9,0.0,540.900024,,513.799988,1.4,0.7,
05/29/2003,47.0,-214.899994,301.0,-8.0,,,-8.0,-31.1,,,-31.1,,-213.399994,-124.100003,4.2,,,-128.300003,,,0.0,0.0,0.0,,,,,-89.299991,-68.899999,0.0,-42.700001,,,,7.4,7.4,0.0,-33.599998,,-235.300003,-0.3,10.8,
08/28/2003,111.900002,-123.199997,298.799988,71.400002,,,71.400002,-135.100006,,,-135.100006,,-196.899994,-136.5,11.0,,,-147.5,,,0.0,0.0,0.0,,,,,-60.399994,-24.499988,0.0,654.3,,,,8.5,8.5,0.0,-687.299988,,-109.5,0.3,8.1,
12/04/2003,255.199997,1.1,312.5,-14.1,,,-14.1,-44.299999,-81.199997,10.8,26.099998,,-603.299988,-238.600006,22.0,,,-260.600006,,,0.0,0.0,0.0,,,,,-364.699982,266.099995,0.0,-31.700001,,,,390.399994,457.899994,-67.5,-92.599998,,-82.0,-1.1,10.6,
03/04/2004,231.100006,-28.299999,295.600006,-24.299999,,,-24.299999,-11.9,,,-11.9,,-158.100006,-159.999992,47.900002,,,-207.899994,,,0.0,0.0,0.0,,,,,1.899986,-52.1,0.0,51.499998,,,,4.5,4.5,0.0,-108.099998,,20.9,-1.7,2.8,
06/03/2004,257.299988,90.900002,300.100006,0.6,,,0.6,-134.300003,,,-134.300003,,-369.100006,-261.400012,9.8,,,-271.200012,,,0.0,0.0,0.0,,,,,-107.699994,-68.3,0.0,-13.0,,,,13.2,13.2,0.0,-68.5,,-180.100006,-1.7,10.8,
09/02/2004,415.200012,93.5,309.299988,-2.5,,,-2.5,14.9,,,14.9,,-182.199997,-328.0,13.0,,,-341.0,,,0.0,0.0,0.0,,,,,145.800003,-76.0,0.0,-12.9,,,,11.4,11.4,0.0,-74.5,,157.0,-5.3,3.2,
12/02/2004,291.399994,154.899994,313.700012,4.1,,,4.1,-181.300003,-89.300003,-127.199997,35.199997,,-350.100006,-355.599994,3.8,,,-359.399994,,,0.0,0.0,0.0,,,,,5.499988,-106.599999,0.0,-21.9,,,,9.3,9.3,0.0,-94.0,,-165.300003,2.2,12.8,
03/03/2005,308.4,117.9,317.2,-2.0,,,-2.0,-124.7,-75.0,-47.3,-2.4,,-350.1,-301.9,9.3,,,-311.2,,,0.0,0.0,0.0,,,,,-48.2,80.4,0.0,-23.8,,,,11.2,11.2,0.0,93.0,,38.7,15.2,13.1,
06/02/2005,333.600006,-127.900002,318.700012,-12.5,,-4.4,-8.1,155.300003,203.0,-74.0,26.300003,,-304.399994,-225.5,25.5,,,-251.0,,,0.0,0.0,0.0,,,,,-78.899994,81.599988,0.0,71.299988,,,,9.3,9.3,0.0,1.0,,110.800003,-5.7,-65.5,
09/01/2005,304.399994,43.099998,314.899994,-12.8,,-5.3,-7.5,-40.799999,-61.099998,55.200001,-34.900002,,-79.300003,-134.599997,8.6,,,-143.199997,,,0.0,0.0,0.0,,,,,55.299994,-170.900006,0.0,-182.100006,,,,11.1,11.1,0.0,0.1,,54.200001,9.0,97.699997,
12/01/2005,425.2,62.6,303.4,-0.5,,-4.3,3.8,59.7,-10.9,89.1,-18.5,,-219.3,-263.3,5.4,,,-268.7,,,0.0,0.0,0.0,,,,,44.0,-69.3,0.0,-49.5,,,,10.9,10.9,0.0,-30.7,,136.6,-1.6,-10.3,
03/02/2006,879.9,193.2,291.2,7.6,,-8.2,15.8,387.9,49.8,-3.3,341.4,,-474.8,-174.7,11.8,,,-186.5,,,0.0,0.0,0.0,,,,,-300.1,469.4,0.0,-97.7,,,,36.1,36.1,0.0,531.0,,874.5,-2.6,-13.8,
06/01/2006,383.6,88.5,341.6,-1.5,,-4.1,2.6,-45.0,-73.2,-9.9,38.1,,-319.3,-319.9,15.0,,,-334.9,,,0.0,0.0,0.0,,,,,0.6,-132.2,0.0,-387.7,,,,207.5,207.5,0.0,48.0,,-67.9,-23.8,-14.7,
08/31/2006,330.3,63.7,344.8,19.4,,-7.4,26.8,-97.6,-27.7,-87.9,18.0,,-742.6,-552.1,22.8,,,-574.9,,,0.0,0.0,0.0,,,,,-190.5,376.1,0.0,-89.1,,,,29.5,29.5,0.0,435.7,,-36.2,13.2,0.0,
11/30/2006,429.0,115.0,380.0,15.0,,-1.0,16.0,-81.0,-2.0,-151.0,72.0,,-768.0,-1088.0,11.0,,,-1099.0,,,0.0,0.0,0.0,,,,,320.0,211.0,0.0,-56.0,,,,41.0,41.0,0.0,226.0,,-128.0,-2.0,-9.0,
03/01/2007,287.0,-52.0,420.0,48.0,,-5.0,53.0,-129.0,61.0,-180.0,-10.0,,-427.0,-1068.0,13.0,,,-1081.0,,,0.0,0.0,0.0,,,,,641.0,403.0,0.0,-48.0,,,,9.0,9.0,0.0,442.0,,263.0,-23.0,5.0,
05/31/2007,77.0,-225.0,444.0,33.0,,4.0,29.0,-175.0,99.0,-156.0,-118.0,,-318.0,-646.0,25.0,,,-671.0,,,0.0,0.0,0.0,,,,,328.0,1342.0,0.0,1245.0,,,,5.0,5.0,0.0,92.0,,1101.0,-8.0,-9.0,
08/30/2007,144.0,-158.0,474.0,45.0,,2.0,43.0,-217.0,-153.0,-104.0,40.0,,-878.0,-707.0,45.0,,,-752.0,,,0.0,0.0,0.0,,,,,-171.0,259.0,0.0,-521.0,,,,14.0,14.0,0.0,766.0,,-475.0,74.0,35.0,
11/29/2007,276.0,-262.0,504.0,93.0,,,93.0,-59.0,-80.0,27.0,-6.0,,-406.0,-701.0,64.0,,,-765.0,,,0.0,0.0,0.0,,,,,295.0,-182.0,0.0,-212.0,,,,2.0,2.0,0.0,28.0,,-312.0,6.0,-21.0,
02/28/2008,282.0,-777.0,511.0,444.0,,-3.0,447.0,104.0,187.0,-21.0,-62.0,,-519.0,-471.0,70.0,,,-541.0,,,0.0,0.0,0.0,,,,,-48.0,65.0,0.0,125.0,,,,1.0,1.0,0.0,-61.0,,-172.0,7.0,-25.0,
05/29/2008,217.0,-236.0,513.0,20.0,,0.0,20.0,-80.0,-96.0,-4.0,20.0,,-364.0,-462.0,41.0,,,-503.0,,,0.0,0.0,0.0,,,,,98.0,-87.0,0.0,-59.0,,,,1.0,1.0,0.0,-29.0,,-234.0,11.0,-13.0,
08/28/2008,243.0,-344.0,532.0,216.0,,3.0,213.0,-161.0,-37.0,-42.0,-82.0,,-803.0,-708.0,12.0,,,-720.0,,,0.0,0.0,0.0,,,,,-95.0,329.0,0.0,285.0,,,,0.0,0.0,0.0,44.0,,-231.0,12.0,-25.0,
12/04/2008,359.0,-718.0,605.0,313.0,9.0,,304.0,159.0,138.0,39.0,-18.0,0.0,-489.0,-264.0,6.0,6.0,0.0,-270.0,-270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-225.0,-88.0,0.0,122.0,0.0,285.0,-163.0,0.0,0.0,0.0,-210.0,0.0,-218.0,-8.0,-29.0,
03/05/2009,339.0,-763.0,552.0,568.0,13.0,,555.0,-18.0,236.0,-210.0,-44.0,0.0,-129.0,-103.0,2.0,2.0,0.0,-105.0,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-303.0,0.0,26.0,0.0,97.0,-71.0,0.0,0.0,0.0,-329.0,0.0,-93.0,-3.0,-17.0,
06/04/2009,151.0,-301.0,526.0,133.0,12.0,,121.0,-207.0,-150.0,-140.0,83.0,0.0,-193.0,-59.0,5.0,5.0,0.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.0,286.0,0.0,195.0,,334.0,-139.0,276.0,276.0,0.0,-185.0,,244.0,-3.0,-41.0,
09/03/2009,357.0,-100.0,503.0,74.0,10.0,,64.0,-120.0,-98.0,-45.0,23.0,0.0,7.0,-36.0,13.0,13.0,0.0,-49.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,-185.0,0.0,-56.0,,0.0,-56.0,-1.0,1.0,-2.0,-128.0,0.0,179.0,-29.0,,
12/03/2009,326.0,204.0,491.0,8.0,31.0,,-23.0,-377.0,-324.0,-59.0,6.0,0.0,-25.0,-31.0,31.0,31.0,0.0,-62.0,-62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-221.0,0.0,-80.0,0.0,200.0,-280.0,0.0,0.0,0.0,-141.0,0.0,80.0,-2.0,-36.0,
03/04/2010,804.0,365.0,486.0,20.0,22.0,,-2.0,-67.0,14.0,-43.0,-38.0,,-238.0,-88.0,5.0,5.0,0.0,-93.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,-261.0,0.0,-90.0,0.0,0.0,-90.0,0.0,0.0,0.0,-171.0,0.0,305.0,3.0,,
06/03/2010,889.0,939.0,476.0,-309.0,20.0,,-329.0,-217.0,-246.0,14.0,15.0,0.0,44.0,-64.0,50.0,50.0,0.0,-114.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,-490.0,0.0,-378.0,0.0,0.0,-378.0,0.0,0.0,0.0,-112.0,0.0,443.0,-86.0,62.0,
09/02/2010,1077.0,342.0,531.0,193.0,20.0,,173.0,11.0,40.0,-33.0,4.0,0.0,-229.0,-339.0,8.0,8.0,0.0,-347.0,-347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,-248.0,0.0,-92.0,0.0,0.0,-92.0,1.0,1.0,0.0,-157.0,0.0,600.0,-13.0,180.0,
12/02/2010,732.0,155.0,500.0,224.0,19.0,,205.0,-147.0,173.0,-128.0,-192.0,0.0,-436.0,-431.0,34.0,34.0,0.0,-465.0,-465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-798.0,0.0,-635.0,0.0,0.0,-635.0,0.0,0.0,0.0,-163.0,0.0,-502.0,-46.0,-27.0,
03/03/2011,809.0,72.0,486.0,53.0,19.0,,34.0,198.0,-19.0,-68.0,285.0,0.0,-802.0,-662.0,62.0,62.0,0.0,-724.0,-724.0,0.0,0.0,0.0,0.0,-159.0,0.0,-159.0,0.0,19.0,-234.0,0.0,-177.0,0.0,0.0,-177.0,0.0,0.0,0.0,-57.0,0.0,-227.0,-14.0,,
06/02/2011,690.0,75.0,547.0,214.0,19.0,101.0,94.0,-146.0,-44.0,-149.0,47.0,0.0,-161.0,-465.0,28.0,28.0,0.0,-493.0,-493.0,0.0,-8.0,1.0,-9.0,0.0,0.0,0.0,0.0,312.0,-127.0,0.0,-59.0,0.0,268.0,-327.0,0.0,0.0,0.0,-68.0,0.0,402.0,-19.0,-19.0,
09/01/2011,354.0,-135.0,555.0,125.0,19.0,2.0,104.0,-191.0,-56.0,-12.0,-123.0,0.0,-829.0,-865.0,3.0,3.0,0.0,-868.0,-868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,240.0,0.0,614.0,0.0,690.0,-76.0,-163.0,0.0,-163.0,-211.0,0.0,-235.0,178.0,113.0,
12/01/2011,404.0,-187.0,564.0,45.0,20.0,,25.0,-18.0,101.0,-17.0,-102.0,0.0,-714.0,-688.0,9.0,9.0,0.0,-697.0,-697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,65.0,0.0,-48.0,0.0,0.0,-48.0,0.0,0.0,0.0,113.0,0.0,-245.0,,,
