Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/2005,,,0.0,,-4.355,-4.355,,,,,,,,,,,,
07/02/2005,,,1.986,,1.183,1.183,,,,,,,,,,,,
10/01/2005,,,4.747,,4.37,4.37,,,,,,,,,,,,
12/31/2005,,,,,,,,,,,,,,,,,,
04/01/2006,,,7.997,,5.972,5.972,,150.0,,,,,,,,,,
06/30/2006,,5.44,8.249,24.4479426670223,5.326,5.326,,19.1489361702128,,,,,,,,,51.6360294117647,
09/30/2006,,4.937,5.398,13.8048076379066,-0.389,-0.389,,0.0,,,,,,,,,9.33765444601984,
12/31/2006,,6.405,5.632,27.1198322925959,0.563,0.563,,-12.8440366972477,,,,,,,,,-12.0686963309914,
03/31/2007,,6.03,-4.295,-14.7858459536204,-10.157,-10.157,,,,,,,,,,,,
06/30/2007,,7.133,0.613,-22.4169820754717,-40.448,-40.448,,-88.7640449438202,,,,,,,,,-91.4061404738539,
09/29/2007,,2.5,2.594,18.375842605156,0.005,0.005,,,,,,,,,,,3.75999999999999,
12/29/2007,,-1.464,7.609,36.9703388375003,-18.957,-18.957,,,,,,,,,,,,
03/29/2008,,0.356,1.691,-25.3391594257028,-0.766,-0.766,,233.333333333333,,,,,,,,,375.0,
06/28/2008,,1.9,-5.576,-29.0056102803738,-27.93,-27.93,,,,,,,,,,,,
09/27/2008,,-0.245,-1.442,-20.6972329183116,-5.989,-5.989,,-400.0,,,,,,,,,-488.571428571429,
01/03/2009,,-0.5,-5.075,-48.6909331568498,-19.543,-19.543,,-800.0,,,,,,,,,-915.0,
04/04/2009,,-2.197,-7.234,-35.5261598837209,-13.397,-11.124,,-380.0,,,,,,,,,-229.26718252162,
06/26/2009,,-5.85,,,-0.814,-12.27165,,,,,,,,,,,,
09/25/2009,,-14.6,-2.802,0.123000000000005,-17.622,-17.2079,,81.6326530612245,,35.4817813765182,,,55.1912568306011,,37.4197530864197,,80.8082191780822,
12/25/2009,,-2.5,-21.446,-24.6904,-23.043,-22.64145,,-800.0,,-794.64,,,3.23741007194244,,-890.875,,-757.84,
03/26/2010,,-4.635,-10.754,9.26186440677966,-20.18,-19.3247,,-132.258064516129,,-204.781216648879,,,-5.82191780821918,,-265.103598691385,,-132.017259978425,
