Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
04/01/1990,159.061996,-103.833,55.228996,-28.771999,26.457001,-4.735,,1.033,22.755001,-8.397,14.358,0.0,0.0,14.358,-0.143,,14.215,,,14.215,,0.35,0.35,40.963001,0.35,0.35,0.35,40.963001,
07/01/1990,166.570007,-111.313004,55.257004,-30.455999,24.801001,-4.576,,0.328,20.553,-7.696,12.857,0.0,0.0,12.857,-0.143,,12.714,,,12.714,,0.31,0.31,40.969002,0.31,0.31,0.31,40.969002,
09/30/1990,193.789001,-121.436996,72.352005,-33.494999,38.856998,-4.713,,-0.325,33.818999,-12.822,20.997,0.0,0.0,20.997,-0.143,,20.854,,,20.853999,,0.51,0.51,40.998001,0.51,0.51,0.51,40.998001,
12/29/1990,194.391006,-124.696999,69.694007,-33.547001,36.146999,-4.861,,1.259,32.544999,-12.81,19.735001,0.0,0.0,19.735001,-0.14,,19.595001,,,19.594999,0.48,0.48,0.48,40.774479,0.48,0.48,0.48,40.774479,
03/31/1991,152.281998,-109.887001,42.394997,-32.539001,9.856,-4.647,,0.196,5.405,-2.162,3.243,0.0,0.0,3.243,-0.14,,3.103,,,3.103,,0.08,0.08,40.805,0.08,0.08,0.08,40.805,
06/30/1991,167.498001,-120.041,47.457001,-32.616001,14.841,-4.62,,0.342,10.563,-4.225,6.338,0.0,0.0,6.338,-0.14,,6.198,,,6.198,,0.15,0.15,40.82,0.15,0.15,0.15,40.82,
09/29/1991,228.141998,-153.330994,74.811005,-36.778999,38.032001,-4.749,,0.711,33.994001,-13.089,20.905001,0.0,0.0,20.905001,-0.14,,20.765001,,,20.765002,,0.51,0.51,40.929001,0.51,0.51,0.51,40.929001,
01/04/1992,256.662994,-169.901001,86.761993,-40.839001,45.923,-4.081,,-0.938,40.904,-14.551,26.353001,0.0,0.0,26.353001,-0.14,,26.213001,,,26.213,0.64,0.64,0.64,40.998878,0.64,0.64,0.64,40.998878,
04/05/1992,196.162003,-129.259003,66.903,-37.662998,29.24,-3.736,,-0.572,24.932,-9.465,15.467,0.0,0.0,15.467,-0.14,,15.327,,,15.327,,0.37,0.37,41.205002,0.37,0.37,0.37,41.205002,
07/05/1992,186.712997,-126.609001,60.103996,-36.388,23.716,-4.274,,0.409,19.850999,-7.415,12.436,0.0,0.0,12.436,-0.139,,12.297,,,12.296999,,0.3,0.3,41.268002,0.3,0.3,0.3,41.268002,
