Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,27.457588,,27.457588,20.871433,20.871432,20.871432,,23.986649,40.464456,,
06/30/1990,,,,,,25.006681,,25.006681,19.329044,19.329044,19.329044,,22.704481,42.789535,,
09/30/1990,,,,,,25.190869,,25.190869,18.948487,18.948488,18.948488,,24.780337,42.160244,,
12/31/1990,,,,,,21.93146,,21.93146,17.000597,17.000596,17.000596,,22.483062,46.935367,,
03/31/1991,,12.938089,0.876573,4.636645,,22.535548,,22.535548,17.21167,17.21167,17.21167,,23.624358,45.015478,7.113946,
06/30/1991,,12.918013,0.880429,4.496819,,23.950963,17.262481,23.950963,17.735306,17.735305,17.735305,,25.951594,42.364479,7.445364,
09/30/1991,,11.993606,0.873537,4.628828,,22.695719,7.391904,22.695719,16.95954,16.95954,16.95954,,25.27428,46.769494,6.384257,
12/31/1991,,12.324258,0.88487,5.066941,,21.610375,20.341773,21.610375,16.180781,16.18078,16.18078,,25.124942,48.41766,6.357141,
03/31/1992,,13.094076,0.979747,5.424822,,26.374601,,26.374601,26.374601,26.374601,26.374601,,0.0,40.45181,7.797285,
06/30/1992,,13.743689,1.036395,5.537664,,27.200009,-4.52293,27.200009,27.200009,27.200009,27.200009,,0.0,39.758487,8.279406,
09/30/1992,,13.777058,1.091568,5.557372,,27.864951,,27.864951,27.864951,27.864951,27.864951,,0.0,37.279229,8.641077,
12/31/1992,,14.028002,1.098736,5.507786,,27.115617,-1.313274,27.115617,27.115617,27.115617,27.115617,,0.0,47.914452,7.306562,
03/31/1993,,14.698792,1.196372,5.714737,,46.012544,123.269407,46.012544,31.2931,31.2931,31.2931,,31.990068,37.663497,9.162713,
06/30/1993,,15.951241,1.318129,6.213637,,34.396551,43.582688,34.396551,23.064856,23.064858,23.064858,,32.944276,37.230157,10.012569,
09/30/1993,,16.756254,1.375254,6.047178,,32.725702,38.992495,32.725702,21.40176,21.401761,21.401761,,34.602594,38.812429,10.252745,
12/31/1993,,14.91451,1.239282,5.784164,,35.291583,71.537413,35.291583,24.130421,24.130421,24.130421,,31.625563,58.333874,6.214299,
03/31/1994,,14.132604,1.201788,5.434323,,32.754045,6.320255,32.754045,21.332824,21.332822,21.332822,,34.869651,48.791503,7.237094,
06/30/1994,,13.358423,1.062118,4.094266,,35.064587,44.992188,35.064587,23.353166,23.353166,23.353166,,33.399571,44.694637,7.387924,
09/30/1994,,13.789229,1.103339,4.481402,,33.142435,35.555784,33.142435,21.080812,21.08081,21.08081,,36.393293,46.782866,7.338233,
12/31/1994,,10.377538,0.841654,4.014313,,-0.106261,,-0.106261,0.778288,0.778288,0.778288,,,1628.191882,-158.588693,
03/31/1995,,10.20393,0.835825,3.923451,,30.706561,12.191256,30.706561,19.768553,19.768553,19.768553,,35.621078,55.053604,4.586299,
06/30/1995,,9.403855,0.736028,3.091577,,29.219908,0.314973,29.219908,18.500674,18.500675,18.500675,,36.684696,54.324735,4.295236,
09/30/1995,,9.492349,0.758223,3.341808,,36.97865,,36.97865,23.252587,23.252587,23.252587,,37.118885,48.200455,4.916994,
12/31/1995,,12.988816,1.01374,4.520158,,36.521065,239.831074,36.521065,23.309082,23.30908,23.30908,,36.176336,48.880813,6.639777,
03/31/1996,,13.458422,1.040572,4.539978,,35.165414,126.530122,35.165414,22.163064,22.163063,22.163063,,36.974824,48.359944,6.949937,
06/30/1996,,13.794318,1.080403,4.54433,,35.175591,,35.175591,22.173105,22.173106,22.173106,,36.964514,45.958324,7.454681,
09/30/1996,,12.848043,1.004809,3.780762,,35.454105,24.259128,24.711406,15.62522,15.625221,15.625221,,36.7692,64.38213,4.576199,
12/31/1996,,13.14545,1.010766,3.688625,,35.003588,22.277538,35.003588,22.44472,22.44472,22.44472,,35.878801,45.583646,7.153274,
03/31/1997,,13.845346,1.058125,3.869205,,36.607484,53.609672,36.607484,23.640133,23.640132,23.640132,,35.422677,43.252149,7.856937,
06/30/1997,,14.219247,1.081176,3.760633,,36.640481,57.016267,36.640481,23.741777,23.741776,23.741776,,35.203424,41.218234,8.358324,
09/30/1997,,15.850483,1.19373,3.995306,,37.369311,81.480814,37.369311,24.169929,24.16993,24.16993,,35.32145,39.998597,9.510512,
12/31/1997,,16.264725,1.22155,4.04973,,37.386239,87.170643,37.386239,24.439452,24.439453,24.439453,,34.629819,40.654085,9.65245,
03/31/1998,,21.262393,1.593193,5.202616,,35.014502,33.907497,35.014502,22.444014,22.444015,22.444015,,35.900805,41.435796,12.452151,
06/30/1998,,23.48416,1.717574,5.411236,,35.015332,33.63827,27.319908,16.979144,16.979143,16.979143,,37.850653,60.078018,9.375342,
09/30/1998,,28.325574,2.101954,7.003456,,40.320285,42.394077,33.822537,21.836299,21.836299,21.836299,,35.438614,42.111435,16.397268,
12/31/1998,,20.644819,1.600031,5.623042,,39.130773,40.425527,36.916867,24.079469,24.079469,24.079469,,34.773801,48.054236,10.724109,
03/31/1999,,20.738281,1.620517,5.257073,,37.677981,213.837178,37.105156,23.934048,23.934047,23.934047,,35.496707,47.754315,10.834857,
06/30/1999,,22.931385,1.703861,5.12271,,38.860197,64.546584,34.663835,22.296047,22.296044,22.296044,,35.679228,50.434329,11.366095,
09/30/1999,,23.378554,1.708625,4.969443,,36.866967,,34.988548,22.894877,22.894877,22.894877,,34.564655,49.262186,11.861767,
12/31/1999,,11.04228,0.810229,2.597438,,41.295831,93.582951,-1.772613,1.365872,-10.61904,-10.61904,,,970.333118,-96.104617,
03/31/2000,,10.9543,0.814805,2.527103,,39.042319,84.76185,35.312515,23.604254,23.604252,23.604252,,33.156124,55.967812,4.823418,
06/30/2000,,10.341636,0.734289,2.223469,,39.761231,-14.82697,24.451506,17.561901,17.561901,17.561901,,28.176607,74.200422,2.668098,
09/30/2000,,4.716862,0.338113,1.027349,,34.754533,-60.413913,-13.36261,-6.719846,-6.719846,-6.719846,,,,,
12/31/2000,,11.403073,0.79941,2.4983,,34.483518,-94.289128,34.434282,24.246227,24.246227,24.246227,,29.586954,61.106678,4.435034,
03/31/2001,,10.738262,0.766884,2.405025,,36.293892,-57.450378,36.293892,24.643654,24.643654,24.643654,,32.099722,64.424652,3.820174,
