Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Interest,Source: Bloomberg
12/31/2015,75.568,72.354,67.548,-22.278,2.269,4.287,-28.834,-42.056,-11.26,,,-30.796,0.0,-40.639,-40.811,5.443,5.443,0.0,-46.254,-46.254,0.0,0.0,0.0,0.0,0.172,0.0,0.172,0.0,0.0,-40.035,-23.502,23.335,9.095,45.0,-30.76,-37.598,2.175,-39.773,-2.27,-2.245,-7.351,,
03/31/2016,184.762,47.445,57.1,9.898,0.809,-1.291,10.38,70.319,9.34,,,60.979,0.0,-26.48,-31.544,10.164,10.164,0.0,-41.708,-41.708,0.0,0.0,0.0,0.0,-0.056,0.0,-0.056,0.0,5.12,-84.924,-23.324,-7.324,0.0,591.369,-598.693,-49.241,5.391,-54.632,-5.035,5.548,78.906,,
06/30/2016,40.766,15.62,58.651,-23.881,1.496,-1.565,-23.812,-9.624,0.861,,,-10.485,,-93.011,-40.223,1.258,1.258,0.0,-41.481,-41.481,0.0,0.0,0.0,0.0,-52.788,0.0,-52.788,0.0,0.0,10.641,-25.182,56.581,0.0,368.631,-312.05,-19.095,7.75,-26.845,-1.663,-0.113,-41.717,,
09/30/2016,132.982,47.727,58.563,21.9,-3.618,-8.565,34.083,4.792,1.246,,,3.546,0.0,-59.649,-46.384,1.622,1.622,0.0,-48.006,-48.006,0.0,0.0,0.0,0.0,-13.265,0.0,-13.265,0.0,0.0,-66.053,-25.159,56.715,-1.066,75.0,-17.219,-97.114,14.4,-111.514,-0.495,-1.497,5.783,,
12/31/2016,130.525,66.246,70.62,25.456,2.684,18.911,3.861,-31.797,-25.645,,,-6.152,0.0,-41.885,-23.482,38.769,38.769,0.0,-62.251,-62.251,0.0,0.0,0.0,0.0,-6.75,0.0,-6.75,0.0,-11.653,-69.118,-24.753,-12.234,-0.029,25.0,-37.205,-32.131,2.806,-34.937,0.0,-2.081,17.441,,
03/31/2017,188.113,174.702,58.768,-142.912,3.633,-149.585,3.04,97.555,10.959,,,86.596,0.0,-55.048,-19.915,20.235,20.235,0.0,-40.15,-40.15,0.0,0.0,0.0,0.0,-33.212,0.0,-33.212,0.0,-1.921,-89.57,-24.433,3.062,-2.096,35.0,-29.842,-68.199,15.261,-83.46,0.0,0.784,44.279,,
06/30/2017,34.376,68.481,61.334,-33.14,4.012,-3.527,-33.625,-62.299,9.482,,,-71.781,0.0,-51.734,-40.08,5.094,5.094,0.0,-45.174,-45.174,0.0,0.0,0.0,0.0,-13.161,0.0,-13.161,0.0,1.507,-7.056,-28.096,56.884,0.031,75.0,-18.147,-31.264,5.34,-36.604,-4.58,3.288,-21.126,,
09/30/2017,165.391,56.164,60.995,25.995,3.074,4.647,18.274,22.237,-7.873,,,30.11,0.0,-76.803,-51.212,5.116,5.116,0.0,-56.328,-56.328,0.0,0.0,0.0,0.0,-25.591,0.0,-25.591,0.0,0.0,-50.906,-28.182,-8.896,,10.0,-18.896,-18.683,10.071,-28.754,4.855,5.385,43.067,,
12/31/2017,115.492,247.316,67.796,-214.15,4.069,-169.373,-48.846,14.53,-22.308,,,36.838,0.0,-59.299,-50.913,21.936,21.936,0.0,-72.849,-72.849,0.0,0.0,0.0,0.0,-4.207,0.0,-4.207,0.0,-4.179,11.105,-28.039,96.794,,1667.5,-1570.706,-47.88,2.939,-50.819,-9.77,-4.423,62.875,,
03/31/2018,211.458,81.988,58.909,38.488,3.699,-1.692,36.481,32.073,11.587,,,20.486,0.0,-80.089,-39.789,6.452,6.452,0.0,-46.241,-46.241,0.0,0.0,0.0,0.0,-33.934,0.0,-33.934,0.0,-6.366,-243.505,-31.348,-98.349,-7.574,185.0,-275.775,-113.808,4.989,-118.797,0.0,-1.145,-113.281,,
06/30/2018,103.918,103.239,62.618,6.986,3.845,23.703,-20.562,-68.925,-10.622,,,-58.303,0.0,-192.666,-44.796,11.853,11.853,0.0,-56.649,-56.649,0.0,0.0,0.0,0.0,-133.688,0.0,-133.688,0.0,-14.182,33.389,-30.893,172.038,-1.246,185.0,-11.716,-107.756,2.313,-110.069,0.0,-0.988,-56.347,,
09/30/2018,136.89,68.935,63.648,-28.702,4.196,3.48,-36.378,33.009,-1.929,,,34.938,0.0,-74.012,-51.468,11.585,11.585,0.0,-63.053,-63.053,0.0,0.0,0.0,0.0,-19.994,0.0,-19.994,0.0,-2.55,-68.935,-30.761,-2.493,-0.022,25.0,-27.471,-35.681,11.179,-46.86,0.0,1.022,-5.035,,
12/31/2018,163.564,193.046,63.31,-87.988,3.886,-66.97,-24.904,-4.804,9.016,,,-13.82,0.0,-67.854,-62.183,7.419,7.419,0.0,-69.602,-69.602,0.0,0.0,0.0,0.0,-7.208,0.0,-7.208,0.0,1.537,-50.13,-30.847,-23.434,-6.335,1.349,-18.448,4.151,6.036,-1.885,0.0,-3.934,41.646,,
03/31/2019,184.896,79.323,59.915,24.829,4.568,2.492,17.769,20.829,-8.716,,,29.545,0.0,-70.94,-43.809,7.764,7.764,0.0,-51.573,-51.573,0.0,0.0,0.0,0.0,-19.24,0.0,-19.24,0.0,-7.891,-162.686,-32.82,-131.286,7.906,15.0,-154.192,1.42,15.962,-14.542,0.0,1.54,-47.19,,
06/30/2019,77.997,72.329,61.505,31.748,3.445,3.598,24.705,-87.585,-2.892,,,-84.693,0.0,-71.735,-57.525,3.616,3.616,0.0,-61.141,-61.141,0.0,0.0,0.0,0.0,-13.515,0.0,-13.515,0.0,-0.695,82.916,-32.871,139.216,4.401,839.263,-704.448,-7.893,7.139,-15.032,-15.536,1.573,90.751,,
09/30/2019,209.304,70.792,59.218,34.591,3.55,12.245,18.796,44.703,5.578,,,39.125,0.0,-97.007,-61.89,2.569,2.569,0.0,-64.459,-64.459,0.0,0.0,0.0,0.0,-34.686,0.0,-34.686,0.0,-0.431,-162.237,-32.89,-123.467,-2.966,235.0,-355.501,-5.879,16.73,-22.609,-0.001,-0.912,-50.852,,
12/31/2019,156.558,147.152,66.341,-68.065,3.466,4.695,-76.226,11.13,-6.681,,,17.811,0.0,-38.829,0.341,63.125,63.125,0.0,-62.784,-62.784,0.0,0.0,0.0,0.0,-39.576,0.0,-39.576,0.0,0.406,-77.086,-32.821,32.052,-9.013,60.0,-18.935,-76.315,1.091,-77.406,-0.002,1.684,42.327,,
03/31/2020,179.992,81.941,57.093,43.33,3.406,4.233,35.691,-2.372,2.46,,,-4.832,0.0,-69.665,-40.951,11.324,11.324,0.0,-52.275,-52.275,0.0,0.0,0.0,0.0,-28.463,0.0,-28.463,0.0,-0.251,-110.083,-34.414,32.307,1.575,75.0,-44.268,-107.976,15.126,-123.102,0.0,-8.249,-8.005,,
06/30/2020,184.31,105.508,63.489,-31.776,3.638,1.448,-36.862,47.089,0.321,,,46.768,0.0,-82.393,-51.741,0.812,0.812,0.0,-52.553,-52.553,0.0,0.0,0.0,0.0,-30.574,0.0,-30.574,0.0,-0.078,-89.611,-33.719,31.574,5.111,115.0,-88.537,-87.466,0.0,-87.466,0.0,3.674,15.98,,
