Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/30/1990,,,,,,,52.141614,26.802355,18.50705,,12.785958,7.543869,7.543869,7.543869,,40.998797,4517.801833,,
06/29/1990,,,,,,,53.088949,27.533694,20.583908,,5.690778,3.357354,3.357354,3.357354,,41.003601,0.070489,,
09/28/1990,,,,,,,54.920136,31.568422,24.15594,,10.476531,5.652968,5.652967,5.652967,,46.041602,0.0,,
12/28/1990,,,,,,,49.089912,20.513518,10.276648,,-12.305766,-7.752603,-7.752603,-7.752603,,,,,
03/29/1991,,1.607515,0.252952,4.294216,7.560089,,49.547369,24.478336,15.137204,-120.532374,-1.638221,-0.950327,-0.950328,-0.950328,,,,,
06/28/1991,,1.623606,0.330258,4.75351,7.39213,,50.900904,28.742849,20.682151,23.508093,6.324448,3.717213,3.717214,3.717214,,41.224693,0.0,1.623606,
09/27/1991,,3.87973,0.83623,7.030483,7.689405,,54.249009,31.772753,23.825616,16.837834,13.508074,7.970148,7.970148,7.970148,,40.997152,0.0,3.87973,
01/03/1992,,10.370363,2.02099,8.83584,8.693108,,51.944295,27.429074,18.416863,174.881246,-0.008756,-0.317216,-0.317216,-0.317216,,,,,
03/31/1992,,12.657947,2.539802,9.121228,10.199313,,51.733482,26.974589,18.239468,40.660304,3.697881,2.126437,2.126437,2.126437,,42.495807,0.0,12.657947,
06/30/1992,,11.17852,2.746586,9.115288,10.353279,,53.283729,31.281944,22.580106,49.048455,9.0664,5.213065,4.947379,4.947379,,42.501273,0.0,11.17852,
09/30/1992,,11.549088,3.035262,9.358125,10.875598,,55.345638,33.460213,26.276754,55.281017,15.031302,8.859304,8.859304,8.859304,,41.060971,0.0,11.549088,
12/31/1992,,13.231748,3.350243,9.473792,10.390416,,53.039289,25.799239,17.022422,,2.249435,1.27909,1.983634,1.983634,,43.137245,0.0,13.231748,
03/31/1993,,14.063472,3.69116,9.662396,10.946217,,53.70737,29.124057,20.475694,70.379441,7.636875,4.444536,4.069731,4.069731,,41.801639,0.0,14.063472,
06/30/1993,,15.347349,4.143348,10.133173,11.359774,,55.050642,31.790339,23.78805,33.467259,12.588576,7.384733,7.114376,7.114376,,41.337827,0.0,15.347349,
