Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,3852.7,34.2,34.2,0.0,520.0,520.0,,,59.7,,,,,77.7,,,,,691.6,375.6,,,0.0,2785.5,2144.0,1467.3,676.7,543.7,97.8,3161.1,,82.0,82.0,,,,0.1,0.1,0.0,0.0,,,217.2,,,,217.2,299.3,954.3,951.3,3.0,3.0,,480.7,,,,,,480.7,1435.0,1734.3,0.0,1576.4,,,-673.6,1152.7,62.9,2118.4,0.0,2118.4,3852.7,
09/30/2005,3898.1,52.5,52.5,0.0,519.7,519.7,,,53.6,,,,,74.5,,,,,700.3,384.0,,,0.0,2813.8,2147.1,1487.0,660.1,573.9,92.8,3197.8,,102.7,102.7,,,,541.9,541.9,0.0,0.0,,,226.5,,,,226.5,871.1,357.6,355.1,2.5,2.5,,499.1,,,,,,499.1,856.7,1727.8,0.0,1593.5,,,-752.4,1247.4,81.8,2170.3,0.0,2170.3,3898.1,
12/31/2005,3875.8,63.1,45.4,17.7,493.4,493.4,,,65.4,65.4,0.0,0.0,0.0,80.4,,,,,702.3,381.5,851.1,-469.6,0.0,2792.0,2122.7,1477.0,645.7,,669.3,3173.5,,116.2,116.2,,,,544.6,544.6,0.0,0.0,,,227.3,,,,227.3,888.1,604.5,,,,,497.5,,,,,,497.5,1102.0,1990.1,0.0,1354.5,,,-888.5,1336.3,83.4,1885.7,0.0,1885.7,3875.8,
03/31/2006,3884.8,71.4,25.2,46.2,522.2,522.2,,,59.8,59.8,0.0,0.0,0.0,74.1,,,,,727.5,376.4,,,0.0,2780.9,1623.4,1476.2,147.2,580.3,577.2,3157.3,,108.5,108.5,,,,547.4,547.4,0.0,0.0,,,265.3,,,,265.3,921.2,604.2,604.2,0.0,0.0,,490.4,,,,,,490.4,1094.6,2015.8,0.0,1234.1,,,-891.7,1438.2,88.4,1869.0,0.0,1869.0,3884.8,
06/30/2006,4048.7,202.3,16.6,185.7,537.0,537.0,,,76.2,76.2,,,,76.0,,,,,891.5,370.4,,,0.0,2786.8,2098.1,1476.4,621.7,,688.7,3157.2,,154.1,154.1,,,,549.9,549.9,0.0,0.0,,,227.0,,,,227.0,931.0,603.3,603.3,0.0,0.0,,504.3,,,,,,504.3,1107.6,2038.6,0.0,1241.9,,,-891.6,1554.6,105.2,2010.1,0.0,2010.1,4048.7,
09/30/2006,4165.4,320.7,8.6,312.1,567.8,567.8,,,75.5,75.5,,,,69.5,,,,,1033.5,371.9,,,0.0,2760.0,2085.0,1473.2,611.8,598.7,76.3,3131.9,,129.3,129.3,,,,552.7,552.7,0.0,0.0,,,221.5,,,,221.5,903.5,603.1,603.1,0.0,0.0,,513.8,,,,,,513.8,1116.9,2020.4,0.0,1268.0,,,-891.6,1664.2,104.4,2145.0,0.0,2145.0,4165.4,
12/31/2006,4000.8,186.9,51.5,135.4,541.3,541.3,,,84.3,,,,,74.5,,,,,887.0,393.2,939.9,-546.7,0.0,2720.6,2094.2,1484.0,610.2,,626.4,3113.8,,133.5,133.5,,,,554.4,554.4,0.0,0.0,,,243.0,,,,243.0,930.9,603.0,603.0,0.0,0.0,,489.8,,,,,,489.8,1092.8,2023.7,0.0,1042.1,,,-891.6,1767.9,58.7,1977.1,0.0,1977.1,4000.8,
03/31/2007,3959.2,76.7,6.5,70.2,609.9,609.9,,,77.8,,0.0,0.0,0.0,59.6,,,,,824.0,407.4,,,0.0,2727.8,2090.5,1488.5,602.0,591.9,45.4,3135.2,,124.0,124.0,,,,637.0,637.0,0.0,0.0,,,270.9,,,,270.9,1031.9,602.9,602.9,0.0,0.0,,537.3,,,,,,537.3,1140.2,2172.1,0.0,732.3,,,-897.0,1889.4,62.4,1787.1,0.0,1787.1,3959.2,
06/30/2007,4003.6,51.7,8.5,43.2,634.2,634.2,,,81.7,81.7,,,,52.8,,,,,820.4,414.0,,,0.0,2769.2,2085.9,1493.2,592.7,640.0,43.3,3183.2,,135.2,135.2,,,,559.2,559.2,0.0,0.0,,,215.1,,,,215.1,909.5,602.7,602.7,0.0,0.0,,565.4,,,,,,565.4,1168.1,2077.6,0.0,713.1,,,-897.0,2018.1,91.8,1926.0,0.0,1926.0,4003.6,
09/30/2007,4214.2,35.2,12.5,22.7,662.8,662.8,,,82.5,,,,,71.3,,,,,851.8,430.8,,,0.0,2931.6,2193.9,1580.7,613.2,687.9,49.8,3362.4,,126.3,126.3,,,,661.8,661.8,0.0,0.0,,,240.0,,,,240.0,1028.1,602.6,602.6,0.0,0.0,,592.3,,,,,,592.3,1194.9,2223.0,0.0,639.0,,,-897.1,2129.3,120.0,1991.2,0.0,1991.2,4214.2,
12/31/2007,4368.2,166.3,56.4,109.9,623.2,623.2,,,80.4,,,,,67.6,,,,,937.5,439.2,1061.5,-622.3,,2991.5,2252.9,1639.5,613.4,683.0,55.6,3430.7,,134.2,134.2,,,,589.5,589.5,0.0,0.0,,,244.2,,,,244.2,967.9,1077.5,1077.5,0.0,0.0,,597.5,,,,,,597.5,1675.0,2642.9,,258.7,,,-897.1,2243.7,120.0,1725.3,,1725.3,4368.2,
03/31/2008,4580.9,50.1,50.1,,717.1,717.1,,,83.2,,,,,57.8,,,,,908.2,474.4,,,,3198.3,3061.8,1732.4,1329.4,75.2,61.3,3672.7,,145.4,145.4,,,,618.4,,,,,,273.3,,,,273.3,1037.1,1064.9,,,,,626.1,,,,,,626.1,1691.0,2728.1,,130.7,,,-908.1,2374.0,106.3,1702.9,149.9,1852.8,4580.9,
06/30/2008,4687.6,155.3,155.3,,675.7,675.7,,,85.0,,,,,71.5,,,,,987.5,483.5,,,,3216.6,3069.5,1713.6,1355.9,74.0,73.1,3700.1,,152.6,152.6,,,,607.5,,,,,,282.9,,,,282.9,1043.0,1052.2,,,,,643.9,,,,,,643.9,1696.1,2739.1,,139.7,,,-929.8,2478.2,113.6,1801.7,146.8,1948.5,4687.6,
09/30/2008,4620.8,49.4,49.4,,663.1,663.1,,,87.4,,,,,85.0,,,,,884.9,493.6,,,,3242.3,3096.0,1765.9,1330.1,73.6,72.7,3735.9,,154.1,154.1,,,,687.3,,,,,,281.5,,,,281.5,1122.9,1039.6,,,,,657.4,,,,,,657.4,1697.0,2819.9,0.0,12.8,,,-929.8,2481.9,95.2,1660.1,140.8,1800.9,4620.8,
12/31/2008,4669.5,219.7,219.7,0.0,631.6,631.6,,,91.0,,,,,90.5,,,,,1032.8,496.4,1206.7,-710.3,,3140.3,2994.8,1772.2,1222.6,72.0,73.5,3636.7,,159.7,159.7,,,,120.8,,,,,,266.4,,,,266.4,546.9,1600.5,,,,,712.5,,,,,,712.5,2313.0,2859.9,0.0,250.2,,,-929.8,2384.6,-16.7,1688.3,121.3,1809.6,4669.5,
03/31/2009,4827.6,373.2,373.2,0.0,669.0,669.0,0.0,,77.8,,,,,93.9,,,,70.9,1213.9,502.4,,,0.0,3111.3,2975.6,1776.3,1199.3,64.1,71.6,3613.7,,477.1,170.3,,,306.8,120.8,120.799879,,,,0.000121,0.0,,13.1,547.0,0.0,597.9,1590.7,1590.7,,,,702.0,,,,,,141.9,2292.7,2890.6,0.0,262.7,12.8,249.9,-932.5,2517.4,-29.6,1818.0,119.0,1937.0,4827.6,
06/30/2009,4713.2,226.6,226.6,0.0,655.3,655.3,0.0,,71.2,,,,,101.9,,,,68.3,1055.0,496.8,,,0.0,3161.4,3011.3,1777.3,1234.0,68.8,81.3,3658.2,,432.7,160.6,,,272.1,120.8,70.8,,,,50.0,0.0,,11.7,568.8,0.0,553.5,1291.1,1291.1,,,,730.2,,,,,,149.7,2021.3,2574.8,0.0,286.5,12.9,273.6,-932.5,2653.8,1.5,2009.3,129.1,2138.4,4713.2,
09/30/2009,4830.1,126.8,126.8,0.0,636.9,636.9,0.0,,81.6,,,,,132.2,,,,96.3,977.5,493.5,,,0.0,3359.1,3197.0,1854.9,1342.1,75.2,86.9,3852.6,,481.8,174.6,,,307.2,120.8,0.0,,,,120.8,0.0,,12.4,578.1,0.0,602.6,1280.0,1280.0,,,,778.3,,,,,,187.8,2058.3,2660.9,0.0,141.0,12.6,128.4,-932.5,2785.2,35.1,2028.8,140.4,2169.2,4830.1,
12/31/2009,4837.8,148.5,148.5,0.0,574.2,574.2,0.0,,90.0,,,,,122.9,0.0,,,80.1,935.6,500.8,1263.2,-762.4,0.0,3401.4,3239.3,1897.1,1342.2,71.4,90.7,3902.2,,458.8,183.1,,,275.7,417.2,416.5,0.0,0.0,,0.7,142.4,0.0,10.6,577.7,142.4,1018.4,977.2,977.2,0.0,0.0,,736.1,0.0,,,,,147.8,1713.3,2731.7,0.0,49.2,12.5,36.7,-932.5,2927.9,61.5,2106.1,0.0,2106.1,4837.8,
03/31/2010,4934.2,172.2,172.2,0.0,614.3,614.3,0.0,,82.5,,,,,112.0,,,,74.3,981.0,488.4,,,0.0,3464.8,3293.2,1911.1,1382.1,69.2,102.4,3953.2,,516.4,169.3,,,347.1,370.0,0.0,,,,370.0,0.0,,9.5,604.0,0.0,886.4,958.3,958.3,,,,910.9,,,,,,297.4,1869.2,2755.6,0.0,12.4,12.4,,-934.9,3002.7,78.2,2158.4,20.2,2178.6,4934.2,
06/30/2010,4958.4,103.8,103.8,0.0,617.6,617.6,0.0,,86.3,,,,,108.1,,,,69.0,915.8,499.1,,,0.0,3543.5,3372.3,2013.1,1359.2,71.4,99.8,4042.6,,512.2,195.4,,,316.8,383.4,0.0,,,,383.4,0.0,,6.6,597.5,0.0,895.6,939.4,939.4,,,,895.1,,,,,,291.0,1834.5,2730.1,0.0,12.3,12.3,,-934.9,3072.6,59.0,2209.0,19.3,2228.3,4958.4,
09/30/2010,5047.6,96.9,96.9,0.0,631.0,631.0,0.0,,88.2,,,,,132.6,,,,68.7,948.7,504.6,,,0.0,3594.3,3416.9,2034.7,1382.2,79.9,97.5,4098.9,,525.9,177.1,,,348.8,425.4,0.0,,,,425.4,0.0,,4.9,599.4,0.0,951.3,920.6,920.6,,,,885.5,,,,,,281.2,1806.1,2757.4,0.0,12.1,12.1,0.0,-934.9,3114.8,78.2,2270.2,20.0,2290.2,5047.6,
12/31/2010,6187.8,230.7,230.7,0.0,655.6,655.6,0.0,,103.4,,,,,154.1,0.0,,,95.7,1143.8,586.9,1388.0,-801.1,0.0,4457.1,4275.4,2601.3,1674.1,78.5,103.2,5044.0,,610.7,257.8,0.0,0.0,352.9,361.7,0.0,0.0,0.0,,361.7,148.1,0.0,2.4,602.3,148.1,1120.5,1826.7,1826.7,0.0,0.0,,753.7,0.0,0.0,0.0,0.0,,149.0,2580.4,3700.9,0.0,66.1,12.2,53.9,-934.9,3246.6,88.5,2466.3,20.6,2486.9,6187.8,
03/31/2011,6201.6,195.4,195.4,0.0,717.3,717.3,0.0,,98.0,,,,,136.9,,,,71.8,1147.6,579.5,,,0.0,4474.5,4289.7,2613.0,1676.7,82.6,102.2,5054.0,,650.6,215.4,,,435.2,396.8,0.0,,,,396.8,152.3,,,617.2,152.3,1199.7,1807.9,1807.9,,,,772.4,,,,,,155.2,2580.3,3780.0,0.0,29.7,12.0,17.7,-937.6,3203.7,104.6,2400.4,21.2,2421.6,6201.6,
06/30/2011,6168.3,118.9,118.9,0.0,714.8,714.8,0.0,,106.8,,,,,143.1,,,,64.4,1083.6,586.4,,,0.0,4498.3,4320.3,2644.3,1676.0,79.4,98.6,5084.7,,657.2,212.5,,,444.7,215.1,0.0,,,,215.1,153.4,,,586.8,153.4,1025.7,1788.2,1788.2,,,,753.2,,,,,,166.4,2541.4,3567.1,0.0,84.8,12.1,72.7,-940.9,3326.6,109.3,2579.8,21.4,2601.2,6168.3,
09/30/2011,6053.2,85.8,85.8,0.0,718.7,718.7,0.0,,103.8,,,,,164.3,,,,78.4,1072.6,577.4,,,0.0,4403.2,4234.1,2641.4,1592.7,75.4,93.7,4980.6,,627.2,222.9,,,404.3,214.3,0.0,,,,214.3,140.7,,,569.8,140.7,982.2,1769.3,1769.3,,,,738.8,,,,,,169.0,2508.1,3490.3,0.0,11.9,11.9,0.0,-940.9,3402.2,70.1,2543.3,19.6,2562.9,6053.2,
12/31/2011,6111.8,159.3,159.3,0.0,699.8,699.8,0.0,,110.8,,,,,90.1,0.0,,,79.6,1060.0,578.3,1443.6,-865.3,0.0,4473.5,4302.5,2681.8,1620.7,76.8,94.2,5051.8,,597.1,257.8,0.0,0.0,339.3,135.5,0.0,0.0,0.0,,135.5,0.0,0.0,0.0,477.9,0.0,732.6,2085.5,2085.5,0.0,0.0,,770.0,0.0,0.0,0.0,0.0,,292.1,2855.5,3588.1,0.0,11.7,,,-940.9,3387.2,45.5,2503.5,20.2,2523.7,6111.8,
03/31/2012,6130.6,129.9,129.9,0.0,751.7,751.7,0.0,,107.0,,,,,93.3,,,,69.8,1081.9,577.2,,,0.0,4471.5,4296.9,2680.3,1616.6,79.9,94.7,5048.7,,633.2,225.7,,,407.5,136.0,0.0,,,,136.0,0.0,,,522.1,0.0,769.2,1985.4,1985.4,,,,757.8,,,,,,235.7,2743.2,3512.4,0.0,11.6,,,-943.5,3469.6,59.9,2597.6,20.6,2618.2,6130.6,
06/30/2012,6098.3,124.4,124.4,0.0,735.8,735.8,0.0,,114.0,,,,,89.1,,,,68.1,1063.3,576.2,,,0.0,4458.8,4283.0,2694.4,1588.6,79.0,96.8,5035.0,,584.1,234.5,,,349.6,134.4,0.0,,,,134.4,0.0,,,525.6,0.0,718.5,1975.2,1975.2,,,,752.6,,,,,,227.0,2727.8,3446.3,0.0,11.5,,,-951.8,3522.7,49.4,2631.8,20.2,2652.0,6098.3,
09/30/2012,6814.3,466.0,466.0,0.0,768.9,768.9,0.0,,118.9,,,,,102.0,,,,78.2,1455.8,612.2,,,0.0,4746.3,4549.9,2877.4,1672.5,80.7,115.7,5358.5,,634.3,247.4,,,386.9,485.1,0.0,,,,485.1,0.0,,,558.9,0.0,1119.4,2175.0,2175.0,,,,782.3,,,,,,223.4,2957.3,4076.7,0.0,11.4,,,-951.8,3587.5,69.6,2716.7,20.9,2737.6,6814.3,
12/31/2012,6795.0,466.8,466.8,0.0,718.5,718.5,0.0,,121.0,,,,,85.5,0.0,,,74.6,1391.8,630.8,1575.7,-944.9,0.0,4772.4,4569.4,2901.7,1667.7,78.1,124.9,5403.2,,548.5,236.9,0.0,0.0,311.6,480.0,0.0,0.0,0.0,,480.0,0.0,0.0,0.0,546.0,0.0,1028.5,2175.0,2175.0,0.0,0.0,,853.4,0.0,,,,,307.4,3028.4,4056.9,0.0,11.3,,,-951.8,3588.5,69.4,2717.4,20.7,2738.1,6795.0,
03/31/2013,6569.4,185.8,185.8,0.0,793.8,793.8,0.0,,124.0,,,,,86.4,,,,67.4,1190.0,634.6,,,0.0,4744.8,4539.1,2911.6,1627.5,86.8,118.9,5379.4,,592.6,246.6,,,346.0,147.9,0.0,,,,147.9,0.0,,,552.5,0.0,740.5,2175.0,2175.0,,,,854.7,,,,,,302.2,3029.7,3770.2,0.0,11.2,,,-954.2,3667.5,53.8,2778.3,20.9,2799.2,6569.4,
06/30/2013,6591.9,111.3,111.3,0.0,815.7,815.7,0.0,,126.4,,,,,94.6,,,,75.3,1148.0,646.9,,,0.0,4797.0,4592.9,2986.6,1606.3,87.5,116.6,5443.9,,535.2,253.4,,,281.8,119.9,0.0,,,,119.9,0.0,,,559.1,0.0,655.1,2390.0,2390.0,,,,863.0,,,,,,303.9,3253.0,3908.1,0.0,11.0,,,-958.9,3574.6,36.7,2663.4,20.4,2683.8,6591.9,
09/30/2013,6686.7,174.1,174.1,0.0,813.2,813.2,0.0,,126.5,,,,,99.1,,,,79.9,1212.9,672.6,,,0.0,4801.2,4592.3,2990.9,1601.4,86.8,122.1,5473.8,,570.2,262.0,,,308.2,110.4,0.0,,,,110.4,0.0,,,563.3,0.0,680.6,2553.5,2553.5,,,,867.0,,,,,,303.7,3420.5,4101.1,0.0,10.7,10.7,0.0,-958.9,3461.7,52.1,2565.6,20.0,2585.6,6686.7,
12/31/2013,6965.9,404.0,404.0,0.0,784.7,784.7,0.0,,136.5,,,,,106.9,0.0,,,106.9,1432.1,707.4,1731.9,-1024.5,0.0,4826.4,4594.8,3022.8,1572.0,88.5,143.1,5533.8,,614.5,304.5,,,310.0,111.3,0.0,0.5,0.5,,110.8,9.9,0.0,0.0,563.9,0.0,735.7,2889.1,2875.0,14.1,14.1,,830.4,0.0,142.7,,,,123.8,3719.5,4455.2,0.0,10.5,,,-958.9,3373.5,66.2,2491.3,19.4,2510.7,6965.9,
03/31/2014,6992.4,338.9,338.9,0.0,822.0,822.0,0.0,,134.8,,,,,125.2,,,,125.2,1420.9,733.1,,,0.0,4838.4,4605.5,3067.1,1538.4,87.3,145.6,5571.5,,639.0,281.9,,,357.1,106.2,0.0,0.9,0.9,,105.3,8.4,,,561.9,0.0,753.6,2919.8,2903.0,16.8,16.8,,799.1,,,,,,237.2,3718.9,4472.5,0.0,10.4,10.4,0.0,-963.5,3408.9,45.5,2501.3,18.6,2519.9,6992.4,
06/30/2014,7144.8,479.5,479.5,0.0,832.6,832.6,0.0,,134.5,,,,,119.3,,,,115.2,1565.9,741.2,,,0.0,4837.7,4615.0,3069.2,1545.8,96.5,126.2,5578.9,,641.5,280.6,,,360.9,99.3,0.0,1.7,1.7,,97.6,0.0,,,568.6,0.0,740.8,2931.4,2909.9,21.5,21.5,,796.9,,,,,,228.3,3728.3,4469.1,0.0,10.4,10.4,0.0,-965.5,3553.0,58.5,2656.4,19.3,2675.7,7144.8,
09/30/2014,7231.8,575.7,575.7,0.0,841.6,841.6,0.0,,138.8,,,,,131.7,,,,126.3,1687.8,754.7,,,0.0,4789.3,4555.8,3066.4,1489.4,94.7,138.8,5544.0,,649.4,286.2,,,363.2,99.6,0.0,2.0,2.0,,97.6,0.0,,,552.6,0.0,749.0,2942.2,2917.1,25.1,25.1,,751.4,,,,,,198.8,3693.6,4442.6,0.0,10.4,10.4,0.0,-965.5,3685.6,40.3,2770.8,18.4,2789.2,7231.8,
12/31/2014,7301.8,580.0,580.0,0.0,815.7,815.7,0.0,,139.5,,,,,157.5,0.0,,,157.5,1692.7,786.5,1813.0,-1026.5,0.0,4822.6,4575.2,3099.4,1475.8,92.6,154.8,5609.1,,623.7,282.3,32.0,28.6,280.8,347.1,0.0,3.2,3.2,,343.9,5.5,3.4,0.0,530.4,0.0,976.3,2682.7,2643.5,39.2,39.2,,804.6,0.0,144.6,,,43.4,82.8,3487.3,4463.6,0.0,10.4,10.4,0.0,-965.5,3786.1,-10.5,2820.5,17.7,2838.2,7301.8,
03/31/2015,14150.6,446.4,446.4,0.0,1187.0,1187.0,0.0,164.3,186.5,,,,,344.3,,,,319.8,2328.5,1597.2,,,0.0,10224.9,9885.5,6282.2,3603.3,88.9,250.5,11822.1,,909.7,420.8,,,488.9,348.6,0.0,4.2,4.2,,344.4,153.9,,,1268.5,0.0,1412.2,6597.7,6544.0,53.7,53.7,,1606.9,,,,,,338.4,8204.6,9616.8,0.0,1835.2,12.0,1823.2,-973.3,3786.8,-131.1,4517.6,16.2,4533.8,14150.6,
06/30/2015,14465.2,619.0,619.0,0.0,1201.4,1201.4,0.0,163.5,182.0,,,,,420.1,,,,387.3,2586.0,1831.8,,,0.0,10047.4,9781.4,6136.6,3644.8,68.6,197.4,11879.2,,1002.3,438.8,,,563.5,678.3,0.0,4.2,4.2,,674.1,142.5,,,1372.6,0.0,1823.1,6167.2,6113.2,54.0,54.0,,1688.7,,,,,,316.1,7855.9,9679.0,0.0,1889.6,12.0,1877.6,-975.9,3955.8,-99.8,4769.7,16.5,4786.2,14465.2,
09/30/2015,14422.3,713.0,713.0,0.0,1235.2,1235.2,0.0,161.8,181.6,,,,,415.5,,,,378.3,2707.1,1806.8,,,0.0,9908.4,9629.6,6068.6,3561.0,61.8,217.0,11715.2,,1028.0,445.0,,,583.0,674.7,0.0,4.3,4.3,,670.4,141.7,,,1291.3,0.0,1844.4,6006.5,5953.6,52.9,52.9,,1642.4,,,,,,351.1,7648.9,9493.3,0.0,1949.6,12.0,1937.6,-976.3,4108.7,-168.5,4913.5,15.5,4929.0,14422.3,
12/31/2015,14104.7,716.4,716.4,0.0,1217.9,1217.9,0.0,156.6,191.0,0.0,0.0,33.3,157.7,339.3,0.0,,2.3,339.3,2621.2,1747.4,2871.3,-1123.9,0.0,9736.1,9525.6,6202.1,3323.5,58.2,150.0,11483.5,,1130.5,497.4,83.8,63.8,485.5,423.9,0.0,5.4,5.4,,418.5,146.1,0.0,0.0,1180.8,0.0,1700.5,5940.3,5884.8,55.5,55.5,,1503.9,0.0,130.2,,,46.4,146.5,7444.2,9144.7,0.0,1986.5,12.0,1974.5,-978.1,4223.7,-287.0,4945.1,14.9,4960.0,14104.7,
03/31/2016,14410.4,696.3,696.3,0.0,1328.5,1328.5,0.0,171.8,188.2,,,,,360.1,,,2.3,360.1,2744.9,1771.7,,,0.0,9893.8,9662.8,6252.4,3410.4,61.2,167.5,11665.5,,1050.9,466.0,,,584.9,425.4,0.0,6.2,6.2,,419.2,166.4,,,1293.2,0.0,1642.7,5969.5,5907.4,62.1,62.1,,1615.9,,,,,,322.7,7585.4,9228.1,0.0,2034.8,12.0,2022.8,-993.2,4383.2,-258.3,5166.5,15.8,5182.3,14410.4,
06/30/2016,14199.0,639.6,639.6,0.0,1314.4,1314.4,0.0,203.3,189.6,,,,,297.2,,,2.0,297.2,2644.1,1741.9,,,0.0,9813.0,9576.2,6218.3,3357.9,61.7,173.1,11554.9,,1008.9,443.5,,,565.4,87.4,0.0,6.5,6.5,,80.9,175.3,,,1310.6,0.0,1271.6,5967.6,5906.6,61.0,61.0,,1630.9,,,,,,320.3,7598.5,8870.1,0.0,2100.2,12.1,2088.1,-1011.2,4581.4,-357.4,5313.0,15.9,5328.9,14199.0,
09/30/2016,14483.0,567.6,567.6,0.0,1346.6,1346.6,0.0,216.3,198.8,,,,,325.6,,,1.9,325.6,2654.9,1730.6,,,0.0,10097.5,9846.2,6389.0,3457.2,60.4,189.0,11828.1,,1044.5,454.8,,,589.7,698.2,0.0,7.3,7.3,,690.9,169.5,,,1227.9,0.0,1912.2,5473.2,5410.7,62.5,62.5,,1558.6,,,,,,330.7,7031.8,8944.0,0.0,2142.4,12.1,2130.3,-1011.7,4770.7,-378.0,5523.4,15.6,5539.0,14483.0,
12/31/2016,14247.0,433.6,433.6,0.0,1328.7,1328.7,0.0,190.0,205.2,0.0,0.0,33.5,171.7,321.2,0.0,,2.1,321.2,2478.7,1718.6,3110.7,-1392.1,0.0,10049.7,9824.9,6424.4,3400.5,57.6,165.1,11768.3,,1102.1,508.4,61.2,109.1,423.4,549.5,0.0,8.4,8.4,,541.1,176.0,0.0,0.0,1206.4,0.0,1827.6,5300.0,5236.6,63.4,63.4,,1598.4,0.0,122.8,,,54.2,215.0,6898.4,8726.0,0.0,2143.8,12.1,2131.7,-1012.7,4955.8,-581.1,5505.8,15.2,5521.0,14247.0,
03/31/2017,14428.0,365.5,365.5,0.0,1356.9,1356.9,0.0,220.7,199.8,,,,,343.1,,,2.1,343.1,2486.0,1720.0,,,0.0,10222.0,9971.4,6502.1,3469.3,58.1,190.4,11942.0,,1049.6,484.9,,,564.7,519.2,0.0,7.4,7.4,,511.8,184.4,,,1212.4,0.0,1753.2,5401.9,5346.5,55.4,55.4,,1606.7,,,,,,394.3,7008.6,8761.8,0.0,2063.2,12.1,2051.1,-1033.4,5148.0,-527.1,5650.7,15.5,5666.2,14428.0,
06/30/2017,14902.5,299.9,299.9,0.0,1379.3,1379.3,0.0,247.3,209.9,,,,,379.3,,,2.1,379.3,2515.7,1717.9,,,0.0,10668.9,10262.6,6641.4,3621.2,67.2,337.0,12386.8,,1108.7,491.7,,,617.0,519.6,0.0,7.7,7.7,,511.9,177.2,,,1193.7,0.0,1805.5,5608.3,5554.2,54.1,54.1,,1594.7,,,,,,401.0,7203.0,9008.5,0.0,1984.7,12.0,1972.7,-1058.9,5336.6,-384.3,5878.1,15.9,5894.0,14902.5,
09/30/2017,16691.8,409.3,409.3,0.0,1556.6,1556.6,0.0,267.3,217.2,,,,,450.2,,,2.1,450.2,2900.6,1736.2,,,0.0,12055.0,11740.4,7325.1,4415.3,64.7,247.8,13791.2,,1205.5,595.4,,,610.1,18.1,0.0,8.4,8.4,,9.7,313.6,,,1398.1,0.0,1537.2,7200.3,7141.0,59.3,59.3,,1801.5,,,,,,403.4,9001.8,10539.0,0.0,2010.4,12.0,1998.4,-1059.2,5517.2,-342.5,6125.9,26.9,6152.8,16691.8,
12/31/2017,16673.0,316.6,316.6,0.0,1531.0,1531.0,0.0,316.5,227.2,0.0,0.0,32.2,195.0,342.5,0.0,33.7,1.9,308.8,2733.8,1706.6,3266.0,-1559.4,0.0,12232.6,11567.0,7400.9,4166.1,58.4,605.3,13939.2,,1367.2,573.9,70.6,162.0,560.7,417.5,0.0,8.3,8.3,,409.2,401.0,0.0,0.0,875.5,20.2,2185.7,6344.6,6286.8,57.8,57.8,,1317.8,0.0,7.4,,,64.5,370.4,7662.4,9848.1,0.0,2001.8,12.0,1989.8,-1060.1,6196.1,-333.7,6804.1,20.8,6824.9,16673.0,
03/31/2018,16831.7,361.8,361.8,0.0,1613.0,1613.0,0.0,348.6,226.2,,,,,347.0,,,1.7,347.0,2896.6,1749.9,,,0.0,12185.2,11913.0,7615.5,4297.5,58.4,212.1,13935.1,,1268.2,519.1,,,749.1,417.7,0.0,8.2,8.2,,409.5,418.1,,,991.4,0.0,2104.0,6359.3,6303.7,55.6,55.6,,1364.2,,,,,,372.8,7723.5,9827.5,0.0,1981.0,12.0,1969.0,-1085.1,6369.3,-281.2,6984.0,20.2,7004.2,16831.7,
06/30/2018,16504.5,221.4,221.4,0.0,1520.3,1520.3,0.0,351.3,230.7,,,,,697.5,,411.4,1.7,286.1,3021.2,1710.9,,,0.0,11772.4,11472.8,7423.3,4049.5,58.9,239.0,13483.3,,1228.0,488.1,,,739.9,417.8,0.0,8.0,8.0,,409.8,475.7,,,914.1,82.4,2121.5,6039.4,5985.5,53.9,53.9,,1285.9,,,,,,371.8,7325.3,9446.8,0.0,1946.8,12.0,1934.8,-1105.2,6603.1,-407.0,7037.7,20.0,7057.7,16504.5,
