Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,84.782609,31.818182,,31.818182,23.278237,15.770751,54.132231,,26.839827,51.533742,,
06/30/1990,,,,,,82.280903,35.626536,,35.626536,25.429975,7.921929,24.447174,,28.62069,42.211055,,
09/30/1990,,,,,,80.99296,34.647551,,34.647551,24.850657,7.706558,24.133811,,28.275862,41.584158,,
12/31/1990,,,,,,82.234083,29.779412,,29.779412,23.406863,7.281738,22.426471,,21.399177,50.273224,,
03/31/1991,,18.419913,0.952298,1.904803,,78.309232,37.758112,52.57732,37.758112,26.843658,10.122358,26.253687,,28.90625,34.831461,12.003989,
06/30/1991,,18.368416,0.950721,1.953298,,76.651433,34.687157,26.804124,34.687157,25.356751,9.597009,24.698134,,26.898734,41.333333,10.776137,
09/30/1991,,20.913196,1.078047,2.107694,,76.53484,40.217391,57.677903,40.217391,30.887681,14.048964,33.242754,,23.198198,27.761194,15.107443,
12/31/1991,,21.852176,1.165991,2.245254,,81.526419,34.795918,59.756098,34.795918,27.44898,10.528376,26.836735,,21.11437,39.163498,13.2941,
03/31/1992,,29.246428,1.611456,2.855731,,76.822277,39.071567,117.647059,39.071567,25.531915,29.320229,68.762089,,34.653465,40.15444,17.502689,
06/30/1992,,29.740376,1.646884,2.951337,,74.362819,39.905734,53.038674,39.905734,25.530244,12.181409,25.137471,,36.023622,32.5,20.074754,
09/30/1992,,27.336052,1.480217,2.580461,,76.429362,39.584996,34.899329,39.584996,25.538707,11.803762,25.139665,,35.483871,33.015873,18.310816,
12/31/1992,,25.217953,1.53098,2.637018,,69.958506,31.056466,0.0,31.056466,20.127505,9.170124,19.672131,,35.190616,53.240741,11.791728,
03/31/1993,,17.797535,1.000004,1.573245,,74.025974,44.129834,56.763285,46.546961,29.834254,10.35451,20.027624,,35.905045,26.932084,13.004288,
06/30/1993,,18.319266,1.055569,1.659343,,72.495756,43.766234,62.172285,43.766234,27.987013,14.634975,27.727273,,36.053412,27.166276,13.342604,
09/30/1993,,19.513899,1.145897,1.832154,,74.295775,45.319281,65.277778,45.319281,29.014259,14.980794,28.766274,,35.978112,25.0,14.635424,
12/31/1993,,19.383151,1.337917,2.101456,,67.945749,38.742515,53.496503,36.646707,23.473054,12.967251,23.173653,,35.947712,34.108527,12.771844,
03/31/1994,,19.771631,1.099606,1.784536,,64.888732,38.749101,-175.438596,38.749101,24.802301,12.186507,24.514738,,35.992579,38.709677,12.118096,
06/30/1994,,18.374178,1.071125,1.803536,,82.177883,36.152797,-194.594595,36.152797,23.874488,11.836321,23.533424,,33.962264,38.26087,11.344058,
09/30/1994,,16.23857,0.995939,1.686827,,70.507682,31.712627,-125.106383,35.63135,23.730044,10.921844,23.29463,,33.401222,39.252336,9.864552,
12/31/1994,,12.961657,0.841398,1.418067,,70.217603,21.579805,-86.425339,21.579805,15.716612,6.268269,15.309446,,27.169811,74.468085,3.309359,
03/31/1995,,11.922391,0.670008,1.21388,,72.54318,27.809798,-5100.0,27.809798,18.371758,7.593806,17.939481,,33.937824,59.308836,4.85136,
06/30/1995,,11.491653,0.672058,1.229159,,73.161984,32.091097,-382.352941,32.091097,21.73913,9.414226,21.325052,,32.258065,48.116828,5.962234,
09/30/1995,,11.666136,0.674476,1.216606,,74.306152,34.02195,52.631579,34.02195,23.240801,10.300429,22.853454,,31.688805,42.224578,6.74016,
12/31/1995,,13.367663,0.762811,1.360959,,80.13337,33.017591,89.2,35.723951,24.763194,10.169492,24.35724,,30.681818,44.961667,7.357339,
