Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Equity Float,Source: Bloomberg
09/30/2002,9.35,,15.0,16.5,8.9,731.0204,78.577599,,
12/31/2002,10.0,6.951872,9.5,11.2,6.35,782.66708,78.1838,,
03/31/2003,6.95,-30.5,10.01,10.45,6.75,544.463,78.340302,,
06/30/2003,8.05,15.827338,7.0,8.75,5.15,631.3776,78.340302,,
09/30/2003,8.05,0.0,8.05,10.1,6.5,631.3776,78.431602,,
12/31/2003,9.45,17.391304,8.1,9.5,8.0,741.673811,78.4319,34.0815,
03/31/2004,8.6,-8.994709,9.0,12.6,8.55,675.2376,78.516403,34.1009,
06/30/2004,6.3,-26.744186,8.56,8.8,6.3,495.2934,78.516403,34.1367,
09/30/2004,6.9,9.52381,6.25,7.0,5.53,542.4711,78.618401,34.2387,
12/31/2004,10.2,47.826087,7.0,10.5,6.4,805.525467,78.621399,33.9354,
03/31/2005,10.7,4.901961,10.5,11.86,7.6,845.83485,79.042397,38.8946,
06/30/2005,18.86,76.261682,10.98,20.0,9.81,1517.114054,79.133797,40.6058,
09/30/2005,25.35,34.411453,18.86,25.75,18.8,2075.924961,81.635597,52.0861,
12/31/2005,35.18,38.77712,25.5,45.23,25.33,2925.178619,82.011803,65.1838,
03/31/2006,40.04,13.814667,35.75,46.75,34.831,3718.552798,92.490303,80.3776,
06/30/2006,29.9,-25.324675,40.39,45.0,23.91,3337.452352,111.448402,105.2721,
09/30/2006,30.24,1.137124,29.56,32.49,25.33,3381.75432,111.655502,110.872,
12/31/2006,30.79,1.818783,30.26,42.37,28.9,3458.27082,112.035004,111.1646,
03/31/2007,29.41,-4.481975,31.14,37.45,26.57,3310.592382,112.441002,111.5487,
06/30/2007,29.71,1.020061,29.42,34.96,29.05,3354.911253,112.695297,111.5267,
09/30/2007,37.68,26.825985,29.71,39.0,28.48,4276.810712,113.028397,97.0537,
12/31/2007,49.49,31.342887,37.84,50.47,37.65,6872.634233,113.785797,112.8318,
03/31/2008,38.66,-21.883209,49.8,49.9,34.750125,7719.066104,199.564499,138.0764,
06/30/2008,26.55,-31.324366,39.04,42.29,26.47,5306.320887,199.679001,138.1597,
09/30/2008,30.57,15.141243,26.11,38.805687,22.76,6118.380161,199.924301,138.3801,
12/31/2008,24.71,-19.16912,32.55,34.88,14.96,4988.867457,200.197296,197.6861,
03/31/2009,19.58,-20.760826,24.48,27.3925,18.35,3956.091088,201.926193,199.3985,
06/30/2009,21.31,8.835546,18.45,22.93,17.51,4320.07316,202.127396,138.964,
09/30/2009,21.05,-1.220084,21.0,23.238,18.71,4442.803149,202.741196,139.1193,
12/31/2009,19.82,-5.84323,20.86,21.02,17.63,4189.659896,211.072205,148.9504,
03/31/2010,21.12,6.559031,19.92,21.33,17.87,4421.585647,211.435394,149.1643,
06/30/2010,17.78,-15.814394,21.29,23.11,17.54,3603.921029,208.244507,145.8965,
09/30/2010,19.43,9.28009,17.89,20.54,17.18,3843.769711,202.709305,140.3551,
12/31/2010,23.73,22.130726,19.54,24.34,19.07,4171.323068,197.845596,166.3367,
03/31/2011,25.84,8.891698,23.99,29.71,23.09,4555.615669,176.186798,145.0339,
06/30/2011,25.3,-2.089783,25.79,29.5,23.02,4479.723197,176.674698,145.4296,
09/30/2011,23.14,-8.537549,25.24,26.32,20.32,4098.929724,177.077499,126.8619,
12/31/2011,24.51,5.920484,22.95,26.81,21.69,4253.782535,177.178406,126.9894,
03/31/2012,25.9,5.671155,25.03,27.34,24.14,4451.019869,173.386093,122.2495,
06/30/2012,22.67,-12.471042,25.82,26.12,21.03,3789.930973,170.028107,118.6251,
09/30/2012,23.29,2.734892,22.78,24.5,21.58,3847.469665,166.891205,115.8057,
12/31/2012,24.99,7.29927,23.38,26.8,22.63,4138.489892,164.9375,114.1885,
03/31/2013,32.3,29.251701,25.41,32.89,25.27,5354.099583,165.677994,114.9852,
06/30/2013,32.79,1.517028,32.28,33.43,27.47,5483.190821,165.794373,115.1213,
09/30/2013,32.11,-2.073803,32.95,34.41,29.51,5375.38094,167.332703,116.7342,
12/31/2013,39.8,23.948926,32.1,40.641,31.76,6740.411943,167.576019,117.0263,
03/31/2014,36.94,-7.18593,39.89,41.25,36.36,6300.801646,170.178391,119.6618,
06/30/2014,38.62,4.547916,37.31,39.24,33.49,6510.874585,170.67041,120.0328,
09/30/2014,42.42,9.839461,38.8,44.33,38.31,7146.971825,168.736038,117.6919,
12/31/2014,47.96,13.059877,42.43,49.71,38.43,8095.420813,167.665405,116.4763,
03/31/2015,50.94,6.213511,48.22,51.22,44.82,8605.181623,169.188065,117.8827,
06/30/2015,48.81,-4.18139,50.64,52.94,48.11,8244.337345,168.618073,117.424,
09/30/2015,53.33,9.260397,48.8,54.68,47.81,8750.239423,168.930038,117.7723,
12/31/2015,58.17,9.075567,53.46,60.109687,50.98,9558.742786,164.236526,113.2288,
03/31/2016,66.38,14.113804,56.9,67.605,55.27,10919.68916,163.88765,112.6679,
06/30/2016,64.67,-2.576077,66.12,66.66,61.19,10705.613298,164.515,108.339,
09/30/2016,67.54,4.437916,64.71,71.92,63.190125,11157.519725,165.45372,114.4059,
12/31/2016,67.12,-0.621854,67.28,69.73,63.3,11180.813892,165.202942,114.1402,
03/31/2017,69.45,3.471395,67.47,72.52,66.1,11470.958159,166.143646,114.7966,
06/30/2017,71.49,2.937365,69.28,72.14,65.98,11895.429279,165.178479,113.851089,
09/30/2017,77.57,8.504686,71.51,78.31,69.52,12922.760032,166.796254,115.499825,
12/31/2017,76.83,-0.953977,77.67,80.14,71.65,12864.494335,166.226273,115.022675,
03/31/2018,86.22,12.221788,77.15,87.0,72.98,14394.135162,166.559654,115.274338,
06/30/2018,91.27,5.85711,86.22,96.19,84.46,15014.225683,166.965782,115.914124,
09/30/2018,85.8,-5.993207,91.29,96.84,85.725,14066.828233,164.508507,113.464233,
12/31/2018,81.57,-4.93007,86.41,93.14,75.4888,13472.517533,163.957026,112.916672,
03/31/2019,87.49,7.25757,80.6,92.51,78.66,14497.222748,165.416806,115.492805,
06/30/2019,96.17,9.921134,88.23,98.73,86.52,15905.48273,165.70451,115.742989,
09/30/2019,99.35,3.306644,97.04,105.26,93.456,16282.872675,164.68775,114.752441,
12/31/2019,107.1,7.800705,99.31,108.28,95.3,17681.614524,163.915065,113.962212,
03/31/2020,94.95,-11.344538,107.26,120.23,71.66,15603.870882,165.011712,114.956543,
06/30/2020,119.47,25.824118,90.12,122.1497,90.0,19622.780242,164.07084,113.975807,
09/12/2020,125.7,,126.08,126.8,124.74,20647.2826398,164.2584,114.1581,
