Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
12/31/1992,4.522416,,4.259824,4.726654,4.20147,,,
03/31/1993,6.798212,50.322581,4.434885,7.265042,4.376531,622.546875,85.5,
06/30/1993,7.46928,9.871245,6.856566,7.527634,6.710681,702.176025,85.5,
09/30/1993,10.824621,44.921875,7.440103,11.262274,7.235865,1017.838498,87.772003,
12/31/1993,12.400172,14.555256,10.795444,12.546056,9.394954,1171.671875,87.792,
03/31/1994,12.837825,3.529412,12.370995,14.851029,11.787458,1243.220005,88.220001,
06/30/1994,11.437335,-10.909091,12.60441,15.171975,10.386968,1107.694044,90.416,
09/30/1994,14.646791,28.061224,11.554043,15.638805,11.145566,1421.162045,90.424004,
12/31/1994,13.25,-9.5365,14.705145,15.288683,10.375,1226.949973,90.592003,
03/31/1995,16.0,20.754717,13.1875,16.6875,12.5,1486.047974,92.599998,
06/30/1995,17.3125,8.203125,15.9375,17.5625,13.8125,1722.55916,92.877998,
09/30/1995,26.1875,51.263538,17.25,27.0,17.0,2668.820567,99.498001,
12/31/1995,40.875,56.085919,26.0625,41.125,25.3125,4191.3225,101.912003,
03/31/1996,48.625,18.960245,40.375,51.5,36.5,5045.524497,102.540001,
06/30/1996,70.0,43.958869,48.75,72.5,45.5,8627.15021,103.764,
09/30/1996,67.0,-4.285714,70.5,72.0,49.125,8621.291665,123.245003,
12/31/1996,59.75,-10.820896,67.125,79.875,55.75,7760.868202,128.675995,
03/31/1997,58.75,-1.67364,59.75,73.375,57.75,9288.257911,129.889008,
06/30/1997,58.0,-1.276596,57.75,62.875,50.875,9181.748,158.098007,
09/30/1997,74.4375,28.340517,59.5,75.9375,55.0,11889.231416,158.306,
