Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,941.9,80.8,,1022.7,,1.4,,1.4,18.048902,1.548308,,19.59721,4.462564,0.382817,,4.845381,
06/30/2008,832.8,60.1,,892.9,,0.7,,0.7,15.981271,1.153307,,17.134578,4.083874,0.294718,,4.378592,
09/30/2008,394.8,56.6,,451.4,,0.7,,0.7,7.536365,1.080441,,8.616806,1.969863,0.282407,,2.25227,
12/31/2008,1493.5,430.3,,1923.8,,8.7,,8.7,28.857115,8.314173,,37.171288,7.405406,2.13361,,9.539015,
03/31/2009,43.4,739.5,,782.9,,9.6,,9.6,0.84102,14.330284,,15.171305,0.209853,3.575729,,3.785582,
06/30/2009,23.4,443.6,,467.0,,7.3,,7.3,0.455554,8.636063,,9.091617,0.112438,2.131514,,2.243952,
09/30/2009,20.5,452.1,,472.6,,8.5,,8.5,0.400766,8.838364,,9.23913,0.09851,2.172503,,2.271013,
12/31/2009,86.5,738.9,,825.4,,8.9,,8.9,1.695846,14.486247,,16.182093,0.406921,3.475999,,3.88292,
03/31/2010,87.5,753.8,,841.3,,8.2,,8.2,1.597123,13.75899,,15.356113,0.405316,3.491739,,3.897054,
06/30/2010,681.9,1072.2,,1754.1,,21.4,,21.4,12.596752,19.806772,,32.403525,3.106563,4.884671,,7.991235,
09/30/2010,98.5,2356.2,,2454.7,,31.2,,31.2,1.836145,43.92208,,45.758225,0.449827,10.760231,,11.210058,
12/31/2010,123.1,2841.8,,,,14.9,,14.9,2.358554,54.447914,,,0.49167,11.350356,,,
03/31/2011,107.7,3035.0,,3142.7,,13.5,,13.5,2.087088,58.81441,,60.901498,0.431451,12.158335,,12.589785,
06/30/2011,107.8,3061.5,,3169.3,,19.4,,19.4,2.075512,58.944146,,61.019658,0.425708,12.090039,,12.515747,
09/30/2011,103.9,2402.0,,2505.9,,56.6,,56.6,1.963898,45.402136,,47.366033,0.381803,8.826664,,9.208467,
12/31/2011,102.7,2797.2,,2899.9,,58.9,,58.9,1.969168,53.63347,,55.602638,0.372664,10.150118,,10.522783,
