Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2013,,,,,,53.492823,,53.205742,33.014354,21.410891,32.631579,,37.94964,19.897059,,
06/30/2013,,,,,,63.265306,,63.029827,39.56044,29.720854,42.229199,,37.235367,13.2,,
09/30/2013,,,,,,45.16129,,44.700461,29.032258,18.452803,29.37788,,35.051546,26.477733,,
12/31/2013,,,,,,39.699074,,39.351852,24.421296,19.162527,30.671296,,37.941176,32.257282,,
03/31/2014,,26.46967,0.781709,0.797662,,38.354701,-183.486239,37.92735,23.397436,14.938608,22.863248,,38.309859,29.929907,18.547323,
06/30/2014,,23.387732,0.693724,0.708423,,53.361793,-90.801187,53.148346,32.764141,21.172414,32.550694,,38.353414,20.754098,18.533819,
09/30/2014,,24.799306,0.765116,0.780492,,61.732456,388.636364,61.513158,39.583333,25.28169,39.364035,,35.650624,17.243767,20.522971,
12/31/2014,,24.617044,0.750584,0.765813,,53.816794,,53.562341,33.333333,20.246343,33.46056,,37.767221,22.900763,18.979553,
03/31/2015,,26.74712,0.813068,0.830861,,56.971154,,56.850962,35.096154,21.693908,35.096154,,38.266385,21.575342,20.976337,
06/30/2015,,27.572327,0.774022,0.789833,,39.733333,-108.02139,39.333333,24.266667,14.387352,24.266667,,38.305085,33.516484,18.331053,
09/30/2015,,24.23187,0.700692,0.714037,,52.179837,-101.123596,51.771117,32.152589,18.839428,32.288828,,37.894737,25.016949,18.169795,
12/31/2015,,24.522018,0.708992,0.722744,,56.009913,138.095238,55.390335,35.068154,21.310241,35.068154,,36.689038,20.409894,19.5171,
03/31/2016,,22.348772,0.641601,0.654964,,44.582043,-100.0,43.962848,28.018576,14.946325,28.018576,,36.267606,29.834254,15.681183,
06/30/2016,,21.713985,0.615059,0.628182,,38.405797,-43.434343,37.318841,22.644928,10.860122,22.644928,,39.320388,40.8,12.854679,
09/30/2016,,21.572501,0.622866,0.635113,,53.803596,,52.143845,31.811895,17.037037,31.811895,,38.992042,21.565217,16.920344,
12/31/2016,,17.902208,0.533737,0.545321,,42.192691,-96.585366,40.033223,24.086379,11.590727,24.086379,,39.834025,33.103448,11.97596,
03/31/2017,,15.757738,0.471783,0.480903,,29.878049,-91.558442,28.658537,17.886179,7.540703,17.886179,,37.588652,52.272727,7.520739,
06/30/2017,,15.930184,0.462356,0.471369,,34.697856,-87.179487,33.528265,21.832359,9.090909,21.832359,,34.883721,40.0,9.558111,
09/30/2017,,14.400221,0.429873,0.437266,,44.498382,-108.571429,43.527508,28.478964,12.544547,28.478964,,34.572491,24.454545,10.878712,
12/31/2017,,8.164407,0.247325,0.252058,,31.05802,-450.0,31.05802,-14.334471,-6.091371,-14.334471,,146.153846,,,
03/31/2018,,9.059712,0.285592,0.290731,,31.666667,50.0,30.0,23.333333,9.110629,23.333333,,22.222222,33.333333,6.039808,
06/30/2018,,8.29887,0.262535,0.267025,,26.984127,-81.944444,25.623583,18.820862,6.058394,18.820862,,26.548673,51.084337,4.059447,
09/30/2018,,6.593103,0.213796,0.217037,,33.203125,-99.056604,28.710938,22.265625,7.878369,22.265625,,22.44898,36.491228,4.187199,
12/31/2018,,11.329413,0.360456,0.366154,,26.697892,-42.767296,24.824356,16.861827,5.19106,16.861827,,32.075472,56.888889,4.884236,
03/31/2019,,11.235319,0.371396,0.376868,,33.928571,0.0,32.539683,25.396825,8.80936,25.396825,,21.95122,30.875,7.766414,
06/30/2019,,13.314326,0.450622,0.457709,,43.524416,286.666667,41.18896,32.484076,11.070912,32.484076,,21.134021,24.575163,10.042309,
09/30/2019,,14.302125,0.490529,0.498309,,37.598425,,36.417323,28.543307,10.646109,28.543307,,21.621622,24.827586,10.751253,
12/31/2019,,17.417943,0.599762,0.609075,,42.88425,112.0,41.745731,32.447818,13.143736,32.447818,,22.272727,20.678363,13.816198,
03/31/2020,,13.284538,0.374567,0.380334,,-58.222222,-108.243728,-58.222222,-47.111111,-11.288605,-47.111111,,,,,
06/30/2020,,12.370753,0.353814,0.359116,,39.26097,-92.105263,39.26097,28.86836,13.130252,28.86836,,26.470588,24.8,9.302806,
