Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1992,204.799993,77.999996,176.899998,136.199997,40.700001,-98.900002,126.799997,5.6,,,,111.199997,10.0,-7.0,197.799993,-144.699997,0.0,144.699997,53.099998,0.0,0.0,53.099998,-15.0,38.099998,0.0,,,38.099998,0.0,38.099998,-1.4,,36.699998,36.699998,,216.485825,0.168333,0.168333,,216.485825,0.168333,0.168333,0.168333,
12/31/1992,214.100006,80.700009,172.300007,132.600006,39.700001,-91.599998,133.399997,9.2,,,,113.199997,11.0,-6.5,207.600006,-154.0,0.0,154.0,53.599998,0.0,0.0,53.599998,-15.1,38.5,0.0,,,38.499998,0.0,38.5,-1.8,,36.7,36.7,,175.476516,0.21,0.21,0.21,175.476516,0.21,0.21,0.21,
03/31/1993,217.200001,79.600002,170.700001,127.900002,42.799999,-91.099998,137.599998,17.6,,,,110.599998,9.4,-6.0,211.200001,-154.0,0.0,154.0,57.200001,0.0,0.0,57.200001,-17.0,40.200001,0.0,,,40.200001,0.0,40.200001,-1.6,,38.600001,38.600001,,217.919998,0.1775,0.1775,,217.919998,0.1775,0.1775,0.1775,
06/30/1993,217.399992,82.499992,177.799995,131.199997,46.599998,-95.300003,134.899999,0.1,,,,103.599998,31.200001,-6.0,211.399992,-154.899994,0.0,154.899994,56.5,0.0,0.0,56.5,-14.9,41.599998,0.0,,,41.6,0.0,41.599998,-1.7,,39.899998,39.899998,,218.643478,0.1825,0.1825,,218.643478,0.1825,0.1825,0.1825,
09/30/1993,222.39999,83.199993,180.999996,137.199997,43.799999,-97.800003,139.199997,0.0,,,,107.099998,32.099998,-5.0,217.39999,-157.699997,0.0,157.699997,59.700001,0.0,0.0,59.700001,-16.9,42.799999,0.0,,,42.800001,0.0,42.799999,-1.6,,41.199999,41.199999,,218.300415,0.1875,0.1875,,218.300415,0.1875,0.1875,0.1875,
12/31/1993,224.700003,83.999996,176.899998,131.199997,45.700001,-92.900002,140.700007,20.4,,,,158.600006,-38.299999,-2.5,222.200003,-161.600006,0.0,161.600006,60.599998,0.0,0.0,60.599998,-17.299999,43.299999,0.0,,,43.299999,0.0,43.299999,-1.7,,41.599999,41.599999,,218.559996,0.19,0.19,0.19,218.559996,0.19,0.19,0.19,
03/31/1994,231.1,81.899998,184.200001,136.5,47.700001,-102.300003,149.200003,10.6,,,,115.900002,22.700001,-3.0,228.1,-161.899994,0.0,161.899994,66.199997,0.0,0.0,66.199997,-20.799999,45.400002,0.0,,,45.399998,0.0,45.400002,-1.5,,43.900002,43.900002,,218.726562,0.2,0.2,,218.726562,0.2,0.2,0.2,
06/30/1994,260.099999,81.899998,199.999996,148.699997,51.299999,-118.099998,178.200002,5.3,,,,113.5,59.400002,-1.0,259.099999,-187.5,0.0,187.5,71.599998,0.0,0.0,71.599998,-22.9,48.700001,0.0,,,48.699999,0.0,48.700001,-1.6,,47.100001,47.100001,,221.044205,0.2125,0.2125,,221.044205,0.2125,0.2125,0.2125,
09/30/1994,237.599991,85.699989,221.499992,159.399994,62.099998,-135.800003,151.900002,3.5,,,,115.800003,32.599998,-1.0,236.599991,-166.199997,0.0,166.199997,70.400002,0.0,0.0,70.400002,-22.4,48.0,0.0,,,48.000002,0.0,48.0,-1.9,,46.1,46.1,,221.339996,0.2075,0.2075,,221.339996,0.2075,0.2075,0.2075,
12/31/1994,210.699997,88.699997,243.0,163.699997,79.300003,-154.300003,122.0,16.5,,,,105.5,,-1.0,209.699997,-184.899994,0.0,184.899994,24.799999,28.5,-28.5,53.299999,-13.2,40.099998,0.0,,,40.099999,0.0,40.099998,-2.2,,37.899998,37.899998,,221.151992,0.1725,0.1725,0.1725,221.151992,0.1725,0.1725,0.1725,
03/31/1995,250.100008,88.500008,261.200005,176.100006,85.099998,-172.699997,161.6,11.3,,,,139.0,11.3,-1.5,248.600008,-177.300003,0.0,177.300003,71.300003,0.0,0.0,71.300003,-22.0,49.299999,0.0,,,49.300003,0.0,49.299999,-2.3,,46.999999,46.999999,,220.671997,0.215,0.215,,220.671997,0.215,0.215,0.215,
06/30/1995,256.499998,87.999992,271.099998,182.0,89.099998,-183.100006,168.500006,15.7,,,,140.600006,12.2,-1.5,254.999998,-177.899994,0.0,177.899994,77.099998,0.0,0.0,77.099998,-24.0,53.099998,0.0,,,53.099998,0.0,53.099998,-2.2,,50.899998,50.899998,,227.511993,0.225,0.225,,227.511993,0.225,0.225,0.225,
09/30/1995,262.800012,89.400009,285.800003,186.800003,99.0,-196.399994,173.400002,22.299999,,,,139.800003,11.3,-2.0,260.800012,-175.5,0.0,175.5,85.300003,0.0,0.0,85.300003,-27.200001,58.099998,0.0,,,58.100002,0.0,58.099998,-2.2,,55.899998,55.899998,,226.744003,0.245,0.245,,226.744003,0.245,0.245,0.245,
12/31/1995,266.299991,91.699997,285.899994,190.399994,95.5,-194.199997,174.599994,7.1,,,,156.899994,10.6,-1.0,265.299991,-178.5,0.0,178.5,86.800003,0.0,0.0,86.800003,-27.299999,59.5,0.0,,,59.500004,0.0,59.5,-1.9,,57.6,57.6,,226.404008,0.255,0.255,0.255,226.404008,0.255,0.255,0.255,
03/31/1996,281.099998,93.400002,284.900002,191.300003,93.599998,-191.5,187.699997,12.8,,,,163.199997,11.7,-5.0,276.099998,-184.0,0.0,184.0,92.099998,0.0,0.0,92.099998,-30.6,61.5,0.0,,,61.499998,0.0,61.5,-1.3,,60.2,60.2,,222.964005,0.27,0.27,0.27,229.964005,0.26,0.26,0.26,
06/30/1996,290.699982,95.499985,286.099991,194.399994,91.699997,-190.600006,195.199997,21.6,,,,163.199997,10.4,-4.0,286.699982,-191.600006,0.0,191.600006,95.099998,0.0,0.0,95.099998,-31.700001,63.400002,0.0,,,63.399998,0.0,63.400002,-1.2,,62.200001,62.200001,,226.179993,0.275,0.275,0.275,229.779999,0.27,0.27,0.27,
09/30/1996,293.100009,98.800003,289.900009,202.600006,87.300003,-191.100006,194.300006,15.0,,,,166.600006,12.7,-2.5,290.600009,-191.300003,0.0,191.300003,99.300003,0.0,0.0,99.300003,-32.799999,66.5,0.0,,,66.500004,0.0,66.5,-1.2,,65.3,65.3,,225.171997,0.29,0.29,0.29,229.076004,0.285,0.285,0.285,
12/31/1996,301.300006,100.600006,290.600006,211.300003,79.300003,-190.0,200.7,9.8,,,,178.5,12.4,-0.5,300.800006,-199.899994,0.0,199.899994,100.900002,0.0,0.0,100.900002,-33.5,67.400002,0.0,,,67.400002,0.0,67.400002,-1.2,,66.200002,66.200002,,222.154006,0.3,0.3,0.3,228.391998,0.29,0.29,0.29,
03/31/1997,314.799995,106.099998,299.999992,219.899994,80.099998,-193.899994,208.699997,21.0,,,,178.199997,9.5,-0.5,314.299995,-205.899994,0.0,205.899994,108.400002,0.0,0.0,108.400002,-36.700001,71.699997,0.0,,,71.700001,0.0,71.699997,-1.2,,70.499997,70.499997,,221.860001,0.32,0.32,0.32,229.298004,0.31,0.31,0.31,
06/30/1997,332.399982,109.199989,331.799995,240.199997,91.599998,-222.600006,223.199993,23.9,,,,189.899994,9.4,-0.5,331.899982,-217.0,0.0,217.0,114.900002,0.0,0.0,114.900002,-39.5,75.400002,0.0,,,75.400002,0.0,75.400002,-1.2,,74.200001,74.200001,,222.059998,0.335,0.335,0.335,228.968002,0.325,0.325,0.325,
09/30/1997,343.199995,109.599998,339.200005,251.100006,88.099998,-229.600006,233.599997,40.5,,,,192.199997,0.9,-5.0,338.199995,-221.199997,0.0,221.199997,117.0,7.6,-7.6,124.6,-43.599998,81.0,0.0,,,81.000001,0.0,81.0,-1.3,,79.7,79.7,,222.132004,0.36,0.36,0.3375,229.440002,0.35,0.35,0.3285,
12/31/1997,361.199995,113.299988,361.799988,264.299988,97.5,-248.5,247.900007,46.200001,,,,189.100006,12.6,-3.0,358.199995,-234.199997,0.0,234.199997,124.0,0.0,0.0,124.0,-42.700001,81.300003,0.0,,,81.299999,0.0,81.300003,-1.3,,80.000003,80.000003,,222.912003,0.36,0.36,0.36,229.582001,0.35,0.35,0.35,
03/31/1998,370.2,113.6,357.3,258.4,98.9,-243.7,256.6,28.8,,,,216.8,11.0,-4.0,366.2,-236.2,,236.2,130.0,0.0,0.0,130.0,-45.1,84.9,0.0,,,84.9,0.0,84.9,-1.1,,83.8,83.8,,221.804222,0.375,0.375,0.375,230.111592,0.365,0.365,0.365,
06/30/1998,504.099994,238.4,370.300003,266.100006,104.199997,-251.100006,265.699994,23.6,,,,226.899994,15.2,-3.0,501.099994,-247.699997,0.0,247.699997,134.199997,0.0,0.0,134.199997,-47.0,87.199997,0.0,,,87.199997,0.0,87.199997,-1.2,,85.999997,85.999997,,221.617996,0.39,0.39,0.39,230.014008,0.375,0.375,0.375,
09/30/1998,382.700022,118.000015,392.900009,276.200012,116.699997,-274.899994,264.700006,23.700001,,,,228.100006,12.9,-1.0,381.700022,-243.800003,0.0,243.800003,137.899994,0.0,0.0,137.899994,-47.700001,90.199997,0.0,,,90.199993,0.0,90.199997,-1.3,,88.899997,88.899997,,221.035995,0.405,0.405,0.405,229.427994,0.39,0.39,0.39,
12/31/1998,410.999973,126.399979,382.599991,294.399994,88.199997,-256.200012,284.599995,28.700001,,,,242.399994,13.5,-1.0,409.999973,-269.399994,0.0,269.399994,140.600006,0.0,0.0,140.600006,-49.0,91.599998,0.0,,,91.600006,0.0,91.599998,-1.3,,90.299999,90.299999,,221.022003,0.41,0.41,0.41,229.395996,0.395,0.395,0.395,
03/31/1999,411.7,125.6,370.2,279.3,90.9,-244.6,286.1,25.6,,,,250.1,10.4,-0.5,411.2,-266.4,0.0,266.4,144.8,0.0,0.0,144.8,-49.7,95.1,0.0,,,95.1,0.0,95.1,-1.2,,93.9,93.9,,221.644,0.425,0.425,0.425,230.14,0.41,0.41,0.41,
06/30/1999,428.90184,126.60199,369.999985,272.299988,97.699997,-243.397995,302.29985,36.700001,,,,253.5,12.09985,-5.0,423.90184,-271.700012,0.0,271.700012,152.201996,0.0,0.0,152.201996,-52.5,99.702003,0.0,,,99.701996,0.0,99.702003,-1.2,,98.502003,98.502003,,221.949997,0.444,0.444,0.444,230.294006,0.43,0.43,0.43,
09/30/1999,434.70001,128.300011,404.300011,279.200012,125.099998,-276.0,306.4,25.1,,,,265.0,16.299999,-0.5,434.20001,-276.100006,0.0,276.100006,158.100006,0.0,0.0,158.100006,-53.900002,104.199997,0.0,,,104.200005,0.0,104.199997,-1.3,,102.899997,102.899997,,221.751999,0.465,0.465,0.465,229.537994,0.45,0.45,0.45,
12/31/1999,478.7,138.3,424.1,332.1,92.0,-285.8,340.4,21.0,,,,303.7,15.7,-6.5,472.2,-310.8,0.0,310.8,161.4,0.0,0.0,161.4,-55.4,106.0,0.0,,,106.0,0.0,106.0,-1.1,,104.9,104.9,,221.351,0.47,0.47,0.47,229.526,0.46,0.46,0.46,
03/31/2000,501.800006,139.400002,435.799995,321.899994,113.900002,-296.399994,362.400004,43.599998,,,,303.100006,15.7,-4.0,497.800006,-326.100006,0.0,326.100006,171.699997,0.0,0.0,171.699997,-58.400002,113.300003,0.0,,,113.299995,0.0,113.300003,-1.3,0.0,112.000003,112.000003,,221.199005,0.51,0.51,0.51,230.121002,0.49,0.49,0.49,
06/30/2000,533.699978,140.799988,499.899994,344.0,155.899994,-359.100006,392.89999,50.400002,,,,323.799988,18.700001,-10.0,523.699978,-338.200012,0.0,338.200012,185.5,0.0,0.0,185.5,-62.5,123.0,0.0,,,123.0,0.0,123.0,-1.4,0.0,121.6,121.6,,221.011002,0.55,0.55,0.55,230.503006,0.53,0.53,0.53,
09/30/2000,534.699989,142.800003,531.300003,356.0,175.300003,-388.5,391.899986,37.599998,,,,330.799988,23.5,-5.0,529.699989,-339.299988,0.0,339.299988,190.399994,-5.6,5.6,184.799994,-61.5,123.300003,0.0,,,123.299994,0.0,123.300003,-1.9,0.0,121.400003,121.400003,,220.748993,0.55,0.55,0.57,230.936996,0.53,0.53,0.55,
12/31/2000,530.9,145.6,544.1,382.5,161.6,-398.5,385.3,21.3,,,,349.3,14.7,-5.0,525.9,-338.5,0.0,338.5,187.4,0.7,-0.7,188.1,-62.6,125.5,0.0,,,125.5,0.0,125.5,-1.1,,124.4,124.4,-0.7,220.89,0.56,0.56,0.56,230.913,0.54,0.54,0.54,
03/31/2001,537.599995,148.100006,493.399994,358.799988,134.600006,-345.299988,389.499989,44.5,,,,325.299988,19.700001,-5.0,532.599995,-341.600006,0.0,341.600006,191.0,0.0,0.0,191.0,-63.799999,127.199997,0.0,,,127.200001,0.0,127.199997,-1.4,0.0,125.799997,125.799997,,221.567993,0.57,0.57,0.57,229.820999,0.55,0.55,0.55,
06/30/2001,560.7,146.4,449.7,331.5,118.2,-303.3,414.3,49.0,,,,338.3,27.0,-11.5,549.2,-351.8,0.0,351.8,197.4,0.0,0.0,197.4,-66.1,131.3,0.0,,,131.3,0.0,131.3,-1.1,0.0,130.2,130.2,,221.701,0.59,0.59,0.59,229.484,0.57,0.57,0.57,
09/30/2001,538.79998,148.999985,396.099991,322.299988,73.800003,-247.100006,389.799995,37.200001,,,,333.399994,19.200001,-5.0,533.79998,-343.600006,0.0,343.600006,190.199997,0.0,0.0,190.199997,-63.599998,126.599998,0.0,,,126.599998,0.0,126.599998,-0.7,0.0,125.899998,125.899998,,221.453995,0.57,0.57,0.57,228.779007,0.55,0.55,0.55,
12/31/2001,538.2,151.8,342.3,290.0,52.3,-190.5,386.4,9.1,,,,353.9,23.4,-45.0,493.2,-339.9,0.0,339.9,153.3,0.0,0.0,153.3,-50.9,102.4,0.0,,,102.4,0.0,102.4,-0.7,0.0,101.7,101.7,,220.985,0.46,0.46,0.46,227.827,0.45,0.45,0.45,
03/31/2002,540.899975,149.199986,314.999989,277.799988,37.200001,-165.800003,391.699989,34.200001,,,,339.799988,17.700001,-5.0,535.899975,-342.799988,0.0,342.799988,193.100006,0.0,0.0,193.100006,-65.5,127.599998,0.0,,,127.600006,0.0,127.599998,-0.5,0.0,127.099998,127.099998,,220.854004,0.58,0.58,0.58,227.373001,0.56,0.56,0.56,
06/30/2002,551.7,151.3,311.1,276.6,34.5,-159.8,400.4,46.7,,,,336.1,17.6,-5.0,546.7,-355.9,0.0,355.9,190.8,0.0,0.0,190.8,-64.0,126.8,0.0,,,126.8,0.0,126.8,-0.6,0.0,126.2,126.2,,220.864,0.57,0.57,0.57,226.552,0.56,0.56,0.56,
09/30/2002,520.400002,149.900002,308.099998,274.5,33.599998,-158.199997,370.5,26.4,,,,333.5,10.6,-20.0,500.400002,-357.200012,0.0,357.200012,143.199997,0.0,0.0,143.199997,-46.799999,96.400002,0.0,,,96.399998,0.0,96.400002,-0.6,0.0,95.800002,95.800002,,220.432007,0.44,0.44,0.44,225.098007,0.43,0.43,0.43,
12/31/2002,493.1,151.4,304.1,249.2,54.9,-152.7,341.7,19.0,,,,311.9,10.8,-7.5,485.6,-342.3,0.0,342.3,143.3,0.0,0.0,143.3,-46.2,97.1,0.8,,,96.3,0.0,96.3,-0.5,0.0,95.8,95.8,,220.068,0.43,0.44,0.44,224.205,0.43,0.43,0.43,
03/31/2003,496.299997,140.700003,274.599997,243.199997,31.4,-133.899994,355.599995,20.700001,,,,325.899994,9.0,-5.0,491.299997,-349.5,0.0,349.5,141.800003,0.0,0.0,141.800003,-45.200001,96.599998,1.9,,,94.700002,0.0,94.699997,-0.3,0.0,94.399997,94.399997,,220.373993,0.43,0.43,0.43,223.436005,0.42,0.42,0.42,
06/30/2003,520.300018,137.000008,270.200005,237.100006,33.099998,-133.199997,383.300011,47.799999,,,,318.200012,17.299999,-7.5,512.800018,-361.600006,0.0,361.600006,151.199997,-33.099998,33.099998,118.099998,-36.700001,81.400002,14.8,,,66.599998,0.0,66.599998,-0.3,0.0,66.299998,66.299998,,220.296997,0.3,0.37,0.46,223.845993,0.3,0.36,0.45,
09/30/2003,525.699984,134.299995,254.499992,221.399994,33.099998,-120.199997,391.399988,28.9,,,,341.799988,20.700001,-5.0,520.699984,-347.399994,0.0,347.399994,173.300003,0.0,0.0,173.300003,-58.5,114.800003,1.0,,,113.800003,0.0,113.800003,0.0,0.0,113.800003,113.800003,,220.263,0.52,0.52,0.52,224.653,0.51,0.51,0.51,
12/31/2003,481.9,87.8,208.0,208.0,,-120.2,394.1,27.2,,,,347.1,19.8,0.0,481.9,-347.4,0.0,347.4,197.9,0.0,0.0,197.9,-67.4,130.5,1.2,,,129.3,0.0,129.7,0.0,0.0,129.7,129.7,,219.883,0.59,0.59,0.59,224.322,0.58,0.58,0.58,
03/31/2004,565.0,138.5,254.4,224.2,30.2,-115.9,426.5,41.4,,,,373.5,11.6,5.0,570.0,-377.5,0.0,377.5,192.5,0.0,0.0,192.5,-65.3,127.2,-0.3,,,127.5,0.0,127.5,0.0,0.0,127.5,127.5,,220.103,0.58,0.58,0.58,224.384,0.57,0.57,0.57,
06/30/2004,571.6,133.0,257.3,226.2,31.1,-124.3,438.6,60.5,,,,358.9,19.2,0.0,571.6,-377.2,0.0,377.2,194.4,0.0,0.0,194.4,-63.6,130.8,0.0,,,130.8,0.0,130.8,0.0,0.0,130.8,130.8,,219.827,0.6,0.6,0.6,223.35,0.59,0.59,0.59,
09/30/2004,546.399984,138.999996,279.299999,247.0,32.299999,-140.300003,407.399988,26.5,,,,361.299988,19.6,0.0,546.399984,-360.799988,0.0,360.799988,185.600006,-17.0,17.0,168.600006,-53.900002,114.699997,0.0,,,114.700005,0.0,114.699997,0.0,0.0,114.699997,114.699997,,219.233994,0.52,0.52,0.57,222.477005,0.52,0.52,0.57,
12/31/2004,588.999992,150.599995,327.200001,266.5,60.700001,-176.600006,438.399997,34.099998,,,,429.0,-24.700001,10.0,598.999992,-400.0,0.0,400.0,199.0,-4.1,4.1,199.0,-66.900002,132.100006,-0.5,,,132.599998,0.0,132.600006,0.0,0.0,132.600006,132.600006,,218.815994,0.61,0.61,0.61,222.352005,0.6,0.6,0.6,
03/31/2005,606.8,157.4,343.5,285.0,58.5,-186.1,449.4,38.3,,,,391.0,20.1,0.0,606.8,-395.0,0.0,395.0,211.8,0.0,0.0,211.8,-72.7,139.1,0.0,,,139.1,0.0,139.1,0.0,0.0,139.1,139.1,,218.453518,0.64,0.64,0.64,221.657839,0.63,0.63,0.63,
06/30/2005,672.7,165.1,394.8,322.4,72.4,-229.7,507.6,51.6,,,,434.9,21.1,0.0,672.7,-441.6,0.0,441.6,231.1,0.0,0.0,231.1,-81.1,150.0,0.0,,,150.0,0.0,150.0,0.0,0.0,150.0,150.0,,218.114436,0.69,0.69,0.69,221.335272,0.68,0.68,0.68,
09/30/2005,670.1,168.4,410.3,312.4,97.9,-241.9,501.7,46.5,,,,427.8,27.4,-2.5,667.6,-441.6,0.0,441.6,226.0,0.0,0.0,226.0,-78.3,147.7,0.0,,,147.7,0.0,147.7,0.0,0.0,147.7,147.7,,218.012767,0.68,0.68,0.68,221.672924,0.67,0.67,0.67,
12/31/2005,675.6,170.5,442.0,337.7,104.3,-271.5,505.1,44.1,,,,432.1,28.9,0.0,675.6,-456.7,0.0,456.7,218.9,0.0,0.0,218.9,-71.3,147.6,0.0,,,147.6,0.0,147.6,0.0,0.0,147.6,147.6,,217.835,0.68,0.68,0.68,221.562,0.67,0.67,0.67,
03/31/2006,727.7,175.3,477.1,346.7,130.4,-301.8,552.4,55.9,,,,475.1,21.4,-4.0,723.7,-473.3,0.0,473.3,250.4,0.0,0.0,250.4,-87.4,163.0,0.0,,,163.0,0.0,163.0,0.0,0.0,163.0,163.0,,217.645991,0.75,0.75,0.75,221.475369,0.74,0.74,0.74,
06/30/2006,776.2,182.9,540.8,408.5,132.3,-357.9,593.3,100.4,,,,469.5,23.4,-3.0,773.2,-492.0,,492.0,281.2,0.0,0.0,281.2,-113.3,167.9,,,,167.9,,167.9,,0.0,167.9,167.9,,217.785721,0.77,0.77,0.77,221.589312,0.76,0.76,0.76,
09/30/2006,733.5,182.4,566.3,411.4,154.9,-383.9,551.1,52.8,,,,470.0,28.3,-6.0,727.5,-477.0,0.0,477.0,250.5,0.0,0.0,250.5,-86.8,163.7,0.0,,,163.7,0.0,163.7,0.0,0.0,163.7,163.7,,217.618046,0.75,0.75,0.75,221.774307,0.74,0.74,0.74,
12/31/2006,758.7,189.3,622.6,486.0,136.6,-433.3,569.4,55.4,,,,489.1,24.9,-2.0,756.7,-514.6,0.0,514.6,242.1,0.0,0.0,242.1,-71.3,170.8,0.0,,,170.8,0.0,170.8,0.0,0.0,170.8,170.8,,218.012,0.78,0.78,0.78,222.289,0.77,0.77,0.77,
03/31/2007,808.2,194.7,636.3,478.5,157.8,-441.6,613.5,67.3,,,,519.1,27.1,0.0,808.2,-525.9,0.0,525.9,282.3,0.0,0.0,282.3,-95.6,186.7,0.0,,,186.7,0.0,186.7,0.0,0.0,186.7,186.7,,218.800423,0.85,0.85,0.85,223.19139,0.84,0.84,0.84,
06/30/2007,869.0,195.2,664.3,496.8,167.5,-469.1,673.8,96.0,,,,549.1,28.7,-4.0,865.0,-555.3,0.0,555.3,309.7,0.0,0.0,309.7,-102.8,206.9,0.0,,,206.9,0.0,206.9,0.0,0.0,206.9,206.9,,219.632587,0.94,0.94,0.94,224.187331,0.92,0.92,0.92,
09/30/2007,873.7,213.2,720.9,538.7,182.2,-507.7,660.5,116.4,,,,524.9,19.2,-6.0,867.7,-566.6,0.0,566.6,301.1,0.0,0.0,301.1,-92.8,208.3,0.0,,,208.3,0.0,208.3,0.0,0.0,208.3,208.3,,219.914891,0.95,0.95,0.95,224.186476,0.93,0.93,0.93,
12/31/2007,958.1,242.3,762.7,639.8,122.9,-520.4,715.8,78.1,,,,617.4,20.3,-8.0,950.1,-632.4,0.0,632.4,317.7,-150.0,150.0,167.7,-42.7,125.0,0.0,,,125.0,0.0,125.0,0.0,0.0,125.0,125.0,,219.298246,0.57,0.57,0.99,227.27272,0.55,0.55,0.97,
03/31/2008,965.5,253.5,677.1,578.0,99.1,-423.6,712.0,118.2,,,,562.0,31.8,-20.0,945.5,-611.4,0.0,611.4,334.1,244.0,-244.0,578.1,-192.9,385.2,0.0,,,385.2,0.0,385.2,0.0,0.0,385.2,385.2,,220.320307,1.75,1.75,1.75,224.820481,1.71,1.71,1.71,
