Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,148.648,175.398,,324.046,,0.869,,0.869,,,,,,,,,
06/30/2008,125.359,170.919,,296.278,,0.494,,0.494,,,,,,,,,
09/30/2008,105.734,149.183,,254.917,,0.346,,0.346,,,,,,,,,
12/31/2008,46.452,119.776,,166.228,,0.734,,0.734,,,,,,,,,
03/31/2009,32.091,126.664,,158.755,,0.415,,0.415,,,,,,,,,
06/30/2009,38.917,130.869,,169.786,,0.302,,0.302,,,,,,,,,
09/30/2009,36.114,147.226,,183.34,,0.536,,0.536,,,,,,,,,
03/31/2010,25.221,155.445,0.0,180.666,0.0,0.583,0.0,0.583,,,,,,,,,
06/30/2010,24.975,148.757,0.0,173.732,0.0,0.923,0.0,0.923,,,,,,,,,
09/30/2010,25.755,178.299,0.0,204.054,0.0,1.116,0.0,1.116,,,,,,,,,
12/31/2010,31.016,182.28,0.0,213.296,0.0,0.506,0.0,0.506,0.590068,3.467808,,4.057876,0.3154,1.853593,,2.168992,
03/31/2011,33.9,169.125,0.0,203.025,0.0,1.516,0.0,1.516,,,,,,,,,
06/30/2011,35.616,0.0,0.0,35.616,0.0,0.411,0.0,0.411,,,,,,,,,
09/30/2011,36.599,0.0,0.0,36.599,0.0,0.313,0.0,0.313,,,,,,,,,
12/31/2011,30.462,0.0,0.0,30.462,0.0,0.222,0.0,0.222,0.612275,,,0.612275,0.316365,,,0.316365,
03/31/2012,31.574,0.0,0.0,31.574,0.0,0.144,0.0,0.144,,,,,,,,,
06/30/2012,31.343,0.0,0.0,31.343,0.0,0.047,0.0,0.047,,,,,,,,,
09/30/2012,32.725,0.0,0.0,32.725,,,,,,,,,,,,,
12/31/2012,33.428,,,33.428,,,,,0.666752,,,0.666752,0.342808,,,0.342808,
03/31/2013,73.783,0.0,0.0,73.783,,,,,,,,,,,,,
06/30/2013,67.979,0.0,0.0,67.979,,,,,1.372823,0.0,0.0,1.372823,0.680575,0.0,0.0,0.680575,
09/30/2013,85.64,0.0,0.0,85.64,,,,,1.738511,0.0,0.0,1.738511,0.860437,0.0,0.0,0.860437,
12/31/2013,59.723,0.0,0.0,59.723,,,,,1.229962,,,1.229962,0.618018,,,0.618018,
03/31/2014,60.462,0.0,0.0,60.462,,,,,,,,,,,,,
09/30/2014,74.547,0.0,0.0,74.547,,,,,,,,,,,,,
12/31/2014,87.659,0.0,0.0,87.659,0.0,1.404,0.0,1.404,,,,,,,,,
03/31/2015,102.732,0.0,0.0,102.732,0.0,1.756,0.0,1.756,,,,,,,,,
06/30/2015,22.541,0.0,0.0,22.541,0.0,,0.0,1.349,,,,,,,,,
09/30/2015,10.533,0.0,0.0,10.533,0.0,1.879,0.0,1.879,,,,,,,,,
12/31/2015,5.909,0.0,0.0,5.909,0.0,1.426,0.0,1.426,,,,,,,,,
03/31/2016,4.06,0.0,0.0,4.06,0.0,2.029,0.0,2.029,,,,,,,,,
06/30/2016,5.35,0.0,0.0,5.35,0.0,2.185,0.0,2.185,,,,,,,,,
09/30/2016,6.542,0.0,0.0,6.542,0.0,1.858,0.0,1.858,,,,,,,,,
03/31/2017,6.167,0.0,0.0,6.167,0.0,0.787,0.0,0.787,,,,,,,,,
06/30/2017,12.953,0.0,0.0,12.953,0.0,0.77,0.0,0.77,,,,,,,,,
09/30/2017,12.715,0.0,0.0,12.715,0.0,0.667,0.0,0.667,,,,,,,,,
12/31/2017,11.936,0.0,0.0,11.936,0.0,0.344,0.0,0.344,,,,,,,,,
03/31/2018,10.334,0.0,0.0,10.334,0.0,0.066,0.0,0.066,,,,,,,,,
06/30/2018,11.838,0.072,0.0,11.91,,,,,,,,,,,,,
09/30/2018,10.769,0.0,0.0,10.769,,,,,,,,,,,,,
12/31/2018,9.045,0.0,0.0,9.045,,,,,,,,,,,,,
03/31/2019,10.705,0.0,0.0,10.705,,,,,,,,,,,,,
06/30/2019,10.665,0.0,0.0,10.665,,,,,,,,,,,,,
09/30/2019,10.001,,0.0,10.001,,,,,,,,,,,,,
12/31/2019,9.353,0.0,0.0,9.353,,,,,,,,,,,,,
03/31/2020,4.524,0.0,0.0,4.524,,,,,,,,,,,,,
06/30/2020,633.551,0.0,0.0,633.551,,,,,,,,,,,,,
