Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,0.266,2.599,-0.004,-6.336,-3.475,,,,,,,,,,,,,,,,,
06/30/1990,,1.355,2.556,0.339,-5.514,-1.264,,,,,,,,,,,,,,,,,
09/30/1990,,3.382,2.182,0.16,4.589,10.313,,,,,,,,,,,,,,,,,
12/31/1990,,2.573,2.361,-2.462,1.912,4.384,,,,,,,,,,,,,,,4.384,,
03/31/1991,,4.115,2.585,-1.59,-8.079,-2.969,,,,,,,,,,,,,,,,,
06/30/1991,,5.731,2.47,-0.37,-7.644,0.187,,,,,,,,,,,,,,,,,
09/30/1991,,7.057,3.394,-5.076,-7.708,-2.333,,,,,,,,,,,,,,,,,
12/31/1991,,5.865,3.974,-0.815,-4.632,4.392,,,,,,,,,,,,,,,4.392,,
03/31/1992,,4.747,3.398,1.171,-6.951,2.365,,,,,,,,,,,,,,,,,
06/30/1992,,6.194,3.54,-6.052,-0.088,3.594,,,,,,,,,,,,,,,,,
09/30/1992,,-3.407,3.746,-1.515,2.565,1.389,,,,,,,,,,,,,,,,,
12/31/1992,,-23.784,4.556,-3.726,18.75,-4.204,,,,,,,,,,,,,,,-4.204,,
03/31/1993,,0.727,4.245,1.34,-15.41,-9.098,,,,,,,,,,,,,,,,,
06/30/1993,,2.248,3.517,-0.844,-16.306999,-11.386,,,,,,,,,,,,,,,,,
09/30/1993,,4.626,3.924,-0.318,-8.501,-0.269,,,,,,,,,,,,,,,,,
12/31/1993,,4.844,0.985,6.998,-15.466,-2.639,,,,,,,,,,,,,,,-2.639,,
03/31/1994,,6.656,4.543,2.964,-25.349001,-11.186,,,,,,,,,,,,,,,,,
06/30/1994,,8.397,3.674,-3.492,-4.783,3.796,,,,,,,,,,,,,,,,,
09/30/1994,,10.295,3.688,0.913,-4.258,10.638,,,,,,,,,,,,,,,,,
12/31/1994,,9.636,3.358,2.155,3.396,18.545,,,,,,,,,,,,,,,18.545,,
03/31/1995,,10.752,7.41,-3.053,-6.339,8.77,,,-3.371,,,,,,,,,,,,,,
06/30/1995,,11.781,7.245,0.638,1.774,21.438,,,-15.801,,,,,,,,,,,,,,
09/30/1995,,11.468,8.397,-3.652,2.325,18.538,,,-5.48,,,,,,,,,,,,,,
12/31/1995,,12.485,11.206,-7.812,9.788,25.667,-11.984,,-11.984,,,,,,,,,,,,13.683,,
03/31/1996,,13.089,8.875,0.368,-13.833,8.499,,,-9.699,,,,,,,,,,,,,,
06/30/1996,,14.29,8.945,-2.732,-14.94,5.563,,,-8.43,,,,,,,,,,,,,,
09/30/1996,,7.503,10.34,6.791,-22.737,1.897,,,-7.35,,,,,,,,,,,,,,
12/31/1996,,15.374,11.363,-27.565001,18.724001,17.896,-9.201,,-9.201,,,,,,,,,,,,8.695,,
03/31/1997,,15.445,10.676,5.365,-17.485001,14.001,-7.484,0.0,-5.524,0.0,0.0,-1.96,-11.013,-0.798,,12.65,-19.0,14.107,-15.656,-2.316,-4.496,,
