Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
06/30/1993,,0.788727,0.111973,,,,9.186214,-131.485692,7.933147,6.430249,6.033725,6.033725,,18.944538,7.939384,0.726107,
12/31/1993,,,,,,,6.843379,,5.414941,4.612407,4.129419,4.129419,,14.820733,11.444838,,
03/31/1994,,,,,,,-1.363766,-172.983746,-2.39434,-0.590483,-0.183645,-0.183645,,,,,
06/30/1994,,,,,,,2.099531,-25336.612237,1.323628,1.618874,1.787895,1.787895,,,25.060504,,
09/30/1994,,,,,,,5.864605,,4.9278,4.075835,3.795607,3.795607,,17.288952,11.173117,,
12/31/1994,,4.644851,0.55691,,,,4.760435,,3.675637,2.831664,2.352034,2.352034,,22.961262,18.628566,3.779582,
03/31/1995,,8.309649,0.96058,5.365942,,,10.408884,84.465208,9.294912,6.492257,5.794376,5.794376,,30.15257,6.867627,7.738973,
06/30/1995,,13.612503,1.44171,7.884406,25.385952,,16.465106,59.056284,15.234331,10.2527,9.302875,9.302875,,32.700033,3.508877,13.134857,
09/30/1995,,17.179308,1.830507,10.142897,25.28544,,14.579279,36.287863,12.851931,8.350455,7.797381,7.797381,,35.025681,3.811545,16.524511,
12/31/1995,,25.882413,3.060293,15.108644,25.025616,,20.284643,47.079732,22.029899,14.622923,14.017076,14.017076,,33.62238,3.974708,24.853662,
03/31/1996,,27.285344,3.257174,16.404719,24.83086,,14.615918,26.209316,12.815938,8.480523,7.310932,7.310932,,33.828307,7.998916,25.102812,
06/30/1996,,25.126603,2.825354,15.282785,3.329887,,14.435238,,13.05158,8.563613,7.507037,7.507037,,34.38639,7.710589,23.189194,
09/30/1996,,24.028969,2.77323,15.386149,2.970626,,13.835478,,12.307575,8.576961,7.449725,7.449725,,30.311527,7.385486,22.254313,
12/31/1996,,16.310055,2.08511,12.145995,2.544244,,7.110537,-198.970944,9.310359,6.24596,5.005656,5.005656,,32.913863,11.622275,14.414455,
03/31/1997,,15.07167,1.82346,10.139423,3.240811,,10.080784,-227.13493,8.566338,6.007167,4.845012,4.845012,,29.874735,11.993315,13.264077,
06/30/1997,,11.144457,1.385528,8.829132,2.547866,,5.925333,-151.20136,4.318713,2.851066,1.343412,1.343412,,33.983423,45.141068,6.11373,
09/30/1997,,8.467913,1.090342,7.446039,1.532129,,9.866181,-207.245211,8.13867,5.51121,3.865869,3.865869,,32.283656,14.5749,7.233723,
12/31/1997,,8.627822,1.156345,7.887278,0.008637,,9.754742,59.243861,10.527527,7.365434,5.616599,5.616599,,30.036428,9.798566,7.782419,
03/31/1998,,,,,,,4.327282,-253.818917,-0.567852,-0.11813,-1.734643,-1.734643,,,,,
06/30/1998,,,,,,,12.198132,56.03297,9.540037,6.430637,4.553576,4.553576,,32.593165,11.630259,,
09/30/1998,,,,,,,19.772041,77.250532,17.767802,11.344559,10.298216,10.298216,,36.151028,4.646735,,
12/31/1998,,4.679281,0.661371,5.303216,,,-0.077128,-323.611318,-9.449224,-5.938891,-6.245426,-6.245426,,,,,
03/31/1999,,,,,,,8.658285,40.558705,6.583581,4.767987,0.828422,0.828422,,27.577605,13.748156,,
06/30/1999,,,,,,,9.875444,,8.416045,5.561397,4.531442,4.531442,,33.919118,10.735351,,
09/30/1999,,,,,,,8.626698,-125.877854,,,5.003042,5.003042,,,,,
12/31/1999,,3.5998,0.51722,,,,0.157448,,-7.389683,-4.916097,-4.304951,-4.304951,,,,,
03/31/2000,,4.83685,0.688132,,,,9.167257,-5.784624,7.26851,4.815602,3.943553,3.943553,,33.747045,13.834423,4.1677,
06/30/2000,,7.468189,1.045284,,,,17.864132,,16.26082,10.598419,9.608581,9.608581,,34.822358,,,
09/30/2000,,11.383995,1.596561,7.384031,,,21.478819,229.76715,19.865215,13.280531,11.804144,11.804144,,33.146806,,,
12/31/2000,,17.730811,2.656236,11.93776,2.90462,,17.23333,135.067906,15.597575,9.939383,9.099792,9.099792,,36.276102,,,
03/31/2001,,19.775252,2.967283,11.988741,0.826972,,20.486499,213.240673,18.735672,12.073198,9.581871,9.581871,,35.560368,4.682147,18.849346,
06/30/2001,,2.430036,0.327858,2.153788,4.28936,,-50.492621,-261.924793,-57.543425,-39.035969,-34.112207,-34.112207,,,,,
09/30/2001,,-2.68416,-0.36538,,5.197485,,7.816637,-81.074807,6.170467,3.742848,3.599795,3.599795,,39.342558,18.04878,-2.199702,
12/31/2001,,-5.666233,-0.795652,,5.939105,,12.440488,-62.654028,7.141428,4.136827,3.820764,3.820764,,42.072829,15.241636,-4.802607,
03/31/2002,,-7.542767,-1.127283,,6.004369,,11.667118,-328.978355,10.070741,6.498194,4.440642,4.440642,,35.474514,10.11415,-6.77988,
06/30/2002,,7.547207,1.014934,4.971545,2.457612,,8.898205,501.799104,7.217027,4.581318,4.27389,4.27389,,36.520703,14.185111,6.476627,
09/30/2002,,,,,,,12.015818,,10.122074,6.278093,5.872817,5.872817,,37.976219,11.688312,,
12/31/2002,,8.826732,1.253383,6.247083,,,11.418284,-16.392485,10.385981,7.148073,6.579047,6.579047,,31.175758,10.753923,7.877512,
03/31/2003,,8.027807,1.197902,5.813031,,,9.004811,-24.137107,7.138516,4.786022,4.811345,4.811345,,32.954948,14.68421,6.848987,
06/30/2003,,7.875516,1.181078,5.292382,,,8.923222,-8.64078,7.137634,5.061917,5.066635,5.066635,,29.081296,12.982783,6.853055,
09/30/2003,,,,,,,-62.682741,-2253.541508,-64.736041,-41.477157,-35.098985,-35.098985,,,,,
12/31/2003,,-5.47971,-0.823043,,,,15.344696,58.186813,13.543372,8.90283,8.473834,8.473834,,34.264305,7.571584,-5.064809,
03/31/2004,,-6.671337,-1.010464,,,,5.078483,-38.94714,2.239918,0.939505,1.248854,1.248854,,58.056266,63.809633,-2.414381,
06/30/2004,,-4.928078,-0.764773,,,,16.081236,,14.203602,11.056329,10.404905,10.404905,,22.158273,6.831328,-4.591424,
09/30/2004,,9.992249,1.468545,7.117624,-6.514041,,12.566704,,10.630316,7.439108,7.333439,7.333439,,30.019881,10.023055,8.990721,
12/31/2004,,10.695703,1.624393,7.661414,-5.052007,,21.317141,,19.386848,13.354068,12.411137,12.411137,,31.117902,5.535302,10.103663,
03/31/2005,,13.180676,2.022718,9.131737,3.94869,,18.221426,201.76,14.751951,10.01283,9.256388,9.256388,,32.125385,8.183691,12.10201,
06/30/2005,,13.249375,2.138137,10.262831,2.041395,,17.974545,81.755594,15.845883,11.759744,10.807056,10.807056,,25.786754,6.419548,12.398825,
09/30/2005,,13.074517,2.172464,9.832728,3.35983,,12.690012,14.014184,10.904082,8.376229,7.303221,7.303221,,23.182624,9.286,11.860418,
12/31/2005,,9.669619,1.675631,,,,4.98296,,,,3.106134,3.106134,,,,,
03/31/2006,,11.045662,1.933825,,,,24.954647,75.004967,23.197079,15.32336,12.745906,12.745906,,33.942718,5.10989,10.481241,
06/30/2006,,11.384477,2.110423,,,,25.263601,144.403893,23.912281,16.028803,13.295771,13.295771,,32.968322,6.077854,10.692545,
09/30/2006,,12.95532,2.489654,,,,26.493166,181.153534,24.747071,16.679979,14.090788,14.090788,,32.598171,5.467409,12.247,
12/31/2006,,16.833085,3.370802,14.113578,2.698973,,27.811266,161.209104,26.14841,17.584702,15.506132,15.506132,,32.750397,4.974744,15.995682,
03/31/2007,,17.983988,3.671347,14.617985,3.939507,,31.649686,108.765265,29.965315,20.145242,16.655105,16.655105,,32.771468,4.454343,17.18292,
06/30/2007,,17.922662,3.707036,15.388614,3.995702,,26.101791,-21.386295,24.083025,16.804094,18.595394,18.595394,,30.224321,7.819905,16.521126,
09/30/2007,,16.325858,3.519762,13.585916,3.137125,,20.397163,-48.371004,18.099291,12.93617,15.744681,15.744681,,28.526646,11.003236,14.529485,
12/31/2007,,14.601238,3.25368,12.364713,2.264644,,15.715905,-42.606285,12.391386,8.46241,19.331318,19.331318,,31.707317,35.483871,9.420153,
03/31/2008,,13.318117,3.101836,12.109918,1.686612,,26.328904,-50.849151,23.864895,16.860465,18.327796,15.365449,,29.350348,10.962334,11.858141,
06/30/2008,,38.82431,8.672527,28.282493,1.598422,,30.469148,68.395062,28.225395,19.556349,126.54258,126.54258,,30.71364,6.457926,36.317065,
09/30/2008,,35.691378,7.874557,25.092405,0.772101,,1.380471,-122.162162,-1.380471,0.505051,-4.612795,-4.612795,,,,,
12/31/2008,,28.798385,6.20667,20.809939,0.676155,,-3.025884,,-48.888079,-29.566168,-34.925264,-34.925264,,,,,
03/31/2009,,21.033042,4.395499,15.577668,-1.13007,,-25.603705,-292.86927,-28.713199,-15.646709,-21.40258,-21.40258,,,,,
06/30/2009,,-8.818442,-1.915144,-1.653539,-0.720387,,24.50481,-84.793814,21.39219,15.81777,9.620826,9.620826,,26.058201,7.941176,-8.118154,
09/30/2009,,-4.86465,-1.073191,0.800028,0.571239,,28.758694,134.635417,25.628678,18.512574,12.520064,12.520064,,27.76618,5.75693,-4.584596,
12/31/2009,,3.756869,0.783731,6.225585,1.956676,,26.425955,101.297498,23.103087,15.855573,10.544218,10.544218,,31.370328,6.699752,3.505168,
03/31/2010,,10.55083,2.241585,9.917905,3.749923,,27.632642,260.869565,24.13143,16.778885,11.311608,11.311608,,30.46875,6.190476,9.897683,
06/30/2010,,9.975618,2.259201,9.488932,2.940529,,26.678141,,23.034997,15.51922,10.499139,10.499139,,32.627646,7.148907,9.26247,
09/30/2010,,6.827365,1.612553,7.227497,2.22525,,10.402594,-1864.864865,6.971089,4.701432,0.97271,0.97271,,32.55814,45.007543,3.754536,
12/31/2010,,7.287335,1.71337,7.421827,2.484387,,29.017497,,25.437416,18.008075,12.543742,12.543742,,29.206349,5.592358,6.879801,
03/31/2011,,6.883418,1.642713,7.13928,2.734793,,24.754635,-262.222222,20.63795,15.321701,10.332606,10.332606,,25.759577,6.860158,6.411205,
06/30/2011,,6.087518,1.496744,6.758742,3.328121,,19.113495,,15.471485,11.405985,7.058159,7.058159,,26.277372,10.0,5.478766,
09/30/2011,,6.644992,1.641785,7.124827,3.591676,,16.433973,,12.769052,9.19139,4.712042,4.712042,,28.018223,15.432099,5.619531,
12/31/2011,,5.706303,1.401564,6.455756,2.856779,,17.178972,-205.128205,13.846596,11.835679,7.785119,7.785119,,14.522822,9.225092,5.179891,
03/31/2012,,5.509786,1.370695,6.084877,2.80487,,22.75641,,19.791667,13.862179,9.80235,9.80235,,29.959514,6.756982,5.137491,
06/30/2012,,4.45161,1.116058,5.459415,2.712651,,9.59268,-228.571429,6.316411,5.844156,1.652893,1.652893,,7.476636,44.642857,2.464284,
09/30/2012,,4.488187,1.117677,5.37376,4.155848,,13.943472,,11.009421,8.344549,4.764468,4.764468,,24.205379,13.929379,3.86301,
12/31/2012,,2.971411,0.731539,4.415514,5.232509,,3.88664,,0.944669,2.240216,-0.863698,-0.863698,,,,,
03/31/2013,,2.277928,0.561278,4.03597,4.610971,,16.440586,-424.137931,13.510581,10.553445,6.565383,6.565383,,21.88755,10.474359,2.039329,
06/30/2013,,3.39404,0.833683,4.532291,3.412419,,18.639381,153.070175,15.652655,11.144912,7.439159,7.439159,,28.798587,9.615385,3.06769,
09/30/2013,,3.883247,0.956848,4.695302,1.238561,,18.932444,,16.013344,11.704198,7.839867,7.839867,,26.909722,7.587382,3.588611,
12/31/2013,,3.05779,0.743936,3.971117,0.124119,,15.917504,594.805195,13.167636,8.461132,-5.235325,-5.235325,,35.742972,9.797318,2.758208,
03/31/2014,,2.104457,0.507336,3.320732,-3.040388,,17.245119,1500.0,13.937093,11.144252,1.599783,1.599783,,20.038911,8.391608,1.927859,
06/30/2014,,1.327933,0.317908,2.795439,-1.255157,,18.703034,-8.695652,15.196215,11.16059,3.2285,3.2285,,26.556777,7.982616,1.221929,
09/30/2014,,0.948426,0.234119,2.499812,-1.360366,,13.057054,-298.648649,9.622481,6.812376,5.904059,5.904059,,29.20354,13.288757,0.822392,
12/31/2014,,3.051267,0.746655,3.777256,-0.568517,,15.27975,-24.521073,11.67282,8.548708,5.907413,5.907413,,26.76399,10.892733,2.718901,
03/31/2015,,3.287517,0.799122,3.307533,2.78587,,6.785509,-190.47619,3.018976,1.408856,3.133985,3.133985,,53.333333,21.100917,2.59382,
06/30/2015,,3.578877,0.863842,3.454885,1.43378,,12.489083,-153.797468,8.588064,7.190684,4.949054,4.949054,,16.271186,13.588603,3.092558,
09/30/2015,,3.484284,0.857357,3.570269,1.793435,,15.020511,,10.981382,8.898706,5.743137,5.743137,,18.965517,12.393887,3.052446,
12/31/2015,,1.411471,0.336846,1.819823,1.023047,,-11.311131,-486.702128,-15.121512,-8.730873,-6.030603,-6.030603,,,,,
03/31/2016,,1.362376,0.324677,2.272543,1.982687,,10.652379,,6.145604,6.271667,3.214623,3.214623,,,20.588235,1.081887,
06/30/2016,,0.09749,0.022901,0.707852,2.574703,,-4.414878,-449.21875,-8.345933,-8.7088,-1.965528,-1.965528,,,,,
09/30/2016,,0.880748,0.208921,1.032476,2.793219,,20.870094,177.966102,16.91512,11.956191,9.948281,9.948281,,29.316547,6.444572,0.823987,
12/31/2016,,3.661404,0.857143,3.335902,1.50194,,17.795087,19420.0,13.810665,12.34272,8.687837,8.687837,,10.629067,7.283405,3.394729,
03/31/2017,,4.663969,1.097591,3.805076,0.924536,,19.757576,247.244094,15.454545,11.848485,8.939394,8.939394,,23.333333,7.118644,4.331957,
06/30/2017,,6.218547,1.444239,5.473995,1.431144,,14.468592,1215.384615,10.330455,8.276273,6.877047,6.877047,,19.884726,9.11553,5.651693,
09/30/2017,,5.218417,1.231373,5.172792,1.88139,,13.831298,,7.49787,6.021017,4.458961,4.458961,,19.69697,13.412022,4.518522,
12/31/2017,,6.230096,1.490588,5.662409,3.743537,,16.962025,4.147465,12.967651,14.936709,13.530239,13.530239,,,4.376299,5.957448,
03/31/2018,,6.277688,1.471818,5.772329,3.296568,,15.247138,,11.30969,10.611561,8.182072,8.182072,,6.17284,6.825939,5.849177,
06/30/2018,,6.154743,1.452766,5.792093,2.595096,,12.534819,,8.551532,6.908078,6.406685,6.406685,,19.218241,8.664946,5.621438,
09/30/2018,,6.752166,1.620201,5.757615,1.541481,,13.858093,14.942529,9.81153,8.009978,7.7051,7.7051,,18.361582,7.102068,6.272623,
12/31/2018,,3.372038,0.805563,,0.840572,,-7.058108,-311.567164,-7.058108,-6.419227,-5.019775,-5.019775,,,,,
03/31/2019,,3.923448,0.914194,,1.761149,,17.274421,58.522727,13.521427,10.540325,10.487091,10.487091,,22.047244,4.822335,3.734246,
06/30/2019,,3.934938,0.927556,,2.62285,,12.11703,,7.590395,6.210323,6.872757,6.872757,,18.181818,7.626506,3.63484,
09/30/2019,,2.866674,0.682281,,3.861799,,5.55102,,1.632653,1.061224,1.959184,1.959184,,35.0,26.184896,2.116038,
12/31/2019,,4.952573,1.160944,,4.244723,,7.120743,86.247878,7.120743,5.443756,5.598555,5.598555,,23.550725,8.533698,4.529936,
03/31/2020,,-0.522179,-0.117719,,1.102039,,-31.526299,-247.112462,-36.172959,-33.688287,-20.393675,-20.393675,,,,,
06/30/2020,,-6.416471,-1.46594,,0.843083,,-41.168831,-105.864433,-46.493506,-36.623377,-36.147186,-36.147186,,,,,
