Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1994,,,,,,,57.409932,37.494306,,32.765787,26.544053,15.469362,,0.0,97.116529,,
06/30/1994,,,,,,,58.146723,39.95954,,36.346267,28.642073,18.389482,,0.0,76.088619,,
09/30/1994,,,,,,,59.705983,41.433859,,37.143465,29.143253,17.148259,,0.0,77.356739,,
12/31/1994,,,,,,,58.488824,39.793711,,33.862847,29.761356,17.490939,,0.0,88.1363,,
03/31/1995,,7.686406,5.694073,6.93315,7.784487,,57.062825,38.295752,40.87228,34.777071,30.556968,16.722996,,0.0,89.396459,0.815031,
06/30/1995,,7.056571,5.754469,6.840983,7.651086,,60.295962,42.02914,48.007478,38.493491,34.544584,19.241528,,0.0,91.419888,0.605462,
09/30/1995,,7.737455,6.178714,7.105618,7.901957,,60.02494,40.814571,39.615251,37.240508,34.195088,19.097966,,0.0,85.083678,1.154144,
12/31/1995,,5.365883,5.104559,5.718773,6.346398,,63.476367,40.419804,41.515221,35.375068,32.762146,18.490141,,0.0,170.899949,-3.804408,
03/31/1996,,6.375018,5.877277,6.488471,7.12737,,75.130389,49.703201,65.214517,46.260353,43.140313,22.910079,,0.0,102.497817,-0.159236,
06/30/1996,,6.791894,6.63033,7.278125,7.896526,,76.04551,51.319656,64.111037,48.621103,45.627545,23.990762,,0.0,93.131076,0.46653,
09/30/1996,,7.497324,7.384252,8.021653,8.600992,,75.616507,51.3554,71.03968,48.9763,46.170564,26.66194,,0.0,86.271987,1.029234,
12/31/1996,,6.610918,6.809852,7.345637,7.728087,,71.225632,48.728339,65.814606,47.073407,44.891478,25.643643,,0.0,85.208345,0.977864,
03/31/1997,,6.699764,6.819953,7.331411,7.649168,,68.893627,45.785558,34.615088,44.208414,41.79184,22.879942,,0.0,83.982221,1.073153,
06/30/1997,,5.514064,6.554369,7.045106,7.328656,,65.573787,44.058871,22.591601,42.286289,39.97886,12.271652,,0.0,154.339976,-2.996341,
09/30/1997,,5.53633,6.374267,6.864157,7.137582,,61.540043,40.757443,16.981861,38.967872,36.82624,22.33562,,0.0,80.24582,1.093657,
12/31/1997,,5.311739,6.072575,6.595409,6.830764,,60.246792,38.097358,10.119498,37.364528,34.363775,19.073963,,0.0,91.421679,0.455658,
03/31/1998,,5.096698,5.867887,6.474714,6.680221,,60.296286,39.19448,23.037263,38.379419,33.923937,19.797147,,0.0,87.089002,0.658035,
06/30/1998,,5.827747,6.17706,6.8401,7.00969,,63.562262,41.15342,27.194193,45.927432,42.773924,27.721278,,0.0,68.049637,1.861986,
09/30/1998,,6.530431,6.499217,7.277123,7.398576,,63.85382,43.2826,62.159895,47.351487,43.463331,30.168099,,0.0,58.899454,2.684043,
12/31/1998,,7.116934,6.760996,7.515748,7.652716,,61.869632,38.452542,52.085795,46.574527,43.522714,29.508209,,0.0,63.454393,2.600927,
03/31/1999,,6.788502,6.227028,6.813518,6.933752,,65.321353,41.658267,,46.603475,44.206641,28.816307,,0.0,70.281803,2.01742,
06/30/1999,,7.168889,6.778327,7.390318,7.555918,,67.502931,43.614317,54.814026,47.793782,45.15441,30.548048,,0.0,57.067448,3.077787,
09/30/1999,,7.495082,7.125623,7.733218,7.933515,,61.681638,44.57768,50.943233,47.108078,44.503459,30.348538,,0.0,54.239585,3.429781,
12/31/1999,,8.071708,7.557707,8.232011,8.447963,,63.60368,42.18962,57.641193,47.086175,44.801669,29.978145,,0.0,206.085401,-8.562904,
03/31/2000,,7.723356,6.941964,7.488761,7.682692,,63.04339,41.635231,41.521861,45.716766,43.109213,28.233887,,0.0,61.469178,2.975873,
06/30/2000,,7.649175,6.939933,7.63957,7.803137,,62.916842,42.947569,36.1027,47.357748,41.511217,27.519206,,0.0,58.770148,3.153744,
09/30/2000,,7.54402,6.859824,7.743281,7.870396,,62.33196,42.099451,11.622928,46.846699,40.566903,25.717074,,0.0,225.357066,-9.456962,
12/31/2000,,7.614625,6.807445,7.933798,8.011683,,60.211314,39.155817,11.568914,46.084846,39.792957,26.437567,,0.0,57.480223,3.237722,
03/31/2001,,7.772409,6.662524,7.820519,7.885337,,61.562202,40.550041,31.528999,45.783724,39.580097,24.712173,,0.0,60.484132,3.071335,
06/30/2001,,7.898155,6.82178,8.039727,8.101611,,63.800136,42.889167,42.327712,47.286628,41.380167,26.838687,,0.0,50.080137,3.942748,
09/30/2001,,8.152585,6.794233,8.005908,8.072811,,63.350648,42.446555,46.086363,46.802533,40.927982,24.258949,,0.0,193.728054,-7.641259,
12/31/2001,,8.136846,7.094407,8.277048,8.349194,,63.584195,41.400874,74.22374,47.368869,42.052162,25.83434,,0.0,105.786362,-0.470827,
03/31/2002,,8.705496,7.185073,8.315576,8.391564,,65.438769,44.077061,82.311008,48.036044,42.461716,25.060448,,0.0,106.032382,-0.525149,
06/30/2002,,8.20806,7.148864,8.281236,8.386249,,64.763166,42.617459,37.422672,44.515992,38.816063,20.573215,,0.0,125.548583,-2.097043,
09/30/2002,,7.612357,6.843321,7.9478,8.15642,,64.282727,43.38629,60.656701,46.410628,38.698429,15.395614,,0.0,145.056596,-3.429869,
12/31/2002,,6.459852,6.731857,7.84735,8.180666,,59.321889,37.754911,,40.136244,32.519074,11.910048,,0.0,187.567665,-5.656742,
03/31/2003,,5.759327,6.376226,7.451845,7.765797,,62.225569,40.277122,,42.325521,37.077766,16.566199,,0.0,162.211995,-3.582992,
06/30/2003,,5.703059,6.472168,7.563471,7.864948,,67.799803,40.159667,,44.480037,38.855673,19.415621,,0.0,128.736749,-1.638874,
09/30/2003,,6.360844,6.500821,7.608839,7.794707,,62.833902,42.613925,25.02119,45.069427,39.915587,21.872694,,0.0,113.834316,-0.879979,
12/31/2003,,6.992241,6.862255,8.061549,8.022699,,60.978543,39.161564,60.135625,41.750511,38.979295,17.496929,,0.0,169.50359,-4.859858,
03/31/2004,,6.681083,6.767333,8.090337,8.043537,,60.078262,38.895909,18.646671,40.688052,31.28077,11.617006,,0.0,221.820878,-8.138954,
06/30/2004,,6.950029,6.893183,8.216666,8.14942,,61.99029,42.542907,77.773362,44.444688,39.874801,20.811227,,0.0,117.135739,-1.190939,
09/30/2004,,6.895745,7.024571,8.329597,8.294274,,62.634595,44.225089,74.001301,45.583693,41.144181,20.504371,,0.0,116.210835,-1.117858,
12/31/2004,,7.767652,7.199805,8.570768,8.645987,,75.876856,42.996063,74.476061,47.267377,43.356183,23.981683,,0.0,97.965998,0.157994,
03/31/2005,,,,,,,59.294578,40.620143,53.249296,42.220115,38.419635,19.414446,,0.0,121.531757,,
06/30/2005,,9.409644,7.951886,9.00376,,,61.976618,43.208303,48.158113,44.371713,41.203066,23.124729,,,,,
09/30/2005,,10.701375,8.347131,9.415161,,,62.658557,45.062618,50.51654,47.639025,46.942985,28.990798,,,,,
12/31/2005,,11.098724,8.485289,9.453946,,,65.096597,46.064505,75.812076,47.43221,45.201309,25.318111,,0.0,92.940084,0.783561,
03/31/2006,,,,,,,60.607932,42.630638,60.926168,43.316051,41.008481,22.348645,,0.0,104.527498,,
06/30/2006,,12.211153,8.713633,9.564794,9.615545,,61.874163,45.578642,63.323741,46.155421,43.262461,23.880266,,0.0,90.243456,1.191387,
09/30/2006,,5.040661,5.483495,6.101106,6.278705,,55.859505,25.301675,,23.661585,21.866347,-1.638474,,0.0,,,
12/31/2006,,1.222448,3.74935,4.274456,4.607407,,54.785496,2.749139,,-0.441884,-2.361251,-18.552421,,,,,
03/31/2007,,-0.520095,3.22675,3.727011,4.205069,,57.441219,16.762463,,15.404398,13.787775,-1.004249,,0.0,,,
06/30/2007,,-2.034203,2.507413,2.963171,3.532556,,57.440276,20.019456,,19.045983,17.203457,3.220293,,0.0,558.271247,9.322166,
09/30/2007,,0.312982,2.601087,2.973898,3.205469,,62.255136,30.65717,51.163366,34.663833,32.62697,18.597454,,0.0,95.897407,0.01284,
12/31/2007,,3.76542,4.189579,4.610479,4.637115,,64.479519,36.308371,503.04878,37.21552,36.141105,22.000207,,0.0,86.671469,0.501875,
03/31/2008,,12.085656,8.722891,9.28071,8.969076,,60.002142,33.227392,331.547495,113.902472,111.990505,97.232927,,0.0,20.804483,9.571298,
06/30/2008,,13.182188,9.327687,9.956116,9.6493,,58.70813,35.915449,,34.705635,31.974891,16.243483,,0.0,133.424867,-4.406129,
09/30/2008,,12.912842,9.136894,9.774406,10.253806,,69.092398,47.747171,,34.885857,31.850852,16.573316,,0.0,125.07527,-3.23793,
12/31/2008,,13.417929,9.088579,9.726389,10.487913,,69.46665,44.423607,,39.271401,36.425153,29.184786,,0.0,158.544662,-7.855481,
03/31/2009,,7.778598,6.43884,6.255332,7.65724,,62.426034,41.349446,,38.080596,53.681476,39.455521,,0.0,57.856165,3.278199,
06/30/2009,,8.985439,7.067292,6.868108,7.970418,,65.042869,44.307522,,52.503598,48.999815,33.332185,,0.0,64.517329,3.188274,
09/30/2009,,10.819748,8.049871,7.838959,8.113743,,66.956492,45.935688,-86.867205,58.927362,57.587111,42.101061,,0.0,53.723386,5.007013,
12/31/2009,,10.837878,8.455416,8.18401,8.406838,,69.027717,47.641022,,46.868287,45.035902,29.211503,,0.0,78.284929,2.353453,
03/31/2010,,8.686355,7.656613,8.17916,8.459693,,61.934799,40.576983,-86.544973,32.553774,31.189316,8.740285,,0.0,320.242655,-19.131058,
06/30/2010,,7.278577,6.926103,7.360928,8.380177,,63.613929,42.712164,,31.097156,30.673257,14.924015,,0.0,239.323728,-10.140785,
09/30/2010,,7.322138,6.880411,7.318942,7.958539,,66.052404,44.113238,,57.530399,56.679336,43.146616,,0.0,75.392516,1.801794,
12/31/2010,,7.385893,6.963771,7.372935,8.045499,,69.710135,47.773469,51.194452,45.204174,43.96692,29.057638,,0.0,111.834502,-0.874084,
03/31/2011,,9.671814,7.864289,8.369212,8.348051,,62.249846,41.150275,51.393634,50.24792,49.109464,35.278097,,0.0,91.591015,0.813301,
06/30/2011,,11.099381,8.869522,9.319113,8.68413,,65.07197,44.54202,72.402331,48.515834,47.521863,30.273768,,0.0,122.967046,-2.5492,
09/30/2011,,9.92031,8.404526,8.825011,8.96457,,65.269333,44.85561,58.329036,43.287257,42.898311,26.472126,,0.0,139.284148,-3.897109,
12/31/2011,,10.743419,8.941249,9.28823,9.32916,,69.834776,49.280734,81.970617,50.088206,50.372847,37.575936,,0.0,99.340476,0.070855,
03/31/2012,,10.323481,8.742101,9.281335,9.449904,,61.803404,42.037355,60.519261,46.946696,46.802096,28.497732,,0.0,150.348896,-5.197759,
