Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
06/30/2008,5.2,,,5.2,,1.737,,1.737,1.497899,0.0,0.0,1.497899,0.626032,0.0,0.0,0.626032,
09/30/2008,,0.418,,0.418,,1.627,,1.627,,0.126181,,0.126181,,0.048434,,0.048434,
12/31/2008,21.761,0.164,,21.925,,3.231,,3.231,7.474847,0.056334,,7.531181,2.681736,0.020211,,2.701947,
03/31/2009,59.51,0.661,,60.171,,2.849,,2.849,18.972289,0.210732,,19.183022,7.291632,0.080991,,7.372623,
06/30/2009,112.048,14.214,,126.262,,,,,31.153521,3.952022,,35.105543,12.232875,1.551818,,13.784693,
09/30/2009,134.07,,,134.07,,197.744,,197.744,32.505758,,,32.505758,13.338427,,,13.338427,
12/31/2009,152.131,,,152.131,,11.861,,11.861,33.202964,,,33.202964,14.839269,,,14.839269,
03/31/2010,88.271,0.0,0.0,88.271,,14.567,,14.567,18.633699,0.0,0.0,18.633699,8.698099,0.0,0.0,8.698099,
06/30/2010,46.906,0.0,0.0,46.906,0.0,26.243,,26.243,10.708937,0.0,0.0,10.708937,4.597717,0.0,0.0,4.597717,
09/30/2010,50.583,0.0,0.0,50.583,0.0,30.586,0.0,30.586,10.568355,0.0,0.0,10.568355,4.686401,0.0,0.0,4.686401,
12/31/2010,49.492,,,49.492,,22.112,,22.112,10.066715,,,10.066715,4.657014,,,4.657014,
03/31/2011,49.803,18.171,,67.974,,,,,9.562751,3.489042,,13.051793,4.400853,1.605684,,6.006537,
06/30/2011,60.888,0.0,0.0,60.888,0.0,23.234,0.0,23.234,10.820917,0.0,0.0,10.820917,5.037787,0.0,0.0,5.037787,
09/30/2011,54.462,4.492,,58.954,,34.622,,34.622,9.785345,0.807091,0.0,10.592435,4.490474,0.370372,0.0,4.860847,
12/31/2011,50.37,5.208,,55.578,,35.79,,35.79,9.164964,0.94761,,10.112574,4.22687,0.437037,,4.663906,
03/31/2012,72.746,37.068,0.0,109.814,,,,,11.844584,6.035453,0.0,17.880037,5.803444,2.957167,0.0,8.760611,
06/30/2012,87.839,39.248,,127.087,,,,,13.507666,6.035461,,19.543127,7.082551,3.164607,,10.247158,
09/30/2012,117.516,32.953,0.0,150.469,,,,,16.3834,4.594116,0.0,20.977517,9.273572,2.600429,0.0,11.874001,
12/31/2012,126.823,0.0,0.0,126.823,0.0,32.761,0.0,32.761,31.53193,0.0,0.0,31.53193,10.031497,0.0,0.0,10.031497,
03/31/2013,97.84,29.548,,127.388,,,,,23.37488,7.05929,,30.43417,7.635464,2.305935,,9.9414,
06/30/2013,101.892,24.521,0.0,126.413,,367.34,,367.34,21.844376,5.256997,0.0,27.101373,7.979769,1.920386,0.0,9.900155,
09/30/2013,274.098,22.717,0.0,296.815,,,,,50.844949,4.213984,0.0,55.058933,20.375428,1.688697,0.0,22.064125,
12/31/2013,264.542,0.0,0.0,264.542,0.0,21.211,0.0,21.211,46.212407,0.0,0.0,46.212407,19.931227,0.0,0.0,19.931227,
03/31/2014,172.241,20.901,0.0,193.142,,,,,32.105464,3.895915,0.0,36.001379,13.422478,1.628783,0.0,15.051261,
06/30/2014,141.414,23.229,0.0,164.643,,375.319,,375.319,27.539401,4.523688,0.0,32.063089,11.114395,1.825677,0.0,12.940072,
09/30/2014,166.642,20.596,0.0,187.238,,407.197,,407.197,33.697932,4.164872,0.0,37.862804,12.93485,1.598674,0.0,14.533524,
12/31/2014,130.786,0.0,0.0,130.786,0.0,411.97,0.0,411.97,31.062533,0.0,0.0,31.062533,10.616393,0.0,0.0,10.616393,
03/31/2015,147.394,0.0,0.0,147.394,0.0,23.294,0.0,23.294,33.280047,0.0,0.0,33.280047,11.719608,0.0,0.0,11.719608,
06/30/2015,152.052,0.0,0.0,152.052,0.0,416.153,0.0,416.153,30.631622,0.0,0.0,30.631622,11.776779,0.0,0.0,11.776779,
09/30/2015,137.586,0.0,0.0,137.586,0.0,552.878,0.0,552.878,36.574415,0.0,0.0,36.574415,10.674021,0.0,0.0,10.674021,
12/31/2015,119.554,0.0,0.0,119.554,0.0,537.036,0.0,537.036,30.84755,0.0,0.0,30.84755,9.268363,0.0,0.0,9.268363,
03/31/2016,149.591,0.0,0.0,149.591,,574.618,,574.618,38.244092,0.0,0.0,38.244092,11.354673,0.0,0.0,11.354673,
06/30/2016,187.717,0.0,24.785,212.502,,561.41,,561.41,43.431495,0.0,5.734428,49.165922,13.820179,0.0,1.824732,15.64491,
09/30/2016,187.908,0.0,0.0,187.908,0.0,564.432,0.0,564.432,39.396767,0.0,0.0,39.396767,13.389626,0.0,0.0,13.389626,
12/31/2016,192.154,0.0,0.0,192.154,0.0,507.925,0.0,507.925,39.762773,0.0,0.0,39.762773,13.566021,0.0,0.0,13.566021,
03/31/2017,,,,,,608.411,,608.411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2017,,,,,,640.815,,640.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2017,,,,,,623.962,,623.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12/31/2017,84.166,0.0,0.0,84.166,,597.091,,597.091,13.98922,0.0,0.0,13.98922,4.915796,0.0,0.0,4.915796,
03/31/2018,,,,,,625.235,,625.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2018,,,,,,745.5,,745.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2018,,,,,,803.977,,803.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12/31/2018,73.04,0.0,0.0,73.04,,765.806,,765.806,14.908952,0.0,0.0,14.908952,4.303371,0.0,0.0,4.303371,
03/31/2019,,,,,,782.024,,782.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2019,,,,,,706.085,,706.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
09/30/2019,,,,,,639.983,,639.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12/31/2019,144.397,0.0,0.0,144.397,,642.941,,642.941,21.138548,0.0,0.0,21.138548,7.659782,0.0,0.0,7.659782,
03/31/2020,,,,,,725.861,,725.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
06/30/2020,,,,,,748.286,,748.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
