Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2011,345,153,51,105,7,,98,36,27,,-3,12,0,-153,-153,0,0,0,-153,-153,0,0,0,0,-1,0,-1,0,1,798,0,-250,0.0,0.0,-250.0,1076,1076,0,-28,1,991,103,7.0,
06/30/2011,129,159,72,164,64,,100,-266,-55,,10,-221,0,-2032,-132,0,0,0,-132,-132,0,-1,0,-1,-3,0,-3,0,-1896,255,0,0,0.0,0.0,0.0,301,301,0,-46,3,-1645,73,6.0,
09/30/2011,565,150,97,208,70,-15.0,153,110,-44,,29,125,0,-795,-136,0,0,0,-136,-136,0,0,0,0,-1,0,-1,0,-658,14,0,0,0.0,0.0,0.0,53,53,0,-39,-9,-225,3,6.0,
12/31/2011,510,205,103,189,76,-1.0,114,13,-102,0.0,-30,145,0,-43,-185,0,0,0,-185,-185,0,-1,0,-1,-19,0,-19,0,162,131,0,0,0.0,0.0,0.0,29,29,0,102,8,606,18,9.0,
03/31/2012,441,137,110,156,103,-24.0,77,38,65,0.0,-3,-24,0,-720,-453,0,0,0,-453,-453,0,0,0,0,-25,0,-25,0,-242,50,0,-71,,,,59,59,0,62,-1,-230,174,9.0,
06/30/2012,240,-157,139,728,1106,-374.0,-4,-470,-105,,-5,-360,0,-6450,-413,0,0,0,-413,-413,0,-2,0,-2,-550,0,-550,0,-5485,6897,0,-143,0.0,0.0,-143.0,7092,7092,0,-52,-14,673,8,10.0,
09/30/2012,250,-59,176,156,179,-60.0,37,-23,-50,0.0,28,-1,0,-389,-171,0,0,0,-171,-171,0,0,0,0,-336,0,-336,0,118,507,0,-88,0.0,0.0,-88.0,472,472,0,123,12,380,2,11.0,
12/31/2012,681,64,224,457,184,248.0,25,-64,-80,0.0,-19,35,0,535,-198,0,0,0,-198,-198,0,1,1,0,0,0,0,0,732,-1314,0,1496,1496.0,0.0,0.0,187,187,0,-2997,4,-94,-131,8.0,
03/31/2013,719,217,233,227,167,-7.0,67,42,54,0.0,1,-13,0,-326,-327,0,0,0,-327,-327,0,0,0,0,-99,0,-99,0,100,-444,0,-109,,,,70,70,0,-405,-8,-59,9,12.0,
06/30/2013,1322,331,230,421,220,26.0,175,340,-116,0.0,1,455,0,-498,-268,0,0,0,-268,-268,0,0,0,0,-122,0,-122,0,-108,-149,0,-91,,,,95,95,0,-153,1,676,9,14.0,
09/30/2013,950,422,274,466,238,2.0,226,-212,-83,0.0,-20,-109,0,734,-284,0,0,0,-284,-284,0,0,0,0,-16,0,-16,0,1034,-1599,0,-1591,,,,140,140,0,-148,14,99,43,7.0,
12/31/2013,1231,520,274,628,274,-58.0,412,-191,-233,0.0,43,-1,0,-2534,-483,0,0,0,-483,-483,0,0,0,0,-131,0,-131,0,-1920,1525,0,-100,,,,1808,1808,0,-183,1,223,21,5.0,
03/31/2014,1285,639,264,311,271,-1.0,41,71,105,0.0,-10,-24,0,-1872,-363,0,0,0,-363,-363,0,0,0,0,0,0,0,0,-1509,262,0,-84,,,,349,349,0,-3,0,-325,37,4.0,
06/30/2014,1341,788,257,300,309,-33.0,24,-4,-187,0.0,79,104,0,-422,-469,0,0,0,-469,-469,0,0,0,0,-19,0,-19,0,66,470,0,-66,,,,536,536,0,0,-3,1386,22,4.0,
09/30/2014,1248,802,289,345,350,4.0,-9,-188,-182,0.0,-57,51,0,2997,-482,0,0,0,-482,-482,0,0,0,0,-735,0,-735,0,4214,438,0,-49,,,,487,487,0,0,-68,4615,42,3.0,
12/31/2014,1583,696,433,735,840,-180.0,75,-281,-346,0.0,19,46,0,-6616,-517,0,0,0,-517,-517,0,0,0,0,-4221,0,-4221,0,-1878,401,0,-44,0.0,0.0,-44.0,515,515,0,-70,-52,-4684,77,3.0,
03/31/2015,1700,509,457,587,694,-223.0,116,147,84,0.0,-15,78,0,-2844,-502,0,0,0,-502,-502,0,0,0,0,-257,0,-257,0,-2085,371,0,-47,,,,423,423,0,-5,-123,-896,119,3.0,
06/30/2015,1880,715,459,903,763,-66.0,206,-197,-282,0.0,31,54,0,-564,-549,0,0,0,-549,-549,0,0,0,0,-25,0,-25,0,10,342,0,-37,,,,386,386,0,-7,46,1704,40,2.0,
09/30/2015,2192,891,486,977,757,-383.0,603,-162,-207,0.0,-9,54,0,-3300,-780,0,0,0,-780,-780,0,0,0,0,-27,0,-27,0,-2493,315,0,-23,,,,346,346,0,-8,-22,-815,40,3.0,
12/31/2015,2827,1555,543,1086,746,-123.0,463,-357,-568,0.0,11,200,0,-2726,-692,0,0,0,-692,-692,0,0,0,0,-4,0,-4,0,-2030,554,0,-12,,,,566,566,0,0,-56,599,71,2.0,
03/31/2016,3477,1732,552,1052,746,-77.0,383,141,267,0.0,2,-128,0,-1676,-1132,0,0,0,-1132,-1132,0,0,0,0,-1,0,-1,0,-543,-310,0,-312,,,,0,0,0,2,58,1549,170,11.0,
06/30/2016,3665,2276,585,1038,817,-101.0,322,-234,-492,0.0,-41,299,0,-4971,-995,0,0,0,-995,-995,0,0,0,0,-19,0,-19,0,-3957,4,0,0,0.0,0.0,0.0,0,0,0,4,-46,-1348,237,0.0,
09/30/2016,4036,2620,591,883,824,-23.0,82,-58,-253,0.0,18,177,0,-3117,-1095,0,0,0,-1095,-1095,0,0,0,0,-61,0,-61,0,-1961,-8,0,0,0.0,0.0,0.0,0,0,0,-8,19,930,357,0.0,
12/31/2016,4930,3561,614,1157,831,-256.0,582,-402,-1011,0.0,35,574,0,-1975,-1269,0,0,0,-1269,-1269,0,0,0,0,-41,0,-41,0,-665,4,0,0,0.0,0.0,0.0,0,0,0,4,-94,2865,446,0.0,
03/31/2017,5058,3059,671,1036,867,-84.0,253,292,609,0.0,-10,-307,0,-5920,-1271,0,0,0,-1271,-1271,0,0,0,0,0,0,0,0,-4649,-992,0,0,0.0,0.0,0.0,-228,0,-228,-764,28,-1826,664,,
06/30/2017,5360,3890,728,1279,1032,26.0,221,-537,-386,0.0,-28,-123,0,-5466,-1444,0,0,0,-1444,-1444,0,0,0,0,-8,0,-8,0,-4014,-869,0,0,0.0,0.0,0.0,-150,0,-150,-719,94,-881,695,,
09/30/2017,6128,4704,773,1165,1010,-94.0,249,-514,-458,0.0,31,-87,0,-3729,-1755,0,0,0,-1755,-1755,0,0,0,0,-98,0,-98,0,-1876,-1532,0,0,0.0,0.0,0.0,-640,0,-640,-892,70,937,434,,
12/31/2017,7670,4266,853,3146,814,-225.0,2557,-595,-1374,0.0,50,729,0,-5003,-2262,0,0,0,-2262,-2262,0,0,0,0,-17,0,-17,0,-2724,-1842,0,0,0.0,0.0,0.0,-958,0,-958,-884,40,865,324,0.0,
03/31/2018,7860,4987,949,791,955,-47.0,-117,1133,788,0.0,1,344,0,-1287,-2812,0,0,0,-2812,-2812,0,0,0,0,0,0,0,0,1525,-2603,0,0,0.0,0.0,0.0,-1774,0,-1774,-829,36,4006,736,0.0,
06/30/2018,6299,5106,1034,1238,1186,101.0,-49,-1079,-627,0.0,49,-501,0,-2383,-3459,0,0,0,-3459,-3459,0,0,0,0,-16,0,-16,0,1092,-4272,0,0,0.0,0.0,0.0,-3349,0,-3349,-923,-186,-542,1545,,
09/30/2018,7496,5137,1107,1283,1040,30.0,213,-31,-489,0.0,100,358,0,-4248,-3343,0,0,0,-3343,-3343,0,0,0,0,0,0,0,0,-905,-5158,0,0,0.0,0.0,0.0,-4256,0,-4256,-902,-14,-1924,447,,
12/31/2018,7684,6882,1225,391,971,201.0,-781,-814,-1564,0.0,133,617,0,-3749,-4366,0,0,0,-4366,-4366,0,0,0,0,0,0,0,0,617,-3541,0,0,0.0,0.0,0.0,-3500,0,-3500,-41,-14,380,1034,1.0,
03/31/2019,9308,2429,1355,1313,1010,183.0,120,4211,1070,0.0,-96,3237,0,-6768,-3837,0,0,0,-3837,-3837,0,0,0,0,-50,0,-50,0,-2881,-1423,0,-125,0.0,0.0,-125.0,-613,0,-613,-685,-44,1073,682,2.0,
06/30/2019,8615,2616,1502,2900,1303,1.0,1596,1597,-1006,0.0,8,2595,0,-4010,-3633,0,0,0,-3633,-3633,0,0,0,0,0,0,0,0,-377,-1830,0,-142,0.0,0.0,-142.0,-1144,0,-1144,-544,26,2801,1014,3.0,
09/30/2019,9307,6091,1416,1903,1249,175.0,479,-103,-328,0.0,128,97,0,-5050,-3532,0,0,0,-3532,-3532,0,0,0,0,0,0,0,0,-1518,-2019,0,-144,0.0,0.0,-144.0,-1148,0,-1148,-727,-156,2082,832,4.0,
12/31/2019,9083,7349,1468,124,1273,-395.0,-754,142,-1697,0.0,112,1727,0,-4036,-4100,0,0,0,-4100,-4100,0,0,0,0,-445,0,-445,0,509,-2025,0,-141,0.0,0.0,-141.0,-1296,0,-1296,-588,177,3199,2654,,
03/31/2020,11001,4902,1597,1718,1335,477.0,-94,2784,2046,0.0,-44,782,0,-4109,-3558,0,0,0,-3558,-3558,0,0,0,0,-33,0,-33,0,-518,-2022,0,-100,0.0,0.0,-100.0,-1250,0,-1250,-672,-222,4648,209,,
06/30/2020,3878,5178,1704,1483,1695,214.0,-426,-4487,-122,0.0,-56,-4309,0,-4177,-3255,0,0,0,-3255,-3255,0,0,0,0,-339,0,-339,0,-583,-2152,0,-109,0.0,0.0,-109.0,-1369,0,-1369,-674,93,-2358,1041,,
