Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/2013,1949,535,228,103,121,-18,1073,124,312,384,253,0.0,642,721,1119,1119.0,0.0,-398,-398,0,0,0,0,0,0,0,0,-65,-971,-189,-510,0.0,0.0,-510.0,-271,404.0,-675,-1,102,1722,-750.0,869.0,
12/31/2013,897,826,243,206,312,-106,-392,-54,1391,-1657,-72,0.0,-497,-597,26,26.0,0.0,-623,-623,0,0,0,0,0,0,0,0,113,-882,-232,-5,0.0,0.0,-5.0,-634,6.0,-640,-11,-60,-542,875.0,,
03/31/2014,1398,1572,234,173,-444,617,123,619,-2567,1505,566,0.0,-86,-65,507,507.0,0.0,-572,-572,0,0,0,0,0,0,0,0,13,-1355,-229,-8,0.0,0.0,-8.0,-660,,-660,-458,-31,-74,26.0,12.0,
06/30/2014,830,863,239,-165,-11,-154,-107,-910,1003,163,-363,,-361,-411,150,150.0,0.0,-561,-561,0,0,0,0,0,0,0,0,18,-878,-281,-9,0.0,0.0,-9.0,-608,0.0,-608,20,39,-370,1067.0,111.0,
09/30/2014,429,1180,249,-172,-72,-100,-828,1101,-772,-1369,212,0.0,-1381,-1508,6,6.0,0.0,-1514,-1514,0,0,0,0,0,0,0,0,127,-778,-277,-13,0.0,0.0,-13.0,-931,1.0,-932,443,-118,-1848,641.0,8.0,
12/31/2014,872,1147,273,-340,39,-379,-208,1416,2251,-3622,-253,0.0,-468,-545,581,581.0,0.0,-1126,-1126,0,0,0,0,0,0,0,0,77,1649,-275,2468,0.0,2487.0,-19.0,-82,0.0,-82,-462,46,2099,451.0,107.0,
03/31/2015,1352,987,253,-360,-6,-354,472,1684,-834,-349,-29,0.0,-1038,-1090,0,,0.0,-1090,-1090,0,0,0,0,0,0,0,0,52,-58,-272,274,0.0,1169.0,-895.0,-40,384.0,-424,-20,-73,183,,,
06/30/2015,2779,1999,527,113,-81,194,140,918,-747,394,-425,0.0,-2252,-2299,0,,,-2299,-2299,0,0,0,0,0,0,0,0,47,-701,-574,265,,1169.0,-904.0,-374,384.0,-758,-18,56,-118,,,
09/30/2015,1437,1578,270,-378,-44,-334,-33,1240,-300,-1530,557,0.0,-964,-919,68,68.0,0.0,-987,-987,0,0,0,0,0,0,0,0,-45,-699,-300,-14,0.0,0.0,-14.0,-375,0.0,-375,-10,-41,-267,,,
12/31/2015,1497,650,281,894,654,240,-328,-29,903,-1164,-38,,-2522,-2476,2,2.0,0.0,-2478,-2478,0,0,0,0,0,0,0,0,-46,-717,-298,-8,,0.0,-8.0,-348,0.0,-348,-63,-6,-1748,,,
03/31/2016,258,385,280,57,154,-97,-464,524,-620,98,-466,0.0,-862,-745,5,5.0,0.0,-750,-750,0,0,0,0,0,0,0,0,-117,-783,-296,-50,0.0,50.0,-100.0,-422,0.0,-422,-15,36,-1351,,,
06/30/2016,1155,496,290,-226,37,-263,595,-910,84,1414,7,0.0,-750,-610,10,10.0,0.0,-620,-620,0,0,0,0,0,0,0,0,-140,132,-329,34,0.0,100.0,-66.0,429,669.0,-240,-2,-28,509,,,
09/30/2016,883,511,293,-260,276,-536,339,571,26,-487,229,0.0,-551,-517,144,144.0,0.0,-661,-661,0,0,0,0,0,0,0,0,-34,-230,-329,-2,0.0,250.0,-252.0,123,303.0,-180,-22,3,105,,,
12/31/2016,667,163,305,168,145,23,31,-1443,726,554,194,0.0,-995,-816,0,0.0,0.0,-816,-816,0,0,0,0,0,0,0,0,-179,703,-328,1275,0.0,1690.0,-415.0,-166,0.0,-166,-78,-1,374,,,
03/31/2017,-549,535,315,-102,493,-595,-1297,621,-1222,-496,-200,0.0,158,-461,9,9.0,0.0,-470,-470,0,0,0,0,0,0,0,0,619,-686,-326,-61,0.0,712.0,-773.0,-241,40.0,-281,-58,2,-1075,,,
06/30/2017,1865,550,320,354,264,90,641,103,175,188,175,0.0,-453,-416,42,42.0,0.0,-458,-458,0,0,0,0,0,0,0,0,-37,-904,-360,-246,0.0,1891.0,-2137.0,-248,131.0,-379,-50,17,525,,,
09/30/2017,401,823,337,-564,27,-591,-195,-757,-181,772,-29,0.0,-381,-353,14,14.0,0.0,-367,-367,0,0,0,0,0,0,0,0,-28,-612,-356,229,0.0,480.0,-251.0,-444,23.0,-467,-41,-22,-614,,,
12/31/2017,1931,3198,346,-2526,-2670,144,913,-1149,1052,689,321,0.0,-470,-516,21,21.0,0.0,-537,-537,0,0,0,0,0,0,0,0,46,91,-353,-92,0.0,425.0,-517.0,583,1046.0,-463,-47,20,1572,,,
03/31/2018,488,524,336,443,101,342,-815,1366,-1330,-552,-299,0.0,-357,-311,17,17.0,0.0,-328,-328,0,0,0,0,0,0,0,0,-46,-2409,-327,1502,0.0,1509.0,-7.0,-3494,9.0,-3503,-90,1,-2277,,,
06/30/2018,2364,1339,337,-4,28,-32,692,-1062,-207,1863,98,0.0,-464,-526,12,12.0,0.0,-538,-538,0,0,0,0,0,0,0,0,62,-841,-372,-253,0.0,0.0,-253.0,-152,58.0,-210,-64,-17,1042,,,
09/30/2018,582,1492,346,227,100,127,-1483,-782,-641,-31,-29,0.0,-719,-769,10,10.0,0.0,-779,-779,0,0,0,0,0,0,0,0,50,-819,-370,-29,0.0,85.0,-114.0,-349,86.0,-435,-71,-4,-960,,,
12/31/2018,4139,2240,337,229,23,206,1333,1798,1976,-2826,385,0.0,-931,-976,18,18.0,0.0,-994,-994,0,0,0,0,0,0,0,0,45,-1098,-367,-180,0.0,590.0,-770.0,-483,14.0,-497,-68,-15,2095,,,
03/31/2019,-478,204,331,388,179,209,-1401,-1170,-1790,2466,-907,0.0,-1012,-1015,82,82.0,0.0,-1097,-1097,0,0,0,0,0,0,0,0,3,-284,-364,133,0.0,725.0,-592.0,-304,40.0,-344,251,8,-1766,,,
06/30/2019,1930,1424,334,-79,74,-153,251,636,241,-1098,472,0.0,-574,-616,15,15.0,0.0,-631,-631,0,0,0,0,0,0,0,0,42,-787,-406,130,0.0,135.0,-5.0,-444,2.0,-446,-67,-3,566,,,
09/30/2019,1662,712,336,765,-138,903,-151,-375,-455,410,269,0.0,-846,-846,21,21.0,0.0,-867,-867,0,0,0,0,0,0,0,0,0,-331,-402,491,0.0,898.0,-407.0,-342,106.0,-448,-78,-36,449,,,
12/31/2019,1694,736,340,147,68,79,471,-1774,1345,573,176,0.0,-1256,-1260,18,18.0,0.0,-1278,-1278,0,0,0,0,0,0,0,0,4,-1109,-398,-278,0.0,25.0,-303.0,-355,66.0,-421,-78,17,-654,,,
03/31/2020,217,-2496,342,2890,-47,2937,-519,3900,-1620,-3239,440,0.0,-877,-922,1,1.0,0.0,-923,-923,0,0,0,0,0,0,0,0,45,276,-396,1192,0.0,1199.0,-7.0,-435,8.0,-443,-85,-9,-393,,,
06/30/2020,764,-141,343,468,26,442,94,-86,204,118,-142,0.0,-1147,-939,0,0.0,0.0,-939,-939,0,0,0,0,0,0,0,0,-208,1047,-393,1497,0.0,2031.0,-534.0,0,0.0,0,-57,5,669,,,
