Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,7.9,54.099998,35.700001,9.2,,,9.2,-91.099998,,,-91.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,77.900002,70.0,37.299999,-149.199997,,,-149.199997,119.800003,,,119.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,143.800003,45.900002,40.599998,183.800003,,,183.800003,-126.5,,,-126.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,106.400002,37.0,45.400002,-3.8,,,-3.8,27.799999,,,27.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.400002,,,
03/31/1991,-64.699997,41.299999,42.099998,37.799999,,,37.799999,-185.899994,,,-185.899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,73.099998,52.799999,45.299999,15.8,,,15.8,-40.799999,,,-40.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,231.100006,39.5,46.799999,18.5,,,18.5,126.300003,,,126.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,117.5,29.4,48.799999,-29.1,,,-29.1,68.400002,,,68.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5,,,
03/31/1992,-29.0,-122.0,45.0,176.0,,,176.0,-128.0,,,-128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,84.0,74.0,48.0,23.0,,,23.0,-61.0,,,-61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,222.0,51.0,54.0,20.0,,,20.0,97.0,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,124.0,-8.0,56.0,7.0,,,7.0,69.0,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,,,
03/31/1993,-26.0,39.0,53.0,56.0,,,56.0,-174.0,,,-174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,89.0,63.0,55.0,41.0,,,41.0,-70.0,,,-70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,143.0,-21.0,56.0,2.0,,,2.0,106.0,,,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,152.0,26.0,62.0,-14.0,,,-14.0,78.0,,,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,
03/31/1994,12.0,67.0,57.0,20.0,,,20.0,-132.0,,,-132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,101.0,95.0,57.0,23.0,,,23.0,-74.0,,,-74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,256.0,55.0,57.0,24.0,,,24.0,120.0,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,155.0,47.0,60.0,-45.0,,,-45.0,93.0,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,,,
03/31/1995,-5.0,79.0,55.0,36.0,,,36.0,-175.0,,,-175.0,,,-63.0,,,,-63.0,,,,,,,,,,63.0,,,,,,,,,,,,,,,
