Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/30/1989,5.054,5.571,1.499,-0.124,,,-0.124,-1.892,,,,-1.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1989,12.797,7.509,1.502,0.051,,,0.051,3.735,,,,3.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1989,2.282,7.996,1.513,0.952,,,0.952,-8.179,,,,-8.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1990,17.718,8.605,1.424,0.573,,,0.573,7.116,,,,7.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.718,,,
06/30/1990,15.765,8.27,1.56,0.331,,,0.331,5.604,,,,5.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,-3.049,9.078,1.592,0.028,,,0.028,-13.747,,,,-13.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,3.51,9.715,1.603,1.257,,,1.257,-9.065,,,,-9.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1991,11.832,10.806,2.639,0.22,,,0.22,-1.833,,,,-1.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,13.047,10.758,2.499,-1.386,,,-1.386,1.176,,,,1.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,1.077,12.269,2.556,0.238,,,0.238,-13.986,,,,-13.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,13.587,12.701,2.582,1.623,,,1.623,-3.319,,,,-3.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1992,13.066,13.841,2.674,-3.155,,,-3.155,-0.294,,,,-0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.066,,,
06/30/1992,11.45,13.969,2.581,-0.691,,,-0.691,-4.409,,,,-4.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,7.906,15.797,2.622,-0.207,,,-0.207,-10.306,,,,-10.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.906,,,
12/31/1992,3.823,16.739,2.571,-6.206,,,-6.206,-9.281,,,,-9.281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,9.859,17.802,2.877,-19.436001,,,-19.436001,-2.161,,,,-2.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.859,,,
06/30/1993,35.388,17.544001,2.562,0.512,,,0.512,14.77,,,,14.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,-6.863,19.547001,2.556,0.173,,,0.173,-29.139,,,,-29.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,17.648001,20.809,2.731,-0.591,,,-0.591,-5.301,,,,-5.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,24.291,22.298,2.829,-10.621,,,-10.621,9.785,,,,9.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.291,,,
06/30/1994,13.887,22.143999,2.757,-0.628,,,-0.628,-10.386,,,,-10.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,18.524,24.565001,4.214,-4.73,,,-4.73,-5.525,,,,-5.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,22.813999,25.719999,3.482,-1.224,,,-1.224,-5.164,,,,-5.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,11.076,27.719999,3.598,-5.407,,,-5.407,-14.835,,,,-14.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.076,,,
06/30/1995,55.606998,26.555,3.961,-0.295,,,-0.295,25.386,,,,25.386,,,-2.787,,,,-2.787,,,,,,,,,,2.787,,,,,,,,,,,,,,,
09/30/1995,-13.014,29.188999,3.705,-0.358,,,-0.358,-45.549999,,,,-45.549999,,,-3.319,,,,-3.319,,,,,,,,,,3.319,,,,,,,,,,,,,,,
12/31/1995,10.282,24.871,3.964,0.357,,,0.357,-18.91,,,,-18.91,,,-2.793,,,,-2.793,,,,,,,,,,2.793,,,,,,,,,,,,,,,
03/31/1996,-58.637001,23.629999,4.889,-6.715,,,-6.715,-80.441002,,,,-80.441002,,-2.746,-2.746,,,,-2.746,,,,,,,,,,0.0,,,,,,,,,,,,-61.383001,,,
06/30/1996,96.434998,21.865999,4.513,-27.084,,,-27.084,97.139999,,,,97.139999,,,-2.565,,,,-2.565,,,,,,,,,,2.565,,,,,,,,,,,,,,,
09/30/1996,-38.925999,5.573,4.924,0.553,,,0.553,-49.976002,,,,-49.976002,,,-2.445,,,,-2.445,,,,,,,,,,2.445,,,,,,,,,,,,,,,
12/31/1996,13.372,-32.313,4.747,0.135,,,0.135,40.803001,,,,40.803001,,,-2.345,,,,-2.345,,,,,,,,,,2.345,,,,,,,,,,,,,,,
03/31/1997,62.469002,-18.667,5.001,-0.797,,,-0.797,76.931999,,,,76.931999,,-2.3,-2.3,,,,-2.3,,,,,,,,,,0.0,,,,,,,,,,,,60.169002,,,
06/30/1997,10.824,0.659,5.007,-1.124,,,-1.124,6.282,,,,6.282,,-2.534,0.323,1.875,,,-1.552,,,,,,,,,,-2.857,-5.999,0.0,0.0,,,,-6.656,1.652,-8.308,0.657,,2.291,,,
09/30/1997,35.465,15.516,5.032,-0.762,,,-0.762,15.679,,,,15.679,,-3.266,-1.596,0.0,,,-1.596,,,,,,,,,,-1.67,-31.822999,0.0,0.0,,,,-31.604999,0.925,-32.529999,-0.218,,0.376,,,
12/31/1997,25.423,19.483999,4.984,2.666,,,2.666,-1.711,,,,-1.711,,-6.586,-1.89,0.0,,,-1.89,,,,,,,,,,-4.696,-24.874,0.0,0.0,,,,-26.207,3.064,-29.271,1.333,,-6.037,,,
03/31/1998,23.254999,1.038,5.033,-3.68,,,-3.68,20.864,,,,20.864,,-47.118999,-1.861,0.0,,,-1.861,,,,,,,,,,-45.258,14.045,0.0,0.0,,,,8.189,8.189,0.0,5.856,,-9.819,,,
06/30/1998,-28.61,6.423,5.096,-3.042,,0.983,-4.025,-37.087,2.56,-17.893,6.741,-28.495,,-11.066,-9.3,0.0,,,-9.3,,,,,,,,,,-1.766,5.14,0.0,0.0,,,,3.904,3.904,0.0,1.236,,-34.536,10.613,,
09/30/1998,17.249,10.308,5.394,-3.107,,1.045,-4.152,4.654,-5.986,11.864,5.969,-7.193,,6.268,-2.181,0.0,,,-2.181,,,,,,,,,,8.449,3.654,0.0,0.0,,,,1.059,1.059,0.0,2.595,,27.171,8.367,,
12/31/1998,-3.333,21.518,5.299,-0.915,,11.066,-11.981,-29.235,-4.673,-39.062,7.917,6.583,,11.926,-4.296,0.0,,,-4.296,,,,,,,,,,16.222,14.761,0.0,0.0,,,,6.017,6.017,0.0,8.744,,23.354,18.985,0.0,
03/31/1999,44.259,38.924,5.475,4.555,,,4.555,-4.695,,,,-4.695,,-34.342,-1.389,0.0,,,-1.389,,,,,,,,,,-32.953,25.409,0.0,0.0,,,,21.601,21.601,0.0,3.808,,35.326,-0.645,0.0,
06/30/1999,48.948,25.053,5.387,-0.068,,0.79,-0.858,18.576,13.461,-6.037,-6.202,17.354,,-50.839,-4.287,0.0,,,-4.287,,,,,,,,,,-46.552,-0.404,0.0,0.0,,,,1.265,1.265,0.0,-1.669,,-2.295,4.647,0.0,
09/30/1999,16.333,27.95,6.191,9.553,,12.272,-2.719,-27.361,1.278,-8.748,-21.587,1.696,,-42.237,-8.909,0.0,,,-8.909,,,,,,,,,,-33.328,4.227,0.0,0.0,,,,2.017,2.017,0.0,2.21,,-21.677,5.735,0.0,
12/31/1999,29.753,31.756,7.733,-0.886,,12.128,-13.014,-8.85,-0.072,-24.13,-28.344,43.696,,-0.292,-6.476,0.0,,,-6.476,,,,,,,,,,6.184,19.289,0.0,0.0,,,,9.435,9.435,0.0,9.854,,48.75,2.664,0.0,
03/31/2000,77.51,27.929,21.333,-21.025,,,-21.025,49.273,,,,49.273,,-16.828,-15.65,0.0,,,-15.65,,,,,,,,,,-1.178,16.171999,0.0,0.0,,,,6.578999,6.578999,0.0,9.593,,76.854,-3.136,0.0,
06/30/2000,-32.293,28.258,10.231,-0.524,,-0.287,-0.237,-70.258,-18.977,3.512,-17.785,-37.008,,-3.182,-5.17,0.0,,,-5.17,,,0.0,0.0,0.0,,,,,1.988,34.624,0.0,0.0,,,,32.718,32.718,0.0,1.906,,-0.851,18.935,0.0,
09/30/2000,56.291,51.737999,10.945,11.532,,,11.532,-17.924,,,,-17.924,,-41.339001,-7.672,0.0,,,-7.672,,,0.0,0.0,0.0,,,,,-33.667001,-2.88,0.0,0.0,,,,4.492,4.492,0.0,-7.372,,12.072,10.652,0.0,
12/31/2000,113.922,65.913,10.765,66.508,,2.02,64.488,-29.264,21.907,-72.364,-8.466,29.659,,-17.425,-7.105,0.0,,,-7.105,,,0.0,0.0,0.0,,,,,-10.32,8.73,0.0,0.0,,,,5.319,5.319,0.0,3.411,,105.227,0.02,0.0,
03/31/2001,42.336,69.187001,11.345,-7.11,,-11.245,4.135,-31.086,-26.712,-17.307,-3.804,16.737,,-86.491999,-10.925,0.0,,,-10.925,,,0.0,0.0,0.0,,,,,-75.566999,4.657,0.0,0.0,,,,7.371,7.371,0.0,-2.714,,-39.499,-0.395,0.0,
