Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,2764.899902,4184.0,-1419.099976,139.699997,93.5,2998.100098,15.7,0,0,288.799988,261.799988,0.0,16.1,582.400024,43.700001,589.200012,,295.399994,160.199997,1088.500004,4669.0,,87.300003,404.299988,93.199997,80.599998,122.0,787.400024,800.0,152.699997,1157.099976,165.0,2274.799927,652.200012,0,721.099976,233.5,0,1606.799988,4669.0,
06/30/1990,,2783.399902,4238.600098,-1455.199951,137.199997,93.0,3013.600098,13.6,0,0,334.299988,253.100006,0.0,37.599998,638.599976,47.099998,623.299988,,340.100006,188.699997,1199.199989,4851.399902,,85.0,458.399994,107.199997,71.599998,121.900002,844.099976,817.099976,150.5,1265.400024,151.600006,2384.599976,658.200012,0,731.0,233.5,0,1622.700012,4851.399902,
09/30/1990,,2812.300049,4296.799805,-1484.5,128.399994,84.199997,3024.899902,9.4,0,0,351.5,211.0,0.0,26.799999,598.700012,50.5,671.700012,,318.899994,271.200012,1312.300018,4935.899902,,94.800003,445.700012,85.900002,121.599998,102.5,850.5,825.700012,147.899994,1305.5,153.399994,2432.5,664.200012,0,755.200012,233.5,0,1652.900024,4935.899902,
12/31/1990,,2851.300049,4355.200195,-1503.900024,141.199997,84.199997,3076.699951,13.2,0,0,358.899994,206.199997,0.0,22.0,600.299988,55.200001,682.400024,,343.700012,287.600006,1368.900043,5045.899902,,102.900002,578.099976,75.400002,59.099998,114.699997,930.200012,822.599976,147.899994,1326.199951,161.199997,2457.899902,670.5,0,753.799988,233.5,0,1657.799988,5045.899902,
03/31/1991,,2819.5,4370.299805,-1550.800049,184.5,79.699997,3083.699951,10.5,0,0,389.700012,207.199997,0.0,29.299999,636.700012,57.5,688.400024,,357.200012,278.399994,1381.500031,5101.899902,,86.099998,628.5,63.200001,89.599998,134.100006,1001.5,823.5,145.600006,1297.099976,172.300003,2438.5,677.0,0,751.400024,233.5,0,1661.900024,5101.899902,
06/30/1991,,2817.800049,4410.0,-1592.199951,214.899994,74.099998,3106.800049,12.3,0,0,328.399994,200.5,0.0,29.0,570.200012,61.0,786.900024,,349.899994,285.399994,1483.200012,5160.200195,,89.900002,524.799988,76.800003,93.599998,136.199997,921.299988,825.0,143.399994,1304.800049,178.600006,2451.800049,796.599976,0,757.0,233.5,0,1787.099976,5160.200195,
09/30/1991,,2822.699951,4450.799805,-1628.099976,243.300003,66.400002,3132.399902,112.699997,0,0,368.899994,186.899994,0.0,32.299999,700.799988,64.699997,665.200012,,349.600006,286.100006,1365.600021,5198.799805,,166.699997,476.799988,80.800003,129.300003,148.600006,1002.200012,827.200012,141.100006,1210.800049,188.899994,2368.0,804.299988,0,790.799988,233.5,0,1828.599976,5198.799805,
12/31/1991,,2886.800049,4544.5,-1657.699951,241.5,65.0,3193.300049,23.200001,0,0,240.5,185.399994,0.0,37.0,486.100006,69.900002,659.200012,,348.299988,268.100006,1345.500008,5024.899902,,67.800003,78.400002,93.900002,63.099998,162.699997,465.899994,829.5,138.100006,1581.099976,191.600006,2740.299927,811.599976,0,776.099976,231.0,0,1818.699951,5024.899902,
03/31/1992,,2850.399902,4557.299805,-1706.900024,328.100006,73.0,3251.5,15.7,0,0,213.100006,196.399994,0.0,48.400002,473.600006,76.099998,635.200012,,361.0,251.100006,1323.400017,5048.5,,68.300003,124.400002,79.699997,112.699997,172.399994,557.5,824.299988,135.899994,1510.0,200.100006,2670.300049,822.700012,0,767.0,231.0,0,1820.700012,5048.5,
06/30/1992,,2858.199951,4607.399902,-1749.199951,377.799988,78.099998,3314.100098,18.299999,0,0,235.800003,198.699997,0.0,38.400002,491.200012,80.099998,626.5,,371.299988,256.799988,1334.699974,5140.0,,76.599998,175.199997,103.199997,88.199997,138.600006,581.799988,828.700012,133.5,1484.0,201.300003,2647.5,918.700012,0,761.0,231.0,0,1910.700012,5140.0,
