Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,1066.030029,,-888.320007,,177.710022,,-101.779999,,,75.93,-20.9,,24.82,,-0.36,,-3.56,55.030001,-21.459999,33.57,,,,33.570001,,33.57,-3.424,,30.146,30.146,,38.068001,0.79,0.79,,38.068001,0.79,0.79,0.79,
06/30/1990,1050.709961,,-889.530029,,161.179932,,-105.269997,,,55.91,-18.150001,,26.43,,-0.13,,-8.15,37.759999,-14.73,23.030001,,,,23.03,,23.030001,-3.456,,19.574001,19.574001,,38.050999,0.52,0.52,,38.050999,0.52,0.52,0.52,
09/30/1990,1054.01001,,-901.900024,,152.109985,,-101.190002,,,50.919998,-28.199999,,29.049999,,0.11,,-0.96,22.719999,-8.86,13.86,,,,13.859999,,13.86,-3.379,,10.481,10.481,,38.034,0.27,0.27,,38.034,0.27,0.27,0.27,
12/31/1990,1015.169922,,-851.489929,,163.679993,,-111.189995,,,52.490002,-46.600003,,36.320004,,-0.14,,10.419999,5.889999,-1.080003,4.809997,0.0,,,4.809996,0.0,4.809997,-12.089,,-7.279003,-7.279003,,37.947254,0.04,0.04,,37.947254,0.04,0.04,0.04,
03/31/1991,992.72998,,-882.26001,,110.469971,,-102.68,,,7.79,-34.750002,,42.740002,,,,-7.99,-26.960002,10.11,-16.85,,,,-16.850002,,-16.85,-3.393,,-20.243,-20.243,,37.948002,-0.53,-0.53,,37.948002,-0.53,-0.53,-0.53,
09/30/1991,1016.690002,,-943.049988,,73.640015,,-105.25,,,-31.610001,8.800002,,44.82,,0.1,,-53.720001,-22.809999,8.55,-14.26,,,,-14.259999,,-14.26,-3.433,,-17.693,-17.693,,37.946999,-0.47,-0.47,,37.946999,-0.47,-0.47,-0.47,
12/31/1991,963.200012,,-877.859985,,85.340027,,-102.399986,,,-17.059998,-9.21,,44.409996,,-0.81,,-34.389996,-26.269998,10.489998,-15.779995,0.0,,,-15.78,0.0,-15.779995,-11.953,,-27.732995,-27.732995,,37.942501,-0.73,-0.73,-0.73,37.942501,-0.73,-0.73,-0.73,
03/31/1992,953.929993,,-895.25,,58.679993,,-90.639999,,,-31.9601,-38.48,,43.09,,-0.71,,-3.9,-70.4401,27.120001,-43.320099,73.449997,,,-116.770096,0.0,-116.769997,-6.097,,-122.866997,-122.866997,,37.944,-3.24,-1.3,,37.944,-3.24,-1.3,-1.3,
06/30/1992,922.200012,,-881.530029,,40.669983,,-84.459999,,,-43.7901,-31.260001,,41.700001,,-0.94,,-9.5,-75.050101,29.629999,-45.420101,0.0,,,-45.420102,0.0,-45.420101,-7.225,,-52.645101,-52.645101,,37.943001,-1.39,-1.39,,37.943001,-1.39,-1.39,-1.39,
09/30/1992,934.5,,-882.210022,,52.289978,,-79.510002,,,-27.219999,-31.280001,,41.060001,,-3.45,,-6.33,-58.500001,22.809999,-35.689999,0.0,,,-35.690001,0.0,-35.689999,-7.205,,-42.894999,-42.894999,,37.943001,-1.13,-1.13,,37.943001,-1.13,-1.13,-1.13,
12/31/1992,904.960083,,-830.7099,,74.250183,,-80.560013,,,-6.309799,-42.209996,,40.599995,,-1.49,,3.100001,-48.519795,18.920004,-29.5998,44.950005,,,-74.549796,0.0,-29.599899,-16.043999,,-45.643898,-45.643898,,37.941002,-1.2,-0.78,-0.78,37.941002,-1.2,-0.78,-0.78,
03/31/1993,984.039978,,-895.75,,88.289978,,-80.300003,,,7.99,-27.509998,,38.189999,,0.62,,-11.3,-19.519999,7.42,-12.1,0.0,,,-12.099999,0.0,-12.1,-9.173,,-21.273001,-21.273001,,37.948002,-0.56,-0.56,,37.948002,-0.56,-0.56,-0.56,
06/30/1993,973.98999,,-897.390015,,76.599976,,-80.699997,,,-4.1,-31.63,,36.84,,-0.94,,-4.27,-35.73,18.6,-17.129999,0.0,,,-17.13,0.0,-17.129999,-11.213,,-28.342999,-28.342999,,37.950001,-0.72,-0.72,,37.950001,-0.72,-0.72,-0.72,
09/30/1993,1003.369995,,-926.880005,,76.48999,,-80.839996,,,-4.35001,-25.999999,,37.689999,,-1.71,,-9.98,-30.350009,6.12,-24.23,0.0,,,-24.230009,0.0,-24.23,-9.183,,-33.412999,-33.412999,,37.952999,-0.91,-0.91,,37.952999,-0.91,-0.91,-0.91,
12/31/1993,996.900085,,-920.98999,,75.910095,,-79.809998,,,-3.89999,-36.09,,35.59,,0.42,,0.08,-39.98999,16.310001,-23.68,0.0,,,-23.679989,0.0,-23.68,-13.507,,-37.187,-37.187,,37.950001,-0.98,-0.98,-0.98,37.950001,-0.98,-0.98,-0.98,
03/31/1994,941.299988,,-884.669983,,56.630005,,-74.18,,,-17.549999,-38.499999,,34.939999,,1.53,,2.03,-56.049998,18.450001,-37.599998,0.0,,,-37.599997,0.0,-37.599998,-13.648,,-51.247998,-51.247998,,38.02,-1.35,-1.35,,38.02,-1.35,-1.35,-1.35,
06/30/1994,1000.25,,-900.099976,,100.150024,,-88.019997,,,12.13,-42.640002,,36.740002,,-0.12,,6.02,-30.510002,11.35,-19.16,0.0,,,-19.160001,0.0,-19.16,-13.628,,-32.788,-32.788,,38.037998,-0.86,-0.86,,38.037998,-0.86,-0.86,-0.86,
09/30/1994,1089.959961,,-952.97998,,136.97998,,-99.910004,,,37.07,-55.669999,,38.349998,,-1.28,,18.6,-18.599999,-13.11,-31.709999,0.0,,,-31.709999,0.0,-31.709999,-13.679,,-45.388999,-45.388999,,38.111,-1.19,-1.19,,38.111,-1.19,-1.19,-1.19,
12/31/1994,1108.880127,,-952.409973,,156.470154,,-74.860001,,,81.610001,-41.200004,,37.770004,,0.0,,3.43,40.409997,-14.550001,25.859997,0.0,,,25.859996,0.0,25.859997,-13.630999,,12.228998,12.228998,,38.110001,0.32,0.32,0.32,38.110001,0.32,0.32,0.32,
03/31/1995,1222.959961,,-1002.909973,,220.049988,,-97.82,,,122.230003,-29.48,,37.23,,0.0,,-7.75,92.750004,-35.709999,57.040001,0.0,,,57.040005,0.0,57.040001,-6.418,,50.622001,50.622001,,54.355999,0.93,0.93,,61.257,0.85,0.85,0.85,
06/30/1995,1270.199951,,-991.840027,,278.359924,,-105.160004,,,173.199997,14.7,,35.07,,-0.04,,-49.73,187.899997,-80.639999,107.260002,0.0,,,107.259997,-1.34,105.919998,-6.359,,99.560998,99.560998,,54.547001,1.82,1.82,,61.405998,1.64,1.64,1.64,
09/30/1995,1339.109985,,-1029.890015,,309.219971,,-112.169998,,,197.050003,-6.210002,,33.080002,,0.02,,-26.889999,190.840001,-70.169998,120.669998,0.0,,,120.670002,-2.19,118.480003,-6.403,,112.077003,112.077003,,54.886002,2.03,2.03,,61.667,1.83,1.83,1.83,
12/31/1995,1241.960083,,-981.239868,,260.720215,,-121.110008,,,139.610016,-21.690003,,29.750004,,0.32,,-8.380001,117.920013,-44.769997,73.149994,0.0,,,73.150016,-2.73,70.419983,-25.692001,,44.727982,44.727982,,56.323002,0.79,0.79,0.79,61.074001,0.79,0.79,0.79,
03/31/1996,1227.599976,,-1022.960022,,204.639954,,-135.809998,,,68.830002,-22.69,,30.559999,,0.25,,-8.12,46.140002,-17.83,28.309999,0.0,,,28.310002,-2.8,25.51,-9.849,,15.661,15.661,,48.400002,0.32,0.32,0.32,53.403,0.3,0.3,0.3,
06/30/1996,1261.51001,,-1115.449951,,146.060059,,-139.520004,,,6.54,-31.059999,,32.889999,,0.41,,-2.24,-24.519999,10.18,-14.34,0.0,,,-14.339999,-2.61,-16.950001,-9.791,,-26.741001,-26.741001,,48.080002,-0.55,-0.55,-0.55,48.080002,-0.55,-0.55,-0.55,
