Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Free Cash Flow,Price/Share,Market Cap,Market Cap / Deposits,Enterprise Value,EV/Total Revenues,EV/EBITDA,Source: Bloomberg
06/30/1994,6.122449,,,,0.608503,,0.167159,,3.75,1583.325005,0.41136,109916.325005,11.588437,16.648944,
08/31/1994,10.220126,16.661054,16.670927,16.646874,0.647108,,0.183528,,4.0625,1716.130028,0.525775,113599.130028,12.036356,16.647,
11/30/1994,17.296512,16.603202,16.650869,14.916144,0.578713,,0.174282,,3.71875,1555.00278,0.508171,102100.00278,11.109902,14.913819,
02/28/1995,23.848684,14.937258,15.152059,14.900717,0.696826,,0.197253,,4.53125,1893.971925,0.287969,116260.971925,11.616804,15.151958,
05/31/1995,18.287037,15.131266,15.187706,12.944232,0.746068,,0.19816,,4.9375,2064.36878,0.300753,111696.36878,10.186627,12.9443,
08/31/1995,15.75,12.932257,12.985183,10.790447,0.845085,,0.222607,,5.90625,2470.182718,0.287598,103686.182718,8.727059,10.790528,
11/30/1995,12.928571,10.761901,10.797245,9.494064,0.791239,,0.190547,1.408871,5.65625,2365.805795,0.37487,104567.805795,7.759558,9.494081,
02/29/1996,11.098655,9.513123,10.343396,9.471518,0.84095,,0.207178,6.612198,6.1875,2535.46427,0.297415,116455.46427,8.469488,10.338731,
05/31/1996,9.107807,10.348607,10.611059,10.319027,0.804374,,0.204484,,6.125,2459.775551,0.31459,121085.775551,8.693694,10.606673,
08/31/1996,7.626354,10.583768,10.62452,9.535107,0.653601,,0.17504,,5.28125,2113.091497,0.218159,110380.091497,7.850647,9.53443,
11/30/1996,7.935967,9.571769,9.869693,9.532939,0.869155,,0.237852,,7.28125,2925.577052,0.385858,115191.577052,8.077951,9.870744,
02/28/1997,8.32302,9.911535,11.07948,9.869693,0.971738,,0.263385,,8.40625,3404.968375,0.407927,135606.968375,9.117661,11.081717,
05/31/1997,10.0,11.072347,11.127231,10.45658,1.146882,,0.31626,,10.25,4163.181,0.475901,131189.181,8.629164,10.457488,
08/31/1997,9.114583,10.474342,10.546525,10.082329,1.175198,,0.320058,,10.9375,4459.875088,0.448454,133678.875087,8.309745,10.083644,
11/30/1997,10.735138,10.118643,10.177115,9.608899,1.468542,1.531081,0.354061,,12.640625,5896.194225,0.503862,136083.194225,8.060368,9.661569,
02/28/1998,12.675351,9.652075,11.033055,9.588543,1.796012,1.868515,0.431432,,15.8125,7498.35094,0.661989,161238.35094,9.232613,11.041454,
05/31/1998,11.515828,11.093711,11.194262,10.045808,1.920429,1.994185,0.442244,,17.734375,8307.774233,0.673021,161022.774233,8.381364,10.039452,
08/31/1998,6.606544,10.053668,10.14975,9.759461,1.046231,1.08708,0.229151,,9.84375,4593.999257,0.426318,171592.999257,8.287115,9.758474,
11/30/1998,9.67118,9.717097,9.858831,8.094342,1.261465,1.308821,0.303846,,12.5,5682.899857,0.617505,138553.899857,6.964607,8.085545,
02/28/1999,10.0,8.112909,9.63642,8.032213,1.332876,1.379531,0.322694,,13.25,6305.834,0.764807,165141.834,8.2965,9.652901,
05/31/1999,10.365275,9.696496,10.817944,9.632472,1.324958,1.361655,0.34453,,13.65625,6538.667125,0.978989,178470.667125,9.255337,10.820339,
08/31/1999,8.437991,10.853123,12.408269,10.774074,1.243021,1.277467,0.361313,,13.4375,6453.7625,0.87402,187173.7625,10.349669,12.409584,
11/30/1999,9.440667,12.475198,12.649398,11.124172,1.636882,1.678277,0.488691,1.46295,19.09375,9158.355375,0.834779,174982.355375,9.214933,11.12341,
02/29/2000,7.100881,11.116584,11.559842,11.015406,1.455208,1.489038,0.42605,0.591259,18.125,8710.875,0.681549,195158.875,9.410689,11.56086,
05/31/2000,7.078555,11.562923,11.793811,5.521743,1.503453,1.536415,0.42576,1.776162,19.289062,9390.566129,0.685693,99822.566129,4.508698,5.525438,
08/31/2000,12.01488,5.814978,10.445994,5.551634,2.603676,2.656488,0.71551,9.738856,36.254891,17418.594195,1.309669,210822.594195,8.523595,10.436762,
11/30/2000,7.768417,10.401645,13.147283,9.521773,1.654615,1.697772,0.457366,,24.78125,11716.327188,1.006817,203823.327187,7.70686,9.516894,
02/28/2001,11.586498,9.785545,10.083357,9.539174,2.409335,2.47141,0.623962,,34.325,16978.58665,1.192568,220952.58665,8.226389,10.074439,
05/31/2001,12.106509,10.094462,10.224692,9.931649,2.402432,2.461267,0.65049,,35.805,17487.30522,1.504802,222265.30522,8.290697,10.144932,
08/31/2001,12.225326,10.159751,11.395539,10.04947,2.117587,2.167602,0.651618,,32.825,15693.43555,1.36762,227057.43555,9.265003,11.389318,
11/30/2001,14.256466,11.367941,12.577202,11.165794,2.025116,2.069662,0.718962,3.017878,33.075,15712.8741,1.136062,229482.8741,10.247974,12.574404,
02/28/2002,13.325472,12.583855,15.003027,12.434865,1.735733,1.776411,0.690652,1.788973,28.25,13795.605,1.140227,240738.605,12.117512,15.028317,
05/31/2002,15.482234,15.150202,17.455246,15.013679,1.810628,1.854933,0.827405,3.229037,30.5,14858.014,1.059924,247609.014,13.809761,17.453233,
08/31/2002,16.288571,17.421067,18.292397,17.274662,1.660047,1.700652,0.823711,,28.505,13627.32834,0.922948,243801.32834,14.385257,18.273222,
11/30/2002,16.329787,18.218759,18.440826,18.014874,1.721845,1.767523,0.897883,2.129095,30.7,14191.4434,0.812007,238476.4434,14.211098,18.410904,
02/28/2003,14.125,18.334466,18.881291,18.238633,1.580909,1.626293,0.812947,28.574451,27.685,13369.75094,0.563744,240675.75094,14.450661,18.898763,
05/31/2003,15.272921,19.06805,21.714425,18.835374,1.943446,1.995941,1.040061,4.831601,35.815,17364.68786,0.63126,271398.68786,16.175866,21.713632,
08/31/2003,11.332759,21.597285,21.79535,19.835097,1.703341,1.749976,0.930284,1.849936,32.865,15723.53622,0.462076,244984.53622,14.271498,19.820755,
11/30/2003,11.075153,20.016672,22.528131,19.849384,1.587673,2.247536,1.02553,11.926082,36.105,19256.89059,0.696049,274334.89059,15.869433,22.499376,
02/29/2004,11.379265,22.68396,23.673938,22.50987,1.907716,2.673689,1.203324,,43.355,24039.13356,0.803179,294928.13356,16.10573,23.673795,
05/31/2004,9.72365,23.5163,23.73603,23.3274,1.608095,2.241062,1.04348,,37.825,20633.46185,0.547452,302813.46185,15.879049,23.653606,
08/31/2004,9.621094,23.580897,23.751472,22.958813,1.522944,2.094449,1.016268,,36.945,19914.02001,0.582043,302026.02001,15.364026,22.948562,
11/30/2004,10.564943,23.061051,23.174872,21.628221,1.69201,2.231954,1.082381,,41.89,22969.04102,0.607261,312687.04102,14.714684,21.655727,
02/28/2005,10.614668,21.713893,21.857261,19.53598,1.742915,2.255381,1.068557,,45.59,25113.662904,0.613651,318463.662904,13.542425,19.531657,
05/31/2005,10.429864,19.524129,19.616282,17.557726,1.699371,2.185075,0.994857,,46.1,25121.807483,0.539025,320223.807483,12.497514,17.536901,
08/31/2005,10.492552,17.653251,17.757295,16.060756,1.86754,2.376175,1.004661,,52.83,28459.44577,0.660588,340273.44577,11.648812,16.04685,
11/30/2005,11.591536,16.184957,16.382945,15.840682,2.178551,2.74862,1.080697,,63.0,34201.074978,0.724446,365493.074978,11.273691,15.859973,
02/28/2006,12.735602,15.951335,16.120944,15.527955,2.395576,2.995018,1.142052,,72.975,39282.655441,0.734489,394257.655441,11.157393,15.520733,
05/31/2006,10.589825,15.478398,15.618498,13.993459,2.13128,2.648338,0.926352,,66.61,35990.91896,0.626768,402819.91896,10.193843,14.004795,
08/31/2006,9.985915,13.93828,14.01515,13.262705,1.955853,2.427941,0.817218,,63.81,33838.220558,0.590421,416949.220558,9.786621,13.24868,
11/30/2006,10.946508,13.410515,13.496458,12.398575,2.171377,2.666841,0.855846,,73.67,39293.234926,0.622645,440951.234926,9.440391,12.405436,
02/28/2007,10.563401,12.499549,12.973233,12.393803,2.073605,2.549702,0.790699,,73.31,39211.86476,0.61172,501540.86476,9.991451,12.989921,
05/31/2007,9.836461,12.984019,13.052261,12.740942,1.941831,2.374719,0.729878,,73.38,38902.639028,0.558384,534594.639028,9.852281,12.736632,
08/31/2007,7.379542,12.67216,12.841443,12.461931,1.406603,1.756169,0.516625,,54.83,29029.477739,0.392216,569388.477739,9.941656,12.736288,
11/30/2007,8.638621,12.802342,12.862928,12.715611,1.557004,1.929124,0.574467,,62.63,33312.109052,0.367809,589086.109052,9.997219,12.734794,
02/29/2008,8.359016,12.731511,14.78013,12.624813,1.287379,1.586003,0.481271,,50.99,28115.075208,0.276549,671487.075208,11.678036,14.803507,
05/31/2008,,14.705475,14.82933,14.555074,1.055078,1.340078,0.417541,,36.81,20345.068142,0.234915,537573.068142,11.162,14.828375,
08/31/2008,,14.647248,14.833672,14.504692,,,0.249995,,16.09,,,,,,
