Date,Level 1 Assets,Level 2 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2007,1.0,1.0,2.0,1.0,2.0,3.0,0.051151,0.051151,0.102302,0.014376,0.014376,0.028752,
06/30/2007,16.0,3.0,19.0,,5.0,5.0,0.796416,0.149328,0.945744,0.227888,0.042729,0.270617,
09/30/2007,9.0,2.0,11.0,1.0,1.0,2.0,0.444664,0.098814,0.543478,0.133235,0.029608,0.162842,
12/31/2007,,,,,,,0.36157,0.309917,0.671488,0.102911,0.088209,0.19112,
