Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
10/01/1980,13.1875,,14.1875,14.75,13.0625,,,
01/01/1981,13.9375,5.687204,13.1875,15.625,12.75,,,
04/01/1981,19.375,39.013453,13.8125,20.0,13.75,,,
07/01/1981,20.0625,3.548387,19.0,20.625,17.25,,,
10/01/1981,17.375,-13.395639,20.1875,22.5,16.5,,,
01/01/1982,17.5,0.719424,17.25,18.5,16.625,,,
04/01/1982,14.5625,-16.785714,17.5625,17.75,14.0,,,
07/01/1982,12.125,-16.738197,14.6875,14.75,11.25,,,
10/01/1982,13.4375,10.824742,12.25,13.875,12.25,,,
01/01/1983,16.625,23.72093,13.4375,17.0,13.0625,,,
04/01/1983,17.0625,2.631579,16.75,19.0,15.875,,,
07/01/1983,18.25,6.959707,17.0625,18.9375,17.0,,,
10/01/1983,21.1875,16.09589,18.25,22.125,18.25,,,
01/01/1984,21.6875,2.359882,21.0625,22.375,19.875,,,
04/01/1984,24.875,14.697406,21.8125,25.0,20.875,,,
07/01/1984,23.25,-6.532663,25.0,25.5625,23.25,,,
10/01/1984,22.8125,-1.88172,23.375,23.8125,22.0,,,
01/01/1985,22.25,-2.465753,22.8125,24.0,20.5,,,
04/01/1985,25.5625,14.88764,22.25,26.9375,21.75,,,
07/01/1985,25.0,-2.200489,25.5625,25.75,24.75,,,
10/01/1985,23.9375,-4.25,25.125,25.375,22.25,,,
01/01/1986,26.0,8.616188,24.0,26.625,23.25,,,
04/01/1986,36.0,38.461538,25.875,38.0,24.3125,,,
07/01/1986,34.6875,-3.645833,35.875,41.625,34.25,,,
10/01/1986,35.5,2.342342,34.625,39.5,32.0,,,
01/01/1987,38.625,8.802817,35.375,41.75,35.25,,,
04/01/1987,42.375,9.708738,38.375,44.75,38.25,,,
07/01/1987,41.25,-2.654867,42.5,45.5,40.625,,,
10/01/1987,53.625,30.0,41.5,55.0,41.25,,,
01/01/1988,42.5,-20.745921,53.125,53.5,34.0,,,
04/01/1988,43.0,1.176471,42.75,45.375,40.0,,,
07/01/1988,45.125,4.94186,43.25,46.75,41.5,,11.005,
10/01/1988,43.0,-4.709141,44.875,45.875,38.625,,11.005,
01/01/1989,42.25,-1.744186,43.25,44.375,39.25,,11.005,
04/01/1989,39.0,-7.692308,42.125,45.25,38.75,,11.005,
07/01/1989,42.875,9.935897,39.25,48.75,38.875,,10.127,
10/01/1989,16.5,-61.516035,42.875,61.75,15.75,,10.127,
01/01/1990,13.5,-18.181818,16.5,17.5,13.0,,10.127,
04/01/1990,7.75,-42.592593,13.5,14.375,6.25,81.994999,10.127,
07/01/1990,8.25,6.451613,7.75,14.0,7.375,86.0805,10.58,
09/30/1990,6.25,-24.242424,8.25,8.5,5.625,65.206248,10.434,
12/30/1990,3.5,-44.0,6.375,6.375,3.25,36.365,10.433,
03/31/1991,4.25,21.428571,3.625,5.0,2.75,44.582499,10.433,
06/30/1991,3.375,-20.588235,4.25,4.875,3.375,35.407126,10.49,
09/29/1991,3.25,-3.703704,3.375,4.375,3.0,34.095751,10.491,
12/29/1991,5.125,57.692308,3.25,5.625,3.0,53.7305,10.491,
03/29/1992,5.625,9.756098,5.25,9.375,5.125,59.293127,10.491,
06/28/1992,4.0,-28.888889,5.75,6.375,3.875,82.164001,10.484,
09/27/1992,4.0,0.0,4.0,4.5,3.5,88.115997,10.541,
12/27/1992,3.625,-9.375,4.0,4.25,3.25,79.847875,20.541,
03/31/1993,3.875,6.896552,3.625,4.75,3.375,85.354627,22.028999,
06/27/1993,4.25,9.677419,3.875,4.25,3.125,93.614752,22.027,
09/26/1993,3.625,-14.705882,4.375,4.625,3.375,79.847877,22.027,
12/31/1993,2.75,-24.137931,3.625,4.125,2.375,60.57425,22.027,
03/31/1994,3.125,13.636364,2.75,3.75,2.625,68.834376,22.027,
06/26/1994,2.25,-28.0,3.125,3.25,2.125,49.560751,22.027,
09/30/1994,2.0,-11.111111,2.25,2.625,1.875,44.054001,22.027,
12/31/1994,1.75,-12.5,2.0,2.375,1.5,38.54725,22.027,
04/02/1995,2.25,28.571429,1.75,2.375,1.75,51.336,22.027,
06/30/1995,2.875,27.777778,2.25,3.25,2.25,65.596,22.816,
09/30/1995,2.375,-17.391304,2.75,3.25,2.125,54.188,22.816,
12/31/1995,2.5,5.263158,2.25,2.5,1.625,57.04,22.816,
03/31/1996,1.875,-25.0,2.375,2.5,1.75,43.336877,22.816,
06/30/1996,3.25,73.333333,1.875,3.625,1.875,75.117253,23.113001,
09/30/1996,4.25,30.769231,3.125,4.5,2.75,98.230254,23.113001,
12/29/1996,3.5,-17.647059,4.25,4.25,3.0,80.895504,23.113001,
03/31/1997,3.75,7.142857,3.375,4.125,2.875,86.820002,23.113001,
06/29/1997,4.1875,11.666667,3.625,4.375,3.25,96.949002,23.152,
09/30/1997,6.5,55.223881,4.25,6.9375,4.1875,151.430506,23.152,
12/29/1997,4.8125,-25.961538,6.5,7.5,3.875,112.073501,23.297001,
03/31/1998,4.8125,0.0,4.75,5.4375,4.25,111.529684,23.288,
06/30/1998,4.3125,-10.38961,4.6875,4.875,3.875,99.942184,23.174999,
09/30/1998,2.75,-36.231884,4.25,4.25,2.4375,63.731248,23.174999,
12/27/1998,6.8125,147.727273,2.6875,7.1875,1.875,,23.174999,
