Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/1993,5074.700195,118.400002,118.400002,0.0,119.5,,,1128.099976,,,,,98.0,,,,,1464.0,2560.100098,4207.299805,-1647.199951,0.0,1050.599976,,,,,,1050.599976,3610.700074,,880.5,880.5,,,,207.899994,,,,,623.00003,,,,623.00003,1711.400024,2481.300049,,,,499.100006,,,499.100006,2980.400055,4691.800079,0.0,625.5,,,0.0,,-242.600006,382.899994,0.0,382.899994,5074.700073,
03/26/1994,4935.200195,36.299999,36.299999,0.0,124.900002,,,1092.800049,,,,,93.099998,,,,,1347.099976,2516.0,4202.200195,-1686.199951,0.0,1072.099976,,,,,,1072.099976,3588.099976,,799.099976,799.099976,,,,164.100006,,,,,627.499969,,,,627.499969,1590.699951,2425.5,,,,496.200012,,,496.200012,2921.700012,4512.399963,0.0,630.099976,,,0.0,,-207.300003,422.799973,0.0,422.799973,4935.199936,
06/18/1994,4880.5,49.299999,49.299999,0.0,129.300003,,,1051.400024,,,,,97.0,,,,,1327.0,2475.5,4214.799805,-1739.300049,0.0,1078.0,,,,,,1078.0,3553.5,,909.299988,909.299988,,,,143.600006,,,,,621.000031,,,,621.000031,1673.900024,2231.699951,,,,498.899994,,,498.899994,2730.599945,4404.499969,0.0,633.599976,,,0.0,,-157.600006,475.999969,0.0,475.999969,4880.499939,
09/10/1994,4887.299805,58.400002,58.400002,0.0,136.5,,,1057.099976,,,,,91.699997,,,,,1343.699951,2481.300049,4279.799805,-1798.5,0.0,1062.300049,,,,,,1062.300049,3543.600098,,910.5,910.5,,,,174.699997,,,,,664.800003,,,,664.800003,1750.0,2073.100098,,,,514.5,,,514.5,2587.600098,4337.600098,0.0,643.599976,,,0.0,,-93.900002,549.699974,0.0,549.699974,4887.300072,
12/31/1994,5022.100098,60.700001,60.700001,0.0,147.899994,,,1136.0,,,,,93.0,,,,,1437.599976,2506.399902,4375.299805,-1868.900024,0.0,1078.099976,,,,,,1078.099976,3584.499878,,1012.099976,1012.099976,,,,171.800003,,,,,639.699997,,,,639.699997,1823.599976,2024.300049,,,,530.400024,,,530.400024,2554.700073,4378.300049,0.0,656.599976,,,0.0,,-12.8,643.799976,0.0,643.799976,5022.100025,
03/25/1995,4963.200195,50.5,50.5,0.0,144.899994,,,1088.5,,,,,98.300003,,,,,1382.199951,2497.399902,4421.700195,-1924.300049,0.0,1083.599976,,,,,,1083.599976,3580.999878,,912.400024,912.400024,,,,184.899994,,,,,620.399933,,,,620.399933,1717.699951,2099.899902,,,,542.200012,,,542.200012,2642.099915,4359.799866,0.0,553.299988,,,0.0,,50.099998,603.399986,0.0,603.399986,4963.199852,
06/17/1995,4969.700195,28.200001,28.200001,0.0,159.600006,,,1087.5,,,,,107.699997,,,,,1383.0,2518.100098,4498.200195,-1980.099976,0.0,1068.599976,,,,,,1068.599976,3586.700073,,922.5,922.5,,,,234.800003,,,,,639.000046,,,,639.000046,1796.300049,1962.300049,,,,548.0,,,548.0,2510.300049,4306.600098,0.0,557.700012,,,0.0,,105.400002,663.100014,0.0,663.100014,4969.700111,
09/09/1995,5032.700195,48.700001,48.700001,0.0,169.399994,,,1107.0,,,,,104.699997,,,,,1429.800049,2533.0,4575.799805,-2042.800049,0.0,1069.900024,,,,,,1069.900024,3602.900024,,922.200012,922.200012,,,,165.300003,,,,,712.09996,,,,712.09996,1799.599976,1940.300049,,,,534.400024,,,534.400024,2474.700073,4274.300049,0.0,563.900024,,,0.0,,194.5,758.400024,0.0,758.400024,5032.700073,
12/31/1995,5194.299805,74.800003,74.800003,0.0,152.699997,,,1191.800049,,,,,95.5,,,,,1514.800049,2592.899902,4687.200195,-2094.300049,0.0,1086.599976,,,,,,1086.599976,3679.499878,,1040.0,1040.0,,,,240.399994,,,,,658.600006,,,,658.600006,1939.0,1949.800049,,,,510.0,,,510.0,2459.800049,4398.800049,0.0,490.799988,,,0.0,,304.700012,795.5,0.0,795.5,5194.300049,
03/23/1996,5129.399902,22.0,22.0,0.0,160.800003,,,1124.400024,,,,,165.5,,,,,1472.699951,2561.5,4709.0,-2147.5,0.0,1095.199951,,,,,,1095.199951,3656.699951,,935.5,935.5,,,,280.299988,,,,,683.700012,,,,683.700012,1899.5,1816.0,,,,512.400024,,,512.400024,2328.400024,4227.900024,0.0,501.5,,,0.0,,400.0,901.5,0.0,901.5,5129.400024,
06/15/1996,5160.299805,18.700001,18.700001,0.0,178.0,,,1095.300049,,,,,165.699997,,,,,1457.699951,2578.100098,4785.899902,-2207.800049,0.0,1124.5,,,,,,1124.5,3702.600098,,910.0,910.0,,,,205.699997,,,,,758.999954,,,,758.999954,1874.699951,1755.0,,,,514.799988,,,514.799988,2269.799988,4144.499939,0.0,510.0,,,0.0,,505.799988,1015.799988,0.0,1015.799988,5160.299927,
09/07/1996,5272.299805,25.5,25.5,0.0,173.5,,,1172.599976,,,,,153.800003,,,,,1525.400024,2629.800049,4891.700195,-2261.899902,0.0,1117.099976,,,,,,1117.099976,3746.900024,,1013.200012,1013.200012,,,,248.199997,,,,,772.90004,,,,772.90004,2034.300049,1580.599976,,,,521.099976,,,521.099976,2101.699951,4136.0,0.0,721.200012,,,0.0,,415.100006,1136.300018,0.0,1136.300018,5272.300018,
12/31/1996,5545.200195,79.699997,79.699997,0.0,160.899994,,,1283.300049,,,,,130.5,,,,,1654.400024,2756.399902,5069.600098,-2313.199951,0.0,1134.400024,,,,,,1134.400024,3890.799926,,1153.099976,1153.099976,,,,255.699997,,,,,621.200027,,,,621.200027,2030.0,1728.5,,,,599.900024,,,599.900024,2328.400024,4358.400024,0.0,752.5,,,0.0,,434.299988,1186.799988,0.0,1186.799988,5545.200012,
03/22/1997,5468.299805,24.5,24.5,0.0,160.800003,,,1236.5,,,,,147.300003,,,,,1569.099976,2742.600098,5093.100098,-2350.5,0.0,1156.599976,,,,,,1156.599976,3899.200073,,965.400024,965.400024,,,,286.399994,,,,,653.699982,,,,653.699982,1905.5,1644.900024,,,,595.099976,,,595.099976,2240.0,4145.5,0.0,767.900024,,,0.0,,554.900024,1322.800049,0.0,1322.800049,5468.300049,
06/14/1997,8119.399902,36.700001,36.700001,0.0,184.5,,,1494.400024,,,,,162.0,,,,,1877.599976,3786.100098,6194.0,-2407.899902,0.0,2455.699951,,,,,,2455.699951,6241.800049,,1227.900024,1227.900024,,,,447.100006,,,,,760.600067,,,,760.600067,2435.600098,3132.199951,,,,750.799988,,,750.799988,3882.999939,6318.600037,0.0,2456.699951,,,-1351.599976,,695.699951,1800.799927,0.0,1800.799927,8119.399963,
09/06/1997,8176.200195,32.099998,32.099998,0.0,187.0,,,1523.599976,,,,,156.5,,,,,1899.199951,3864.399902,6367.100098,-2502.699951,0.0,2412.600098,,,,,,2412.600098,6277.0,,1385.0,1385.0,,,,217.100006,,,,,797.000092,,,,797.000092,2399.100098,3136.100098,,,,719.5,,,719.5,3855.600098,6254.700195,0.0,2461.699951,,,-1327.099976,,786.899963,1921.499939,0.0,1921.499939,8176.200134,
01/03/1998,8493.900391,77.199997,77.199997,0.0,180.800003,,,1613.199951,,,,,158.5,,,,,2029.699951,4115.299805,6681.700195,-2566.399902,0.0,2348.899902,1824.699951,,,,,524.199951,6464.199707,,1391.800049,1391.800049,,,,299.399994,,,,,847.400055,,,,847.400055,2538.600098,3040.899902,,,,765.400024,,,765.400024,3806.299926,6344.900024,0.0,2473.0,,,-1316.599976,,992.599976,2149.0,0.0,2149.0,8493.900024,
03/28/1998,8537.200195,34.700001,34.700001,0.0,178.800003,,,1646.400024,,,,,185.0,,,,,2044.900024,4103.799805,6732.200195,-2628.399902,0.0,2388.5,,,,,,2388.5,6492.299805,,1210.0,1210.0,,,,317.5,,,,,817.0,,,,817.0,2344.5,3098.0,,,,753.200012,,,753.200012,3851.200012,6195.700012,0.0,2497.600098,,,-1314.199951,,1158.099945,2341.500092,0.0,2341.500092,8537.200104,
06/20/1998,8587.0,55.799999,55.799999,0.0,164.199997,,,1600.900024,,,,,196.699997,,,,,2017.599976,4196.0,6865.399902,-2669.399902,0.0,2373.399902,,,,,,2373.399902,6569.399902,,1303.699951,1303.699951,,,,346.399994,,,,,775.299957,,,,775.299957,2425.399902,2861.100098,,,,741.099976,,,741.099976,3602.200073,6027.599976,0.0,2527.0,,,-1309.0,,1341.400002,2559.400002,0.0,2559.400002,8586.999977,
09/12/1998,8603.400391,51.799999,51.799999,0.0,166.800003,,,1576.900024,,,,,191.399994,,,,,1986.900024,4265.299805,7018.600098,-2753.300049,0.0,2351.199951,1819.099976,,,,,532.099976,6616.499756,,1286.0,1286.0,,,,313.600006,,,,,951.299896,,,,951.299896,2550.899902,2540.5,,,,734.0,,,734.0,3274.5,5825.399902,0.0,1251.0,,,-1866.699951,,3393.699951,2778.0,0.0,2778.0,8603.399902,
01/02/1999,11389.599609,45.700001,45.700001,0.0,200.100006,,,1856.0,,,,,218.100006,,,,,2319.899902,5182.600098,8024.100098,-2841.5,0.0,3887.100098,,,,,,3887.100098,9069.700195,,1595.900024,1595.900024,,,,321.5,,,,,976.200073,,,,976.200073,2893.600098,4650.600098,,,,763.299988,,,763.299988,5413.900085,8307.500183,0.0,2605.399902,,,-1302.599976,,1779.299988,3082.099915,0.0,3082.099915,11389.600098,
03/27/1999,11331.6,44.9,44.9,0.0,191.1,191.1,,1860.6,,,,,208.2,,,,,2304.8,5201.0,8118.7,-2917.7,0.0,3825.8,3301.2,3301.2,0.0,,,524.6,9026.8,,1416.9,1416.9,,,,172.6,130.3,42.3,42.3,,967.3,,,,967.3,2556.8,4743.9,4349.6,394.3,394.3,697.3,,,697.3,5441.2,7998.0,0.0,1346.0,,,,2004.8,-17.2,3333.6,0.0,3333.6,11331.6,
06/19/1999,11813.7,40.3,40.3,0.0,201.2,201.2,,1884.8,,,,,203.7,,,,,2330.0,5413.4,8432.9,-3019.5,0.0,4070.3,3519.2,3519.2,0.0,,,551.1,9483.7,,1423.5,1423.5,,,,195.5,153.2,42.3,42.3,,1004.6,,,,1004.6,2623.6,4892.8,4505.0,387.8,387.8,693.0,,,693.0,5585.8,8209.4,0.0,1371.5,,,-1365.9,2241.2,1357.5,3604.3,0.0,3604.3,11813.7,
09/11/1999,14243.9,83.3,83.3,0.0,276.9,276.9,,2213.8,,,,,180.9,,,,,2754.9,6107.9,9184.4,-3076.5,0.0,5381.1,4776.9,4776.9,0.0,,,604.2,11489.0,,1686.9,1686.9,,,,151.9,99.8,52.1,52.1,,1370.4,,,,1370.4,3209.2,5950.1,5514.8,435.3,435.3,678.4,,,678.4,6628.5,9837.7,0.0,1823.8,,,,2590.6,-8.2,4406.2,0.0,4406.2,14243.9,
01/01/2000,14900.3,106.2,106.2,0.0,292.9,292.9,,2444.9,,,,-81.5,208.1,,,,,3052.1,6444.7,9726.6,-3281.9,0.0,5403.5,4786.6,4786.6,0.0,,131.6,485.3,11848.2,,1878.4,1878.4,,,,598.9,557.1,41.8,41.8,,1105.3,,,,1105.3,3582.6,6357.4,5922.0,435.4,435.4,874.5,,,874.5,7231.9,10814.5,0.0,2999.0,,,-1671.6,2895.9,-137.5,4085.8,0.0,4085.8,14900.3,
03/25/2000,14731.2,71.0,71.0,,305.5,305.5,,2318.1,,,,,198.7,,,,,2893.3,6432.5,9838.8,-3406.3,,5405.4,4760.4,4760.4,0.0,,138.7,506.3,11837.9,,1487.8,1487.8,,,,528.7,487.5,41.2,41.2,,1177.0,,,,1177.0,3193.5,6350.2,5923.3,426.9,426.9,845.5,,,845.5,7195.7,10389.2,,1345.2,,,,3011.8,-15.0,4342.0,,4342.0,14731.2,
06/17/2000,14836.8,88.8,88.8,0.0,291.1,291.1,,2285.9,,,,,269.4,,,,,2935.2,6445.125,9825.4,-3380.2,0.0,5456.4,4738.2,4738.2,0.0,,,718.2,11901.525,,1611.5,1611.5,,,,594.9,548.9,46.0,46.0,,1251.8,,,,1251.8,3458.2,5970.2,5548.5,421.7,421.7,740.6,,,740.6,6710.8,10169.0,0.0,1391.8,,,,3292.7,-16.7,4667.8,0.0,4667.8,14836.8,
09/09/2000,15137.3,110.2,110.2,0.0,347.1,347.1,,2310.5,,,,,267.2,,,,,3035.0,6623.2,10089.4,-3466.2,0.0,5479.1,4745.7,4745.7,0.0,,,733.4,12102.3,,1778.4,1778.4,,,,573.3,528.1,45.2,45.2,,1504.6,,,,1504.6,3856.3,5595.2,5187.7,407.5,407.5,724.4,,,724.4,6319.6,10175.9,0.0,1418.9,,,,3562.7,-20.2,4961.4,0.0,4961.4,15137.3,
12/30/2000,15965.3,91.7,91.7,0.0,374.5,374.5,,2508.2,,,,-80.4,249.1,,,,,3223.5,7146.1,10728.1,-3582.0,0.0,5595.7,4709.9,4709.9,0.0,,166.6,719.2,12741.8,,1920.2,1920.2,,,,673.8,626.8,47.0,47.0,,1185.5,,,,1185.5,3779.5,5822.1,5406.3,415.8,415.8,973.9,,,973.9,6796.0,10575.5,0.0,3200.6,,,-1646.9,3987.8,-151.7,5389.8,0.0,5389.8,15965.3,
03/24/2001,16521.5,76.8,76.8,0.0,360.5,360.5,,2449.8,,,,,247.3,,,,,3134.4,7237.7,10944.3,-3706.6,0.0,6149.4,5203.6,5203.6,0.0,,172.5,773.3,13387.1,,1613.1,1613.1,,,,615.7,568.8,46.9,46.9,,1250.5,,,,1250.5,3479.3,6414.8,5978.4,436.4,436.4,952.6,,,952.6,7367.4,10846.7,0.0,1587.2,,,,4145.7,-58.1,5674.8,0.0,5674.8,16521.5,
06/16/2001,16631.9,102.5,102.5,0.0,365.4,365.4,,2369.2,,,,,275.6,,,,,3112.7,7434.3,11310.8,-3876.5,0.0,6084.9,5158.2,5158.2,0.0,,176.0,750.7,13519.2,,1541.0,1541.0,,,,576.8,529.8,47.0,47.0,,1288.3,,,,1288.3,3406.1,6323.0,5902.0,421.0,421.0,886.8,,,886.8,7209.8,10615.9,0.0,1608.8,,,,4453.0,-45.8,6016.0,0.0,6016.0,16631.9,
09/08/2001,16726.7,69.0,69.0,0.0,375.5,375.5,,2410.7,,,,,253.7,,,,,3108.9,7587.7,11603.1,-4015.4,0.0,6030.1,5129.0,5129.0,0.0,,231.3,669.8,13617.8,,1717.8,1717.8,,,,567.3,520.4,46.9,46.9,,1467.6,,,,1467.6,3752.7,5839.0,5425.3,413.7,413.7,878.4,,,878.4,6717.4,10470.1,0.0,1558.7,,,,4762.2,-64.3,6256.6,0.0,6256.6,16726.7,
12/29/2001,17462.6,68.5,68.5,0.0,391.4,391.4,,2576.8,,,,-82.6,275.1,,,,,3311.8,8141.7,12346.0,-4204.3,0.0,6009.1,5073.8,5073.8,0.0,,242.2,693.1,14150.8,,1952.0,1952.0,,,,687.5,642.6,44.9,44.9,,1243.1,,,,1243.1,3882.6,6712.3,6236.8,475.5,475.5,978.1,,,978.1,7690.4,11573.0,0.0,3272.8,,,-2419.6,5115.7,-79.3,5889.6,0.0,5889.6,17462.6,
03/23/2002,16616.5,65.0,65.0,0.0,404.700012,,,2499.0,0.0,0.0,2499.0,0.0,255.5,,,,,3224.199951,8057.299805,12449.5,-4392.200195,0.0,5335.0,4395.5,4395.5,0.0,,,939.5,13392.299805,,1572.900024,1572.900024,,,,667.299988,625.399986,41.900002,41.900002,,1279.19989,,,,1279.19989,3519.399902,6796.799805,6321.999817,474.799988,474.799988,947.599976,,,947.599976,7744.39978,11263.799683,0.0,3287.5,,,-2608.899902,,4674.099854,5352.699951,0.0,5352.699951,16616.499634,
06/15/2002,16751.0,50.5,50.5,0.0,397.799805,,,2460.699219,0.0,0.0,2460.699219,0.0,260.599854,,,,,3169.599609,8242.398438,12721.195312,-4478.796875,0.0,5339.0,4396.398438,4396.398438,0.0,,,942.601562,13581.398438,,1572.399414,1572.399414,,,,678.199707,638.799713,39.399994,39.399994,,1473.400879,,,,1473.400879,3724.0,6584.0,6073.200195,510.799805,510.799805,962.299805,,,962.299805,7546.299805,11270.299805,0.0,3306.5,,,-2828.898438,,5003.097657,5480.699219,0.0,5480.699219,16750.999024,
09/07/2002,17054.8,70.0,70.0,0.0,385.3,385.3,,2527.1,0.0,0.0,2527.1,0.0,248.3,,,,,3230.7,8489.5,13141.9,-4652.4,0.0,5334.6,4419.6,4419.6,0.0,,213.7,701.3,13824.1,,1688.8,1688.8,,,,678.8,639.0,39.8,39.8,,1437.8,,,,1437.8,3805.4,7448.5,6871.3,577.2,577.2,960.1,,,960.1,8408.6,12214.0,0.0,3309.7,,,-3744.5,5338.4,-62.8,4840.8,0.0,4840.8,17054.8,
12/31/2002,16047.2,76.0,76.0,0.0,431.6,431.6,,2717.8,0.0,0.0,2717.8,,233.1,,,,,3458.5,8530.8,13293.1,-4762.3,0.0,4057.9,3125.7,3125.7,0.0,,,932.2,12588.7,,1811.5,1811.5,,,,823.0,780.5,42.5,42.5,,1158.1,,,,1158.1,3792.6,7612.6,7009.9,602.7,602.7,1014.5,,,1014.5,8627.1,12419.7,0.0,3312.9,,,-3904.7,4287.6,-68.3,3627.5,0.0,3627.5,16047.2,
03/22/2003,15723.3,85.3,85.3,0.0,409.4,409.4,,2442.5,0.0,0.0,2442.5,0.0,1069.6,,,,,4006.799,7960.898,12572.4,-4611.5,0.0,3755.6,2849.398,2849.398,0.0,,207.2,699.002,11716.498,,1497.199,1497.199,,,,887.2,859.3,27.9,27.9,,1186.101,,,,1186.101,3570.5,7334.898,6823.998,510.9,510.9,974.6,,,974.6,8309.498,11879.998,0.0,3314.799,,,-3901.6,4450.2,-20.1,3843.299,0.0,3843.299,15723.297,
06/14/2003,15607.2,84.6,84.6,0.0,374.5,374.5,,2451.199,0.0,0.0,2451.199,0.0,912.0,,,,,3822.299,8054.098,12883.7,-4829.598,0.0,3730.799,2855.898,2855.898,0.0,,205.3,669.601,11784.897,,1576.199,1576.199,,,,879.2,851.1,28.1,28.1,,1307.599,,,,1307.599,3762.998,6797.199,6281.099,516.1,516.1,955.2,,,955.2,7752.399,11515.397,0.0,3315.5,,,-3899.299,4611.098,64.501,4091.8,0.0,4091.8,15607.197,
09/06/2003,15452.2,107.3,107.3,0.0,348.0,348.0,,2392.9,0.0,0.0,2392.9,0.0,936.4,,,,,3784.6,7982.2,12962.1,-4979.9,0.0,3685.4,2853.1,2853.1,0.0,,197.6,634.7,11667.6,,1430.3,1430.3,,,,878.1,850.0,28.1,28.1,,1332.8,,,,1332.8,3641.2,6577.5,6049.3,528.2,528.2,967.4,,,967.4,7544.9,11186.1,0.0,3314.0,,,-3893.5,4813.6,32.0,4266.1,0.0,4266.1,15452.2,
