Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2007,3112.78,80.442,80.442,0.0,319.249,319.249,,,186.161,122.815,31.736,60.165,-28.555,70.718,,,,,,,656.57,106.516,,,0.0,2349.694,2279.602,1662.187,617.415,70.092,2456.21,,100.012,100.012,,,,307.945,,,,,,179.441,,,,179.441,587.398,748.084,,,,,238.968,,,238.968,987.052,1574.45,0.0,726.815,,,-22.262,764.245,69.532,1538.33,,1538.33,3112.78,
06/30/2007,3204.305,120.104,120.104,0.0,330.824,330.824,,,181.304,117.43,29.999,62.978,-29.103,90.521,,,,,,,722.753,105.524,,,0.0,2376.028,2304.998,1690.391,614.607,71.03,2481.552,,102.684,102.684,,,,314.264,,,,,,184.968,,,,184.968,601.916,736.016,,,,,242.96,,,242.96,978.976,1580.892,0.0,741.241,,,-22.184,819.718,84.638,1623.413,,1623.413,3204.305,
09/30/2007,3252.068,125.931,125.931,0.0,364.751,364.751,,,183.021,121.577,29.095,62.61,-30.261,90.407,,,,,,,764.11,105.528,,,0.0,2382.43,2315.997,1689.904,626.093,66.433,2487.958,,106.555,106.555,,,,322.147,,,,,,209.347,,,,209.347,638.049,656.198,,,,,244.63,,,244.63,900.828,1538.877,0.0,750.221,,,-22.111,879.093,105.988,1713.191,,1713.191,3252.068,
12/31/2007,3453.184,308.768,308.768,0.0,359.808,359.808,,,234.356,113.327,88.721,60.698,-28.39,48.205,,,,,,,951.137,107.513,263.637,-156.124,0.0,2394.534,2319.588,1706.083,613.505,74.946,2502.047,,115.809,115.809,,,,331.103,,,,,,220.618,,,,220.618,667.53,727.489,,,,,268.359,,,268.359,995.848,1663.378,0.0,758.228,,,-22.04,944.886,108.732,1789.806,0.0,1789.806,3453.184,
03/31/2008,3761.704,151.2,151.2,,377.306,377.306,0.0,,249.157,119.468,92.591,67.769,-30.671,0.0,,,,,,0.0,836.157,112.119,,,,2813.428,2738.274,1982.721,0.0,0.0,2925.547,,121.99,121.99,,0.0,0.0,413.11,0.0,,,,0.0,0.0,,,,0.0,771.996,802.848,0.0,,,,311.092,,,311.092,1113.94,1885.936,0.0,765.494,,,-21.934,1001.989,130.219,1875.768,,1875.768,3761.704,
06/30/2008,3762.483,146.186,146.186,,403.596,403.596,,,242.788,117.674,83.785,72.758,-31.429,57.754,,,,,,,850.324,112.032,,,,2800.127,2731.503,1985.654,745.849,68.624,2912.159,,118.718,118.718,,,,494.205,,,,,,243.447,,,,243.447,856.37,651.512,,,,,297.081,,,297.081,948.593,1804.963,,780.645,,,-21.864,1071.165,127.574,1957.52,,1957.52,3762.483,
09/30/2008,4073.431,156.272,156.272,,396.815,396.815,,,265.34,122.137,101.837,73.702,-32.336,63.176,,,,,,,881.603,115.762,,,,3076.066,2992.281,2164.632,827.649,83.785,3191.828,,128.335,128.335,,,,232.676,,,,,,293.159,,,,293.159,654.17,1113.674,,,,,295.495,,,295.495,1409.169,2063.339,,791.587,,,-21.789,1139.863,100.431,2010.092,,2010.092,4073.431,
12/31/2008,3971.538,178.069,178.069,0.0,376.855,376.855,,,247.087,120.604,88.081,68.51,-30.108,56.296,,,,,,,858.307,112.463,292.254,-179.791,0.0,3000.768,2922.872,2118.852,804.02,77.896,3113.231,,121.807,121.807,,,,233.827,231.668,2.159,2.159,,,263.574,,,,263.574,619.208,1033.689,1029.0,4.689,4.689,,314.903,,,314.903,1348.592,1967.8,0.0,799.405,,,-21.701,1204.521,21.513,2003.738,0.0,2003.738,3971.538,
03/31/2009,3920.868,177.509,177.509,0.0,343.013,343.013,0.0,64.318,186.724,114.962,27.488,73.945,-29.671,72.318,,,,28.057,,43.659,843.882,107.832,,,0.0,2969.154,2890.636,2106.294,784.342,50.461,3076.986,,334.806,114.887,,,219.919,149.527,0.0,,,,149.527,0.313,,,268.395,0.0,484.646,1084.523,1084.523,,,,311.858,,,43.463,1396.381,1881.027,0.0,827.848,0.927,826.921,-21.579,1231.558,2.014,2039.841,0.0,2039.841,3920.868,
06/30/2009,3959.65,220.826,220.826,0.0,325.922,325.922,0.0,56.915,177.36,114.581,25.783,65.687,-28.691,84.414,,,,28.149,,57.105,865.437,106.588,,,0.0,2987.625,2908.803,2134.121,774.682,50.673,3094.213,,324.633,98.645,,,225.988,148.745,0.0,,,,148.745,0.88,,,280.485,0.0,474.258,1014.487,1014.487,,,,325.667,,,45.182,1340.154,1814.412,0.0,836.403,0.928,835.475,-21.49,1283.652,46.673,2145.238,0.0,2145.238,3959.65,
09/30/2009,4001.821,256.024,256.024,0.0,323.959,323.959,0.0,60.344,174.055,113.542,27.895,61.81,-29.192,93.112,,,,31.19,,65.572,907.494,104.748,,,0.0,2989.579,2902.006,2142.765,759.241,56.383,3094.327,,325.044,100.561,,,224.483,119.852,0.0,,,,119.852,1.079,,,286.352,0.0,445.975,1004.357,1004.357,,,,329.014,,,42.662,1333.371,1779.346,0.0,847.897,0.931,846.966,-21.402,1332.555,63.425,2222.475,0.0,2222.475,4001.821,
12/31/2009,4327.736,167.708,167.708,0.0,381.658,381.658,0.0,57.153,178.795,111.546,24.557,71.729,-29.037,85.431,,0.0,,33.123,,58.125,870.745,109.493,305.748,-196.255,0.0,3347.498,3257.332,2388.432,868.9,57.043,3456.991,,363.544,110.103,0.0,0.0,253.441,112.796,0.0,,,,112.796,1.671,0.0,0.0,328.299,0.0,478.011,1040.962,1040.962,,,,387.273,0.0,11.9,47.074,1428.235,1906.246,0.0,983.279,0.958,982.321,-21.32,1395.586,63.945,2421.49,0.0,2421.49,4327.736,
03/31/2010,4289.561,191.285,191.285,0.0,352.505,352.505,0.0,64.13,174.535,110.63,26.029,66.647,-28.771,79.868,,,,29.965,,53.363,862.323,107.193,,,0.0,3320.045,3230.553,2377.257,853.296,59.527,3427.238,,336.048,121.472,,,214.576,110.804,0.0,,,,110.804,1.452,,,326.085,0.0,448.304,1007.443,1007.443,,,,385.648,,,59.563,1393.091,1841.395,0.0,990.325,0.96,989.365,-21.243,1446.39,32.694,2448.166,0.0,2448.166,4289.561,
06/30/2010,4387.327,290.74,290.74,0.0,347.681,347.681,0.0,80.327,170.943,109.992,24.734,66.987,-30.77,95.777,,,,29.848,,68.893,985.468,104.505,,,0.0,3297.354,3198.891,2365.297,833.594,68.615,3401.859,,360.706,120.313,,,240.393,112.028,0.0,,,,112.028,1.446,,,328.578,0.0,474.18,1016.4,1016.4,,,,389.27,,,60.692,1405.67,1879.85,0.0,1004.252,0.963,1003.289,-21.176,1508.724,15.677,2507.477,0.0,2507.477,4387.327,
09/30/2010,5056.127,250.813,250.813,0.0,378.323,378.323,0.0,76.928,180.929,114.592,31.64,68.866,-34.169,70.649,,,,60.828,,41.708,957.642,105.878,,,0.0,3992.607,3855.684,2727.249,1128.435,76.095,4098.485,,403.625,134.316,,,269.309,95.788,0.0,,,,95.788,9.933,,,466.356,0.0,509.346,1380.742,1380.742,,,,529.664,,,63.308,1910.406,2419.752,0.0,1020.96,0.967,1019.993,-21.096,1583.997,52.514,2636.375,0.0,2636.375,5056.127,
12/31/2010,5069.524,270.394,270.394,0.0,403.337,403.337,,75.62,178.559,113.415,26.358,71.302,-32.516,70.181,,0.0,,57.85,,37.287,998.091,103.487,312.211,-208.724,0.0,3967.946,3832.293,2727.78,1104.513,77.803,4071.433,,435.858,137.778,0.0,,298.08,93.342,0.0,,,,93.342,10.445,0.0,0.0,465.001,0.0,539.645,1247.703,1247.703,,,,531.269,0.0,14.0,52.268,1778.972,2318.617,0.0,1046.257,0.971,1045.286,-20.177,1680.849,43.978,2750.907,0.0,2750.907,5069.524,
03/31/2011,5096.894,261.447,261.447,0.0,413.371,413.371,0.0,79.072,198.788,120.265,35.553,77.582,-34.612,76.962,,,,55.629,,43.128,1029.64,103.639,,,0.0,3963.615,3831.992,2748.51,1083.482,75.994,4067.254,,415.051,147.015,,,268.036,81.826,0.0,,,,81.826,10.664,,,474.185,0.0,507.541,1159.961,1159.961,,,,547.263,,,73.078,1707.224,2214.765,0.0,1061.762,0.977,1060.785,-20.103,1759.282,81.188,2882.129,0.0,2882.129,5096.894,
06/30/2011,5263.992,196.027,196.027,0.0,440.133,440.133,0.0,72.096,211.687,121.701,32.932,93.458,-36.404,82.116,,,,58.222,,48.777,1002.059,107.491,,,0.0,4154.442,4017.603,2884.544,1133.059,78.617,4261.933,,459.864,153.518,,,306.346,72.319,0.0,,,,72.319,9.44,,,489.153,0.0,541.623,1173.694,1173.694,,,,565.121,,,75.968,1738.815,2280.438,0.0,1075.147,0.981,1074.166,-20.045,1855.025,73.427,2983.554,0.0,2983.554,5263.992,
09/30/2011,5258.438,246.454,246.454,0.0,422.418,422.418,0.0,72.681,211.582,126.762,34.743,86.558,-36.481,76.888,,,,60.587,,42.747,1030.023,106.965,,,0.0,4121.45,3984.138,2874.732,1109.406,76.725,4228.415,,446.664,144.606,,,302.058,71.194,0.0,,,,71.194,7.971,,,486.095,0.0,525.829,1103.296,1103.296,,,,560.65,,,74.555,1663.946,2189.775,0.0,1088.227,0.982,1087.245,-19.973,1954.728,45.681,3068.663,0.0,3068.663,5258.438,
12/31/2011,5319.417,338.101,338.101,0.0,439.134,439.134,0.0,,204.758,119.55,31.085,89.334,-35.211,133.48,,0.0,,63.006,,95.476,1115.473,108.775,338.315,-229.54,0.0,4095.169,3960.568,2866.426,1094.142,71.595,4203.944,,378.981,141.943,8.895,,228.143,69.906,0.0,,,,69.906,105.309,0.0,0.0,482.603,0.0,554.196,1015.11,1015.11,,,,555.015,0.0,15.2,57.212,1570.125,2124.321,0.0,1118.08,0.987,1117.093,-19.894,2063.11,33.8,3195.096,0.0,3195.096,5319.417,
03/31/2012,5430.782,451.718,451.718,0.0,412.508,412.508,0.0,68.688,214.02,131.367,30.529,89.293,-37.169,68.978,,,,63.122,,32.568,1215.912,109.565,,,0.0,4105.305,3972.041,2887.045,1084.996,70.142,4214.87,,448.165,139.029,22.588,,286.548,63.58,0.0,,,,63.58,9.613,,,484.803,0.0,521.358,1014.099,1014.099,,,,562.981,,,78.178,1577.08,2098.438,0.0,1141.181,0.993,1140.188,-19.835,2158.037,52.961,3332.344,0.0,3332.344,5430.782,
06/30/2012,5502.181,518.898,518.898,0.0,439.184,439.184,0.0,74.011,209.626,129.874,30.934,87.327,-38.509,83.658,,,,61.419,,43.323,1325.377,108.089,,,0.0,4068.715,3938.485,2873.361,1065.124,68.811,4176.804,,446.324,139.379,,,306.945,57.424,0.0,,,,57.424,8.862,,,483.652,0.0,512.61,1011.817,1011.817,,,,563.743,,,80.091,1575.56,2088.17,0.0,1154.616,0.996,1153.62,-19.78,2259.422,19.753,3414.011,0.0,3414.011,5502.181,
09/30/2012,7049.638,355.109,355.109,0.0,490.26,490.26,0.0,69.785,210.426,128.791,34.576,87.211,-40.152,92.084,,,,78.203,,51.308,1217.664,110.348,,,0.0,5721.626,5580.942,3868.256,1712.686,62.481,5831.974,,556.765,151.159,,,405.606,551.803,0.0,,,,551.803,3.508,,,708.412,0.0,1112.076,1552.976,1552.976,,,,797.968,,,89.556,2350.944,3463.02,0.0,1187.594,1.003,1186.591,-19.73,2362.606,56.148,3586.618,0.0,3586.618,7049.638,
12/31/2012,7071.104,370.59,370.59,0.0,526.408,526.408,0.0,72.193,190.867,121.573,29.725,81.536,-41.967,85.484,,0.0,,78.644,,43.492,1245.542,110.397,369.921,-259.524,0.0,5715.165,5567.724,3868.857,1698.867,68.797,5825.562,,377.415,138.34,0.0,29.537,209.538,519.015,0.0,,,,519.015,189.78,0.0,0.0,707.278,0.0,1086.21,1503.107,1503.107,,,,794.061,0.0,16.4,70.383,2297.168,3383.378,0.0,1159.007,1.006,1158.001,-19.676,2489.858,58.537,3687.726,0.0,3687.726,7071.104,
03/31/2013,7052.99,430.022,430.022,0.0,483.861,483.861,0.0,84.948,200.023,125.415,31.265,85.929,-42.586,86.202,,,,82.288,,38.83,1285.056,110.637,,,0.0,5657.297,5505.971,3848.078,1657.893,69.038,5767.934,,367.365,138.541,15.378,,213.446,516.514,0.0,,,,516.514,198.894,,,701.567,0.0,1082.773,1403.259,1403.259,,,,784.782,,,83.215,2188.041,3270.814,0.0,1183.314,1.01,1182.304,-19.62,2598.434,20.048,3782.176,0.0,3782.176,7052.99,
06/30/2013,8213.742,374.571,374.571,0.0,547.572,547.572,0.0,84.319,197.458,123.437,33.648,84.639,-44.266,124.215,,,,86.579,,65.633,1328.135,115.677,,,0.0,6769.93,6606.451,4521.774,2084.677,76.9,6885.607,,394.208,139.296,0.0,,254.912,512.799,0.0,,,,512.799,219.844,,,856.551,0.0,1126.851,2245.424,2245.424,,,,951.919,,,95.368,3197.343,4324.194,0.0,1199.281,1.012,1198.269,-19.57,2693.421,16.416,3889.548,0.0,3889.548,8213.742,
09/30/2013,8245.575,459.98,459.98,0.0,505.284,505.284,0.0,85.375,204.722,128.809,33.133,88.614,-45.834,133.838,,,,68.048,,45.417,1389.199,117.785,,,0.0,6738.591,6593.457,4541.772,2051.685,77.086,6856.376,,397.181,142.987,,,254.194,12.25,0.0,,,,12.25,224.706,,,862.986,0.0,634.137,2593.607,2593.607,,,,955.018,,,92.032,3548.625,4182.762,0.0,1220.661,1.013,1219.648,-19.522,2813.356,48.318,4062.813,0.0,4062.813,8245.575,
12/31/2013,8184.981,459.72,459.72,0.0,519.075,519.075,0.0,86.945,204.923,127.525,30.498,90.352,-43.452,102.674,,0.0,,28.773,,38.21,1373.337,117.31,394.341,-277.031,0.0,6694.334,6589.134,4549.998,2039.136,76.427,6811.644,,416.253,150.313,4.275,38.148,223.517,11.016,0.0,,,,11.016,215.822,0.0,0.0,783.805,0.0,643.091,2453.836,2453.836,,,,875.004,0.0,16.5,74.699,3328.84,3971.931,0.0,1230.246,1.013,1229.233,-19.475,2959.196,43.083,4213.05,0.0,4213.05,8184.981,
03/31/2014,8189.703,502.885,502.885,0.0,514.081,514.081,0.0,95.274,209.383,130.481,32.65,90.056,-43.804,110.547,,,,27.196,,40.478,1432.17,116.59,,,0.0,6640.943,6537.946,4540.022,1997.924,75.801,6757.533,,442.582,144.168,43.035,,255.379,10.923,0.0,,,,10.923,214.468,,,771.243,0.0,667.973,2304.143,2304.143,,,,860.342,,,89.099,3164.485,3832.458,0.0,1259.927,1.017,1258.91,-19.419,3086.465,30.272,4357.245,0.0,4357.245,8189.703,
06/30/2014,8262.146,565.282,565.282,0.0,518.378,518.378,0.0,106.788,212.05,132.698,35.302,89.071,-45.021,122.027,,,,25.639,,58.223,1524.525,116.394,,,0.0,6621.227,6517.678,4551.535,1966.143,77.91,6737.621,,400.418,147.661,,,252.757,10.984,0.0,,,,10.984,223.87,,,755.842,0.0,635.272,2233.809,2233.809,,,,845.05,,,89.208,3078.859,3714.131,0.0,1293.486,1.02,1292.466,-19.364,3223.818,50.075,4548.015,0.0,4548.015,8262.146,
09/30/2014,8510.266,564.112,564.112,0.0,528.734,528.734,0.0,103.124,213.44,133.473,33.915,91.054,-45.002,123.281,,,,29.051,,58.051,1532.691,115.243,,,0.0,6862.332,6752.192,4731.394,2020.798,81.089,6977.575,,421.884,145.66,,,276.224,11.074,0.0,,,,11.074,229.047,,,753.798,0.0,662.005,2358.474,2358.474,,,,841.563,,,87.765,3200.037,3862.042,0.0,1318.927,1.021,1317.906,-19.32,3359.297,-10.68,4648.224,0.0,4648.224,8510.266,
12/31/2014,8400.185,610.43,610.43,0.0,511.538,511.538,0.0,96.409,193.766,124.103,29.358,79.184,-38.879,99.962,,0.0,,27.496,,45.763,1512.105,110.876,405.602,-294.726,0.0,6777.204,6689.42,4710.691,1978.729,60.288,6888.08,,421.959,143.847,0.0,43.307,234.805,11.092,0.0,,,,11.092,194.896,0.0,0.0,735.826,0.0,627.947,2190.282,2190.282,,,,826.596,0.0,19.5,71.27,3016.878,3644.825,0.0,1326.359,1.021,1325.338,-19.273,3520.201,-71.927,4755.36,0.0,4755.36,8400.185,
03/31/2015,8974.622,615.493,615.493,0.0,499.042,499.042,0.0,107.743,194.737,125.529,27.046,74.978,-32.816,104.807,,,,35.177,,44.787,1521.822,110.973,,,0.0,7341.827,7230.339,5088.04,2142.299,76.311,7452.8,,450.976,151.139,34.934,,264.903,7.719,0.0,,,,7.719,240.689,,,759.813,0.0,699.384,2617.722,2617.722,,,,850.121,,,90.308,3467.843,4167.227,0.0,1340.775,1.025,1339.75,-19.223,3650.843,-165.0,4807.395,0.0,4807.395,8974.622,
06/30/2015,9034.096,678.571,678.571,0.0,481.599,481.599,0.0,107.999,197.026,127.879,26.676,75.85,-33.379,122.087,,,,34.599,,63.893,1587.282,112.374,,,0.0,7334.44,7220.626,5111.662,2108.964,79.215,7446.814,,409.825,145.584,,,264.241,7.208,0.0,,,,7.208,237.908,,,754.297,0.0,654.941,2517.499,2517.499,,,,842.307,,,88.01,3359.806,4014.747,0.0,1369.361,1.026,1368.335,-19.181,3796.957,-127.788,5019.349,0.0,5019.349,9034.096,
09/30/2015,9432.999,700.578,700.578,0.0,489.183,489.183,0.0,105.787,200.82,124.013,24.536,85.883,-33.612,151.511,,,36.78,31.534,,52.225,1647.879,105.28,,,0.0,7679.84,7572.554,5325.844,2246.71,75.752,7785.12,,409.839,142.261,,,267.578,6.911,0.0,,,,6.911,240.282,,,769.73,0.0,657.032,2792.067,2792.067,,,,854.995,,,85.265,3647.062,4304.094,0.0,1393.322,1.026,1392.296,-19.14,3932.195,-177.472,5128.905,0.0,5128.905,9432.999,
12/31/2015,10168.365,778.511,778.511,0.0,488.271,488.271,0.0,122.042,189.868,120.811,22.979,80.118,-34.04,39.355,,0.0,,31.532,0.0,39.355,1618.047,105.51,401.086,-295.576,0.0,8444.808,8353.722,5824.726,2528.996,59.554,8550.318,,446.293,139.737,18.532,50.212,237.812,6.805,0.0,,,,6.805,267.03,0.0,0.0,810.856,0.0,720.128,3264.417,3264.417,,,,884.873,0.0,20.4,53.617,4149.29,4869.418,0.0,1420.29,1.028,1419.262,-19.094,4110.53,-212.779,5298.947,0.0,5298.947,10168.365,
03/31/2016,10224.408,523.033,523.033,0.0,514.616,514.616,0.0,120.746,196.321,123.527,24.699,84.932,-36.837,77.616,,,,31.254,,77.616,1432.332,106.212,,,0.0,8685.864,8597.96,5975.803,2622.157,56.65,8792.076,,497.893,140.421,80.879,,276.593,6.365,0.0,,,,6.365,275.23,,,826.425,0.0,779.488,3105.34,3105.34,,,,898.345,,,71.92,4003.685,4783.173,0.0,1439.726,1.031,1438.695,-19.044,4231.589,-211.036,5441.235,0.0,5441.235,10224.408,
06/30/2016,10297.118,622.294,622.294,0.0,509.437,509.437,0.0,119.053,191.39,119.042,24.512,84.086,-36.25,107.999,,,,30.506,,107.999,1550.173,104.282,,,0.0,8642.663,8555.063,5973.77,2581.293,57.094,8746.945,,446.171,135.598,21.182,,289.391,5.886,0.0,,,,5.886,280.984,,,834.599,0.0,733.041,3086.263,3086.263,,,,926.797,,,92.198,4013.06,4746.101,0.0,1468.26,1.033,1467.227,-18.995,4359.258,-257.506,5551.017,0.0,5551.017,10297.118,
09/30/2016,10480.128,882.27,882.27,0.0,498.006,498.006,0.0,119.109,197.529,119.287,29.44,85.336,-36.534,77.897,31.933,,,30.663,,45.964,1774.811,103.847,,,0.0,8601.47,8510.81,5969.328,2541.482,59.997,8705.317,,479.607,144.235,28.003,,307.369,1.902,0.0,,,,1.902,290.231,,,821.349,0.0,771.74,3087.151,3087.151,,,,908.73,,,87.381,3995.881,4767.621,0.0,1483.996,1.033,1482.963,-18.944,4495.907,-248.452,5712.507,0.0,5712.507,10480.128,
12/31/2016,14324.927,757.2,757.2,0.0,619.854,619.854,0.0,129.965,181.952,113.632,24.29,81.263,-37.233,87.53,,0.0,,30.62,31.679,55.851,1776.501,141.318,436.491,-295.173,0.0,12407.108,12302.985,8647.142,3655.843,73.503,12548.426,,555.898,152.067,22.762,57.819,323.25,400.975,0.0,,,,400.975,488.399,0.0,0.0,1178.205,0.0,1445.272,5808.561,5808.561,,,,1282.229,0.0,23.7,80.324,7090.79,8536.062,0.0,1490.103,1.036,1489.067,-18.901,4642.402,-324.739,5788.865,0.0,5788.865,14324.927,
03/31/2017,14230.054,730.666,730.666,0.0,549.838,549.838,0.0,143.589,191.426,119.711,26.589,82.848,-37.722,97.104,28.1,,,30.3,,69.004,1712.623,144.113,,,0.0,12373.318,12268.952,8681.114,3587.838,74.066,12517.431,,623.646,152.638,88.126,,382.882,401.072,0.0,,,,401.072,513.82,,,1169.151,0.0,1538.538,5439.7,5439.7,,,,1281.026,,,111.875,6720.726,8259.264,0.0,1519.252,1.039,1518.213,-18.846,4764.711,-294.327,5970.79,0.0,5970.79,14230.054,
06/30/2017,14213.288,663.344,663.344,0.0,576.362,576.362,0.0,146.944,199.842,121.524,26.99,89.911,-38.583,114.619,43.477,,,31.539,,71.142,1701.111,142.641,,,0.0,12369.536,12258.824,8720.225,3538.599,79.173,12512.177,,580.837,155.371,29.826,,395.64,401.297,0.0,,,,401.297,516.362,,,1158.965,0.0,1498.496,5241.103,5241.103,,,,1273.203,,,114.238,6514.306,8012.802,0.0,1555.603,1.041,1554.562,-18.797,4908.492,-244.812,6200.486,0.0,6200.486,14213.288,
09/30/2017,14246.673,605.616,605.616,0.0,603.874,603.874,0.0,157.852,209.306,131.817,29.172,87.561,-39.244,115.408,0.0,,,32.459,,115.408,1692.056,141.279,,,0.0,12413.338,12296.643,8793.956,3502.687,84.236,12554.617,,640.682,163.719,46.575,,430.388,401.534,0.0,,,,401.534,534.562,,,1163.371,0.0,1576.778,4932.721,4932.721,,,,1278.19,,,114.819,6210.911,7787.689,0.0,1592.082,1.043,1591.039,-18.747,5062.926,-177.277,6458.984,0.0,6458.984,14246.673,
12/31/2017,14316.413,671.327,671.327,0.0,641.662,641.662,0.0,143.634,204.933,132.949,27.649,82.445,-38.11,97.846,,0.0,,30.726,24.365,73.481,1759.402,142.535,459.369,-316.834,0.0,12414.476,12295.531,8820.313,3475.218,88.219,12557.011,,662.018,171.073,26.351,62.981,401.613,800.944,0.0,,,,800.944,566.447,0.0,0.0,829.657,0.0,2029.409,4354.611,4354.611,,,,1068.829,0.0,27.6,211.572,5423.44,7452.849,0.0,1603.913,1.044,1602.869,-18.706,5464.571,-186.214,6863.564,0.0,6863.564,14316.413,
03/31/2018,14074.1,366.2,366.2,0.0,631.2,631.2,0.0,157.6,216.7,141.0,31.2,84.1,-39.6,130.3,,,,31.4,46.2,84.1,1502.0,140.9,,,0.0,12431.2,12307.6,8869.9,3437.7,92.2,12572.1,,661.5,171.1,67.2,,423.2,801.3,0.0,,,,801.3,584.7,,,829.8,0.0,2047.5,3820.7,3820.7,,,,1050.4,,,220.6,4871.1,6918.6,0.0,1654.9,1.0,1653.9,-18.6,5647.6,-128.4,7155.5,0.0,7155.5,14074.1,
06/30/2018,15361.0,421.8,421.8,0.0,669.3,669.3,0.0,180.0,201.9,128.4,29.9,78.1,-34.5,178.1,,,48.5,29.9,47.9,81.7,1651.1,138.6,,,0.0,13571.3,13353.4,9389.4,3964.0,188.0,13709.9,,609.7,165.2,28.7,,415.8,801.7,0.0,,,,801.7,655.0,,,963.7,35.0,2066.4,4821.7,4818.2,3.5,3.5,,1170.0,,,206.3,5991.7,8058.1,0.0,1692.7,1.1,1691.6,-18.6,5833.4,-204.6,7302.9,0.0,7302.9,15361.0,
09/30/2018,15245.1,363.4,363.4,0.0,671.7,671.7,0.0,176.1,212.2,136.7,30.3,81.1,-35.9,184.6,0.0,,52.5,27.4,48.8,83.3,1608.0,130.2,,,0.0,13506.9,13288.3,9401.3,3887.0,191.2,13637.1,,671.7,163.7,45.0,,463.0,801.6,0.0,,,,801.6,646.0,,,958.2,32.2,2119.3,4414.3,4410.8,3.5,3.5,,1156.6,,,198.4,5570.9,7690.2,0.0,1734.7,1.1,1733.6,-18.6,6038.4,-199.6,7554.9,0.0,7554.9,15245.1,
12/31/2018,15249.5,364.4,364.4,0.0,700.8,700.8,0.0,169.4,190.8,120.3,26.2,74.6,-30.3,185.3,,0.0,83.6,52.2,21.7,80.0,1610.7,128.7,440.7,-312.0,0.0,13510.1,13188.9,9346.8,3842.1,269.0,13638.8,,729.9,165.3,58.3,75.4,430.9,1.5,0.0,,,,1.5,716.8,0.0,0.0,931.1,38.9,1448.2,4940.2,4940.2,,,,1122.6,0.0,31.2,160.3,6062.8,7511.0,0.0,1752.6,1.1,1751.5,-18.5,6247.7,-243.3,7738.5,0.0,7738.5,15249.5,
03/31/2019,15414.1,392.5,392.5,0.0,629.3,629.3,0.0,194.4,207.5,128.8,30.7,79.3,-31.3,162.3,,,52.3,93.0,18.5,91.5,1586.0,402.8,,,0.0,13425.3,13132.2,9365.4,3766.8,200.1,13828.1,,660.9,172.6,78.7,,409.6,68.5,14.1,52.7,,52.7,1.7,715.3,,,920.5,24.2,1444.7,4713.5,4487.0,226.5,,226.5,1118.5,,,198.0,5832.0,7276.7,0.0,1801.0,1.1,1799.9,-18.4,6569.4,-214.6,8137.4,0.0,8137.4,15414.1,
06/30/2019,15908.3,320.8,320.8,0.0,698.2,698.2,0.0,206.6,203.5,128.9,29.0,78.4,-32.8,173.2,,,50.0,92.1,34.3,88.9,1602.3,404.9,,,0.0,13901.1,13600.8,9657.7,3943.1,208.2,14306.0,,629.6,162.2,46.8,,420.6,56.4,0.0,54.3,,54.3,2.1,757.2,,,948.9,28.1,1443.2,4944.3,4718.9,225.4,,225.4,1169.8,,,220.9,6114.1,7557.3,0.0,1841.6,1.1,1840.5,-18.4,6771.0,-243.2,8351.0,0.0,8351.0,15908.3,
09/30/2019,17819.1,323.0,323.0,0.0,697.6,697.6,0.0,197.8,205.0,129.9,30.8,77.6,-33.3,196.0,,,59.6,91.1,34.9,101.5,1619.4,419.5,,,0.0,15780.2,15477.5,10746.7,4730.8,211.6,16199.7,,664.4,156.8,35.4,,472.2,59.3,0.0,56.4,,56.4,2.9,777.2,,,1099.7,31.5,1500.9,6424.8,6195.1,229.7,,229.7,1322.1,,,222.4,7746.9,9247.8,0.0,1874.4,1.1,1873.3,-18.3,7000.3,-285.1,8571.3,0.0,8571.3,17819.1,
