Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Adjustments,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,2996.15625,-4061.302017,0.377,0.0,678.649987,,-386.11878,1619.038973,41.916841,,,,,,,2999.422431,,,,
06/30/1990,3533.995886,-4184.488762,0.368,0.0,708.540029,,58.415153,1689.695055,41.933012,12.129387,,,,,,3534.854991,59.274258,2.448431,,
09/30/1990,2944.36202,-4377.623135,0.214,0.0,785.064974,,-647.982141,1802.387967,43.556936,,,,,,,2940.914535,,,,
12/31/1990,2780.63743,-4716.681084,0.214,0.0,686.023979,,-1249.805675,1733.843975,39.56665,,,,,,,2795.242821,,,,
03/31/1991,3431.657005,-4924.500992,0.213,0.0,741.696997,,-750.933989,1821.251985,40.724568,,,,,,,3433.57106,,,,
06/30/1991,3193.749069,-5127.393806,0.21,0.0,737.951984,,-1195.482753,1847.642971,39.940183,,,,,,,3197.529053,,,,
09/30/1991,2883.976908,-5411.850101,0.21,0.0,799.422001,,-1728.241193,1966.532994,40.651339,,,,,,,2884.635043,,,,
01/01/1992,3312.876028,-5624.921093,0.2,0.0,825.995999,,-1485.849066,2045.508979,40.380952,,,,,,,3312.876028,,,,
03/31/1992,3268.562382,-5806.334858,0.2,0.0,829.730012,,-1707.842464,2085.218998,39.791025,,,,,,,3269.363488,,,,
06/30/1992,3135.718563,-5987.984241,0.2,0.0,956.096015,,-1895.969663,2262.645014,42.255679,,,,,,,3137.069927,,,,
09/30/1992,3298.866909,-6310.647797,0.2,0.0,981.521021,,-2030.059867,2352.334043,41.72541,,,,,,,3299.814564,,,,
12/31/1992,3387.997807,-162.988007,0.2,0.0,576.191993,,3801.401793,1977.671008,29.134876,0.151574,2.245919,13.149681,20.736201,14.943034,,3388.627414,3802.0314,160.589133,,
