Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
06/30/1990,,,,,4.884141,,,,,,,,1.25,279.285997,
09/29/1990,,263.163453,312.989497,223.113497,3.94412,,,,,,,,1.0625,231.889009,
12/29/1990,21.09375,221.139072,265.627009,164.18875,3.958905,,3.525821,,,2.931111,,7.837975,1.125,245.140507,
03/31/1991,31.15942,349.67575,454.218263,223.961506,5.845868,,5.065461,21.95819,,4.307575,16.323812,18.590948,1.791667,420.583001,
06/29/1991,26.582279,445.550876,521.458018,386.620005,5.354725,,4.434519,20.73803,,3.594832,13.352692,15.138057,1.75,403.731985,
09/28/1991,34.550562,542.691315,659.995728,389.534004,7.223439,,5.889096,25.498469,,5.056762,18.133486,20.705277,2.5625,627.908231,
12/28/1991,26.052632,525.89507,612.072355,439.552486,5.476094,,4.541199,23.91949,,3.777684,13.108936,15.142629,2.0625,491.454019,
03/31/1992,28.932585,565.931692,617.162024,479.419732,5.449676,,4.541888,25.26459,,3.81265,13.210059,15.392366,2.145833,517.860748,
06/27/1992,19.722223,472.373498,552.356241,327.847744,3.598843,,3.007342,17.747066,,2.316616,8.069541,9.631166,1.479167,328.220493,
10/03/1992,18.611111,384.745336,454.819491,308.416495,3.33863,,2.690104,15.813636,,2.020951,7.191837,8.678134,1.395833,301.582511,
01/02/1993,26.302083,378.279176,509.356516,270.49376,4.98467,,3.66704,32.637484,,3.046496,11.017413,13.274612,2.104167,497.160771,
04/03/1993,27.173913,629.831021,768.216531,475.441515,5.680804,,4.141706,25.081071,,3.490643,12.375809,14.940785,2.604167,621.327498,
06/30/1993,30.511811,689.76347,783.828981,606.827023,6.479441,,4.718656,26.857451,,4.039934,14.033895,16.742992,3.229167,781.294973,
10/02/1993,33.067375,865.634462,1086.157364,746.751981,7.221666,,5.221263,34.136528,,4.55848,15.574142,18.410927,3.885417,961.547491,
01/01/1994,30.806451,870.347835,1028.499366,715.119992,6.805189,,4.929668,23.102831,,4.23629,14.350512,16.825903,3.979167,979.637712,
04/02/1994,29.239766,1080.305294,1240.561203,955.592995,6.616226,,4.700612,27.870566,,4.023299,13.579633,15.832417,4.166667,1031.766976,
07/02/1994,18.032787,914.34676,1169.022973,665.750985,4.048181,,2.887018,20.901325,,2.479016,8.40001,9.784182,2.75,687.103976,
10/01/1994,26.041666,872.634163,1095.868714,607.707982,5.745063,,4.097733,25.859006,,3.617274,12.578084,14.68657,4.166667,1072.898006,
12/31/1994,28.214285,1223.929843,1321.266007,977.031971,6.224555,,4.521457,22.82694,,3.953489,13.66587,15.773271,4.9375,1270.584273,
04/01/1995,28.34728,1380.844381,1544.089028,1165.030002,6.500608,,4.722698,19.176585,,4.126001,13.721139,15.497596,5.645833,1465.266751,
07/01/1995,44.549763,1836.467797,2208.50254,1363.215778,8.604926,,5.828739,21.831043,,5.240797,19.964331,22.672903,7.833333,2126.40092,
09/30/1995,52.884614,2877.464075,3720.389738,2134.582038,11.756396,,7.94381,28.27248,,7.072353,24.1814,27.224586,12.03125,3305.935946,
12/30/1995,27.395209,2533.12208,3323.684195,1646.474659,6.606137,,4.580024,16.482842,,3.916465,12.307792,13.921133,7.625,2037.678056,
03/30/1996,24.804687,2503.014443,3105.978075,1844.397789,6.202063,,4.472438,16.699033,27.981007,3.846095,10.390382,11.651223,7.9375,2156.897727,
06/29/1996,19.598765,2272.80114,2570.482555,2000.722545,5.581922,,4.201324,14.063256,20.558288,3.666524,8.869891,9.909367,7.9375,2145.80404,
09/28/1996,22.836539,2288.939743,2711.266702,1767.146094,5.918234,,4.702657,16.27841,23.665356,4.222205,10.489911,11.815582,8.90625,2426.117135,
12/28/1996,25.760135,2613.657432,3073.610516,2111.867018,6.052112,,5.008064,21.729302,31.013486,4.671946,12.043363,13.708809,9.53125,2644.662332,
03/29/1997,34.615385,3050.710384,3575.960583,2486.350021,7.398771,,6.343725,25.734754,31.838561,6.08048,17.987181,21.056692,12.375,3454.582,
06/28/1997,33.479021,3484.750874,3960.300423,3079.121189,6.632125,,6.218574,22.978721,26.765485,5.715907,17.315155,20.44109,11.96875,3307.817983,
09/27/1997,33.333333,3453.622844,3839.737799,3110.034991,6.581747,,6.297847,21.762275,24.638471,5.873576,17.451404,20.625625,12.5,3514.73025,
12/27/1997,22.531847,2581.608713,3587.069425,2011.873104,4.494842,,4.375533,12.428425,13.877572,4.020268,11.865824,14.083282,8.84375,2458.574884,
03/28/1998,25.158228,2783.934002,3293.741111,2352.619801,5.267945,,4.900522,13.865588,16.088003,4.54064,13.486808,16.024253,9.9375,2786.10475,
